value,page,position
4482070,646,731
4482070,1390,274
4482070,1901,77
4482070,1908,234
4482080,208,57
4482080,926,483
4482080,940,771
4482080,1036,439
4482080,1206,698
4482080,1497,324
4482100,690,994
4482100,1175,275
4482100,1285,198
4482100,1323,874
4482100,1723,115
4482110,492,92
4482110,561,376
4482110,957,487
4482110,1011,261
4482110,1636,55
4482110,1831,254
4482110,1938,160
4482120,583,601
4482120,858,489
4482120,1115,238
4482120,1920,665
4482130,468,151
4482130,587,319
4482130,907,321
4482130,1070,69
4482130,1164,5
4482130,1184,63
4482130,1255,125
4482130,1365,247
4482130,1411,129
4482130,1484,531
4482130,1869,979
4482140,12,63
4482140,229,97
4482140,1718,576
4482150,39,148
4482150,658,843
4482150,913,977
4482150,1499,616
4482150,1778,419
4482150,1898,42
4482160,688,921
4482160,968,959
4482160,1490,796
4482170,1082,493
4482170,1921,663
4482170,1985,937
4482180,273,243
4482180,901,971
4482180,1143,395
4482180,1697,315
4482180,1927,619
4482190,121,351
4482190,871,206
4482200,547,433
4482200,613,445
4482200,857,885
4482200,882,364
4482200,907,943
4482200,1609,456
4482210,214,556
4482210,334,819
4482210,1472,281
4482210,1728,650
4482220,464,840
4482220,898,208
4482220,1264,221
4482220,1992,516
4482230,143,34
4482230,655,610
4482230,831,605
4482240,29,859
4482240,86,904
4482240,186,645
4482240,1093,527
4482240,1218,235
4482240,1938,903
4482250,117,107
4482250,137,210
4482250,283,730
4482250,343,893
4482250,1798,782
4482260,325,624
4482260,455,517
4482260,521,525
4482260,958,984
4482260,1694,375
4482260,1820,983
4482270,934,470
4482270,1093,538
4482270,1181,460
4482270,1958,939
4482280,168,831
4482280,1741,538
4482280,1903,186
4482280,1943,590
4482290,1351,429
4482290,1634,182
4482290,1923,762
4482300,62,742
4482300,119,233
4482300,576,451
4482300,1241,584
4482300,1402,215
4482310,275,242
4482310,1220,408
4482310,1600,752
4482310,1780,488
4482330,222,772
4482330,1320,605
4482330,1541,657
4482330,1849,586
4482330,1918,621
4482340,536,260
4482340,848,898
4482340,897,496
4482340,1100,766
4482340,1981,534
4482350,185,82
4482350,236,699
4482350,343,544
4482350,397,280
4482350,635,712
4482350,766,481
4482350,1362,243
4482350,1569,420
4482350,1882,138
4482360,433,894
4482360,596,837
4482360,926,345
4482360,930,469
4482360,1285,377
4482370,57,23
4482370,510,41
4482370,923,796
4482370,933,584
4482380,236,926
4482380,509,265
4482380,544,17
4482380,882,467
4482380,1542,189
4482390,224,526
4482390,234,21
4482390,364,796
4482400,250,481
4482400,951,537
4482400,1224,157
4482400,1539,571
4482400,1639,855
4482410,326,119
4482410,434,733
4482410,666,453
4482410,774,728
4482410,1225,388
4482410,1445,883
4482410,1541,891
4482420,109,632
4482420,116,708
4482420,378,941
4482420,680,731
4482420,986,360
4482420,1146,991
4482420,1283,470
4482420,1317,159
4482420,1783,189
4482430,45,725
4482430,145,611
4482430,402,40
4482430,1045,205
4482430,1667,648
4482430,1824,251
4482440,656,672
4482450,400,324
4482460,97,372
4482460,223,292
4482460,1488,986
4482460,1743,236
4482470,184,227
4482470,512,398
4482470,1339,612
4482470,1365,37
4482470,1486,677
4482480,143,692
4482480,183,8
4482480,280,96
4482480,813,600
4482480,1625,739
4482480,1911,654
4482490,1830,862
4482500,647,517
4482510,153,626
4482510,897,594
4482520,274,669
4482520,1463,451
4482530,309,589
4482530,736,56
4482530,798,996
4482540,528,235
4482550,971,545
4482550,1106,761
4482550,1299,625
4482550,1849,863
4482560,220,523
4482560,431,85
4482560,638,601
4482560,883,120
4482560,916,933
4482560,1771,250
4482560,1880,309
4482570,777,765
4482570,1513,359
4482570,1601,870
4482570,1991,816
4482580,803,432
4482580,1020,417
4482580,1458,57
4482590,96,998
4482590,149,832
4482590,523,226
4482590,942,439
4482590,1709,737
4482600,1201,161
4482600,1768,498
4482600,1842,21
4482610,576,108
4482610,1873,882
4482620,181,147
4482620,1379,944
4482620,1620,927
4482630,23,168
4482630,345,844
4482630,871,818
4482630,1552,372
4482630,1669,791
4482630,1850,82
4482640,214,213
4482640,220,526
4482640,577,648
4482640,1765,282
4482640,1950,103
4482650,118,496
4482650,1564,327
4482650,1685,91
4482660,70,10
4482660,120,499
4482660,642,38
4482660,849,929
4482660,1198,657
4482660,1307,89
4482660,1319,750
4482670,118,924
