value,page,position
1936370,470,962
1936370,700,457
1936370,876,474
1936380,1106,197
1936380,1168,486
1936380,1392,437
1936380,1633,312
1936390,7,384
1936390,530,799
1936390,900,749
1936390,1279,740
1936390,1646,160
1936390,1812,28
1936390,1902,294
1936400,1084,715
1936400,1887,553
1936400,1959,865
1936410,733,291
1936410,1445,830
1936420,153,30
1936420,524,945
1936420,1763,176
1936420,1802,845
1936420,1932,769
1936430,1234,777
1936430,1541,238
1936430,1557,989
1936440,820,390
1936440,985,968
1936440,1129,520
1936440,1601,963
1936440,1850,990
1936450,1292,78
1936460,77,989
1936460,1626,908
1936470,249,29
1936470,289,901
1936470,661,912
1936470,906,534
1936470,1013,131
1936470,1260,614
1936480,250,395
1936480,917,374
1936480,1824,894
1936480,2000,327
1936490,570,32
1936500,930,70
1936500,1292,329
1936500,1341,200
1936500,1615,929
1936500,1813,125
1936510,524,227
1936510,1261,60
1936520,616,297
1936520,711,284
1936520,1347,654
1936520,1467,558
1936530,638,842
1936530,919,215
1936530,1226,304
1936530,1759,59
1936540,101,971
1936540,157,756
1936540,409,687
1936540,443,847
1936550,186,385
1936550,509,573
1936550,581,702
1936550,1170,282
1936550,1860,461
1936560,84,384
1936560,816,338
1936560,1269,449
1936560,1306,166
1936560,1531,585
1936560,1879,980
1936570,1961,209
1936570,1962,679
1936580,240,183
1936580,667,759
1936580,676,460
1936580,1121,660
1936590,882,634
1936590,1558,422
1936600,251,177
1936600,295,304
1936600,310,738
1936600,504,315
1936600,1145,320
1936600,1174,355
1936600,1532,428
1936610,1486,187
1936620,283,237
1936620,502,296
1936620,1361,793
1936620,1818,217
1936620,1879,38
1936630,976,201
1936630,1050,378
1936640,949,760
1936650,68,215
1936650,472,241
1936650,1334,493
1936650,1614,301
1936650,1753,761
1936660,3,710
1936660,46,729
1936660,67,154
1936660,1172,709
1936660,1733,789
1936670,123,94
1936670,402,746
1936670,1135,405
1936670,1534,784
1936670,1764,182
1936670,1874,408
1936680,643,613
1936680,1952,998
1936690,374,378
1936690,696,413
1936690,957,836
1936690,1249,719
1936690,1555,826
1936690,1561,586
1936700,347,708
1936700,1152,942
1936700,1352,993
1936710,229,280
1936710,1080,20
1936710,1230,971
1936710,1243,547
1936710,1343,501
1936710,1534,128
1936720,100,920
1936720,223,422
1936720,226,793
1936720,1609,584
1936730,91,838
1936730,373,583
1936730,779,601
1936730,1008,913
1936730,1395,331
1936740,27,674
1936740,343,252
1936740,1043,766
1936740,1430,257
1936740,1433,994
1936740,1892,962
1936740,1992,313
1936750,670,218
1936750,713,859
1936750,1076,831
1936760,142,43
1936760,201,672
1936760,1182,926
1936760,1333,531
1936760,1680,266
1936760,1711,787
1936760,1813,247
1936770,651,247
1936770,990,877
1936780,171,207
1936780,1126,869
1936790,5,655
1936790,506,966
1936790,1387,850
1936790,1504,206
1936790,1637,621
1936790,1669,315
1936790,1803,850
1936800,58,434
1936800,896,444
1936800,1693,89
1936810,84,710
1936810,120,357
1936810,324,544
1936810,371,502
1936810,1880,160
1936810,1882,349
1936820,688,249
1936820,1433,618
1936820,1514,210
1936820,1713,757
1936830,1610,810
1936830,1974,466
1936840,995,691
1936840,1885,119
1936840,1958,898
1936850,689,790
1936850,954,277
1936860,158,828
1936860,1565,261
1936860,1720,583
1936870,918,915
1936870,1600,795
1936870,1741,854
1936880,52,419
1936880,424,436
1936880,1169,326
1936880,1234,374
1936880,1240,791
1936880,1924,330
1936890,302,250
1936890,705,304
1936890,705,669
1936890,851,535
1936890,1567,812
1936900,1036,388
1936900,1256,945
1936900,1985,817
1936910,869,626
1936920,417,189
1936920,1584,245
1936930,521,861
1936930,645,800
1936930,1938,675
1936940,915,397
1936940,1013,79
1936950,679,598
1936950,804,906
1936950,850,926
1936950,895,687
1936950,1756,653
1936950,1942,704
1936960,1552,348
1936960,1728,195
1936970,201,770
1936970,502,959
1936970,536,214
1936970,792,440
1936970,1119,388
1936970,1681,870
1936970,1809,494
1936980,1942,471
1936990,594,669
1936990,783,758
1936990,1618,619
1937000,1313,162
1937000,1522,809
1937000,1696,969
1937010,1362,496
1937020,88,561
1937020,1585,277
1937020,1916,919
1937030,728,738
1937030,1515,281
1937040,381,70
1937040,812,322
1937040,903,434
1937040,1153,745
1937040,1301,818
1937050,35,852
1937050,99,114
1937050,482,776
1937050,498,743
1937050,744,380
1937050,803,57
1937050,1587,324
1937060,1812,776
1937060,1894,928
1937060,1909,945
1937070,139,895
1937070,191,45
1937070,749,617
1937070,1066,478
1937070,1365,668
1937070,1653,536
1937070,1692,114
1937080,317,833
1937080,1281,943
1937090,755,802
1937090,1949,28
1937100,1022,949
1937100,1406,165
1937100,1531,947
1937110,802,857
1937110,914,613
1937110,1500,523
1937120,1165,716
1937120,1197,274
1937120,1561,617
1937120,1890,522
1937120,1890,802
1937130,1087,896
1937130,1629,328
1937130,1904,297
1937140,72,719
