value,page,position
4074750,664,83
4074750,1200,487
4074750,1325,554
4074750,1348,704
4074750,1379,563
4074750,1616,727
4074750,1713,704
4074750,1997,956
4074760,76,557
4074760,621,417
4074760,842,48
4074760,1826,247
4074770,327,134
4074770,617,529
4074770,743,563
4074770,1914,540
4074780,73,980
4074780,191,221
4074780,624,777
4074780,957,512
4074780,1017,937
4074780,1830,451
4074790,197,934
4074790,599,976
4074790,613,914
4074790,1345,742
4074790,1582,498
4074790,1841,659
4074800,331,796
4074800,1339,304
4074800,1634,548
4074800,1996,393
4074810,444,503
4074810,851,141
4074810,1003,797
4074810,1088,6
4074810,1155,620
4074810,1307,615
4074810,1370,444
4074810,1433,9
4074810,1436,289
4074810,1564,48
4074820,170,672
4074820,859,332
4074820,1625,957
4074830,133,38
4074830,213,989
4074830,802,425
4074830,1487,778
4074830,1682,189
4074840,551,500
4074840,729,101
4074840,1297,5
4074840,1535,249
4074840,1818,546
4074850,149,936
4074850,380,935
4074850,1180,701
4074850,1757,318
4074860,460,305
4074860,498,26
4074860,1136,650
4074860,1315,388
4074860,1919,770
4074870,685,976
4074870,1058,256
4074870,1173,957
4074870,1385,284
4074870,1517,516
4074870,1987,662
4074880,170,541
4074880,241,234
4074880,1235,77
4074900,78,509
4074900,1107,768
4074900,1940,719
4074910,103,548
4074910,163,78
4074910,649,121
4074910,666,540
4074910,863,83
4074910,1284,764
4074910,1370,695
4074910,1878,66
4074920,392,96
4074920,1951,9
4074930,205,234
4074930,688,975
4074940,958,76
4074950,494,828
4074950,892,552
4074950,1243,169
4074950,1462,80
4074950,1859,392
4074960,498,90
4074960,530,901
4074960,1236,257
4074960,1386,159
4074970,219,395
4074970,501,991
4074970,821,73
4074970,1283,784
4074970,1366,176
4074970,1734,374
4074980,346,68
4074980,501,988
4074980,529,164
4074980,813,965
4074990,142,922
4074990,286,127
4074990,780,980
4074990,1176,525
4074990,1450,317
4074990,1923,118
4075000,578,772
4075000,922,790
4075000,1403,774
4075010,372,29
4075010,1217,549
4075010,1703,766
4075020,841,877
4075020,1151,400
4075020,1247,221
4075020,1463,293
4075020,1478,695
4075030,163,122
4075030,591,740
4075030,771,113
4075030,1159,147
4075030,1771,74
4075040,792,448
4075040,1021,493
4075040,1906,416
4075040,1944,505
4075050,1304,455
4075050,1390,483
4075050,1602,393
4075050,1708,290
4075050,1856,259
4075060,18,910
4075060,213,147
4075060,1335,997
4075060,1349,280
4075060,1557,220
4075060,1845,933
4075070,388,357
4075070,453,327
4075070,1261,865
4075080,134,827
4075080,1570,943
4075080,1888,450
4075090,996,332
4075100,555,964
4075100,558,240
4075100,774,306
4075100,1107,635
4075100,1315,363
4075100,1611,820
4075110,644,792
4075110,1820,636
4075120,229,32
4075120,1356,109
4075130,168,41
4075130,333,556
4075130,421,869
4075130,702,398
4075130,1503,916
4075130,1993,654
4075140,192,500
4075140,564,736
4075140,1343,228
4075140,1464,948
4075140,1745,270
4075150,126,140
4075150,229,763
4075160,545,119
4075160,1463,128
4075170,47,421
4075170,315,140
4075170,817,657
4075170,1980,511
4075180,74,832
4075180,627,166
4075180,840,371
4075180,1352,270
4075190,909,96
4075190,1439,181
4075190,1799,438
4075190,1799,908
4075200,227,948
4075200,248,650
4075200,593,504
4075210,260,167
4075210,369,210
4075210,858,863
4075210,924,53
4075210,1344,742
4075210,1608,506
4075210,1890,458
4075220,762,939
4075220,1403,213
4075220,1954,976
4075230,706,734
4075230,749,429
4075240,307,708
4075240,1438,273
4075250,238,221
4075250,396,235
4075250,505,363
4075260,616,42
4075260,1123,555
4075270,1196,338
4075270,1483,579
4075270,1503,81
4075270,1812,801
4075280,571,731
4075280,1601,971
4075280,1861,7
4075290,165,924
4075290,700,573
4075290,1246,919
4075290,1715,861
4075290,1749,476
4075290,1863,937
4075290,1865,69
4075300,14,382
4075300,97,176
4075300,373,283
4075300,1248,749
4075300,1371,758
4075300,1442,440
4075300,1904,779
4075300,1928,572
4075310,521,568
4075310,609,262
4075310,898,389
4075310,1353,557
4075310,1544,788
4075310,1565,244
4075320,66,864
4075320,106,31
4075320,809,801
4075320,842,129
4075320,1766,74
4075330,985,340
4075330,1441,229
4075330,1834,148
4075330,1863,938
4075340,90,846
4075340,207,232
4075340,297,783
4075340,1364,15
4075340,1536,145
4075350,1016,622
4075350,1648,707
4075350,1983,235
4075360,109,799
4075370,433,874
4075370,448,830
4075370,1031,492
4075370,1041,198
4075370,1199,382
4075370,1302,80
4075370,1507,418
4075370,1682,295
4075370,1885,465
4075380,73,560
4075380,773,645
4075380,959,311
4075380,1856,89
4075380,1858,308
4075390,37,257
4075390,422,431
4075390,510,619
4075390,582,711
4075400,52,442
4075400,1375,9
4075410,62,103
4075410,919,225
4075420,106,866
4075420,212,574
4075420,537,327
4075420,618,889
4075420,1181,414
4075430,1585,136
4075430,1655,755
4075440,189,82
4075440,849,916
4075440,1494,97
4075440,1556,909
4075440,1640,152
4075450,165,444
4075460,71,218
4075460,399,67
4075460,1745,432
4075460,1771,787
4075470,164,11
4075470,1055,474
4075470,1610,506
4075470,1954,548
4075480,437,443
4075480,507,229
4075480,675,860
4075480,754,456
