value,page,position
4685830,299,807
4685830,617,891
4685830,1127,49
4685830,1935,520
4685850,46,296
4685850,1652,933
4685850,1748,781
4685860,1873,360
4685860,1903,561
4685870,536,409
4685870,742,681
4685870,1267,394
4685880,575,544
4685880,815,913
4685880,1331,140
4685890,614,924
4685890,1629,466
4685900,1951,710
4685910,104,935
4685910,572,744
4685910,885,907
4685910,1743,441
4685920,879,287
4685920,1738,355
4685920,1957,932
4685930,226,558
4685930,782,943
4685930,1247,489
4685930,1307,626
4685930,1743,230
4685940,461,545
4685940,735,381
4685940,1084,19
4685940,1834,80
4685950,52,560
4685950,515,754
4685950,1063,527
4685950,1320,204
4685960,1238,607
4685960,1254,268
4685960,1399,545
4685960,1702,886
4685970,24,239
4685970,361,341
4685970,1337,937
4685970,1610,207
4685970,1835,933
4685980,8,381
4685980,1422,445
4685980,1591,947
4685980,1614,107
4685980,1752,981
4685980,1999,383
4685990,426,132
4685990,940,131
4685990,1343,362
4685990,1699,599
4685990,1868,434
4686000,147,730
4686000,1909,68
4686010,61,696
4686010,487,138
4686010,1005,637
4686020,1765,566
4686030,1138,509
4686030,1238,281
4686030,1242,451
4686040,487,220
4686040,922,963
4686040,1103,964
4686040,1311,563
4686040,1744,844
4686050,73,603
4686050,488,268
4686060,772,40
4686060,800,737
4686060,1976,228
4686070,236,266
4686070,258,962
4686070,559,134
4686070,1578,991
4686080,31,500
4686080,770,714
4686080,1370,365
4686090,1004,950
4686090,1551,123
4686090,1620,675
4686090,1686,998
4686100,103,449
4686100,322,398
4686100,687,684
4686100,710,343
4686100,955,855
4686100,1271,804
4686100,1323,555
4686110,919,530
4686110,1241,760
4686110,1366,601
4686110,1717,210
4686120,1142,382
4686120,1615,274
4686120,1618,392
4686120,1681,573
4686120,1735,249
4686120,1756,236
4686130,245,475
4686130,343,622
4686130,851,115
4686130,1105,834
4686130,1257,836
4686130,1827,429
4686140,121,417
4686140,263,956
4686140,1386,994
4686150,928,812
4686150,1089,550
4686150,1221,706
4686150,1222,84
4686150,1790,561
4686160,595,115
4686160,1795,898
4686170,369,720
4686170,462,826
4686170,619,112
4686170,1625,328
4686170,1745,868
4686180,800,982
4686180,950,138
4686180,1793,728
4686180,1843,705
4686190,331,695
4686190,748,474
4686190,926,757
4686190,1765,429
4686200,130,904
4686200,644,833
4686200,1098,230
4686200,1300,253
4686200,1385,97
4686200,1569,321
4686200,1639,905
4686200,1758,471
4686210,644,462
4686210,1555,418
4686210,1712,976
4686220,192,725
4686220,484,330
4686220,821,865
4686220,921,670
4686220,1601,494
4686220,1783,78
4686220,1878,540
4686220,1899,717
4686230,299,919
4686230,1773,734
4686240,1509,848
4686240,1880,37
4686250,1576,685
4686260,970,81
4686260,1069,868
4686260,1072,331
4686260,1387,451
4686260,1675,104
4686260,1694,781
4686270,403,744
4686270,465,985
4686270,650,670
4686270,848,646
4686270,1246,486
4686270,1782,94
4686280,515,747
4686280,1176,478
4686280,1550,877
4686290,11,383
4686290,380,427
4686290,489,360
4686290,1086,939
4686290,1529,973
4686290,1867,651
4686300,389,761
4686300,543,423
4686300,1758,589
4686300,1787,154
4686310,51,518
4686310,85,843
4686310,155,443
4686310,419,685
4686310,1730,913
4686320,314,278
4686320,401,291
4686320,1064,580
4686320,1173,454
4686330,310,420
4686330,961,572
4686350,529,465
4686350,653,605
4686350,1730,558
4686360,637,446
4686360,1053,751
4686360,1192,930
4686360,1727,330
4686370,229,479
4686370,253,553
4686370,422,328
4686370,475,692
4686370,527,210
4686370,581,731
4686380,362,737
4686380,580,588
4686380,975,124
4686380,1021,539
4686380,1163,94
4686380,1236,921
4686380,1334,923
4686380,1339,484
4686380,1366,573
4686390,605,450
4686390,1202,997
4686390,1241,50
4686390,1312,151
4686390,1762,786
4686400,962,679
4686400,1140,231
4686400,1344,728
4686410,641,202
4686410,792,684
4686410,1133,158
4686410,1967,489
4686420,167,78
4686420,302,707
4686420,1482,10
4686420,1732,636
4686430,69,324
4686430,165,664
4686430,533,144
4686430,1544,956
4686430,1548,340
4686440,1252,574
4686440,1746,181
4686450,4,826
4686450,58,586
4686450,326,117
4686450,1038,24
4686460,196,718
4686460,555,135
4686460,644,359
4686460,958,72
4686460,1514,69
4686460,1588,687
4686470,767,775
4686470,1027,248
4686470,1258,878
4686470,1857,541
4686480,172,979
4686480,196,602
4686480,464,888
4686480,698,0
4686480,1059,329
4686480,1890,202
4686490,255,175
4686490,653,609
4686490,1672,410
4686500,159,535
4686500,277,996
4686500,695,908
4686500,1046,296
4686500,1333,231
4686500,1812,64
4686510,110,298
4686510,797,886
4686510,861,704
4686510,913,944
4686510,1006,654
4686510,1659,855
4686520,44,890
4686520,44,894
4686520,548,7
4686520,1383,635
4686530,58,814
4686530,210,367
4686530,515,91
4686530,731,492
4686540,328,580
4686540,349,351
4686540,453,58
4686540,1801,252
4686550,738,445
4686550,898,679
4686550,1041,623
4686550,1283,969
4686560,567,709
4686560,851,18
4686560,1091,485
4686570,23,386
4686570,198,327
4686570,684,38
4686570,1062,262
4686580,1519,179
4686580,1618,298
4686580,1631,253
4686580,1662,496
4686590,75,658
4686590,953,924
4686590,1790,737
4686590,1877,437
4686600,268,290
4686600,836,178
4686610,19,891
4686610,424,230
4686610,1976,353
4686620,1939,316
4686630,275,149
