value,page,position
4787760,518,442
4787760,1266,675
4787760,1307,296
4787760,1372,938
4787760,1386,34
4787760,1412,875
4787760,1454,285
4787760,1705,660
4787760,1708,504
4787770,1081,546
4787780,558,617
4787780,758,629
4787790,43,8
4787790,139,296
4787790,146,41
4787790,980,947
4787790,1762,477
4787800,683,848
4787800,916,597
4787800,1992,243
4787810,653,295
4787820,1685,750
4787820,1815,598
4787830,363,267
4787830,695,387
4787830,1008,262
4787830,1097,908
4787840,1295,792
4787840,1866,939
4787850,81,705
4787850,346,963
4787850,479,978
4787850,592,700
4787850,1489,881
4787850,1909,111
4787860,853,264
4787860,870,290
4787860,895,463
4787860,906,606
4787860,1535,122
4787860,1885,4
4787870,38,306
4787870,224,906
4787870,661,366
4787880,283,13
4787880,475,156
4787880,1220,292
4787880,1274,11
4787880,1485,243
4787880,1996,518
4787890,284,841
4787890,535,257
4787890,774,742
4787890,1094,691
4787890,1751,109
4787900,574,946
4787900,1079,288
4787900,1226,545
4787910,121,20
4787910,1877,851
4787920,1451,688
4787920,1550,397
4787920,1838,169
4787920,1890,354
4787930,326,853
4787930,591,476
4787930,684,25
4787930,865,505
4787930,1019,373
4787930,1261,272
4787930,1352,963
4787930,1820,149
4787940,1623,864
4787940,1867,942
4787950,1170,757
4787960,1023,748
4787960,1605,568
4787960,1832,920
4787970,536,300
4787980,7,82
4787980,127,662
4787980,369,885
4787980,522,594
4787980,1036,591
4787980,1117,919
4787980,1657,325
4787990,749,252
4788000,1696,430
4788010,486,932
4788010,1001,881
4788010,1369,384
4788010,1494,245
4788020,56,22
4788020,169,186
4788020,348,618
4788020,1890,937
4788030,461,360
4788030,1156,292
4788040,214,972
4788040,429,902
4788040,751,58
4788040,1041,663
4788040,1418,699
4788040,1535,345
4788040,1641,543
4788050,38,947
4788050,729,966
4788050,826,951
4788060,372,768
4788060,885,655
4788060,1621,129
4788060,1646,767
4788070,618,890
4788070,1147,674
4788080,139,889
4788080,902,874
4788090,49,410
4788090,288,496
4788090,487,320
4788090,608,362
4788090,935,188
4788090,1016,357
4788090,1589,149
4788090,1885,932
4788100,263,714
4788100,845,108
4788100,1740,173
4788100,1926,553
4788110,102,465
4788110,168,970
4788110,956,154
4788120,318,863
4788120,1157,842
4788120,1224,775
4788130,412,234
4788130,547,815
