value,page,position
3361840,27,630
3361840,1086,284
3361840,1101,192
3361840,1302,643
3361840,1914,390
3361850,382,142
3361850,543,83
3361850,796,296
3361850,1739,257
3361850,1901,489
3361850,1918,819
3361860,76,56
3361860,474,472
3361860,1165,721
3361860,1200,437
3361870,111,536
3361870,1014,651
3361880,119,495
3361880,182,159
3361880,552,138
3361880,734,933
3361880,1148,878
3361880,1334,601
3361880,1357,982
3361880,1826,238
3361890,463,879
3361890,1100,180
3361890,1263,424
3361890,1354,519
3361900,1015,763
3361900,1511,903
3361900,1650,668
3361900,1775,923
3361910,132,598
3361910,422,763
3361910,1009,471
3361910,1070,258
3361910,1889,236
3361920,1938,888
3361930,69,579
3361930,1201,988
3361930,1202,188
3361930,1473,440
3361940,1539,341
3361940,1640,434
3361940,1740,728
3361950,723,927
3361950,752,111
3361950,1659,873
3361950,1915,999
3361960,302,795
3361960,988,240
3361960,1352,2
3361960,1535,227
3361970,189,498
3361970,1254,336
3361970,1319,459
3361970,1348,80
3361970,1629,819
3361970,1693,945
3361980,483,846
3361980,732,500
3361980,1615,598
3361990,300,966
3361990,1226,989
3361990,1387,855
3361990,1603,696
3361990,1817,513
3362000,32,225
3362000,1616,891
3362010,638,481
3362010,1406,407
3362020,7,446
3362020,194,987
3362020,633,52
3362020,728,534
3362020,1477,988
3362020,1649,420
3362030,561,115
3362040,285,906
3362040,877,861
3362040,1172,258
3362050,893,285
3362050,1266,586
3362050,1932,567
3362070,771,709
3362070,879,713
3362070,1178,493
3362070,1214,615
3362070,1351,944
3362080,566,492
3362080,1210,832
3362080,1248,308
3362080,1303,771
3362080,1376,41
3362090,108,69
3362090,263,172
3362090,307,886
3362090,372,784
3362100,568,416
3362100,1504,931
3362100,1588,612
3362100,1610,308
3362110,1498,180
3362110,1944,74
3362120,281,174
3362120,449,685
3362120,659,256
3362120,668,812
3362120,1432,53
3362130,1108,412
3362130,1484,437
3362130,1590,587
3362140,254,765
3362140,303,735
3362140,1054,597
3362150,286,766
3362150,642,439
3362150,866,487
3362150,1549,519
3362150,1579,561
3362150,1832,770
3362150,1958,573
3362150,1965,674
3362160,294,89
3362160,550,21
3362170,108,552
3362170,540,814
3362170,771,349
3362170,972,644
3362170,1470,690
3362170,1895,755
3362180,10,702
3362180,304,958
3362180,765,234
3362180,1283,521
3362180,1457,51
3362190,959,624
3362190,1306,72
3362190,1779,59
3362190,1837,182
3362200,66,247
3362200,127,251
3362200,291,526
3362200,345,228
3362200,913,989
3362200,980,332
3362200,1130,384
3362210,138,169
3362210,1089,870
3362210,1528,451
3362220,355,557
3362220,1195,685
3362230,174,199
3362230,179,904
3362230,201,945
3362230,833,61
3362230,1556,743
3362230,1899,593
3362240,1878,384
3362250,116,728
3362250,567,687
3362250,1130,971
3362250,1636,32
3362260,203,765
3362260,843,543
3362260,935,736
3362260,1441,150
3362270,49,769
3362270,197,322
