value,page,position
2954590,176,213
2954590,334,770
2954590,1334,792
2954590,1838,292
2954600,708,547
2954600,876,910
2954600,922,361
2954600,1498,77
2954600,1595,995
2954610,1255,577
2954620,25,856
2954620,137,524
2954620,734,341
2954630,63,74
2954630,401,106
2954630,477,519
2954630,526,599
2954630,605,625
2954630,981,835
2954630,1461,536
2954640,598,663
2954640,872,379
2954650,849,507
2954660,248,851
2954660,346,24
2954660,957,513
2954660,1093,897
2954670,102,645
2954670,334,708
2954670,991,845
2954670,1286,399
2954680,646,202
2954680,1459,295
2954690,14,520
2954690,138,329
2954690,628,265
2954690,1780,125
2954700,507,346
2954700,1102,403
2954700,1349,403
2954710,452,999
2954710,992,374
2954710,1900,529
2954720,225,307
2954720,1716,824
2954720,1762,785
2954730,1306,398
2954730,1527,457
2954730,1548,348
2954730,1652,720
2954730,1830,907
2954740,84,178
2954740,457,823
2954740,664,475
2954750,345,770
2954750,884,788
2954750,1155,439
2954750,1473,889
2954760,1256,724
2954760,1305,48
2954760,1722,69
2954760,1868,521
2954770,860,886
2954770,1881,43
2954770,1934,165
2954780,151,185
2954780,202,517
2954780,1157,444
2954790,215,741
2954790,894,495
2954790,1498,996
2954790,1652,874
2954800,1239,384
2954800,1512,138
2954800,1623,480
2954810,1427,150
2954820,792,133
2954820,888,862
2954820,940,638
2954820,1160,363
2954820,1303,361
2954820,1757,373
2954840,235,504
2954840,284,784
2954840,451,841
2954840,1277,369
2954840,1334,372
2954840,1483,559
2954840,1927,977
2954850,122,566
2954850,840,853
2954850,997,167
2954850,1051,234
2954860,19,465
2954860,366,703
2954860,380,91
2954860,655,859
2954860,718,311
2954860,861,437
2954860,1193,418
2954860,1480,592
2954860,1574,588
2954870,1007,911
2954870,1068,190
2954870,1088,248
2954870,1439,648
2954870,1505,296
2954870,1856,612
2954880,69,820
2954880,1758,612
2954890,33,570
2954890,342,374
2954890,1584,78
2954890,1667,528
2954890,1834,751
2954900,120,983
2954900,1290,308
2954910,455,129
2954910,863,801
2954910,1840,826
2954920,85,281
2954920,187,748
2954920,492,714
2954920,1167,959
2954920,1462,534
2954930,312,394
2954930,1561,3
2954930,1630,654
2954940,612,258
2954940,877,459
2954940,1087,941
2954940,1103,671
2954940,1487,520
2954940,1767,783
2954950,96,789
2954950,235,232
2954950,510,371
2954950,868,621
2954950,1840,348
2954960,20,133
2954960,123,237
2954960,249,507
2954960,339,564
2954960,1662,21
2954960,1681,498
2954970,59,687
2954970,968,763
2954970,1108,709
2954970,1129,227
2954970,1205,439
2954970,1434,303
2954980,728,205
2954980,842,310
2954980,1416,278
2954990,1163,458
2954990,1508,605
2954990,1818,710
2955000,195,963
2955000,809,991
2955000,1362,498
2955000,1848,427
2955010,276,941
2955010,655,914
2955010,1318,495
2955010,1491,825
2955010,1635,264
2955010,1869,180
2955020,621,770
2955020,781,38
2955020,1260,483
2955020,1434,578
2955030,554,424
2955030,568,901
2955030,763,394
2955030,1080,972
2955030,1176,710
2955030,1363,302
2955030,1801,474
2955040,677,240
2955040,1078,8
2955050,605,384
2955050,656,737
2955050,1452,807
2955050,1480,549
2955050,1957,428
2955060,1999,427
2955070,773,653
2955070,1084,498
2955070,1265,57
2955080,495,853
2955080,852,788
2955080,985,53
2955080,1186,310
2955090,221,431
2955090,627,688
2955090,1091,267
2955090,1996,155
2955100,826,994
2955100,856,308
2955100,1206,767
2955100,1667,380
2955100,1788,109
2955110,1539,227
2955120,374,245
2955120,381,440
2955120,881,28
2955120,1185,211
2955120,1370,923
2955120,1976,855
2955130,778,714
2955130,790,847
2955130,877,608
2955130,1479,709
2955140,90,42
2955140,394,519
2955140,1171,268
2955140,1358,821
2955140,1531,39
2955150,420,803
2955150,490,305
2955150,781,731
2955150,1034,665
2955150,1267,316
2955150,1287,910
2955160,542,690
2955180,266,702
2955180,271,652
2955190,997,668
2955190,1351,989
2955190,1665,592
2955190,1761,622
2955200,328,86
2955200,636,181
2955200,980,68
2955200,1113,730
2955200,1429,538
2955210,127,388
2955210,1125,802
2955210,1439,710
2955220,1194,820
2955220,1450,218
2955230,1534,221
2955230,1856,393
2955240,448,239
2955240,789,793
2955240,1850,530
2955250,55,930
2955250,86,648
2955250,685,56
2955250,1195,459
2955250,1685,700
2955260,437,566
2955260,919,487
2955260,928,840
2955260,1572,809
2955260,1882,241
2955270,313,201
2955270,521,98
2955270,543,317
2955270,1571,816
2955270,1674,892
2955280,506,505
2955280,925,762
2955290,166,790
2955290,239,93
2955290,399,87
2955290,546,666
2955290,966,327
2955290,1308,220
2955300,1041,506
2955310,1058,686
2955310,1687,278
2955310,1811,406
2955320,571,427
2955320,786,763
2955320,1153,162
2955320,1512,807
2955330,208,707
2955330,938,583
2955330,975,951
2955340,22,942
2955340,480,19
2955340,833,904
2955340,925,723
2955350,1463,993
2955350,1821,966
2955360,153,541
2955360,165,45
2955360,207,406
2955360,1274,824
2955360,1825,496
2955370,160,946
2955370,660,945
2955370,1798,295
2955380,1536,967
2955380,1772,241
2955390,150,440
2955390,472,785
2955390,864,782
2955390,998,792
2955400,247,183
2955400,1642,640
2955410,226,206
2955410,301,162
2955410,321,451
2955410,341,48
2955410,350,769
2955410,356,131
2955410,928,877
2955410,1534,681
2955420,588,957
2955430,59,884
2955430,159,545
2955430,206,381
2955430,397,493
2955430,399,857
2955430,1314,363
2955430,1833,705
2955440,200,432
2955440,407,304
2955440,922,744
2955440,1385,905
2955440,1488,510
2955440,1713,885
2955450,89,53
2955450,365,124
2955450,679,177
2955450,1593,65
2955460,101,584
2955460,1714,632
2955470,53,881
2955470,179,527
2955470,252,205
2955470,666,318
2955470,714,724
2955480,1209,144
2955480,1519,87
2955480,1931,198
2955490,81,736
2955490,616,162
2955490,1068,370
2955500,17,637
2955500,129,94
2955500,820,935
2955500,1498,516
2955500,1518,983
2955510,729,759
2955510,962,910
2955510,1327,934
2955520,66,64
2955520,229,845
2955520,576,949
2955520,1748,855
2955520,1763,74
2955520,1867,472
2955540,118,953
2955540,1465,981
2955540,1558,891
2955540,1983,418
2955560,47,191
2955560,1055,429
2955560,1077,252
2955570,218,516
2955570,315,953
2955570,488,569
2955570,687,320
2955570,952,35
2955570,1062,834
2955570,1457,193
2955580,79,708
2955580,929,513
2955580,1273,486
2955590,69,248
2955590,211,640
2955590,286,130
2955590,779,296
2955590,791,805
2955590,845,2
2955590,1010,215
2955590,1382,287
2955590,1914,102
2955600,1040,466
2955600,1097,871
2955600,1260,386
2955600,1955,118
2955610,229,134
2955610,1228,632
2955610,1336,897
2955610,1407,70
2955620,260,889
2955620,491,289
2955620,636,648
2955630,405,264
2955630,418,434
2955630,504,661
2955630,1040,401
2955640,129,599
2955640,759,747
2955640,1688,8
2955640,1945,768
2955650,220,418
2955650,878,400
2955650,1013,836
2955650,1148,315
2955650,1432,493
2955650,1459,572
2955650,1765,995
2955660,1178,639
2955660,1657,565
2955660,1766,354
2955670,477,944
2955670,729,839
2955670,1254,562
2955670,1648,731
2955670,1782,313
2955670,1797,664
2955680,910,719
