value,page,position
713010,1032,478
713010,1202,236
713020,320,726
713020,466,993
713020,840,293
713020,963,15
713020,1036,208
713020,1828,10
713020,1949,20
713030,1539,468
713040,603,270
713040,1032,428
713040,1537,136
713050,375,196
713050,864,362
713060,430,482
713070,56,604
713070,88,568
713070,753,754
713070,810,476
713070,1158,902
713070,1473,823
713070,1487,162
713070,1764,371
713080,221,484
713080,444,7
713080,1320,48
713080,1424,762
713090,670,296
713090,683,300
713090,964,733
713090,1348,427
713090,1860,365
713100,288,575
713100,848,186
713100,903,446
713100,1115,505
713100,1322,973
713100,1675,520
713100,1851,857
713110,1035,346
713110,1068,960
713110,1218,73
713110,1822,446
713120,454,663
713120,577,56
713120,873,995
713120,1391,650
713120,1529,726
713130,171,753
713130,791,388
713130,1177,641
713140,53,497
713140,278,151
713140,1139,102
713140,1567,872
713140,1824,621
713150,326,297
713150,421,840
713150,547,858
713150,1559,266
713150,1563,88
713150,1645,590
713150,1661,568
713150,1975,596
713160,452,449
713160,554,85
713160,1300,526
713170,623,418
713170,692,751
713170,714,811
713170,763,732
713170,1465,548
713170,1480,216
713170,1850,266
713180,79,7
713180,242,49
713180,681,321
713180,1105,428
713180,1178,762
713180,1486,708
713180,1641,374
713190,796,28
713190,933,742
713200,503,170
713200,605,882
713200,620,827
713200,716,387
713200,1153,847
713200,1435,236
713200,1829,207
713210,1095,310
713210,1144,949
713210,1156,494
713210,1336,577
713210,1491,128
713210,1551,51
713220,1310,236
713220,1720,135
713220,1829,319
713230,330,516
713230,413,201
713230,1718,642
713240,450,983
713240,822,876
713240,1084,206
713240,1316,695
713240,1617,882
713250,35,692
713250,76,125
713250,623,179
713250,660,219
713250,1152,3
713250,1276,133
713250,1723,429
713250,1817,823
713250,1918,773
713250,1979,336
713260,1153,945
713270,287,324
713270,353,646
713270,677,999
713270,1275,162
713270,1491,886
713270,1883,493
713270,1894,953
713280,456,762
713280,942,294
713280,1348,547
713280,1540,671
713280,1601,500
713290,256,434
713290,356,51
713290,1025,926
713290,1285,904
713300,375,109
713300,534,583
713300,688,907
713300,694,598
713300,1221,822
713300,1879,442
713300,1945,126
713310,540,408
713310,730,303
713310,864,30
713310,1125,710
713310,1456,993
713310,1922,141
713320,411,703
713320,1026,295
713320,1707,206
713330,940,858
713330,1679,152
713340,1462,584
713340,1584,742
713350,151,147
713350,810,845
713350,1072,458
713350,1188,259
713350,1256,346
713360,920,74
713360,1138,744
713360,1194,644
713360,1959,325
713370,502,258
713370,691,623
713370,812,558
713370,1004,166
713370,1170,524
713380,8,647
713380,265,271
713380,310,395
713380,632,920
713380,1110,588
713380,1546,75
713380,1807,105
713390,161,860
713390,361,644
713390,363,55
713390,428,788
713390,852,253
713390,852,339
713390,900,732
713390,1216,376
713390,1413,488
713400,238,632
713400,512,628
713400,1030,788
713400,1190,693
713400,1392,848
713410,104,195
713410,129,120
713410,225,475
713410,666,803
713410,794,45
713410,1209,680
713420,683,218
713420,1653,818
713420,1731,221
713420,1794,362
713420,1801,262
713430,900,790
713430,936,138
713430,1884,295
713430,1945,874
713430,1973,396
713440,236,548
713440,330,285
713440,726,631
713440,786,835
713440,1565,910
713440,1936,788
713450,595,59
713450,937,678
713450,1486,926
713450,1773,340
713460,28,380
713460,698,941
713460,1090,323
713460,1153,684
713460,1753,103
713470,1917,625
713480,108,183
713480,574,870
713480,1287,764
713480,1638,248
713490,541,983
713490,641,396
713490,904,583
713490,1201,223
713490,1636,918
713490,1739,444
713500,624,664
713500,1131,505
713510,71,76
713510,207,74
713510,470,758
713510,839,313
713510,977,373
713510,1112,380
713520,616,289
713520,1131,387
713520,1310,780
713520,1488,660
713520,1891,507
713530,840,534
713530,1578,196
713530,1614,732
713540,722,354
713540,1338,943
713540,1431,791
713550,246,403
713550,1178,246
713550,1809,604
713560,347,507
713560,556,402
713560,849,958
713560,1357,522
713570,455,904
713570,783,44
713570,832,175
713570,1946,837
713570,1990,303
713580,37,590
713580,190,411
713580,478,466
713580,1916,453
713590,192,604
713590,430,375
713590,1033,664
713590,1376,669
713600,448,853
713600,466,423
713600,1702,124
713610,1869,383
713630,433,547
713630,1243,610
713630,1590,446
713630,1779,603
713640,392,669
713640,886,605
713640,1074,495
713640,1869,449
713650,74,687
713650,574,72
713650,1847,598
713660,921,653
713660,1055,556
713660,1104,708
713660,1457,997
713670,114,843
713670,935,265
713670,1815,761
713680,90,777
713680,626,70
713680,938,838
713680,1234,53
713680,1550,785
713680,1662,794
713690,42,252
713690,1578,475
713700,218,871
713700,446,501
713700,485,94
713700,830,60
713700,1501,743
713710,668,370
713710,847,102
713710,855,813
713710,958,387
713710,1608,459
713710,1615,267
713720,75,353
713720,389,338
713720,425,89
713720,1088,908
713720,1261,785
713730,124,615
