value,page,position
2343600,151,259
2343600,162,175
2343600,256,564
2343600,1464,502
2343600,1985,964
2343610,572,825
2343610,1233,175
2343610,1710,599
2343610,1964,64
2343620,1190,988
2343620,1846,571
2343630,820,20
2343630,1023,341
2343630,1506,944
2343640,403,302
2343640,557,109
2343640,708,271
2343650,330,230
2343660,564,611
2343660,743,494
2343660,1024,75
2343660,1491,956
2343660,1593,932
2343660,1866,299
2343670,422,14
2343670,441,589
2343670,1336,76
2343680,390,365
2343680,1262,556
2343680,1957,342
2343690,70,866
2343690,905,751
2343690,1237,286
2343690,1782,135
2343700,396,475
2343700,749,945
2343700,891,228
2343710,593,513
2343710,729,36
2343710,1412,438
2343720,831,753
2343720,1838,800
2343720,1936,145
2343730,361,216
2343730,397,845
2343730,718,570
2343730,1101,85
2343730,1703,800
2343740,907,978
2343740,1891,729
2343760,141,618
2343760,505,725
2343760,1023,277
2343760,1244,996
2343770,402,342
2343770,656,171
2343770,845,274
2343770,937,481
2343770,1327,678
2343770,1500,160
2343770,1551,738
2343780,34,594
2343780,221,980
2343780,1567,328
2343780,1599,173
2343780,1956,275
2343790,525,552
2343790,672,736
2343790,1229,329
2343800,498,555
2343800,796,466
2343800,1130,315
2343800,1717,481
2343810,271,720
2343810,503,377
2343810,570,548
2343810,1059,945
2343810,1131,956
2343820,408,912
2343820,689,847
2343820,822,407
2343820,1235,881
2343820,1373,355
2343830,277,98
2343830,350,235
2343830,519,112
2343830,1251,861
2343830,1271,243
2343830,1367,355
2343830,1461,760
2343830,1656,868
2343850,234,624
2343850,654,133
2343850,1089,231
2343850,1997,31
2343860,308,859
2343860,721,559
2343860,1187,214
2343860,1786,156
2343870,1324,526
2343870,1715,516
2343880,519,228
2343890,39,561
2343890,185,48
2343890,440,97
2343890,582,3
2343890,1108,674
2343890,1171,264
2343890,1620,314
2343900,204,796
2343900,504,542
2343900,1913,387
2343910,38,246
2343910,1832,585
2343920,171,467
2343920,344,404
2343920,1482,482
2343920,1782,373
2343930,1726,513
2343930,1752,126
2343930,1838,386
2343940,509,499
2343940,1665,932
2343950,237,747
2343950,1240,33
2343950,1666,235
2343950,1791,231
2343960,1470,721
2343970,1088,932
2343970,1900,495
2343980,491,308
2343980,706,57
2343980,1421,338
2343980,1817,2
2343990,819,474
2343990,919,985
2344000,699,395
2344000,1725,899
2344010,168,917
2344010,741,754
2344010,859,184
2344010,1884,797
2344020,452,369
2344020,1084,708
2344020,1734,208
2344030,151,644
2344030,217,337
2344030,1303,724
2344030,1336,847
2344040,666,367
2344040,1066,842
2344040,1546,164
2344050,846,998
2344050,900,5
2344050,1597,344
2344050,1678,542
2344060,209,980
2344060,1055,108
2344060,1622,80
2344060,1688,534
2344070,216,918
2344070,523,646
2344070,689,34
2344070,692,381
2344070,917,18
2344070,944,784
2344070,1206,737
2344070,1375,316
2344070,1669,8
2344070,1903,446
2344080,287,564
2344090,957,457
2344090,1348,178
2344090,1750,936
2344090,1793,634
2344100,24,173
2344100,265,429
2344100,330,331
2344100,651,971
2344100,1170,750
2344100,1373,326
2344110,111,432
2344110,193,810
2344110,644,783
2344110,1454,665
2344110,1943,626
2344120,172,970
2344120,675,912
2344120,1472,809
2344120,1607,743
2344130,539,414
2344130,712,927
2344130,891,464
2344130,942,508
2344130,1072,879
2344130,1695,396
2344140,1686,604
2344140,1702,806
2344150,356,112
2344150,357,455
2344150,599,486
2344150,1162,165
2344150,1670,840
2344160,298,436
2344160,797,884
2344160,1065,564
2344170,158,381
2344170,268,257
2344170,619,957
2344170,1372,515
2344170,1529,486
2344170,1817,296
2344170,1909,764
2344180,466,725
2344180,1282,921
2344180,1306,799
2344190,724,225
2344190,1061,878
2344200,1725,236
2344210,292,379
2344210,913,381
2344210,1135,184
2344210,1727,940
2344210,1948,877
2344220,970,171
2344220,1282,624
2344220,1869,175
2344220,1925,880
2344220,1947,735
2344230,312,927
2344230,1060,872
2344230,1931,980
2344240,1103,914
2344240,1815,973
2344240,1877,600
2344240,1941,57
2344250,777,859
2344250,1377,742
2344250,1426,35
2344260,623,519
2344260,858,4
2344260,1093,486
2344260,1520,897
2344260,1824,170
2344260,1949,613
2344270,12,349
2344270,76,2
2344270,311,860
2344270,385,531
2344270,1045,939
2344280,134,618
2344280,1958,552
2344290,321,858
2344290,365,851
2344290,621,59
2344290,1499,644
2344300,315,180
2344300,327,602
2344300,921,132
2344300,1008,714
2344300,1057,154
2344310,234,383
2344310,702,64
2344320,7,443
2344320,382,792
2344320,659,715
2344320,709,661
2344320,1210,657
2344320,1541,339
2344320,1885,409
2344320,1903,219
2344330,60,899
2344330,1155,231
2344330,1287,448
2344330,1351,672
2344330,1479,131
2344330,1999,494
2344340,265,683
2344340,980,413
2344340,1742,750
2344350,130,989
2344350,942,609
2344350,1838,685
2344360,113,990
2344360,1100,605
2344360,1859,451
2344370,80,822
2344370,1624,836
2344370,1856,378
2344370,1975,415
2344380,618,880
2344380,834,79
2344380,1085,129
2344380,1770,259
2344390,882,389
2344390,945,39
2344390,1088,553
2344390,1838,790
2344400,486,739
2344400,593,674
2344400,701,286
2344400,1149,834
2344400,1864,272
2344410,443,540
2344410,999,873
2344410,1067,125
2344410,1191,35
2344420,461,490
2344420,733,635
2344430,1714,755
2344440,70,58
2344440,984,463
2344440,1385,680
2344450,112,560
2344450,127,283
2344450,263,33
2344450,411,879
2344450,973,992
2344450,1743,926
2344460,1997,438
2344470,780,138
2344470,1303,875
2344470,1322,734
2344470,1410,947
2344470,1459,962
2344480,736,157
2344480,773,905
2344480,800,984
2344480,1280,505
2344490,423,367
2344490,632,687
2344490,1073,20
2344490,1777,255
2344500,734,388
2344500,1597,843
2344510,664,983
2344510,1057,533
2344510,1093,309
2344510,1304,54
2344510,1329,393
2344510,1437,686
2344510,1450,444
2344510,1571,916
2344520,199,727
2344520,1018,416
2344520,1105,101
2344520,1597,242
2344530,203,800
2344530,809,407
2344540,272,652
2344540,567,876
2344540,809,788
2344540,1858,275
2344550,437,588
2344550,1276,538
2344560,97,435
2344560,1304,165
2344560,1785,226
2344570,103,504
2344570,1994,992
2344580,290,299
2344580,300,878
2344580,372,757
2344580,702,179
2344580,791,191
2344580,1011,157
2344580,1170,961
2344580,1398,440
2344580,1566,726
2344590,84,666
2344590,369,591
2344590,1826,510
2344600,109,711
2344600,130,232
2344600,140,127
2344600,390,335
2344600,825,994
2344600,903,2
2344600,1369,545
2344600,1730,738
2344610,174,734
2344610,195,946
2344610,1672,916
2344620,44,182
2344620,1125,173
2344620,1293,118
2344620,1316,968
2344620,1958,436
2344630,785,33
2344630,938,687
2344630,1287,888
2344630,1472,515
2344630,1538,132
2344640,211,689
2344640,569,551
2344640,921,656
2344640,1113,36
2344640,1418,480
2344640,1880,28
2344650,105,774
2344650,160,806
2344650,368,754
2344650,1402,11
2344650,1407,124
2344650,1927,28
2344660,127,946
2344660,1387,919
2344660,1769,876
2344670,81,642
2344680,335,718
2344680,941,255
2344680,1106,711
2344690,505,801
2344690,716,429
2344700,316,950
2344700,347,398
2344700,1134,743
2344710,148,251
2344710,186,224
2344710,1416,12
2344720,530,984
2344720,1269,839
2344720,1406,439
2344730,199,982
2344730,1067,978
2344730,1215,535
2344730,1247,319
2344730,1349,516
2344740,608,335
2344740,790,657
2344740,1714,293
2344740,1926,810
2344740,1978,167
2344750,325,455
2344750,986,673
2344750,1033,644
2344760,314,687
2344760,630,470
2344760,870,181
2344760,981,837
2344760,1054,857
2344760,1189,501
2344760,1530,856
2344760,1812,193
2344770,353,979
2344770,394,255
2344770,862,894
2344770,991,567
2344770,1664,501
2344780,674,664
2344780,858,52
2344780,1123,577
2344780,1509,200
2344780,1989,626
2344790,484,193
2344790,771,971
2344790,1571,391
2344790,1585,793
2344790,1688,674
2344790,1954,928
2344800,186,334
2344800,680,725
2344800,1066,590
2344800,1187,905
2344810,299,167
2344810,302,334
2344810,313,51
2344810,560,367
2344810,715,413
2344820,331,787
2344820,1157,340
2344830,378,723
2344830,455,675
2344830,648,410
2344830,957,190
2344830,992,430
2344830,1629,760
2344830,1959,495
2344840,13,734
2344840,115,546
2344840,543,575
2344840,1044,45
2344840,1338,552
2344850,583,812
2344850,1029,547
2344850,1177,954
2344860,90,426
2344860,209,498
2344860,516,328
2344860,702,804
2344860,1197,946
2344860,1766,899
2344860,1978,414
2344870,50,10
2344870,813,174
2344870,842,352
2344870,875,547
2344870,1047,773
2344880,73,977
2344880,340,803
2344880,699,964
2344880,1820,374
2344890,60,815
2344890,1405,203
2344900,640,198
2344900,1177,207
2344910,809,534
2344910,1891,201
2344920,367,768
2344920,866,152
2344920,1007,730
2344920,1174,572
2344920,1901,37
2344930,25,839
2344930,391,320
2344930,622,211
2344930,1266,368
2344930,1756,370
2344940,315,459
2344940,500,243
2344940,814,994
2344940,1389,509
2344940,1528,638
2344940,1579,938
2344950,490,123
2344960,1679,784
2344970,132,271
2344970,207,2
2344970,860,228
2344970,1265,421
2344970,1900,615
2344980,177,388
2344980,263,769
2344990,235,171
2344990,1692,475
2344990,1948,46
2344990,1952,71
2345000,217,163
2345000,1341,131
2345000,1734,563
2345010,48,159
2345010,292,949
2345010,849,57
2345010,1284,400
2345010,1557,411
2345010,1808,431
2345010,1816,290
2345010,1871,59
2345020,25,357
2345020,339,770
2345030,140,824
2345030,196,443
2345040,1604,727
2345050,451,968
2345050,460,492
2345050,529,435
2345060,829,174
2345060,857,403
2345060,1063,387
2345070,139,876
2345070,423,10
2345080,43,917
2345080,115,155
2345080,137,237
2345080,1259,640
2345080,1314,549
2345080,1744,694
2345080,1850,44
2345090,81,812
2345090,103,865
2345090,642,843
2345090,688,335
2345090,703,712
2345090,980,713
2345090,1017,116
2345090,1822,777
2345100,209,360
2345100,236,790
2345100,673,587
2345100,772,404
2345100,1267,980
2345100,1584,472
2345100,1655,623
2345100,1659,421
2345100,1976,301
2345110,1501,901
2345110,1565,506
2345110,1576,212
2345120,558,350
2345120,758,389
2345120,1095,640
2345130,695,254
2345130,1271,427
2345130,1418,170
2345130,1487,330
2345140,728,176
2345150,292,2
2345150,800,684
2345150,1462,684
2345150,1830,295
2345150,1891,817
2345160,54,101
2345160,183,705
2345160,1559,909
2345170,1225,249
2345180,28,612
2345180,340,878
2345180,778,204
2345180,1511,25
2345180,1666,175
2345180,1815,616
2345190,353,468
2345190,950,303
2345190,1268,503
2345190,1329,945
2345200,271,608
2345200,894,824
2345200,1105,625
2345200,1114,394
2345210,23,818
2345210,183,482
2345210,233,506
2345210,644,389
2345210,822,606
2345210,857,459
2345210,958,291
2345220,253,207
2345220,1385,293
2345220,1505,401
2345230,2,146
2345230,476,490
2345230,516,981
2345230,529,94
2345230,1041,347
2345230,1906,346
2345240,166,315
2345240,1438,358
2345240,1964,137
2345250,110,667
2345250,524,418
2345250,870,726
2345250,1219,454
2345250,1678,123
2345250,1959,239
2345260,40,373
2345260,216,965
2345260,421,439
2345260,792,708
2345260,1052,677
2345260,1200,568
2345270,87,119
2345270,216,168
2345270,731,929
2345270,1588,151
2345270,1642,620
2345280,574,709
2345280,604,972
2345280,1951,365
2345290,509,126
2345290,635,939
2345290,676,499
2345290,816,884
2345290,1105,407
2345290,1678,455
2345290,1966,914
2345300,1719,275
2345310,48,976
2345310,792,629
2345310,1593,494
2345310,1627,774
2345320,194,518
2345320,1154,59
2345320,1800,595
2345330,321,650
2345330,716,962
2345330,1488,500
2345330,1872,636
2345330,1892,487
2345340,124,936
2345340,457,405
2345340,1174,960
2345340,1342,777
2345340,1762,68
2345350,54,474
2345350,99,899
2345350,386,470
2345350,1070,439
2345350,1257,690
2345350,1310,12
2345350,1502,5
2345360,347,745
2345360,847,790
2345360,1272,557
2345360,1533,681
2345360,1727,285
2345370,48,420
2345370,113,331
2345370,417,979
2345370,460,351
2345370,1215,965
2345380,85,569
2345380,723,349
2345380,1677,323
2345380,1944,238
2345380,1994,878
2345390,296,617
2345390,621,357
2345390,1167,586
2345390,1371,682
2345390,1641,94
2345400,537,461
2345400,854,917
2345400,947,433
2345400,1348,240
2345400,1362,357
2345410,56,879
2345410,445,988
2345410,909,520
2345420,47,546
2345420,164,182
2345420,642,444
2345420,1790,475
2345420,1999,80
2345430,157,219
2345430,1223,884
2345430,1297,949
2345430,1662,876
2345440,112,935
2345440,297,280
2345440,584,490
2345440,908,471
2345440,1900,927
2345450,120,302
2345450,793,102
2345450,1099,513
2345450,1174,789
2345450,1601,980
2345450,1808,746
2345450,1898,762
2345460,638,787
2345460,698,161
2345460,1896,188
2345470,142,402
2345470,152,559
2345470,972,293
2345480,660,932
2345480,1317,466
2345480,1428,887
2345480,1503,231
2345480,1538,670
2345480,1953,355
2345490,114,863
2345490,613,534
2345490,1743,569
2345500,83,812
2345500,1035,532
2345510,199,365
2345510,938,625
2345510,1150,486
2345510,1197,610
2345520,169,648
2345520,944,149
2345520,1850,608
2345530,375,445
2345530,483,864
2345540,426,35
2345540,504,613
2345540,676,968
2345540,1739,22
2345550,507,570
2345550,1034,671
2345550,1942,681
2345550,1999,777
2345560,707,420
2345560,1296,924
2345560,1770,3
2345570,416,315
2345570,1171,375
2345570,1220,361
2345570,1328,300
2345570,1955,915
2345580,574,324
2345580,681,470
2345580,1354,847
2345580,1677,465
2345590,348,611
2345590,512,322
2345590,568,23
2345590,1159,932
2345590,1183,920
2345590,1301,625
2345590,1975,381
2345600,132,694
2345600,595,566
2345600,599,59
2345600,1118,457
2345600,1700,94
2345610,513,80
2345610,919,785
2345610,1175,997
2345610,1654,846
2345620,434,487
2345620,844,79
2345630,358,3
2345630,641,240
2345630,897,653
2345630,979,839
2345630,1857,396
2345640,1829,731
2345650,310,535
2345650,337,650
2345650,593,257
2345650,776,261
2345650,1216,369
2345650,1630,298
2345650,2000,280
2345660,695,20
2345660,1020,920
2345660,1628,36
2345670,92,833
2345670,488,414
2345670,767,585
2345670,820,754
2345670,1630,965
2345670,1939,860
2345680,896,340
2345680,1580,124
2345680,1888,381
2345690,581,84
2345690,613,24
2345690,784,614
2345690,1355,282
2345690,1357,886
2345690,1463,477
2345690,1635,158
2345690,1747,535
2345700,541,132
2345700,1326,195
2345710,139,571
2345710,523,244
2345710,626,145
2345710,687,194
2345710,1914,471
2345720,52,871
2345720,1021,905
2345720,1635,6
2345720,1648,80
2345720,1893,29
2345720,1999,191
2345730,616,43
2345730,831,895
2345730,1124,816
2345730,1496,660
2345740,279,839
2345740,509,208
2345740,1590,341
2345750,703,103
2345750,1000,573
2345750,1325,648
2345750,1752,629
2345750,1761,897
2345760,27,944
2345760,1422,927
2345760,1754,272
2345770,1812,195
2345770,1824,987
2345770,1895,953
2345780,670,638
2345780,1120,318
2345780,1533,489
2345780,1668,610
2345780,1696,737
2345790,32,535
2345790,457,15
2345790,1332,976
2345790,1425,840
2345790,1641,68
2345800,120,620
2345800,870,427
2345800,1725,243
2345810,426,248
2345810,811,25
2345810,852,992
2345810,1006,262
2345810,1587,669
2345810,1986,138
2345810,1995,814
2345820,272,842
2345820,329,240
2345820,1246,833
2345820,1569,792
2345830,443,96
2345830,615,297
2345830,638,170
2345830,858,635
2345830,1476,94
2345830,1714,189
2345840,124,628
2345840,482,323
2345840,1640,743
2345840,1853,521
2345840,1864,720
2345850,468,902
2345850,559,645
2345850,783,706
2345850,828,196
2345850,1121,698
2345850,1661,653
2345860,231,839
2345860,392,386
2345860,648,403
2345860,1558,299
2345870,576,12
2345870,1208,789
2345870,1429,410
2345880,267,790
2345880,684,736
2345880,1106,940
2345880,1191,813
2345880,1295,85
2345880,1434,66
2345880,1610,218
2345900,222,699
2345900,764,599
2345900,772,915
2345900,1072,742
2345900,1182,156
2345900,1332,169
2345900,1698,836
2345910,208,928
2345910,271,536
2345910,934,542
2345910,937,245
2345910,1739,381
2345920,237,57
2345920,471,167
2345920,565,508
2345920,637,897
2345920,1091,752
2345920,1113,114
2345920,1205,113
2345920,1274,760
2345920,1396,613
2345920,1482,447
2345920,1828,287
2345930,859,14
2345930,1479,182
2345930,1528,563
2345940,339,541
2345940,619,652
2345940,1002,571
2345940,1382,854
2345950,337,855
2345950,394,520
2345950,1801,869
2345950,1848,80
2345960,456,184
2345960,1958,894
2345970,148,412
2345970,608,743
2345970,1671,893
2345980,12,801
2345980,704,510
2345980,1212,333
2345980,1411,558
2345980,1479,947
2345980,1659,950
2345980,1939,594
2345990,90,512
2345990,190,816
2345990,402,9
2345990,702,497
2345990,1149,482
2346000,444,929
2346000,796,624
2346000,1007,312
2346010,1083,468
2346010,1404,558
2346010,1470,915
2346010,1679,310
2346020,1477,544
2346020,1818,897
2346020,1915,861
2346030,93,148
2346030,809,869
2346030,1026,935
2346030,1146,867
2346040,1395,250
2346050,430,191
2346050,458,264
2346050,766,527
2346050,1675,749
2346050,1998,276
2346060,7,691
2346060,447,193
2346060,1760,256
2346070,69,880
2346070,224,852
2346070,226,277
2346070,691,211
2346070,1587,601
2346080,700,489
2346080,1389,173
2346080,1787,195
2346090,161,71
2346090,376,525
2346090,1098,294
2346090,1679,68
2346100,122,923
2346100,210,954
2346110,488,970
2346110,1298,763
2346110,1419,35
2346110,1541,213
2346110,1634,912
2346110,1647,717
2346110,1859,705
2346110,1972,581
2346120,303,825
2346120,1386,247
2346120,1516,250
2346120,1883,241
2346120,1891,714
2346130,235,509
2346130,325,269
2346130,922,760
2346130,1068,797
2346140,563,664
2346140,714,90
2346140,750,84
2346140,992,100
2346140,1689,238
2346140,1815,149
2346150,498,927
2346160,1571,253
2346160,1830,788
2346170,32,668
2346170,35,275
2346180,529,924
2346180,817,739
2346180,837,467
2346180,990,819
2346180,1478,688
2346180,1684,176
2346180,1729,638
2346190,72,787
2346190,494,468
2346190,955,671
2346190,1670,795
2346190,1747,544
2346190,1941,285
2346200,910,478
2346200,1582,187
2346200,1598,306
2346200,1912,405
2346210,319,696
2346210,691,808
2346210,824,97
2346210,1746,467
2346210,1838,532
2346210,1967,414
2346220,449,142
2346220,630,679
2346220,1127,638
2346220,1686,980
2346220,1748,951
2346230,924,644
2346240,459,176
2346240,679,135
2346240,1357,163
2346240,1385,853
2346240,1578,395
2346240,1646,568
2346250,188,95
2346250,357,519
2346260,250,140
2346260,363,901
2346260,542,396
2346260,927,413
2346260,1082,279
2346260,1134,691
2346260,1257,950
2346260,1290,656
2346260,1655,119
2346270,177,603
2346270,267,299
2346270,1020,723
2346270,1804,712
2346280,476,778
2346280,952,855
2346280,1357,75
2346290,848,516
2346290,1241,785
2346290,1270,549
2346290,1309,613
2346290,1341,639
2346290,1719,468
2346300,276,696
2346300,411,3
2346300,796,718
2346300,885,10
2346300,901,119
2346300,919,399
2346300,1164,236
2346300,1300,558
2346300,1333,947
2346310,100,231
2346310,352,180
2346310,520,316
2346310,720,794
2346310,1181,149
2346310,1213,86
2346310,1389,393
2346310,1440,254
2346310,1638,646
2346320,787,434
2346320,850,502
2346320,1259,934
2346320,1538,181
2346330,244,794
2346330,473,288
2346330,559,232
2346330,575,837
2346330,856,910
2346330,1316,23
2346330,1442,848
2346330,1541,524
2346340,208,246
2346340,1889,314
2346340,1912,965
2346340,1978,791
2346350,1164,508
2346350,1977,795
2346360,7,75
2346360,897,717
2346360,923,777
2346360,1431,196
2346360,1432,557
2346360,1771,493
2346360,1951,651
2346370,253,824
2346370,316,976
2346370,971,886
2346370,1166,317
2346370,1197,614
2346370,1339,148
2346370,1779,75
2346380,108,154
2346380,403,214
2346380,608,317
2346380,896,403
2346380,975,796
2346380,1493,315
2346380,1621,404
2346390,1,628
2346390,7,682
2346390,32,945
2346390,133,315
2346390,1179,567
2346390,1185,743
2346390,1503,264
2346390,1944,724
2346400,1585,346
2346410,460,227
2346420,339,984
2346420,661,104
2346420,1237,447
2346420,1279,960
2346420,1498,706
2346430,928,748
2346430,1341,483
2346430,1809,584
2346440,500,354
2346440,1872,637
2346440,1916,870
2346450,306,331
2346450,1341,720
2346450,1685,748
2346450,1878,623
2346460,1592,728
2346470,690,412
2346470,831,453
2346480,1235,340
2346480,1984,92
2346490,789,48
2346490,854,540
2346490,1388,798
2346490,1478,632
2346490,1743,180
2346490,2000,968
2346500,10,104
2346500,222,787
2346500,726,944
2346500,1690,630
2346510,23,444
2346510,53,29
2346520,195,967
2346520,1009,878
2346530,214,333
2346530,1230,828
2346530,1611,47
2346540,815,532
2346540,1105,364
2346540,1413,138
2346540,1609,166
2346540,1871,748
2346540,1897,823
2346550,2,604
2346550,592,775
2346550,856,862
2346550,911,664
2346550,1066,535
2346550,1094,484
2346550,1192,83
