value,page,position
2445320,814,772
2445320,1014,434
2445320,1940,999
2445330,104,580
2445330,141,995
2445330,421,514
2445330,595,910
2445330,1141,721
2445330,1543,519
2445340,244,645
2445340,712,562
2445340,1114,386
2445340,1396,710
2445340,1416,344
2445340,1541,47
2445340,1935,310
2445350,115,601
2445350,597,70
2445350,1933,340
2445370,391,189
2445370,1289,138
2445370,1415,822
2445380,195,608
2445380,1182,795
2445390,16,819
2445390,288,321
2445390,639,207
2445390,807,283
2445390,851,775
2445390,1558,308
2445390,1560,827
2445390,1581,169
2445400,701,455
2445400,817,433
2445400,1043,597
2445400,1547,950
2445400,1599,593
2445400,1711,738
2445400,1951,477
2445410,560,272
2445410,753,613
2445410,819,676
2445410,1447,507
2445420,25,693
2445420,143,373
2445420,637,837
2445420,766,302
2445420,1348,897
2445420,1522,853
2445430,1244,472
2445430,1527,980
2445440,70,562
2445440,866,911
2445440,1643,610
2445450,68,926
2445450,270,773
2445450,282,188
2445450,296,97
2445450,454,375
2445450,911,860
2445450,1405,477
2445450,1411,610
2445460,289,934
2445470,210,761
2445470,1145,383
2445470,1675,286
2445470,1711,195
2445480,834,820
2445480,1055,175
2445480,1123,646
2445480,1132,109
2445480,1381,384
2445490,316,982
2445490,679,186
2445490,689,388
2445490,843,493
2445490,1082,74
2445490,1214,510
2445500,539,320
2445500,660,482
2445500,1652,715
2445510,13,768
2445510,127,557
2445510,210,9
2445510,1343,302
2445520,79,147
2445520,263,826
2445520,411,322
2445520,589,433
2445520,1346,813
2445520,1667,26
2445520,1768,644
2445520,1835,855
2445520,1869,850
2445530,231,798
2445530,259,201
2445530,1152,154
2445530,1322,712
2445540,30,944
2445540,215,37
2445540,961,427
2445540,1826,513
2445550,556,291
2445550,916,582
2445550,1025,631
2445550,1090,415
2445550,1092,523
2445550,1158,20
2445550,1376,406
2445550,1649,17
2445560,672,531
2445560,1912,169
2445570,1289,290
2445580,596,473
2445580,1547,630
2445590,609,915
2445590,754,303
2445600,561,748
2445600,726,365
2445610,385,305
2445610,1019,861
2445610,1809,520
2445610,1822,566
2445610,1838,764
2445620,10,339
2445620,1279,973
2445620,1441,874
2445620,1594,7
2445620,1722,645
2445620,1961,129
2445630,122,885
2445630,361,544
2445630,535,561
2445630,1070,122
2445640,158,412
2445640,542,440
2445640,1306,800
2445650,96,144
2445650,526,444
2445650,645,904
2445650,968,337
2445660,714,6
2445660,729,92
2445660,911,500
2445660,1243,611
2445660,1914,94
2445670,11,864
2445670,347,858
2445670,651,666
2445670,891,585
2445670,1062,997
2445670,1646,17
2445680,758,32
2445680,898,19
2445680,1062,715
2445690,228,315
2445690,237,758
2445690,462,470
2445690,1593,229
2445700,113,428
2445700,1000,733
2445700,1282,552
2445710,771,783
2445710,806,367
2445710,986,362
2445710,1576,863
2445710,1930,845
2445720,280,509
2445720,1180,823
2445720,1227,386
2445720,1966,857
2445730,668,96
2445730,734,564
2445730,895,620
2445730,930,764
2445730,1601,823
2445730,1887,784
2445740,359,624
2445740,608,885
2445750,710,102
2445760,382,74
2445760,1057,738
2445760,1419,11
2445760,1452,504
2445760,1945,140
2445770,20,19
2445770,258,672
2445770,406,213
2445770,470,582
2445770,525,159
2445770,980,72
2445770,1171,504
2445770,1636,626
2445780,448,875
2445780,450,886
2445780,600,634
2445780,674,650
2445780,714,236
2445780,1714,85
2445790,768,435
2445790,793,80
2445790,1637,335
2445790,1887,72
2445790,1915,918
2445800,1501,709
2445810,1041,155
2445810,1229,868
