value,page,position
2649260,12,638
2649260,1330,550
2649260,1372,752
2649260,1584,37
2649260,1997,745
2649270,315,893
2649270,607,762
2649270,633,672
2649270,1265,607
2649270,1648,126
2649270,1733,564
2649270,1757,340
2649280,181,251
2649280,848,561
2649280,1643,912
2649280,1943,482
2649290,1759,714
2649290,1825,818
2649300,349,272
2649300,581,831
2649300,660,187
2649300,712,220
2649300,1124,773
2649300,1691,933
2649300,1916,568
2649300,1985,41
2649310,163,624
2649310,279,358
2649310,489,236
2649310,597,66
2649310,984,399
2649310,1164,207
2649310,1225,228
2649310,1277,933
2649310,1491,837
2649310,1643,900
2649310,1839,494
2649320,445,6
2649320,991,889
2649320,1187,199
2649320,1347,934
2649320,1431,933
2649320,1704,411
2649320,1946,700
2649330,972,468
2649330,1121,488
2649330,1122,993
2649330,1140,339
2649330,1237,512
2649330,1370,98
2649330,1769,982
2649330,1921,30
2649340,489,717
2649340,739,128
2649340,1531,927
2649350,764,163
2649350,961,602
2649350,1089,856
2649350,1623,389
2649360,1929,456
2649370,313,816
2649370,702,397
2649370,1110,862
2649370,1628,919
2649380,11,322
2649380,826,462
2649380,1602,204
2649380,1655,859
2649390,30,813
2649390,940,754
2649390,957,65
2649390,1219,135
2649390,1242,762
2649390,1389,17
2649400,1509,257
2649400,1527,348
2649400,1702,377
2649400,1903,677
2649410,376,56
2649410,1127,500
2649410,1542,11
2649410,1825,153
2649420,276,21
2649420,405,254
2649420,1383,677
2649420,1597,821
2649420,1622,722
2649420,1849,348
2649430,585,765
2649430,600,99
2649440,77,731
2649440,290,631
2649440,541,359
2649440,635,952
2649440,918,359
2649440,1080,670
2649440,1368,874
2649450,469,690
2649460,700,65
2649460,1345,934
2649470,327,142
2649470,1304,171
2649470,1520,748
2649470,1530,14
2649470,1781,182
2649470,1816,282
2649470,1831,314
2649480,1138,481
2649480,1575,638
2649490,1059,511
2649490,1110,102
2649490,1248,566
2649490,1910,240
2649490,1947,170
2649500,657,762
2649500,1903,170
2649510,440,853
2649510,611,241
2649510,1342,930
2649510,1528,204
2649510,1635,950
2649520,1157,733
2649520,1602,859
2649520,1742,644
2649530,621,67
2649530,662,546
2649530,976,313
2649530,1042,474
2649530,1088,539
2649530,1925,998
2649540,631,381
2649540,1135,277
2649540,1892,490
2649550,186,629
2649550,946,30
2649550,1544,36
2649550,1790,896
2649560,763,347
2649560,957,346
2649560,1255,487
2649560,1412,982
2649560,1622,66
2649570,89,354
2649570,1657,11
2649580,1455,930
2649580,1787,648
2649590,321,913
2649590,626,671
2649590,633,746
2649590,849,286
2649590,884,45
2649590,1174,170
2649590,1175,371
2649600,400,232
2649600,511,817
2649600,1076,814
2649600,1302,732
2649600,1669,44
2649600,1982,983
2649610,1427,300
2649620,14,243
2649620,570,379
2649620,1668,951
2649630,1383,432
2649640,234,825
2649640,1182,687
2649640,1454,440
2649640,1499,331
2649640,1730,669
2649650,44,347
2649650,52,777
2649650,267,960
2649650,880,582
2649650,1160,97
2649660,1457,374
2649670,59,125
2649670,374,553
2649670,1010,275
2649670,1939,631
2649680,775,613
2649680,952,519
2649680,1201,259
2649680,1313,442
2649690,189,120
2649690,645,229
2649690,1009,995
2649690,1704,195
2649690,1931,25
2649700,932,176
2649700,1436,51
2649700,1976,879
2649710,413,549
2649720,786,772
2649720,1152,171
2649720,1220,543
2649720,1740,977
2649720,1886,850
2649730,11,640
2649730,58,188
2649730,563,388
2649730,867,926
2649730,1946,626
2649730,1961,477
2649740,111,404
2649740,372,89
2649740,1032,292
2649740,1814,70
2649750,335,205
2649750,744,857
2649750,805,388
2649750,928,441
2649750,1199,169
2649750,1713,713
2649760,40,334
2649760,125,415
2649760,300,219
2649760,412,640
2649760,872,456
2649760,1099,791
2649760,1461,499
2649760,1763,302
2649770,560,217
2649770,827,836
2649770,918,257
2649770,1492,552
2649780,1515,488
2649790,448,311
2649790,745,40
2649790,833,832
2649810,540,535
2649810,883,470
2649810,1124,639
2649820,253,807
2649820,307,12
2649820,559,407
2649820,702,898
2649820,1083,463
2649820,1119,868
2649820,1462,812
2649820,1797,325
2649830,210,637
2649830,738,967
2649830,1321,757
2649830,1742,131
2649840,828,957
2649840,861,334
2649840,1146,468
2649840,1523,495
2649840,1573,47
2649840,1745,518
2649850,594,530
2649850,925,979
2649850,1068,21
2649850,1438,608
2649860,1373,509
2649870,462,852
2649870,732,330
2649870,902,920
2649870,1747,281
2649870,1932,297
2649880,713,12
2649890,1519,110
2649890,1531,135
2649890,1944,961
2649890,1992,685
2649900,102,325
2649900,459,157
2649900,668,790
2649910,1120,809
2649910,1147,76
2649910,1467,741
2649910,1583,781
2649920,449,949
2649920,668,177
2649920,701,670
2649920,1178,814
2649920,1185,57
2649920,1866,221
2649930,155,270
2649930,478,68
2649930,962,144
2649930,1245,940
2649930,1392,466
2649930,1558,238
2649940,938,220
2649940,1626,965
2649940,1784,594
2649940,1960,750
2649950,270,958
2649950,608,574
2649950,765,566
2649950,1685,981
2649950,1756,651
2649950,1895,927
2649960,736,711
2649960,891,226
2649960,910,889
2649960,1400,673
2649970,359,545
2649970,367,315
2649970,916,304
2649970,1391,147
2649970,1662,405
2649980,1621,437
2649990,314,838
2649990,1541,2
2649990,1837,536
2649990,1990,226
2650000,114,811
2650000,1682,572
2650000,1718,160
2650000,1764,915
2650010,285,229
2650010,363,290
2650010,574,191
2650010,1412,803
2650020,695,703
2650020,879,314
2650020,1039,863
2650020,1607,649
2650020,1885,869
2650030,532,975
2650030,758,273
2650030,1382,883
2650040,158,933
2650040,943,605
2650040,1291,775
2650040,1714,355
2650050,369,37
2650050,668,131
2650050,1036,585
2650050,1181,157
2650050,1804,110
2650050,1814,994
2650060,88,522
2650060,960,925
2650060,1222,993
2650060,1381,780
2650060,1588,50
2650060,1632,730
2650060,1839,115
2650070,98,646
2650070,161,353
2650070,173,533
2650070,402,415
2650070,717,152
2650070,1208,27
2650070,1348,510
2650070,1528,304
2650080,620,346
2650080,1125,952
2650080,1845,443
2650090,376,433
2650090,762,849
2650090,813,754
2650090,887,357
2650100,155,103
2650100,996,40
2650100,1581,880
2650100,1911,669
2650110,341,364
2650110,856,631
2650110,1363,98
2650110,1664,611
2650120,65,221
2650120,113,164
2650120,227,259
2650120,304,601
2650120,375,96
2650120,408,598
2650120,969,118
2650120,1618,269
2650120,1685,392
2650130,1414,674
2650130,1733,937
2650130,1878,376
2650130,1896,642
2650140,879,652
2650140,1318,447
2650140,1448,553
2650140,1482,761
2650140,1709,673
2650140,1974,478
2650150,172,523
2650150,808,282
2650150,872,327
2650150,1354,616
2650150,1760,192
2650150,1827,101
2650150,1843,865
2650160,272,50
2650160,1200,116
2650160,1374,552
2650160,1514,7
2650160,1627,894
2650170,407,595
2650170,672,913
2650170,679,686
2650170,929,433
2650180,686,47
2650180,1755,638
2650190,30,181
2650190,204,251
2650190,1774,303
2650190,1864,44
2650200,31,851
2650200,347,85
2650200,638,146
2650200,745,932
2650200,978,883
2650210,385,403
2650210,647,17
2650210,887,323
2650210,976,30
2650210,1166,706
2650210,1248,559
2650210,1354,45
2650210,1480,137
2650220,114,68
2650220,830,16
2650220,1527,562
2650230,158,543
2650230,252,146
2650230,603,818
2650230,1077,48
2650230,1079,179
2650230,1618,275
2650230,1822,586
2650240,485,267
2650240,1359,597
2650250,22,730
2650250,257,932
2650250,849,252
2650250,1831,571
2650260,484,696
2650260,677,55
2650260,975,573
2650260,1166,933
2650260,1506,229
2650270,534,247
2650280,94,368
2650280,556,916
2650280,660,718
2650280,898,838
2650280,975,255
2650280,1647,958
2650290,174,793
2650290,176,237
2650290,603,206
2650290,1043,640
2650300,5,979
2650300,132,765
2650300,1107,611
2650310,100,679
2650310,472,60
2650310,852,473
2650310,1804,811
2650310,1875,357
2650320,598,876
2650330,116,613
2650330,729,853
2650330,879,737
2650340,599,557
2650340,824,872
2650340,1711,960
2650340,1931,126
2650350,336,535
2650350,1586,855
2650360,398,944
2650360,717,974
2650360,996,206
2650370,55,215
2650370,210,578
2650370,211,270
2650370,1106,431
2650370,1171,269
2650380,450,783
2650380,752,671
2650380,1001,411
2650380,1005,760
2650380,1760,221
2650380,1872,597
2650390,1094,328
2650390,1224,64
2650390,1289,260
2650390,1792,494
2650400,1307,97
2650400,1658,525
2650400,1863,279
2650410,101,99
2650410,665,965
2650410,731,522
2650420,612,574
