value,page,position
3667560,3,740
3667560,1098,785
3667560,1299,567
3667560,1556,237
3667570,280,868
3667570,1298,728
3667570,1580,213
3667570,1876,719
3667580,1138,405
3667590,367,949
3667590,659,97
3667590,967,696
3667590,1283,420
3667590,1558,946
3667590,1912,133
3667600,648,954
3667600,663,433
3667600,1043,318
3667610,146,450
3667610,289,226
3667620,987,291
3667620,1298,732
3667620,1438,806
3667630,152,203
3667630,600,388
3667630,990,355
3667630,1144,425
3667630,1991,215
3667640,330,148
3667640,765,172
3667640,898,624
3667640,1597,237
3667640,1795,829
3667640,1822,786
3667650,946,269
3667650,1107,386
3667650,1157,892
3667660,800,10
3667660,961,799
3667660,1811,83
3667670,274,829
3667670,286,780
3667670,704,414
3667670,1113,883
3667670,1152,105
3667670,1446,184
3667680,60,736
3667680,1649,297
3667680,1822,480
3667690,332,103
3667690,365,43
3667690,511,593
3667690,1338,489
3667710,801,166
3667710,992,196
3667710,1169,604
3667710,1542,220
3667710,1698,932
3667710,1700,939
3667720,287,154
3667720,818,288
3667720,1383,771
3667730,191,517
3667730,1068,658
3667730,1223,879
3667730,1826,370
3667740,462,349
3667740,1692,826
3667750,637,596
3667750,980,437
3667750,1132,702
3667750,1205,896
3667750,1251,192
3667750,1642,873
3667760,383,337
3667760,1229,975
3667760,1337,508
3667760,1343,233
3667770,177,157
3667770,341,251
3667770,939,333
3667770,1087,595
3667770,1215,800
3667770,1743,366
3667780,574,345
3667780,593,684
3667780,1121,742
3667780,1377,454
3667780,1456,535
3667790,67,413
3667790,772,121
3667790,1361,5
3667800,503,874
3667800,899,486
3667800,1754,884
3667810,677,579
3667810,868,411
3667810,1747,794
3667820,643,270
3667820,1253,180
3667820,1474,75
3667820,1476,732
3667820,1621,754
3667820,1801,899
3667830,1021,755
3667830,1081,502
3667830,1508,205
3667830,1654,809
3667830,1810,205
3667830,1896,943
3667840,352,238
3667840,543,912
3667840,689,237
3667840,732,916
3667840,1039,121
3667840,1243,918
3667840,1497,573
3667850,566,254
3667850,983,900
3667850,1140,395
3667860,257,998
3667860,547,950
3667860,1229,641
3667860,1269,748
3667860,1501,990
3667860,1876,139
3667870,1249,216
3667870,1593,676
3667880,730,462
3667880,992,615
3667880,1534,400
3667890,603,721
3667890,751,229
3667890,1379,358
3667890,1607,687
3667900,1216,19
3667900,1397,353
3667900,1867,728
3667900,1935,813
3667910,815,936
3667910,828,262
3667910,977,733
3667910,1826,223
3667920,669,240
3667920,825,269
3667920,950,539
3667920,1885,881
3667920,1922,661
3667930,30,931
3667930,233,91
3667930,1053,399
3667930,1326,530
3667930,1394,998
3667930,1771,773
3667930,1772,789
3667940,332,191
3667940,752,380
3667940,967,305
3667940,1492,444
3667940,1676,659
3667940,1929,579
3667950,55,559
3667950,192,291
3667950,390,381
3667950,441,437
3667950,980,142
3667950,1039,469
3667960,151,504
3667960,468,974
3667960,864,210
3667970,8,635
3667970,633,510
3667970,758,690
3667970,1249,205
3667970,1270,452
3667970,1782,475
3667980,204,443
3667980,732,89
3667980,1685,82
3667980,1888,89
3667990,16,490
3667990,218,22
3667990,614,811
3667990,1454,114
3668000,337,894
3668000,345,66
3668000,713,607
3668000,1810,365
3668000,1888,939
3668000,1899,316
3668010,555,570
3668010,1224,311
3668010,1273,817
3668010,1476,667
3668010,1713,387
3668010,1797,914
3668030,647,729
3668030,938,690
3668030,1573,908
3668030,1776,464
3668040,15,650
3668040,769,351
3668040,1893,234
3668050,1377,353
3668050,1785,942
3668060,453,656
3668060,504,22
3668060,921,676
3668060,1043,951
3668060,1609,149
3668060,1648,105
3668060,1782,649
3668060,1849,784
3668070,630,205
3668070,814,844
3668080,37,832
3668080,178,406
3668090,64,196
3668090,155,857
3668090,396,817
3668100,1338,342
3668100,1463,284
3668110,642,686
3668110,928,46
3668110,999,710
3668110,1224,449
3668110,1641,617
3668120,274,442
3668120,402,234
3668120,456,152
3668120,567,533
3668120,578,973
3668120,873,699
3668120,1091,963
3668130,570,31
3668130,693,506
3668130,777,481
3668150,90,228
3668150,357,283
3668150,500,901
3668150,510,838
3668150,780,925
3668150,1875,950
3668160,425,645
3668160,697,966
3668160,761,204
3668160,815,205
3668160,910,789
3668160,929,636
3668160,1978,906
3668170,984,867
3668170,1596,729
3668170,1702,543
3668180,749,351
3668180,825,477
3668180,1067,230
3668180,1241,444
3668180,1590,339
3668180,1599,11
3668190,1415,73
3668200,108,110
3668200,300,45
3668200,1283,782
3668210,219,233
3668210,390,791
3668210,676,176
3668210,750,394
3668210,1122,633
3668210,1683,348
3668220,255,19
3668220,1338,275
3668220,1783,279
3668220,1878,426
3668230,226,799
3668230,259,521
3668230,436,3
3668230,1483,300
3668230,1501,39
3668230,1556,470
3668240,197,455
3668240,240,380
3668240,638,788
3668240,920,736
3668240,1211,924
3668240,1413,337
3668240,1639,885
3668240,1798,950
3668240,1936,317
3668250,1206,936
3668250,1597,268
3668250,1757,439
3668260,434,906
3668260,619,331
3668260,685,344
3668260,1631,524
3668270,42,84
3668270,289,681
3668270,507,838
3668270,628,193
3668270,671,791
3668270,1186,124
3668270,1432,680
3668270,1804,264
3668280,953,677
3668280,1885,160
3668290,273,964
3668290,1464,466
3668290,1752,757
3668300,366,459
3668300,1023,68
3668300,1259,489
3668300,1269,170
3668300,1936,769
3668300,1987,848
3668310,183,539
3668310,443,448
3668310,517,585
3668310,1458,858
3668310,1982,25
3668320,692,326
3668320,968,208
3668320,1159,335
3668320,1199,238
3668320,1819,824
3668330,893,75
3668330,1856,175
3668330,1919,772
3668340,65,751
3668340,861,95
3668340,1012,373
3668340,1208,291
3668340,1553,351
3668340,1655,778
3668340,1746,276
3668340,1866,964
3668350,189,758
3668360,140,192
3668360,228,110
3668360,348,588
3668360,523,969
3668360,545,258
3668360,1224,219
3668360,1515,836
3668360,1560,878
3668370,771,909
3668370,786,118
3668370,1010,472
3668370,1593,635
3668370,1869,782
3668380,758,211
3668380,1272,341
3668380,1757,169
3668390,287,362
3668390,465,156
3668390,489,405
3668390,1094,658
3668390,1842,758
3668390,1924,109
3668400,112,484
3668400,460,312
3668400,494,640
3668400,618,631
3668400,822,168
3668400,946,289
3668400,1128,555
3668400,1132,534
3668400,1971,352
3668410,59,782
3668410,612,950
3668410,642,884
3668410,1416,639
3668420,160,822
3668420,1050,990
3668420,1501,636
3668420,1849,330
3668430,1280,282
3668440,929,543
3668440,1028,10
3668450,240,475
3668450,326,856
3668450,1173,848
3668450,1199,884
3668460,498,374
3668460,1566,664
3668470,407,263
3668470,1366,513
3668470,1401,340
3668480,417,489
3668480,728,410
3668480,881,263
3668480,1457,883
3668480,1694,737
3668490,475,725
3668490,799,748
3668490,995,241
3668490,1035,513
3668490,1720,414
3668500,1599,244
3668510,638,147
3668510,743,427
3668510,762,760
3668520,463,786
3668520,722,664
3668520,1265,347
3668520,1656,136
3668530,749,85
3668530,886,182
3668530,1342,651
3668530,1926,103
3668530,1997,417
3668540,106,339
3668540,761,946
3668540,1149,157
3668540,1188,203
3668540,1245,172
3668540,1507,417
3668540,1876,796
3668550,675,657
3668550,705,750
3668550,1243,856
3668550,1261,87
3668550,1280,277
3668550,1380,933
3668550,1755,536
3668550,1920,960
3668560,10,267
3668560,592,824
3668560,649,111
3668560,682,235
3668560,738,994
3668560,1537,467
3668560,1693,919
3668580,198,794
3668580,619,423
3668580,977,192
3668590,198,321
3668590,515,630
3668590,1098,629
3668590,1296,615
3668600,498,405
3668600,1782,572
3668600,1828,520
3668600,1916,934
3668610,482,253
3668610,1938,541
3668620,1154,802
3668620,1180,197
3668630,556,117
3668630,608,591
3668630,1264,463
3668630,1656,109
3668630,1748,169
3668640,961,377
3668640,1141,363
3668650,834,67
3668650,1241,295
3668650,1367,281
3668660,296,7
3668660,378,47
3668660,653,300
3668670,6,864
3668670,824,607
3668670,839,228
3668670,992,891
3668670,1070,861
3668670,1137,287
3668670,1211,9
3668670,1361,320
3668680,743,178
3668680,1965,472
3668700,497,727
3668700,1201,660
3668700,1840,252
3668710,348,982
3668710,1021,663
3668710,1264,42
3668710,1410,567
3668710,1975,20
3668720,180,861
3668720,557,48
3668720,1548,890
3668720,1798,249
3668730,118,182
3668730,721,997
3668740,797,180
3668740,1662,295
3668750,181,656
3668750,469,348
3668750,837,490
3668750,1244,647
3668750,1262,541
3668750,1276,262
3668760,370,100
3668760,374,629
3668760,485,243
3668760,529,153
3668760,1810,821
3668770,296,664
3668780,868,517
3668780,1351,350
3668780,1519,962
3668780,1793,282
3668790,255,448
3668790,330,897
3668790,488,968
3668790,917,501
3668790,1103,650
3668790,1290,216
3668790,1359,702
3668790,1854,272
3668800,1176,634
3668810,352,303
3668810,1457,798
3668810,1596,426
3668820,102,392
3668820,210,223
3668830,300,417
3668830,808,862
3668840,288,782
3668840,500,583
3668840,1036,427
3668840,1761,102
3668850,132,317
3668850,273,847
3668850,586,561
3668850,839,61
3668850,1080,575
3668850,1482,476
3668860,56,181
3668860,689,958
3668860,950,311
3668860,1026,362
3668860,1247,544
3668860,1307,803
3668860,1797,883
3668870,382,721
3668870,866,991
3668870,1168,523
3668870,1881,62
3668880,496,581
3668880,613,487
3668880,663,381
3668880,1148,583
3668880,1390,253
3668890,310,901
3668890,368,567
3668890,657,980
3668890,1388,555
3668890,1468,374
3668900,324,837
3668910,46,18
3668910,1123,602
3668920,1105,683
3668920,1774,744
3668920,1789,251
3668940,385,745
3668940,447,270
3668940,460,704
3668940,678,709
3668940,925,591
3668940,952,43
3668940,1380,351
3668940,1411,508
3668940,1455,219
3668940,1761,49
3668950,872,566
3668950,1051,276
3668950,1141,686
3668950,1242,239
3668950,1244,506
3668950,1382,673
3668960,109,379
3668960,634,39
3668960,637,883
3668970,420,235
3668970,1112,420
3668970,1284,613
3668980,131,669
3668980,844,528
3668990,811,443
3668990,926,401
3668990,1020,751
3668990,1329,983
3668990,1420,659
3668990,1522,46
3669000,1323,96
3669000,1431,217
3669000,1721,461
3669000,1961,714
3669010,212,564
3669010,1028,766
3669010,1414,802
3669010,1619,613
3669010,2000,9
3669020,1027,905
3669020,1353,414
3669030,307,916
3669030,316,116
3669030,709,167
3669030,946,95
3669030,1574,605
3669040,172,93
3669040,1162,939
3669050,13,714
3669050,17,513
3669050,1362,54
3669050,1882,103
3669060,894,28
3669070,419,879
3669070,486,520
3669070,641,457
3669070,645,772
3669070,922,946
3669070,1464,84
3669070,1857,594
3669070,1866,794
3669070,1893,253
3669080,777,491
3669080,1693,153
3669090,296,786
3669090,571,827
3669090,708,100
3669090,1852,790
3669100,70,89
3669100,769,358
3669100,962,779
3669100,1051,499
3669100,1297,97
3669100,1421,815
3669100,1465,939
3669110,680,865
3669110,1385,506
3669120,928,497
3669120,1395,873
3669130,424,608
3669130,1108,52
3669130,1343,348
3669130,1900,938
3669140,900,604
3669140,1697,302
3669150,52,366
3669150,129,612
3669150,986,89
3669150,1763,851
3669160,25,584
3669160,184,163
3669160,335,469
3669160,1094,431
3669170,457,312
