value,page,position
1732300,753,937
1732300,1849,91
1732310,496,489
1732310,815,203
1732310,1087,105
1732310,1187,874
1732310,1204,45
1732320,1158,240
1732320,1979,413
1732330,963,620
1732330,972,130
1732330,1166,666
1732330,1883,210
1732330,1944,8
1732340,450,990
1732340,1000,198
1732340,1503,531
1732340,1578,806
1732340,1964,123
1732350,1379,927
1732350,1554,447
1732360,90,822
1732360,923,770
1732360,1540,89
1732370,310,895
1732370,585,861
1732370,743,838
1732370,1101,865
1732370,1739,169
1732380,1111,785
1732380,1654,419
1732390,1293,241
1732390,1919,132
1732400,251,535
1732400,958,90
1732400,1174,991
1732400,1428,262
1732400,1520,794
1732400,1624,604
1732410,485,966
1732410,799,681
1732410,818,801
1732410,1435,253
1732420,509,560
1732420,1598,316
1732420,1656,157
1732430,1241,329
1732450,908,382
1732450,1452,396
1732450,1762,46
1732460,502,513
1732460,609,712
1732460,1552,681
1732470,1208,94
1732470,1718,124
1732470,1742,851
1732480,262,738
1732480,332,84
1732480,498,576
1732480,1506,190
1732490,81,180
1732490,408,612
1732490,514,861
1732490,550,993
1732500,1027,400
1732500,1191,443
1732510,877,748
1732520,88,354
1732520,429,641
1732520,581,198
1732520,678,289
1732530,736,982
1732530,1001,400
1732530,1007,288
1732530,1405,990
1732530,1810,255
1732530,1825,794
1732540,1680,66
1732540,1699,348
1732550,55,241
1732550,212,560
1732550,945,381
1732550,1712,13
1732570,376,870
1732570,688,173
1732570,1147,489
1732570,1952,243
1732570,1998,657
1732580,307,785
1732580,1018,357
1732580,1077,36
1732580,1683,299
1732590,139,449
1732590,343,869
1732590,443,323
1732590,591,0
1732590,1099,885
1732600,96,397
1732600,633,936
1732600,891,404
1732600,1473,792
1732600,1669,636
1732600,1689,409
1732610,373,728
1732610,542,757
1732610,928,797
1732610,1955,386
1732620,1705,235
1732620,1861,754
1732630,930,11
1732630,1251,816
1732630,1379,879
1732630,1569,348
1732630,1784,165
1732640,18,586
1732650,100,721
1732650,365,21
1732650,365,821
1732650,843,968
1732650,1227,168
1732650,1573,953
1732660,1037,352
1732660,1394,863
1732660,1421,401
1732670,68,460
1732680,645,47
1732680,923,399
1732680,1972,173
1732690,515,60
1732690,851,480
1732690,973,121
1732690,1329,732
1732690,1488,494
1732700,302,272
1732700,473,127
1732700,603,386
1732700,673,463
1732700,1381,645
1732700,1703,990
1732710,359,265
1732710,965,682
1732710,1023,215
1732710,1580,476
1732710,1796,142
1732720,376,345
1732720,779,657
1732720,1416,272
1732720,1580,852
1732720,1654,34
1732730,135,96
1732730,206,990
1732730,1547,543
1732730,1644,782
1732730,1873,639
1732740,297,958
1732740,1176,759
1732740,1851,994
1732750,1556,365
1732760,1262,115
1732770,85,550
1732770,155,18
1732770,1269,425
1732780,139,130
1732780,305,265
1732780,1850,596
1732780,1928,72
1732780,1942,394
1732790,363,906
1732790,1750,545
1732790,1928,279
1732790,1967,914
1732800,1464,493
1732810,124,383
1732810,693,15
1732810,803,170
1732810,1006,82
1732810,1250,804
1732810,1672,135
1732810,1921,819
1732820,608,94
1732820,1033,365
1732830,191,472
1732830,280,916
1732830,417,927
1732830,437,613
1732830,573,336
1732830,1936,920
1732840,178,835
1732840,931,37
1732840,1009,832
1732840,1645,386
1732850,596,483
1732850,767,922
1732850,1427,14
1732850,1544,753
1732850,1863,650
1732860,585,42
1732860,1283,227
1732860,1446,602
1732860,1619,215
1732870,396,625
1732870,508,7
1732870,723,471
1732870,1142,559
1732870,1223,539
1732880,743,280
1732880,885,953
1732880,917,180
1732880,1276,905
1732880,1316,661
1732880,1574,212
1732890,24,946
1732890,474,951
1732890,1493,698
1732900,455,674
1732900,1071,652
1732900,1687,335
1732910,583,662
1732910,1578,735
1732910,1610,938
1732910,1947,191
1732920,452,809
1732920,485,48
1732920,923,546
1732920,1728,483
1732920,1731,480
1732920,1941,330
1732930,322,432
1732930,328,373
1732930,489,280
1732930,1661,175
1732940,1231,944
1732940,1332,285
1732940,1835,778
1732950,567,148
1732950,772,291
1732950,772,513
1732950,1039,174
1732950,1110,557
1732950,1416,310
1732960,1982,526
1732970,836,549
1732970,999,488
1732970,1027,548
1732970,1252,416
1732970,1379,613
1732970,1712,646
1732980,3,340
1732980,480,331
1732980,1227,435
1732980,1632,429
1732990,788,73
1732990,1353,794
1732990,1670,542
1733000,77,664
1733000,512,39
1733000,1854,88
1733010,172,263
1733010,404,684
1733010,1225,433
1733010,1239,721
1733010,1278,757
1733010,1318,462
1733020,339,34
1733020,518,317
1733020,632,140
1733020,714,980
1733020,1158,683
1733020,1293,188
1733020,1816,681
1733020,1879,933
1733030,24,861
1733030,611,291
1733030,1155,147
1733030,1281,257
1733030,1336,935
1733030,1426,217
1733030,1616,628
1733030,1635,404
1733040,59,980
1733040,1295,339
1733040,1748,804
1733040,1820,579
1733040,1870,302
1733040,1904,736
1733050,135,179
1733050,771,246
1733050,856,608
1733050,1478,870
1733050,1676,742
1733060,533,719
1733060,1150,23
1733070,942,953
1733070,1668,306
1733070,1710,627
1733070,1888,918
1733080,452,897
1733080,541,926
1733080,1280,241
1733080,1849,326
1733090,821,331
1733090,1395,169
1733090,1860,684
1733100,309,756
1733100,1004,25
1733100,1877,519
1733100,1902,57
1733110,519,958
1733110,874,677
1733110,935,258
1733110,1749,57
1733110,1835,670
1733120,53,350
1733120,443,301
1733120,965,892
1733120,1608,813
1733120,1696,912
1733120,1830,693
1733130,60,928
1733130,670,614
1733130,677,518
1733130,878,695
1733130,963,895
1733130,1361,356
1733130,1402,746
1733130,1459,798
1733140,693,333
1733140,1910,513
1733150,5,757
1733150,326,541
1733160,1329,48
1733170,519,367
1733170,519,632
1733180,1911,529
1733190,211,255
1733190,386,274
1733190,790,620
1733190,918,135
1733190,1155,40
1733190,1917,345
1733190,1934,57
1733200,258,514
1733200,1869,553
1733210,1389,80
1733210,1406,553
1733210,1817,29
1733210,1832,470
1733220,738,606
1733220,1444,448
1733230,739,699
1733230,1617,370
1733230,1763,108
1733240,199,567
1733240,1363,931
1733240,1503,77
1733240,1833,415
1733250,137,874
1733250,764,872
1733250,1278,62
1733250,1303,933
1733250,1983,233
1733260,363,996
1733260,594,403
1733260,628,345
1733260,722,782
1733260,1288,633
1733260,1782,540
1733270,454,53
1733270,1081,671
1733270,1499,309
1733280,72,999
1733280,508,123
1733280,702,38
1733280,1651,863
1733290,1244,683
