value,page,position
1018510,575,663
1018510,576,815
1018510,879,567
1018510,954,913
1018510,1486,432
1018520,196,15
1018520,403,366
1018520,450,648
1018520,819,782
1018520,953,774
1018520,1632,776
1018530,207,224
1018530,262,256
1018530,910,605
1018530,1155,184
1018530,1717,838
1018530,1722,251
1018540,27,284
1018540,896,593
1018540,1129,194
1018540,1716,243
1018550,249,198
1018550,520,341
1018550,717,257
1018550,1307,120
1018550,1344,868
1018550,1403,603
1018560,903,590
1018560,1008,633
1018560,1127,494
1018560,1240,953
1018570,297,133
1018570,460,799
1018570,945,127
1018570,1425,288
1018570,1998,390
1018580,199,983
1018580,950,611
1018580,1655,129
1018590,8,556
1018590,396,207
1018590,718,755
1018590,759,448
1018590,813,110
1018590,1028,301
1018590,1826,53
1018600,914,449
1018610,452,853
1018610,765,264
1018610,859,201
1018610,1056,187
1018610,1056,968
1018610,1557,568
1018610,1617,723
1018620,35,647
1018620,50,759
1018620,268,90
1018620,366,828
1018620,574,525
1018620,705,431
1018620,1329,328
1018620,1737,644
1018630,2,965
1018630,951,316
1018630,1872,861
1018640,72,913
1018640,340,630
1018640,575,976
1018640,1477,459
1018640,1944,848
1018650,41,693
1018650,393,443
1018650,746,104
1018650,1997,179
1018660,147,953
1018660,227,858
1018660,610,621
1018660,617,670
1018670,494,463
1018670,626,694
1018670,922,18
1018670,1903,272
1018680,367,214
1018680,704,983
1018680,1117,477
1018680,1268,846
1018680,1787,925
1018680,1795,643
1018690,29,962
1018690,77,383
1018690,131,341
1018690,207,795
1018690,504,708
1018690,591,836
1018690,646,468
1018690,714,750
1018690,1451,150
1018690,1675,838
1018700,66,630
1018700,72,360
1018700,219,844
1018700,432,676
1018700,524,2
1018700,1019,666
1018710,1477,883
1018720,651,140
1018730,848,977
1018740,28,712
1018750,382,497
1018750,1723,609
1018760,67,594
1018760,377,304
1018760,853,809
1018760,1712,323
1018760,1769,344
1018770,675,248
1018770,691,916
1018780,1719,55
1018790,830,947
1018790,1033,923
1018790,1196,40
1018800,1172,613
1018800,1792,735
1018810,335,864
1018810,382,978
1018810,1218,697
1018810,1463,206
1018810,1875,825
1018820,999,555
1018820,1240,347
1018830,261,483
1018830,571,630
1018830,584,258
1018830,624,743
1018830,1371,875
1018840,990,867
1018840,1049,277
1018850,1025,879
1018850,1514,403
1018850,1560,520
1018860,69,176
1018860,226,518
1018860,893,26
1018860,897,398
1018860,1391,644
1018860,1580,348
1018860,1630,565
1018860,1958,867
1018880,305,667
1018880,374,638
1018880,509,798
1018880,526,13
1018880,1107,324
1018880,1133,265
1018880,1256,149
1018890,636,607
1018890,801,325
1018890,1803,907
1018900,250,778
1018900,473,159
1018900,550,833
1018900,705,212
1018900,999,851
1018910,501,222
1018910,1440,750
1018920,184,947
1018920,547,760
1018920,1042,309
1018920,1424,655
1018920,1869,62
1018930,800,196
1018930,1257,315
1018930,1806,642
1018930,1953,630
1018950,215,575
1018950,760,910
1018950,967,672
1018950,1391,22
1018950,1571,514
1018950,1842,585
1018960,132,886
1018960,218,584
1018960,298,420
1018960,574,900
1018960,737,689
1018960,1423,119
1018960,1463,462
1018960,1594,146
1018960,1895,571
1018980,70,328
1018980,660,786
1018980,1430,134
1018990,949,183
1018990,1004,634
1018990,1973,816
1019000,118,393
1019000,440,610
1019000,1372,299
1019000,1536,197
1019000,1629,114
1019000,1727,493
1019000,1871,313
1019010,93,904
1019010,782,893
1019010,1421,311
1019020,1037,294
1019020,1931,995
1019030,378,748
1019030,1706,394
1019040,841,471
1019040,999,231
1019040,1429,605
1019040,1525,677
1019040,1570,831
1019050,67,171
1019050,459,461
1019050,533,39
1019050,582,542
1019050,610,764
1019050,1395,980
1019050,1481,22
1019050,1920,562
1019060,144,916
1019060,310,716
1019060,1369,603
1019060,1420,509
1019060,1696,941
1019070,708,767
1019070,1106,168
1019070,1262,13
1019070,1812,734
1019080,688,622
1019080,1082,35
1019080,1570,549
1019080,1908,555
1019090,87,300
1019090,807,990
1019090,1892,836
1019100,72,597
1019100,1356,574
1019110,192,490
1019110,509,966
1019110,641,44
1019110,663,242
1019110,880,968
1019110,1217,420
1019120,321,772
1019120,818,845
1019120,1180,333
1019130,572,550
1019130,1101,787
1019130,1496,830
1019140,601,549
1019140,1422,969
1019140,1547,798
1019140,1841,683
1019140,1869,736
1019150,170,487
1019150,542,570
1019150,737,280
1019160,284,979
1019160,408,202
1019160,708,607
1019160,1358,94
1019160,1587,512
1019170,408,857
1019170,1244,724
1019170,1827,451
1019170,1874,843
1019180,831,560
1019180,865,786
1019180,880,791
1019180,1131,966
1019180,1885,220
1019190,858,354
1019190,1399,366
1019200,1358,602
1019210,370,21
1019210,813,597
1019210,905,366
1019210,1010,960
1019210,1232,335
1019220,109,643
1019220,192,24
1019220,393,596
1019220,1299,204
1019220,1312,868
1019220,1415,157
1019230,1151,55
1019230,1790,962
1019240,121,932
1019240,179,787
1019240,1004,344
1019250,206,786
1019250,316,818
1019250,648,739
1019250,1817,162
1019260,1187,333
1019260,1577,319
1019270,70,499
1019270,131,46
1019270,1004,572
1019270,1655,743
1019280,129,915
1019280,598,2
1019280,971,605
1019280,1420,624
1019280,1595,736
1019280,1742,634
1019280,1788,768
1019280,1789,446
1019290,80,368
1019290,205,133
1019290,1865,53
1019300,937,358
1019300,1202,8
1019310,503,691
1019310,917,591
1019320,305,233
1019320,823,8
1019320,840,940
1019320,1430,218
1019320,1829,361
1019320,1848,182
1019330,167,641
1019330,480,569
1019330,727,529
1019330,930,883
1019330,1283,103
1019330,1309,103
1019330,1990,861
1019340,468,13
1019340,579,316
1019340,654,147
1019340,664,568
1019340,719,168
1019340,1048,790
1019340,1094,521
1019340,1757,356
1019350,24,601
1019350,69,630
1019350,870,197
1019350,1288,910
1019350,1592,610
1019350,1866,256
1019360,111,545
1019360,226,819
1019360,477,635
1019360,616,282
1019360,792,106
1019360,911,172
1019360,1015,593
1019360,1652,637
1019360,1818,906
1019370,240,431
1019370,702,513
1019370,1954,598
1019380,21,239
1019380,1573,131
1019390,274,909
1019390,520,809
1019390,719,861
1019390,1021,649
1019390,1187,728
1019390,1763,819
1019390,1851,633
1019390,1934,323
1019400,235,950
1019400,516,740
1019400,1936,952
1019410,41,154
1019410,1345,529
1019420,273,455
1019420,658,245
1019420,962,62
1019420,1392,92
1019420,1466,402
1019430,844,66
1019430,1292,331
1019430,1767,644
1019440,75,548
1019440,175,905
1019440,575,3
1019440,1148,249
1019440,1153,339
1019440,1841,892
1019450,817,315
1019450,972,741
1019450,1450,279
1019460,444,258
1019460,570,747
1019460,953,552
1019460,1007,17
1019460,1098,690
1019460,1355,843
1019460,1991,69
1019470,76,148
1019470,191,300
1019470,598,162
1019470,1030,106
1019470,1176,730
1019470,1181,523
1019480,20,615
1019480,48,30
1019480,1491,450
1019480,1813,949
1019480,1826,467
1019480,1911,47
1019490,194,715
1019490,587,478
1019490,690,907
1019490,792,542
1019490,850,897
1019490,873,608
1019490,1748,155
1019500,213,64
1019500,465,375
1019500,1149,720
1019500,1321,742
1019500,1786,555
1019510,188,146
1019510,736,924
1019510,1017,487
1019510,1068,109
1019510,1296,216
1019510,1430,224
1019510,1495,259
1019510,1812,945
1019520,712,760
1019520,1420,758
1019530,1107,824
1019530,1963,713
1019530,1970,684
1019540,469,873
1019540,935,794
1019540,1110,214
1019550,527,272
1019550,1891,630
1019550,1909,853
1019560,469,214
1019560,671,53
1019560,692,47
1019560,808,535
1019570,537,111
1019570,680,309
1019580,662,920
1019580,1122,547
1019580,1889,650
1019590,25,332
1019590,939,585
1019590,1816,654
1019600,331,469
1019600,644,191
1019600,1091,330
1019610,229,126
1019610,475,674
1019610,575,988
1019620,1376,292
1019620,1844,923
1019620,1864,849
1019630,136,848
1019630,166,876
1019630,177,343
1019630,472,810
1019630,978,568
1019630,983,132
1019630,1182,893
1019630,1190,208
1019630,1837,841
1019640,732,689
1019640,858,977
1019640,971,225
1019640,989,75
1019640,1390,677
1019640,1602,214
1019640,1726,312
1019640,1857,563
1019650,524,45
1019650,622,716
1019650,1969,319
1019660,160,749
1019660,377,687
1019660,588,401
1019660,929,353
1019660,1071,69
1019660,1151,717
1019660,1232,693
1019660,1347,76
1019660,1410,563
1019660,1581,810
1019660,1816,193
1019670,95,380
1019670,469,124
1019670,1435,246
1019670,1569,467
1019670,1586,825
1019670,1729,528
1019680,301,465
1019680,1461,408
1019690,6,846
1019690,75,167
1019690,355,990
1019700,304,275
1019700,1017,957
1019700,1058,243
1019700,1401,783
1019710,273,975
1019710,1483,718
1019720,82,359
1019720,390,717
1019720,677,500
1019720,696,564
1019720,1038,160
1019720,1303,824
