value,page,position
1426040,284,754
1426040,556,200
1426040,934,76
1426040,1403,956
1426050,804,193
1426050,1044,339
1426050,1432,64
1426050,1581,620
1426060,141,855
1426060,349,268
1426060,806,635
1426060,818,507
1426060,1211,181
1426060,1381,465
1426070,508,378
1426070,656,262
1426070,922,935
1426080,1205,119
1426080,1272,175
1426090,38,6
1426090,164,334
1426090,1539,404
1426100,129,835
1426100,244,949
1426100,883,61
1426100,935,470
1426100,1914,516
1426110,397,141
1426110,803,533
1426110,1125,511
1426110,1341,906
1426110,1570,220
1426120,262,642
1426120,307,218
1426120,633,77
1426120,1006,779
1426120,1151,697
1426120,1329,287
1426120,1561,950
1426120,1574,258
1426120,1602,739
1426130,856,264
1426130,1565,768
1426130,1952,167
1426140,127,135
1426140,698,205
1426140,954,459
1426140,1354,467
1426140,1594,943
1426150,94,969
1426150,402,544
1426150,1338,837
1426150,1669,85
1426150,1803,74
1426160,947,143
1426160,1281,439
1426160,1981,286
1426170,34,376
1426170,1103,526
1426180,201,841
1426180,524,596
1426180,632,536
1426180,1617,99
1426190,539,706
1426190,815,504
1426190,862,795
1426190,1109,877
1426190,1445,555
1426190,1636,188
1426200,354,74
1426200,488,984
1426200,963,274
1426200,1113,599
1426200,1211,102
1426200,1345,734
1426200,1383,796
1426200,1499,36
1426210,451,96
1426210,579,181
1426220,875,527
1426220,1132,854
1426220,1210,906
1426220,1377,784
1426220,1446,51
1426220,1453,687
1426220,1818,334
1426230,305,465
1426230,451,179
1426230,738,776
1426230,883,715
1426230,1324,3
1426230,1694,642
1426230,1804,989
1426240,1398,737
1426240,1644,352
1426240,1730,423
1426250,1103,807
1426260,1237,623
1426260,1407,968
1426270,144,292
1426270,308,380
1426270,578,324
1426270,862,848
1426280,220,392
1426280,221,741
1426280,259,474
1426280,458,705
1426280,1395,241
1426280,1402,872
1426280,1665,438
1426290,674,718
1426290,921,997
1426300,235,784
1426300,1246,593
1426300,1540,163
1426300,1954,779
1426300,1991,1
1426310,1457,732
1426310,1656,583
1426310,1756,327
1426320,47,961
1426320,151,327
1426320,1918,786
1426330,174,957
1426330,436,185
1426330,477,56
1426330,1146,618
1426330,1335,74
1426340,803,608
1426340,1415,587
1426340,1545,774
1426340,1800,901
1426350,588,468
1426350,691,191
1426350,1415,867
1426350,1538,678
1426360,178,820
1426360,181,223
1426370,1291,30
1426370,1843,949
1426380,436,189
1426380,696,763
1426380,1940,786
1426390,358,421
1426390,1793,114
1426400,27,456
1426400,153,914
1426400,958,744
1426400,1068,221
1426400,1162,373
1426410,57,809
1426410,374,377
1426410,805,672
1426410,855,662
1426410,893,823
1426410,1579,524
1426420,634,18
1426420,1529,618
1426430,1045,275
1426430,1939,467
1426440,45,713
1426440,210,910
1426440,322,378
1426440,335,394
1426440,665,151
1426440,1345,236
1426440,1891,530
1426450,1227,852
1426450,1567,436
1426460,261,452
1426460,534,231
1426460,1089,992
1426460,1341,994
1426460,1493,751
1426470,531,619
1426470,1069,217
1426470,1287,965
1426470,1473,593
1426480,537,542
1426480,567,312
1426480,1190,843
1426480,1204,986
1426480,1365,584
1426480,1375,513
1426490,227,324
1426490,280,823
1426490,1183,279
1426500,556,137
1426500,653,500
1426500,1447,340
1426510,53,799
1426510,964,927
1426510,1068,629
1426520,358,125
1426520,736,731
1426520,1170,821
1426520,1556,358
1426520,1640,224
1426520,1722,93
1426530,645,303
1426530,739,901
1426530,901,524
1426530,1180,172
1426530,1246,897
1426530,1361,724
1426530,1549,41
1426530,1828,93
1426530,1992,412
1426540,98,305
1426540,1140,611
1426540,1214,801
1426540,1372,346
1426540,1630,330
1426550,55,64
1426550,681,926
1426550,1921,747
1426560,458,924
1426560,586,731
1426560,890,115
1426560,1664,913
1426560,1854,713
1426560,1886,248
1426570,358,651
1426570,473,847
1426570,492,903
1426570,1313,142
1426570,1713,579
1426570,1851,896
1426590,217,61
1426590,349,465
1426590,680,58
1426590,814,614
1426590,862,950
1426590,1516,966
1426600,996,733
1426600,1898,448
1426610,756,74
1426610,971,763
1426620,14,958
1426620,734,177
1426620,1704,558
1426630,1119,552
1426630,1205,791
1426640,372,404
1426640,1246,648
1426640,1443,383
1426640,1488,183
1426640,1591,484
1426650,473,462
1426650,897,626
1426650,1009,798
1426650,1143,916
1426650,1202,502
1426650,1233,943
1426650,1380,209
1426650,1391,244
1426660,73,757
1426660,928,165
1426660,1934,990
1426670,430,865
1426670,1023,478
1426670,1062,908
1426670,1185,667
1426670,1373,400
1426670,1892,503
1426680,199,489
1426680,648,243
1426680,1004,69
1426680,1033,620
1426680,1042,971
1426680,1097,959
1426680,1257,56
1426680,1651,819
1426690,109,353
1426690,437,516
1426690,633,11
1426690,1024,369
1426690,1415,375
1426690,1419,135
1426690,1426,646
1426690,1979,944
1426700,83,291
1426700,227,179
1426700,1035,842
1426700,1387,409
1426700,1878,756
1426710,1314,493
1426720,599,554
1426720,680,726
1426720,1130,712
1426720,1541,418
1426730,151,984
1426730,221,415
1426730,803,704
1426730,1083,483
1426730,1200,168
1426730,1631,428
1426730,1800,513
1426730,1900,317
1426740,25,347
1426740,731,179
1426740,761,942
1426740,1795,475
1426740,1864,51
1426740,1941,902
1426750,66,673
1426750,77,543
1426750,582,699
1426750,837,363
1426750,1298,921
1426760,413,106
1426760,925,203
1426760,1001,872
1426760,1036,0
1426760,1515,361
1426760,1584,672
1426770,209,841
1426770,868,702
1426770,964,702
1426770,985,303
1426770,1122,521
1426770,1449,758
1426770,1589,839
1426770,1610,110
1426780,387,715
1426780,479,693
1426780,1158,82
1426790,89,681
1426790,585,603
1426790,1489,494
1426790,1527,462
1426800,303,266
1426800,570,461
1426800,576,893
1426800,603,476
1426800,724,800
1426800,1066,778
1426800,1422,509
1426800,1962,575
1426810,81,475
1426810,509,262
1426810,1390,441
1426820,379,623
1426820,630,183
1426820,703,973
1426820,1214,263
1426820,1516,33
1426840,479,181
1426840,617,256
1426840,625,872
1426840,1451,114
1426850,282,360
1426850,448,548
1426850,1045,780
1426860,49,102
1426860,274,797
1426860,816,626
1426870,248,78
1426870,1374,74
1426870,1845,193
1426880,608,722
1426880,870,604
1426880,895,528
1426880,1266,722
1426880,1453,576
1426890,72,308
1426890,671,820
1426890,1002,820
1426900,449,637
1426900,965,752
1426910,452,979
1426910,654,884
1426910,1017,23
1426910,1514,269
1426910,1797,510
1426930,614,236
1426930,1920,584
1426940,541,397
1426940,1191,574
1426940,1212,881
1426950,69,890
1426950,382,358
1426950,772,827
1426950,1099,575
1426950,1590,72
1426960,38,982
1426960,226,407
1426960,261,976
1426960,626,264
1426960,891,628
1426960,1756,531
1426960,1800,873
1426970,937,501
1426970,1251,548
1426980,925,638
1426980,978,144
1426980,1120,713
1426980,1426,11
1426980,1474,828
1426980,1664,689
1426990,464,280
1426990,474,444
1426990,671,736
1426990,792,90
1426990,816,849
1426990,943,245
1426990,982,272
1426990,1328,93
1426990,1554,609
1426990,1776,33
1426990,1841,846
1427000,3,550
1427000,829,714
1427010,41,582
1427010,357,505
1427010,558,816
1427010,1221,234
1427010,1399,718
1427010,1713,763
1427010,1764,388
1427020,549,801
1427020,643,173
1427020,707,548
1427020,814,161
1427020,1009,758
1427020,1115,404
1427020,1594,625
1427030,289,262
1427030,670,899
1427030,1467,488
1427030,1783,313
1427040,79,763
1427040,839,761
1427040,963,835
1427040,1734,234
1427050,262,751
1427050,506,327
1427050,1087,823
1427060,127,805
1427060,266,841
1427060,368,999
1427070,216,11
1427070,876,786
1427070,1364,766
1427070,1913,223
1427080,834,963
1427080,1398,742
1427090,158,413
1427090,1394,758
1427100,723,78
1427100,1104,369
1427100,1126,605
1427100,1278,116
1427100,1561,572
1427110,150,345
1427110,597,841
1427110,1575,171
1427120,576,361
1427120,767,831
1427120,966,859
1427120,1889,630
1427130,256,193
1427130,451,956
1427130,514,634
1427130,1268,952
1427130,1959,894
1427140,864,35
1427140,1098,975
1427140,1737,17
1427150,895,262
1427150,1579,76
1427150,1885,823
1427160,1313,916
1427160,1560,35
1427160,1968,516
1427170,97,285
1427170,228,993
1427170,965,95
1427170,1795,113
1427180,590,912
1427180,1283,18
1427180,1838,631
1427190,28,375
1427190,718,582
1427190,721,318
1427200,4,24
1427200,487,359
1427200,674,807
1427200,1218,986
1427200,1350,169
1427200,1934,46
1427210,1017,669
1427220,1215,262
1427230,294,8
1427230,694,565
1427230,923,121
1427230,1469,820
1427230,1542,839
1427240,50,524
1427240,62,722
1427240,999,303
1427240,1202,287
1427240,1657,963
1427250,233,279
1427250,275,62
1427250,1216,658
1427250,1782,789
1427250,1839,940
1427260,168,86
1427260,240,881
1427260,751,870
1427260,1112,715
1427260,1824,252
1427270,782,556
1427270,1337,339
1427270,1919,762
1427270,1955,789
1427280,214,467
1427280,319,99
1427280,1063,742
1427280,1163,166
1427280,1246,353
1427280,1515,797
1427280,1653,248
1427280,1659,573
1427290,11,25
1427290,452,206
1427290,787,783
1427290,1295,967
1427300,154,302
1427300,236,488
1427300,1143,526
1427300,1608,79
1427300,1712,370
1427300,1723,236
1427300,1731,952
1427310,827,959
1427310,1996,811
1427320,222,346
1427320,592,763
1427320,1149,40
1427320,1248,968
