value,page,position
2139700,1419,549
2139700,1684,438
2139700,1721,621
2139700,1729,336
2139700,1840,980
2139710,476,6
2139710,1024,509
2139710,1970,589
2139720,31,417
2139720,278,462
2139720,513,820
2139720,1013,234
2139720,1167,857
2139720,1855,476
2139730,87,526
2139730,1376,185
2139730,1528,496
2139730,1537,501
2139730,1580,585
2139730,1685,651
2139730,1835,484
2139740,48,373
2139740,1100,373
2139740,1182,613
2139740,1778,160
2139750,795,653
2139750,1896,856
2139760,500,299
2139760,841,638
2139760,880,607
2139760,1336,951
2139760,1611,906
2139770,884,834
2139770,1429,57
2139770,1554,742
2139780,1316,369
2139790,538,503
2139800,254,860
2139800,332,847
2139800,649,152
2139800,1515,311
2139800,1683,948
2139800,1778,42
2139800,1878,706
2139810,1962,849
2139820,45,164
2139820,49,633
2139820,475,155
2139820,1506,359
2139820,1760,477
2139830,254,847
2139830,641,516
2139830,947,66
2139830,1201,241
2139830,1720,119
2139830,1850,790
2139830,1880,58
2139840,39,211
2139840,51,426
2139840,153,962
2139840,312,713
2139840,583,489
2139840,1387,450
2139840,1931,983
2139860,687,579
2139860,924,39
2139860,991,473
2139860,1030,448
2139860,1493,603
2139870,405,338
2139880,62,446
2139880,743,678
2139880,1798,23
2139890,384,346
2139890,467,714
2139890,723,421
2139890,1791,572
2139890,1906,451
2139900,589,601
2139900,744,703
2139900,1859,370
2139910,603,887
2139910,621,379
2139910,803,409
2139920,57,520
2139920,634,551
2139920,1330,660
2139920,1538,549
2139930,32,604
2139930,277,629
2139930,306,719
2139930,720,174
2139930,916,698
2139930,1041,453
2139930,1873,550
2139930,1996,945
2139950,457,371
2139950,982,369
2139950,1698,721
2139960,894,238
2139960,1249,112
2139970,1156,124
2139980,31,107
2139980,596,120
2139980,748,471
2139980,1129,482
2139980,1534,486
2139980,1815,842
2139990,261,514
2139990,545,82
2139990,1161,978
2139990,1394,225
2139990,1592,702
2139990,1846,604
2140000,457,52
2140000,984,856
2140000,1061,823
2140000,1156,580
2140000,1730,6
2140010,218,194
2140010,1807,758
2140020,32,296
2140020,511,990
2140020,988,973
2140020,1836,536
2140030,75,606
2140030,984,904
2140030,1576,75
2140030,1903,533
2140040,388,412
2140040,1346,102
2140040,1642,528
2140040,1678,447
2140050,175,731
2140050,1274,492
2140050,1701,580
2140060,193,464
2140060,1058,723
2140060,1166,940
2140070,130,205
2140070,204,326
2140070,296,108
2140070,421,392
2140070,480,673
2140070,961,512
2140070,1156,804
2140070,1356,488
2140080,486,167
2140080,584,647
2140080,1051,524
2140080,1547,638
2140080,1962,23
2140090,381,368
2140090,1306,533
2140100,904,988
2140110,1436,587
2140110,1829,312
2140120,1081,11
2140120,1355,301
2140120,1513,277
2140120,1615,417
2140130,224,584
2140130,992,111
2140140,1214,960
