value,page,position
3158310,69,299
3158310,674,775
3158310,1277,421
3158310,1834,338
3158310,1888,593
3158320,891,192
3158320,922,51
3158320,1337,831
3158330,243,810
3158330,666,571
3158330,1207,440
3158330,1904,78
3158330,1956,192
3158340,411,708
3158340,905,422
3158350,265,667
3158350,464,415
3158350,1086,360
3158350,1121,275
3158350,1246,328
3158350,1806,675
3158360,514,473
3158370,114,305
3158370,269,154
3158370,485,723
3158370,800,697
3158370,1160,880
3158370,1710,127
3158380,276,663
3158380,459,3
3158380,849,480
3158380,1999,74
3158390,575,358
3158390,1480,115
3158390,1576,548
3158400,437,412
3158400,911,667
3158400,1210,156
3158400,1898,31
3158410,100,857
3158420,698,168
3158420,1248,121
3158430,146,851
3158430,696,868
3158440,448,369
3158440,720,925
3158440,1037,100
3158450,737,588
3158450,820,105
3158450,1177,474
3158450,1402,396
3158450,1441,898
3158450,1593,457
3158450,1703,199
3158450,1773,339
3158460,308,522
3158460,603,831
3158460,1115,730
3158460,1194,939
3158460,1222,660
3158460,1766,978
3158470,818,188
3158470,1150,307
3158470,1306,312
3158480,812,247
3158480,1009,364
3158480,1021,998
3158480,1531,421
3158490,90,727
3158490,727,326
3158490,1738,323
3158490,1774,424
3158490,1987,278
3158500,85,653
3158500,150,946
3158500,234,581
3158500,323,423
3158500,871,171
3158500,1664,4
3158500,1879,415
3158510,1346,450
3158510,1397,385
3158510,1471,412
3158530,31,61
3158530,421,76
3158530,1290,723
3158530,1520,557
3158540,1518,642
3158540,1585,896
3158540,1694,717
3158550,798,983
3158550,1183,541
3158550,1907,203
3158560,20,255
3158560,1837,549
3158570,44,790
3158570,603,464
3158570,825,392
3158570,919,290
3158580,60,196
3158580,620,224
3158580,724,285
3158580,814,841
3158580,843,721
3158580,847,967
3158580,871,593
3158590,197,452
3158590,200,916
3158590,710,126
3158590,811,868
3158590,1638,564
3158600,581,166
3158600,669,917
3158600,831,751
3158600,914,528
3158600,959,832
3158600,1570,191
3158600,1617,49
3158610,897,351
3158610,1596,255
3158620,776,994
3158620,1737,190
3158620,1753,24
3158630,239,745
3158630,391,310
3158630,755,329
3158630,1326,541
3158630,1973,619
3158640,415,600
3158640,1062,334
3158640,1733,371
3158650,1656,105
3158660,88,923
3158660,312,401
3158660,436,321
3158660,800,708
3158660,971,909
3158660,1119,810
3158660,1291,588
3158660,1574,389
3158670,43,306
3158670,1615,481
3158680,179,804
3158680,1622,887
3158680,1926,357
3158690,1835,554
3158700,1120,353
3158700,1256,565
3158700,1476,733
3158710,147,806
3158710,208,976
3158710,359,367
3158710,400,847
3158710,716,201
3158720,382,360
3158720,1576,466
3158720,1580,503
