value,page,position
814800,817,662
814800,1328,920
814810,964,855
814810,1051,767
814810,1548,609
814810,1700,189
814810,1731,102
814820,214,644
814820,653,976
814820,688,101
814820,933,318
814820,1130,79
814820,1759,781
814820,1948,582
814830,133,807
814830,1818,355
814830,1874,706
814830,1904,831
814840,24,565
814840,957,891
814840,1537,630
814840,1628,578
814840,1821,893
814840,1889,553
814840,1912,363
814850,30,237
814850,399,642
814850,459,475
814850,1476,789
814860,521,622
814860,545,663
814860,1093,238
814860,1891,582
814870,388,607
814870,567,595
814870,796,978
814870,799,718
814870,1767,431
814870,1858,142
814870,1985,169
814880,179,686
814880,448,397
814880,688,900
814880,1670,865
814890,1732,223
814900,130,977
814900,229,307
814900,1184,741
814900,1938,148
814910,248,951
814910,395,33
814910,682,681
814910,1067,652
814910,1350,229
814910,1438,43
814910,1689,855
814910,1753,157
814920,429,211
814920,1440,993
814920,1879,852
814930,890,249
814930,1296,883
814930,1550,751
814930,1730,266
814940,634,515
814940,972,15
814940,1540,396
814950,347,113
814950,609,996
814960,344,220
814960,944,976
814960,1535,641
814960,1755,178
814980,468,389
814980,1377,508
814990,213,513
814990,415,1
814990,1141,233
814990,1460,868
814990,1939,563
815000,41,949
815000,275,572
815000,782,624
815000,1855,479
815010,504,927
815010,876,102
815010,1090,895
815020,728,256
815020,1783,25
815030,617,668
815030,1040,426
815030,1743,422
815040,314,770
815040,811,888
815040,1096,570
815040,1192,729
815050,710,113
815050,1131,300
815050,1239,723
815050,1312,281
815050,1354,81
815060,192,682
815060,303,341
815060,453,909
815060,538,795
815060,648,667
815060,1475,102
815060,1677,758
815070,21,358
815070,202,596
815070,501,502
815070,1164,433
815070,1860,294
815080,47,359
815080,63,831
815080,71,320
815080,72,911
815080,537,2
815080,878,379
815080,1073,527
815080,1524,528
815090,521,234
815090,662,653
815090,1015,871
815090,1237,803
815100,94,895
815100,133,860
815100,406,930
815100,572,951
815100,1341,817
815100,1602,421
815110,396,520
815110,780,750
815110,1611,900
815120,209,739
815120,900,453
815120,1627,601
815120,1792,587
815120,1918,107
815130,472,552
815130,775,724
815140,325,339
815140,647,845
815140,784,738
815140,1124,568
815140,1633,410
815140,1963,413
815150,113,748
815150,853,570
815150,1449,200
815150,1564,119
815160,1027,142
815160,1096,664
815160,1299,872
815160,1837,945
815160,1892,294
815170,18,485
815170,230,639
815170,1223,353
815170,1531,854
815180,892,803
815190,445,829
815190,602,860
815190,902,468
815200,80,654
815200,250,679
815200,348,451
815200,1476,615
815210,449,711
815210,1395,336
815210,1996,873
815220,330,976
815220,1091,406
815230,81,179
815230,159,268
815230,311,67
815230,317,501
815230,547,287
815230,766,772
815230,951,560
815230,1521,175
815240,540,299
815250,423,112
815250,1422,903
815250,1500,223
815250,1560,481
815250,1601,78
815260,172,992
815260,828,630
815260,1125,37
815260,1493,816
815260,1500,346
815260,1632,638
815270,225,59
815270,977,262
815270,1336,462
815280,254,237
815280,948,891
815280,954,508
815280,1991,129
815290,265,223
815290,1539,893
815290,1984,5
815300,657,518
815300,981,433
815300,1271,202
815300,1463,665
815300,1464,485
815310,866,375
815310,916,746
815310,1744,120
815320,695,425
815320,785,115
815320,1077,989
815320,1265,657
815320,1505,970
815330,40,501
815330,374,750
815330,826,141
815330,1339,797
815330,1680,396
815340,262,492
815340,653,98
815340,1081,12
815340,1194,57
815340,1276,203
815340,1277,498
815340,1382,551
815350,298,611
815350,335,835
815350,1335,138
815350,1892,619
815360,251,720
815360,524,817
815360,585,774
815360,1729,174
815360,1783,496
815370,550,816
815370,1084,228
815370,1750,163
815380,375,924
815380,819,874
815380,1231,559
815380,1660,129
815380,1918,758
815390,209,664
815390,712,200
815390,989,712
815390,1000,620
815390,1522,411
815390,1814,597
815400,302,660
815400,573,563
815400,1055,940
815400,1130,47
815400,1165,373
815400,1555,751
815400,1579,605
815410,948,608
815410,1476,398
815410,1673,379
815410,1943,346
815420,333,123
815420,641,269
815420,1196,205
815430,2,767
815430,747,304
815430,808,588
815430,923,471
815440,68,578
815440,306,338
815440,512,805
815440,524,990
815440,853,407
815440,1011,6
815440,1178,893
815440,1685,25
815450,363,579
815450,570,191
815450,710,73
815450,1480,807
815460,1391,825
815470,587,525
815470,1316,67
815470,1325,153
815470,1636,395
815480,295,713
815480,708,688
815480,715,114
815480,1059,36
815480,1255,415
815490,191,308
815490,1425,477
815490,1486,572
815500,270,98
815500,921,363
815500,1340,516
815500,1460,332
815510,66,152
815510,198,34
815510,1733,76
815520,348,696
815520,934,790
815520,1602,658
815530,95,39
815530,603,299
815530,964,635
815540,183,135
815540,564,155
815540,1652,927
815550,74,213
815550,667,396
815550,1191,364
815550,1500,629
815550,1950,652
815560,1031,999
815560,1068,98
815560,1089,337
815560,1680,927
815560,1718,192
815570,65,443
815570,238,793
815570,452,587
815570,767,165
815580,1366,631
815590,759,319
815590,760,617
815590,1420,531
815590,1755,79
815600,211,123
815600,1298,775
815600,1429,140
815600,1476,106
815600,1624,401
815600,1641,251
815600,1969,501
815610,928,472
815610,1654,655
815620,46,745
815620,610,604
815620,1588,282
815630,98,299
815630,549,579
815630,759,964
815630,1327,3
815630,1759,959
815640,683,267
815640,821,820
815640,1535,330
815650,305,460
815650,734,506
815650,792,893
815650,1875,26
815660,193,591
815660,204,58
815660,234,317
815660,413,14
815660,482,515
