value,page,position
4176490,33,177
4176490,415,298
4176490,884,782
4176490,926,636
4176490,1529,263
4176490,1600,740
4176490,1663,970
4176490,1668,150
4176500,8,797
4176500,477,224
4176500,729,140
4176500,895,958
4176500,1634,546
4176510,687,537
4176510,978,861
4176520,115,185
4176520,232,520
4176520,504,282
4176520,1113,524
4176520,1229,686
4176530,74,112
4176530,144,649
4176530,717,566
4176530,1205,952
4176530,1467,395
4176530,1557,79
4176530,1642,209
4176530,1656,166
4176540,362,5
4176540,867,556
4176540,932,37
4176540,1205,75
4176540,1453,946
4176550,609,143
4176550,624,909
4176550,1240,729
4176550,1427,645
4176550,1445,73
4176560,533,994
4176560,551,729
4176560,607,88
4176560,620,426
4176560,1080,541
4176560,1253,938
4176570,1928,574
4176580,263,327
4176580,763,609
4176580,779,869
4176580,1748,506
4176580,1794,154
4176590,175,495
4176590,1807,401
4176590,1862,107
4176600,1140,743
4176600,1387,79
4176610,206,542
4176610,442,458
4176610,518,9
4176610,1197,525
4176610,1257,936
4176610,1819,751
4176620,63,277
4176620,481,439
4176620,610,589
4176620,1523,669
4176620,1592,773
4176620,1999,561
4176630,1501,22
4176630,1655,77
4176640,162,830
4176640,1119,443
4176640,1553,734
4176650,477,378
4176650,1050,257
4176650,1071,719
4176650,1235,286
4176650,1578,562
4176660,323,669
4176660,421,369
4176660,1500,278
4176660,1579,259
4176660,1717,121
4176660,1732,10
4176660,1776,759
4176670,674,319
4176670,1023,87
4176680,301,515
4176690,559,714
4176690,683,296
4176690,1720,518
4176700,319,511
4176700,1921,755
4176710,867,689
4176710,1755,81
4176710,1894,327
4176720,512,745
4176720,1015,317
4176730,177,667
4176730,1035,816
4176730,1114,745
4176730,1490,980
4176740,240,847
4176740,547,483
4176740,1078,662
4176740,1209,500
4176740,1821,498
4176750,147,31
4176750,396,197
4176750,407,837
4176750,842,624
4176760,499,927
4176760,1654,985
4176760,1902,13
4176770,935,551
4176770,1050,420
4176770,1537,122
4176780,292,328
4176780,570,522
4176780,836,337
4176780,947,503
4176780,1198,597
4176780,1387,560
4176780,1508,824
4176790,462,761
4176790,535,762
4176790,1580,91
4176800,1454,115
4176810,1114,934
4176810,1300,417
4176810,1448,942
4176810,1526,488
4176810,1574,181
4176820,199,66
4176820,230,907
4176820,437,592
4176820,548,821
4176820,1015,198
4176820,1549,182
4176830,1103,155
4176830,1190,956
4176840,217,107
4176840,357,84
4176840,409,372
4176840,1054,725
4176840,1219,293
4176850,366,883
4176850,1149,478
4176860,1517,113
4176870,72,937
4176870,267,352
4176870,964,986
4176870,1504,298
4176880,671,578
4176880,1190,433
4176890,713,952
4176900,383,17
4176900,1183,37
4176900,1381,99
4176910,1332,261
4176910,1753,31
4176920,1060,796
4176920,1285,4
4176930,279,936
4176930,568,155
4176930,723,422
4176930,1651,284
4176930,1884,29
4176940,163,354
4176950,302,94
4176950,1022,605
4176950,1506,159
4176960,317,92
4176960,339,62
4176960,344,277
4176960,788,544
4176960,1396,149
4176960,1423,678
4176970,1468,806
4176980,68,534
4176980,1691,554
4177000,337,92
4177000,714,381
4177010,1004,954
4177010,1202,532
4177010,1471,692
4177010,1877,790
4177010,1941,945
4177020,308,502
4177020,612,28
4177020,1524,265
4177020,1692,732
4177030,1394,39
4177040,1044,916
4177050,513,424
4177050,1142,298
4177050,1284,820
4177050,1475,41
4177050,1949,293
4177060,899,974
4177060,1723,485
4177060,1914,186
4177070,409,627
4177070,747,676
4177070,786,817
4177070,1038,988
4177070,1086,219
4177070,1186,80
4177070,1429,969
4177070,1655,721
4177080,110,543
4177080,1253,814
4177080,1705,441
4177080,1893,444
4177090,1917,358
4177100,219,502
4177100,279,900
4177100,392,969
4177100,858,548
4177100,1336,557
4177100,1710,400
4177110,381,724
4177110,1015,984
4177110,1518,996
4177110,1796,227
4177120,71,610
4177120,833,577
4177120,1699,694
4177130,84,898
4177130,661,920
4177140,671,895
4177140,679,256
4177140,781,740
4177140,827,663
4177140,1488,954
4177150,1398,907
4177150,1761,992
4177150,1846,389
4177160,244,572
4177160,531,747
4177160,1024,604
4177160,1181,212
4177170,1192,992
4177180,622,797
4177180,794,799
4177180,1389,355
4177180,1515,848
4177180,1805,691
4177180,1877,482
4177180,1903,577
4177190,389,263
4177190,1154,900
4177190,1843,619
4177200,1215,957
4177200,1650,436
4177200,1984,147
4177210,1587,129
4177210,1783,269
4177220,210,972
4177220,476,323
4177220,565,811
4177220,740,534
4177220,796,520
4177220,938,867
4177220,1236,558
4177220,1434,586
4177220,1808,904
4177230,191,712
4177230,441,270
4177230,609,660
4177230,1106,676
4177230,1320,512
4177240,189,953
4177240,951,883
4177240,1312,947
4177240,1751,805
4177250,520,935
4177250,1103,491
4177250,1446,415
4177260,159,193
4177260,437,163
4177260,444,155
4177260,742,425
4177260,848,528
4177260,916,6
4177260,1053,564
4177260,1784,129
4177270,102,490
4177270,1765,347
4177270,1901,780
4177280,59,473
4177280,1925,148
4177290,1036,820
4177300,718,258
4177300,1341,181
4177300,1455,825
4177310,55,197
4177310,861,834
4177310,998,891
4177320,1045,249
4177320,1486,997
4177330,31,108
4177330,55,477
4177330,357,83
4177330,603,282
4177330,648,420
4177330,1203,578
4177330,1365,863
4177330,1374,813
4177330,1492,419
4177330,1771,276
4177340,259,955
4177340,622,13
4177340,874,636
4177340,1180,913
4177350,868,667
4177350,972,272
4177350,1272,615
4177360,239,890
4177360,299,657
4177360,825,544
4177360,1065,84
4177360,1990,489
4177370,757,225
4177370,897,676
4177370,1470,59
4177390,23,411
4177390,703,18
4177390,915,48
4177390,1378,394
4177400,603,74
4177400,1638,491
4177400,1913,657
4177410,6,92
4177410,565,356
4177410,1020,981
4177410,1110,852
4177410,1299,442
4177420,543,764
4177420,995,332
4177420,1033,41
4177420,1216,374
4177420,1309,476
4177420,1624,39
4177420,1991,534
4177430,24,295
4177430,197,137
4177430,369,719
4177430,928,976
4177430,1271,160
4177430,1485,804
4177440,288,27
4177440,1428,743
4177440,1528,856
4177440,1889,485
4177440,1914,603
4177450,509,29
4177450,609,548
4177450,1330,592
4177450,1787,619
4177460,281,328
4177460,1320,788
4177460,1995,39
4177470,328,555
4177470,1234,579
4177470,1640,624
4177480,38,483
4177480,99,635
4177480,329,335
4177480,1389,71
4177490,132,142
4177490,1482,310
4177490,1637,619
4177500,976,791
4177510,9,331
4177510,472,586
4177510,614,384
4177510,699,567
4177510,1047,607
4177510,1125,970
4177510,1524,704
4177520,381,881
4177520,545,823
4177520,1600,53
4177520,1827,306
4177530,720,968
4177530,1921,495
4177540,449,749
4177540,1241,875
4177540,1294,125
4177540,1465,976
4177540,1633,526
4177540,1741,818
4177550,606,802
4177550,849,656
4177550,1147,207
4177550,1502,764
4177550,1643,374
4177550,1771,57
4177560,124,156
4177560,513,488
4177560,1366,740
4177560,1525,262
4177560,1593,769
4177560,1855,69
4177570,608,52
4177570,1659,812
4177570,1846,150
4177580,147,84
4177580,198,12
4177580,774,632
4177580,866,829
4177580,1629,493
4177590,431,129
4177590,1383,588
4177600,8,204
4177600,61,775
4177600,1722,395
4177610,82,339
4177610,874,560
4177610,888,425
4177610,1134,438
4177610,1365,641
4177620,529,442
4177620,781,906
4177630,1034,409
4177630,1452,811
4177640,45,592
4177640,566,90
4177650,1287,820
4177650,1488,410
4177660,217,88
4177660,1644,320
4177660,1760,958
4177660,1775,474
4177670,139,344
4177670,1194,557
4177680,1113,766
4177680,1156,145
4177680,1960,287
4177700,1334,489
4177700,1845,78
4177710,74,46
4177710,1634,473
4177720,23,808
4177720,268,736
4177720,619,689
4177720,1434,631
4177730,190,0
4177730,679,17
4177730,1231,550
4177730,1468,208
4177730,1761,165
4177730,1821,32
4177740,591,755
4177740,857,878
4177740,1164,285
4177740,1779,562
4177750,74,505
4177750,658,422
4177750,661,785
4177750,884,307
4177750,1754,176
4177750,1926,448
4177760,148,426
4177760,477,408
4177760,741,995
4177760,986,84
4177760,1421,359
4177770,349,936
4177770,455,710
4177770,502,447
4177770,579,658
4177770,641,977
4177770,1050,288
4177770,1082,120
4177770,1588,734
4177780,214,639
4177780,1759,49
4177780,1936,868
4177790,548,833
4177790,1840,943
4177800,130,258
4177800,403,49
4177800,755,470
4177800,1767,911
4177810,10,535
4177810,83,747
4177810,222,117
4177810,679,462
4177810,925,868
4177810,1404,262
4177810,1612,544
4177810,1748,34
4177820,72,425
4177820,188,88
4177820,483,813
4177820,755,182
4177820,830,771
4177820,902,888
4177820,929,47
4177820,1491,123
4177830,268,582
4177830,862,955
4177830,988,978
4177830,1198,196
4177830,1429,754
4177840,652,957
4177840,1162,634
4177850,81,881
4177850,526,844
4177850,609,526
4177850,670,587
4177850,1040,189
4177850,1164,958
4177850,1250,573
4177860,131,272
4177860,1174,958
4177860,1390,137
4177860,1429,755
4177870,21,529
4177880,162,731
4177880,360,42
4177880,925,487
4177880,1257,249
4177880,1338,763
4177880,1423,92
4177890,699,885
4177890,1261,956
4177890,1535,51
4177890,1731,308
4177900,623,704
4177910,1224,177
4177910,1677,362
4177920,228,347
4177920,1016,916
4177920,1187,188
4177920,1234,844
4177920,1324,375
4177920,1432,509
4177920,1434,946
4177930,928,128
4177930,952,661
4177930,1760,433
4177930,1861,681
4177940,8,948
4177950,239,333
4177950,477,206
4177950,1241,979
4177950,1585,6
4177950,1823,500
4177960,1207,591
4177960,1281,933
4177970,254,357
4177970,972,25
4177970,1100,326
4177970,1713,796
4177980,871,537
4177980,1124,835
4177980,1146,208
4177980,1239,528
4177980,1974,174
4177990,108,606
4177990,146,374
4177990,1062,132
4178000,742,91
4178000,1578,839
4178000,1869,877
4178010,50,593
4178010,357,876
4178010,597,452
4178010,714,501
4178020,257,538
4178020,1320,803
4178030,133,471
4178030,317,221
4178030,570,110
4178030,775,386
4178040,1005,224
4178050,11,323
4178050,161,229
4178050,563,240
4178050,741,145
4178050,1431,438
4178050,1562,891
4178050,1830,790
4178050,1972,542
4178060,225,581
4178060,406,301
4178060,422,126
4178060,1133,820
4178060,1370,728
4178070,12,778
4178070,86,75
4178070,912,341
4178070,985,60
4178070,1400,992
4178080,816,494
4178080,1039,330
4178080,1348,799
4178090,1638,625
4178090,1679,476
4178090,1863,930
4178100,163,683
4178100,473,238
4178100,1349,194
4178110,244,121
4178110,317,712
4178110,952,205
4178110,997,956
4178110,1754,397
4178120,1161,66
4178120,1241,297
4178120,1525,885
4178120,1528,209
4178120,1647,726
4178120,1671,238
4178130,77,926
4178130,533,844
4178130,566,182
4178130,1118,456
4178130,1178,383
4178130,1535,306
4178130,1577,131
4178130,1873,878
4178140,322,564
4178140,759,39
4178140,1102,405
4178140,1739,49
4178150,70,105
4178150,87,957
4178150,131,723
4178150,512,210
4178150,1160,479
4178150,1453,207
4178150,1532,218
4178160,175,174
4178160,1488,242
4178160,1911,592
4178170,271,747
4178170,1422,254
4178180,26,758
4178180,1028,924
4178180,1701,264
4178190,1013,175
4178190,1027,96
4178200,631,596
4178200,1725,875
4178210,81,414
4178210,185,85
4178210,278,189
4178210,378,571
4178210,890,365
4178210,1329,291
4178220,73,189
4178220,593,967
4178220,596,559
4178220,609,916
4178220,724,378
4178220,1214,173
4178230,54,796
4178230,611,490
4178230,1417,211
4178230,1724,938
4178240,253,356
4178240,1707,804
4178240,1715,983
4178250,557,278
4178250,1342,383
4178250,1936,514
4178260,1020,106
4178260,1378,196
4178260,1718,507
4178260,1957,103
4178260,1998,317
4178270,514,539
4178270,1394,963
4178270,1464,644
4178270,2000,936
4178280,572,603
4178280,745,561
4178280,909,130
4178280,983,268
4178290,264,330
4178290,395,832
4178290,424,331
4178290,487,528
4178290,1119,857
4178290,1362,862
4178300,232,269
4178300,475,843
4178300,608,919
4178300,1170,446
4178300,1402,970
4178300,1722,249
4178310,837,592
4178310,1201,740
4178310,1268,500
4178310,1273,449
4178310,1408,847
4178310,1648,954
4178320,1111,890
4178320,1230,710
4178330,642,958
4178330,921,222
4178340,23,525
4178340,931,473
4178340,1101,87
4178340,1609,643
4178350,708,530
4178350,1040,268
4178350,1603,74
4178350,1670,459
4178350,1687,331
4178360,1037,339
4178360,1671,304
4178370,194,892
4178370,627,148
4178370,946,542
4178370,1121,972
4178380,1296,692
4178390,820,142
4178390,849,858
4178390,871,595
4178390,887,904
4178390,1319,665
4178400,1112,770
4178400,1725,822
4178410,1453,286
4178420,103,45
4178420,992,136
4178420,1383,605
4178420,1479,875
4178430,306,825
4178430,892,212
4178430,965,318
4178430,1460,793
4178430,1825,700
4178440,385,209
4178440,623,155
4178440,848,961
4178440,986,451
4178440,1198,755
4178440,1595,588
4178440,1633,831
4178440,1945,616
4178450,21,628
4178450,285,716
4178450,422,353
4178450,707,227
4178450,1375,591
4178450,1410,443
4178450,1600,434
4178460,50,841
4178460,354,142
4178460,1654,516
4178460,1775,22
4178460,1896,181
4178470,123,456
4178470,915,252
4178470,943,788
4178470,1368,157
4178480,982,307
4178480,1088,925
4178480,1119,790
4178480,1370,533
4178480,1863,433
4178490,595,183
4178490,1141,969
4178490,1447,341
4178500,79,627
4178500,82,928
4178500,542,112
4178500,1028,696
4178500,1104,673
4178510,941,892
4178520,59,320
4178520,249,447
4178520,417,229
4178520,1240,369
4178520,1291,305
4178520,1430,390
4178520,1695,9
4178530,222,959
4178530,315,712
4178530,1071,766
4178530,1357,792
4178530,1450,398
4178530,1613,742
4178530,1668,311
4178530,1881,294
4178530,1892,457
4178540,329,566
4178540,474,991
4178540,493,969
4178540,547,516
4178540,1731,949
4178540,1795,444
4178550,400,298
4178550,1516,909
4178550,1686,816
4178550,1954,214
4178560,794,180
4178560,952,805
4178560,1013,414
4178560,1217,226
4178560,1774,401
4178560,1961,139
4178560,1965,689
4178570,842,756
4178570,1918,967
4178580,404,458
4178580,529,985
4178580,625,723
4178580,1456,771
4178580,1509,100
4178580,1833,522
4178590,115,115
4178590,688,580
4178590,745,897
4178590,1785,600
4178600,252,286
4178600,368,484
4178600,775,719
4178600,1699,546
4178610,197,816
4178610,310,747
4178610,687,925
4178610,1476,659
4178610,1481,682
4178610,1939,270
4178620,631,971
4178620,1518,96
4178620,1696,165
4178630,1146,28
4178630,1321,676
4178630,1814,619
4178650,1833,518
4178650,1958,281
4178660,271,675
4178660,1189,350
4178660,1998,832
4178670,36,300
4178670,581,975
4178670,1446,347
4178670,1550,863
4178670,1622,540
4178670,1878,721
4178670,1977,762
4178680,211,26
4178680,419,354
4178690,159,934
4178690,665,891
4178690,715,453
4178690,785,905
4178690,1240,575
4178690,1374,147
4178690,1813,398
4178700,634,534
4178700,1655,679
4178700,1960,634
4178710,821,723
4178710,835,295
4178710,1221,135
4178720,490,328
4178720,802,963
4178720,1373,159
4178730,294,557
4178730,549,129
4178730,615,918
4178740,522,697
4178740,588,503
4178740,1349,279
4178740,1788,466
4178750,146,907
4178760,20,496
4178760,26,776
4178760,1200,272
4178760,1326,922
4178760,1601,181
4178770,555,370
4178770,648,978
4178770,711,759
4178770,834,389
4178770,959,785
4178770,1068,599
4178770,1902,450
4178780,851,79
4178780,1736,834
4178790,561,851
4178790,1757,277
4178790,1982,159
4178800,257,836
4178800,471,542
4178800,850,210
4178810,661,560
4178810,941,908
4178810,1193,25
4178810,1487,53
4178810,1517,377
4178810,1975,42
4178820,464,920
4178820,472,264
4178820,770,496
4178820,1824,51
4178830,61,583
4178830,151,340
4178830,272,770
4178830,607,135
4178830,1046,607
4178830,1712,579
4178840,1010,699
4178840,1035,546
4178840,1550,583
4178840,1583,719
4178840,1628,273
4178840,1903,14
4178850,458,21
4178850,636,967
4178850,860,278
4178850,1060,910
4178860,593,166
4178860,710,955
4178860,926,988
4178860,963,159
4178860,1222,909
4178860,1431,59
4178860,1799,61
4178870,69,3
4178870,678,738
4178870,1957,892
4178880,393,95
4178890,95,581
4178890,990,992
4178890,1822,170
4178900,346,962
4178900,419,610
4178900,914,73
4178900,1323,173
4178900,1384,905
4178900,1530,342
4178900,1648,558
4178910,1284,475
4178920,1631,154
4178930,1856,703
4178940,72,15
4178940,231,167
4178940,370,933
4178940,1232,957
4178940,1907,95
4178950,1067,241
4178950,1357,489
4178950,1386,404
4178950,1652,913
4178950,1993,258
4178960,220,986
4178960,1882,856
4178970,769,12
4178970,1463,750
4178970,1541,539
4178970,1796,946
4178970,1923,372
4178980,343,990
4178980,485,501
4178980,658,757
4178980,664,946
4178980,826,355
4178980,1510,979
4178980,1899,708
4178990,445,831
4178990,1217,816
4179000,1040,402
4179000,1258,826
4179000,1474,135
4179010,5,394
4179010,19,582
4179010,669,107
4179010,1259,60
4179010,1996,650
4179020,793,573
4179020,1185,662
4179020,1336,281
4179020,1551,450
4179020,1834,557
4179030,983,783
4179030,1401,413
4179040,1254,580
4179040,1455,429
4179040,1701,720
4179050,1835,273
4179060,198,886
4179060,1360,734
4179060,1383,474
4179060,1950,615
4179070,171,22
4179070,806,494
4179070,947,992
4179070,1501,148
4179070,1709,179
4179080,246,20
4179080,453,506
4179080,927,161
4179090,240,210
4179090,523,209
4179090,604,588
4179090,809,786
4179090,909,709
4179090,1638,929
4179100,841,294
4179100,1257,86
4179100,1485,362
4179110,243,665
4179110,328,849
4179110,389,830
4179110,784,850
4179110,1191,602
4179110,1200,565
4179110,1553,391
4179110,1854,352
4179120,176,163
4179120,225,658
4179120,467,693
4179120,1026,393
4179120,1059,28
4179120,1292,256
4179130,529,369
4179130,644,245
4179130,1108,641
4179130,1130,902
4179130,1508,852
4179140,416,190
4179140,422,913
4179140,1414,631
4179150,91,810
4179150,367,24
4179150,813,418
4179150,1238,507
4179150,1335,95
4179160,386,850
4179160,1373,212
4179160,1702,631
4179160,1906,583
4179170,124,670
4179170,505,504
4179170,632,604
4179180,383,804
4179180,1469,982
4179190,580,696
4179190,806,364
4179190,1090,742
4179190,1721,493
4179190,1898,69
4179200,514,960
4179200,624,195
4179200,968,752
4179210,415,482
4179210,782,313
4179210,965,573
4179210,1962,347
4179220,478,173
4179220,1062,135
4179220,1577,504
4179220,1882,110
4179230,1015,888
4179230,1239,546
4179240,491,314
4179240,1421,130
4179250,32,568
4179250,546,435
4179250,706,27
4179250,1714,309
4179260,37,320
4179260,320,53
4179260,610,791
4179260,652,172
4179260,1111,176
4179260,1331,359
4179260,1644,512
4179270,762,139
4179270,1122,528
4179270,1821,574
4179270,1934,851
4179280,558,608
4179280,1353,55
4179280,1426,101
4179280,1847,181
4179290,215,391
4179290,226,286
4179290,893,817
4179290,1227,475
4179300,1167,875
4179310,735,519
4179310,829,223
4179310,1609,152
4179310,1899,530
4179310,1902,56
4179320,28,407
4179330,97,752
4179330,101,319
4179330,618,269
4179330,1220,714
4179330,1250,875
4179330,1259,555
4179330,1490,945
4179330,1559,149
4179330,1719,106
4179340,1339,8
4179350,115,276
4179350,856,35
4179350,874,202
4179350,1233,230
4179350,1684,45
4179360,566,566
4179370,173,299
4179370,222,268
4179380,205,677
4179380,1132,591
4179380,1241,275
4179380,1860,409
4179380,1871,299
4179390,213,772
4179390,791,245
4179390,808,414
4179390,1416,335
4179390,1734,468
4179400,342,846
4179400,562,513
4179400,755,378
4179400,1189,743
4179400,1937,303
4179410,446,842
4179410,1298,757
4179410,1679,760
4179420,197,661
4179420,599,334
4179420,1634,699
4179420,1645,132
4179430,352,254
4179430,1463,768
4179430,1580,376
4179430,1808,322
4179440,228,881
4179440,761,982
4179440,920,373
4179440,931,318
4179450,130,66
4179450,659,735
4179450,969,129
4179450,1004,489
4179450,1385,309
4179450,1440,780
4179450,1531,247
4179460,375,291
4179460,731,93
4179470,596,851
4179470,1133,278
4179470,1472,768
4179480,113,760
4179480,536,595
4179480,847,323
4179480,927,508
4179480,1616,827
4179490,843,837
4179500,531,513
4179500,548,443
4179500,1246,560
4179500,1466,295
4179500,1593,597
4179500,1629,965
4179500,1656,771
4179500,1677,59
4179500,1860,959
4179500,1930,327
4179510,1269,895
4179510,1491,807
4179520,450,988
4179520,993,896
4179520,1100,2
4179520,1198,192
4179520,1198,939
4179530,484,861
4179530,547,691
4179530,1527,32
4179540,26,604
4179540,434,972
4179540,498,128
4179540,701,932
4179540,886,380
4179540,1249,553
4179540,1504,601
4179550,1329,142
4179550,1865,858
4179560,644,631
4179560,677,968
4179560,895,212
4179560,1536,849
4179560,1635,964
4179570,309,283
4179570,814,47
4179570,837,435
4179570,1236,865
4179570,1412,375
4179570,1518,372
4179570,1940,760
4179580,633,553
4179580,657,112
4179580,733,800
4179580,1042,782
4179580,1183,104
4179580,1479,838
4179590,37,721
4179590,90,55
4179590,198,947
4179590,361,206
4179600,228,814
4179600,648,879
4179600,1091,826
4179600,1831,624
4179610,443,56
4179610,490,966
4179610,780,865
4179610,1173,496
4179610,1261,522
4179610,1352,15
4179610,1961,826
4179620,150,680
4179620,950,487
4179620,1640,428
4179620,1907,941
4179630,908,367
4179630,1113,423
4179630,1185,968
4179640,372,432
4179640,1135,317
4179640,1502,435
4179640,1610,174
4179640,1804,929
4179650,238,5
4179650,1069,908
4179650,1162,353
4179660,335,667
4179660,746,982
4179660,784,279
4179660,784,346
4179660,928,773
4179660,1204,592
4179660,1882,802
4179670,940,205
4179670,1079,804
4179670,1382,95
4179680,1610,699
4179680,1870,788
4179690,72,666
4179690,123,866
4179690,1178,770
4179690,1739,827
4179700,436,452
4179700,1022,412
4179700,1476,287
4179700,1975,126
4179710,1169,29
4179710,1194,581
4179720,1613,261
4179720,1960,821
4179730,33,938
4179730,715,84
4179730,834,658
4179730,1149,165
4179740,625,794
4179740,1151,275
4179740,1435,40
4179740,1789,953
4179740,1895,127
4179750,580,457
4179750,596,18
4179750,1045,84
4179750,1259,546
4179750,1611,554
4179750,1837,20
4179760,371,297
4179760,435,971
4179760,511,538
4179760,545,286
4179760,604,617
4179760,766,757
4179760,1386,782
4179770,273,7
4179770,734,682
4179780,268,365
4179780,911,655
4179780,1313,357
4179780,1351,367
4179780,1371,782
4179780,1976,59
4179790,1707,754
4179790,1881,150
4179800,3,544
4179800,75,962
4179800,1158,568
4179800,1669,271
4179800,1827,160
4179800,1859,217
4179800,1906,482
4179810,247,584
4179810,594,650
4179810,776,204
4179810,1092,8
4179810,1555,112
4179810,1806,62
4179820,391,253
4179820,536,7
4179820,1445,582
4179830,312,564
4179830,412,278
4179830,769,551
4179830,865,120
4179830,1302,599
4179830,1614,63
4179840,543,927
4179840,1939,974
4179850,72,585
4179850,244,370
4179850,472,293
4179850,1229,478
4179850,1240,570
4179860,1961,699
4179870,1280,487
4179880,322,706
4179880,772,18
4179880,873,243
4179880,1503,223
4179880,1594,96
4179880,1750,177
4179890,1378,328
4179890,1563,670
4179890,1785,735
4179890,1832,779
4179890,1945,23
4179900,985,188
4179900,1263,852
4179900,1562,943
4179900,1909,52
4179910,24,792
4179910,290,250
4179910,1152,423
4179910,1729,207
4179920,188,582
4179920,412,809
4179920,672,955
4179920,1441,210
4179930,968,431
4179930,1150,772
4179930,1440,214
4179940,1184,902
4179940,1683,636
4179940,1712,86
4179950,117,964
4179950,428,224
4179950,598,93
4179950,844,188
4179950,1465,448
4179950,1797,795
4179960,1455,833
4179960,1801,699
4179960,1867,272
4179970,138,933
4179970,533,72
4179970,1168,90
4179970,1436,156
4179970,1577,387
4179980,566,287
4179980,1513,775
4179990,79,852
4179990,335,613
4179990,446,949
4179990,696,874
4179990,820,809
4179990,1431,47
4179990,1750,849
4180000,729,939
4180000,1046,25
4180000,1276,118
4180000,1562,555
4180010,150,988
4180010,767,635
4180010,834,982
4180010,1653,154
4180020,594,938
4180020,1171,157
4180020,1325,820
4180020,1438,635
4180020,1498,658
4180020,1512,863
4180020,1898,819
4180030,1001,149
4180040,88,294
4180040,1547,830
4180040,1695,597
4180040,1725,995
4180050,822,511
4180050,1493,457
4180050,1616,889
4180050,1664,959
4180060,429,719
4180060,807,504
4180060,1292,415
4180070,106,639
4180070,522,505
4180070,657,216
4180070,908,235
4180070,1109,295
4180070,1516,741
4180080,6,585
4180080,1077,978
4180080,1352,41
4180080,1622,938
4180090,296,666
4180090,1529,335
4180090,1877,170
4180100,586,944
4180100,716,469
4180100,1041,840
4180100,1595,902
4180100,1750,347
4180100,1804,28
4180110,112,838
4180110,758,397
4180110,994,238
4180110,1089,938
4180110,1103,952
4180110,1625,825
4180120,1296,296
4180130,243,498
4180130,928,168
4180130,1255,684
4180130,1356,842
4180130,1694,349
4180140,748,794
4180150,494,360
4180150,574,536
4180160,374,672
4180170,78,285
4180170,561,488
4180170,816,40
4180170,1893,681
4180180,304,864
4180180,496,490
