value,page,position
3056500,735,877
3056500,1409,814
3056500,1566,360
3056510,201,2
3056510,433,686
3056510,975,648
3056510,1083,318
3056520,769,103
3056520,1123,471
3056520,1535,237
3056520,1758,829
3056530,26,960
3056530,293,449
3056530,307,199
3056530,1334,289
3056530,1790,964
3056530,1910,105
3056540,62,800
3056540,66,48
3056540,207,600
3056540,332,803
3056540,335,910
3056540,460,332
3056550,8,607
3056550,105,580
3056550,151,349
3056550,1436,727
3056550,1928,745
3056560,30,851
3056560,330,464
3056560,930,383
3056560,1034,751
3056560,1488,680
3056570,401,292
3056570,514,559
3056570,573,433
3056570,1710,322
3056580,511,645
3056580,597,315
3056580,1051,546
3056580,1208,171
3056580,1601,447
3056590,103,510
3056590,895,0
3056590,1004,994
3056590,1525,819
3056600,1379,872
3056600,1602,492
3056600,1781,396
3056600,1856,784
3056610,204,899
3056610,360,648
3056610,592,913
3056610,1696,299
3056610,1747,877
3056620,146,821
3056620,1266,711
3056620,1487,57
3056630,350,570
3056630,414,517
3056630,722,387
3056630,1131,28
3056630,1240,723
3056640,62,89
3056640,172,72
3056640,1026,212
3056640,1939,402
3056650,64,219
3056650,410,231
3056650,607,839
3056650,839,905
3056660,1845,35
3056670,717,610
3056670,941,366
3056670,1112,29
3056680,210,391
3056680,687,389
3056680,923,580
3056680,1279,930
3056680,1750,703
3056680,1781,558
3056680,1799,323
3056680,1811,401
3056680,1822,372
3056690,606,374
3056690,689,804
3056690,702,767
3056690,1277,169
3056690,1535,362
3056690,1609,928
3056700,15,920
3056700,35,89
3056700,239,751
3056700,369,221
3056700,594,710
3056710,95,82
3056710,439,116
3056710,493,272
3056710,705,778
3056710,1466,195
3056720,389,547
3056720,1121,124
3056720,1236,741
3056720,1636,791
3056720,1868,517
3056720,1952,126
3056730,849,251
3056730,1054,360
3056740,54,60
3056740,224,657
3056740,447,526
3056740,871,929
3056750,118,743
3056750,1535,241
3056760,134,483
3056760,333,639
3056760,532,929
3056760,747,812
3056760,1893,567
3056770,1125,435
3056770,1439,834
3056770,1691,359
3056780,242,924
3056780,719,565
3056780,1199,130
3056780,1390,37
3056780,1875,210
3056790,1756,149
3056790,1948,407
3056800,214,85
3056800,756,147
3056800,922,505
3056800,1172,402
3056800,1807,783
3056810,924,751
3056820,28,719
3056820,194,188
3056820,306,908
3056820,448,270
3056820,921,29
3056820,970,232
3056820,1309,814
3056840,294,938
3056840,1305,477
3056840,1967,103
3056850,602,380
3056850,715,697
3056860,116,958
3056860,274,636
3056860,417,230
3056860,432,210
3056860,732,275
3056860,1670,364
3056870,840,96
3056870,1155,481
3056870,1375,978
3056870,1888,213
3056880,34,818
3056880,44,919
3056880,919,946
3056880,1370,154
3056890,366,928
3056890,949,582
3056890,1879,590
3056900,314,36
3056900,453,470
3056900,802,837
3056900,1421,636
3056900,1517,647
3056910,380,976
3056910,943,644
3056910,991,418
3056920,391,885
3056920,1310,597
3056920,1486,923
3056920,1583,174
3056920,1992,131
3056930,172,191
3056930,810,709
3056930,1757,642
3056940,442,944
3056940,1224,462
3056950,597,256
3056960,196,644
3056960,262,982
3056960,280,935
3056960,578,497
3056960,1335,769
3056960,1353,617
3056960,1563,121
3056970,361,223
3056970,677,375
3056970,1785,814
3056980,717,647
3056980,1635,79
3056990,949,697
3056990,1061,224
3056990,1107,791
3056990,1295,102
3057010,355,14
3057020,118,242
3057020,330,333
3057020,590,947
3057020,1509,46
3057020,1799,78
3057020,1970,116
3057030,690,796
3057030,754,261
3057030,809,39
3057040,155,491
3057040,693,758
3057040,1814,415
3057040,1886,898
3057040,1919,787
3057050,701,47
3057050,866,852
3057050,1999,25
3057060,118,779
3057060,1063,245
3057060,1070,964
3057060,1455,625
3057060,1702,727
3057070,215,879
3057070,598,45
3057070,623,80
3057070,842,901
3057070,944,883
3057080,1408,990
3057080,1633,485
3057090,1139,534
3057090,1182,991
3057090,1184,658
3057090,1204,598
3057100,508,44
3057100,1220,153
3057100,1276,567
3057100,1638,608
3057110,231,913
3057110,276,909
3057110,911,230
3057110,1240,937
3057110,1676,315
3057120,438,499
3057120,924,259
3057120,1828,646
3057130,525,375
3057130,1675,156
3057140,1429,461
3057140,1510,923
3057140,1753,49
3057140,1861,27
3057150,563,184
3057150,1187,851
3057160,1573,914
3057160,1592,755
3057160,1675,584
3057170,964,390
3057180,1300,514
3057180,1878,749
3057180,1934,531
3057190,127,416
3057190,563,831
3057190,632,989
3057190,1290,36
3057190,1398,54
3057190,1843,893
3057200,617,705
3057200,811,702
3057200,1170,254
3057200,1224,314
3057200,1264,115
3057200,1376,525
3057200,1928,575
3057210,197,577
3057210,643,537
3057210,750,785
3057210,1158,117
3057210,1359,194
3057220,11,112
3057220,66,502
3057220,1535,20
3057230,502,162
3057230,847,54
3057240,106,971
3057240,797,618
3057240,954,458
3057240,1944,54
3057250,102,446
3057250,339,909
3057250,478,481
3057260,99,309
3057260,293,244
3057260,344,349
3057260,1317,163
3057260,1810,444
3057270,318,391
3057270,616,643
3057270,660,523
3057270,914,969
3057270,1906,87
3057280,1001,852
3057280,1610,904
3057280,1837,70
3057280,1940,803
3057290,647,116
3057290,1242,928
3057290,1286,390
3057290,1349,667
3057290,1538,857
3057300,145,34
3057300,733,916
3057300,1321,720
3057300,1462,100
3057300,1962,760
3057310,213,534
3057310,406,161
3057310,610,649
3057310,928,431
3057310,1403,548
3057320,54,523
3057320,347,968
3057320,534,731
3057320,658,399
3057320,733,323
3057320,978,620
3057320,1698,235
3057330,340,511
3057330,387,707
3057330,1134,134
3057330,1405,159
3057340,221,212
3057340,739,105
3057340,1893,523
3057340,1897,151
3057340,1985,783
3057350,1097,75
3057360,949,462
3057360,1461,275
3057360,1665,362
3057360,1791,535
3057370,276,403
3057370,624,904
3057370,1006,935
3057370,1199,15
3057370,1606,715
3057380,103,359
3057380,318,899
3057380,1705,110
3057390,305,972
3057390,1147,324
3057390,1438,684
3057390,1558,444
3057400,448,296
3057400,1410,859
3057400,1533,328
3057410,1073,526
3057410,1241,75
3057420,719,183
3057420,937,806
3057420,1978,614
3057430,249,598
3057430,297,37
3057430,1356,429
3057430,1760,308
3057440,304,829
3057440,485,684
3057440,1697,209
3057440,1699,914
3057440,1764,222
3057450,68,748
3057450,109,19
3057450,560,488
3057450,884,235
3057450,1228,934
3057450,1603,192
3057450,1734,528
3057450,1796,782
3057450,1922,685
3057460,420,545
3057460,773,964
3057460,1385,775
3057460,1690,560
3057470,815,818
3057480,215,701
3057480,220,734
3057480,1212,107
3057480,1768,455
3057490,32,569
3057490,103,103
3057490,124,529
3057490,192,385
3057490,642,87
3057490,759,412
3057490,1162,613
3057490,1187,138
3057500,1001,837
3057500,1574,446
3057510,507,378
3057510,1465,170
3057520,709,648
3057530,552,835
3057530,1110,907
3057530,1143,27
3057530,1569,729
3057530,1653,276
3057540,932,207
3057550,488,729
3057550,495,205
3057550,715,427
3057550,868,105
3057560,71,439
3057570,114,770
3057580,229,350
3057580,473,892
3057580,1229,417
3057580,1256,278
3057580,1487,918
3057590,1142,155
3057590,1816,459
3057590,1828,952
3057600,18,870
3057600,124,511
3057600,287,361
3057600,671,270
3057600,854,860
3057600,898,444
3057600,1444,429
3057600,1913,562
3057610,183,738
3057610,232,885
3057610,733,69
3057610,1348,940
