value,page,position
7900000,1760,542
7900010,809,45
7900020,586,785
7900030,1561,613
7900040,298,39
7900050,548,906
7900060,505,666
7900070,1272,550
7900080,678,979
7900090,289,644
7900100,928,532
7900110,18,883
7900120,724,908
7900130,394,88
7900140,311,18
7900150,38,780
7900160,1330,387
7900170,1612,199
7900180,150,256
7900190,242,53
7900200,232,724
7900210,546,175
7900220,575,210
7900230,1761,430
7900240,1928,961
7900250,1910,910
7900260,308,698
7900270,1045,348
7900280,403,142
7900290,1920,144
7900300,354,139
7900310,1875,141
7900320,831,36
7900330,543,731
7900340,1113,390
7900350,38,266
7900360,49,226
7900370,678,588
7900380,1628,567
7900390,1166,49
7900400,901,907
7900410,618,189
7900420,1730,931
7900430,1459,347
7900440,1807,63
7900450,133,847
7900460,164,693
7900470,573,91
7900480,853,946
7900490,464,438
7900500,1483,569
7900510,326,734
7900520,1886,174
7900530,1211,799
7900540,1697,596
7900550,1626,582
7900560,1937,51
7900570,1752,263
7900580,1267,91
7900590,759,134
7900600,588,117
7900610,1220,930
7900620,1023,162
7900630,677,574
7900640,817,916
7900650,300,281
7900660,847,169
7900670,1841,166
7900680,810,895
7900690,1101,136
7900700,1740,620
7900710,1856,394
7900720,979,131
7900730,721,723
7900740,481,734
7900750,853,295
7900760,911,552
7900770,156,123
7900780,34,722
7900790,506,571
7900800,1634,250
7900810,864,550
7900820,1531,481
7900830,827,850
7900840,1653,559
7900850,854,881
7900860,552,222
7900870,1759,474
7900880,1228,282
7900890,762,617
7900900,422,120
7900910,660,685
7900920,1512,689
7900930,800,446
7900940,1493,396
7900950,727,545
7900960,109,950
7900970,1984,632
7900980,537,678
7900990,1424,475
7901000,379,543
7901010,3,656
7901020,1386,646
7901030,841,425
7901040,1339,789
7901050,1387,576
7901060,1181,577
7901070,164,385
7901080,1181,584
7901090,1685,470
7901100,1427,64
7901110,353,411
7901120,470,446
7901130,417,346
7901140,194,152
7901150,679,332
7901160,44,981
7901170,620,11
7901180,699,784
7901190,304,940
7901200,739,293
7901210,1263,872
7901220,1719,759
7901230,1183,494
7901240,754,564
7901250,1057,446
7901260,1076,122
7901270,679,57
7901280,1703,70
7901290,1304,969
7901300,778,9
7901310,1775,862
7901320,1035,787
7901330,1626,245
7901340,293,94
7901350,1650,453
7901360,1925,51
7901370,181,421
7901380,440,12
7901390,260,717
7901400,1533,485
7901410,204,739
7901420,792,802
7901430,1635,183
7901440,592,653
7901450,1315,736
7901460,960,810
7901470,1,112
7901480,565,484
7901490,1176,730
7901500,1479,408
7901510,1614,191
7901520,430,99
7901530,1773,628
7901540,174,157
7901550,1069,702
7901560,1741,544
7901570,998,94
7901580,118,713
7901590,1521,420
7901600,1298,494
7901610,1419,615
7901620,856,377
7901630,1675,485
7901640,1227,331
7901650,555,7
7901660,614,814
7901670,1646,400
7901680,1134,472
7901690,143,660
7901700,1985,111
7901710,1790,485
7901720,36,106
7901730,1122,432
7901740,374,800
7901750,1018,654
7901760,383,467
7901770,131,628
7901780,1594,606
7901790,1850,135
7901800,976,217
7901810,958,722
7901820,488,476
7901830,81,685
7901840,969,124
7901850,405,590
7901860,606,471
7901870,1926,217
7901880,1571,859
7901890,813,325
7901900,563,372
7901910,1860,51
7901920,1273,935
7901930,418,812
7901940,329,928
7901950,1431,517
7901960,1665,740
7901970,116,29
7901980,10,387
7901990,1945,528
7902000,226,171
7902010,1902,651
7902020,1238,404
7902030,335,670
7902040,1482,176
7902050,1903,616
7902060,220,899
7902070,1263,951
7902080,1989,730
7902090,290,955
7902100,129,701
7902110,1900,479
7902120,361,403
7902130,1534,10
7902140,941,384
7902150,735,155
7902160,884,194
7902170,187,54
7902180,706,676
7902190,258,82
7902200,1828,168
7902210,1089,175
7902220,1849,133
7902230,1559,141
7902240,1623,188
7902250,51,486
7902260,63,373
7902270,992,596
7902280,1238,148
7902290,1518,470
7902300,293,551
7902310,1668,291
7902320,18,632
7902330,518,27
7902340,296,999
7902350,573,255
7902360,53,399
7902370,1610,50
7902380,1005,198
7902390,1802,777
7902400,1055,388
7902410,1619,889
7902420,1158,775
7902430,1285,794
7902440,1648,986
7902450,1466,841
7902460,1169,92
7902470,813,506
7902480,11,626
7902490,204,61
7902500,1681,88
7902510,600,719
7902520,1845,405
7902530,868,536
7902540,1464,137
7902550,1873,149
7902560,684,676
7902570,1623,269
7902580,427,597
7902590,1570,834
7902600,1075,694
7902610,765,116
7902620,231,880
7902630,1932,934
7902640,1307,597
7902650,1278,843
7902660,981,318
7902670,150,211
7902680,502,410
7902690,1960,645
7902700,82,331
7902710,803,147
7902720,654,719
7902730,425,246
7902740,749,606
7902750,658,827
7902760,37,979
7902770,1407,410
7902780,1820,792
7902790,57,413
7902800,1759,315
7902810,447,371
7902820,112,692
7902830,402,749
7902840,1109,396
7902850,908,690
7902860,232,820
7902870,1133,747
7902880,51,987
7902890,69,370
7902900,364,583
7902910,875,398
7902920,1737,516
7902930,1315,752
7902940,257,183
7902950,355,42
7902960,868,428
7902970,1802,771
7902980,40,355
7902990,805,577
7903000,1667,841
7903010,1274,615
7903020,1795,966
7903030,106,300
7903040,1547,797
7903050,1505,227
7903060,1861,961
7903070,1467,6
7903080,395,279
7903090,1714,124
7903100,47,843
7903110,707,477
7903120,73,917
7903130,1348,195
7903140,67,673
7903150,1586,578
7903160,1158,362
7903170,903,751
7903180,1849,100
7903190,1955,282
7903200,26,413
7903210,1937,95
7903220,1236,353
7903230,309,669
7903240,1699,479
7903250,1373,622
7903260,431,812
7903270,326,493
7903280,1342,145
7903290,1248,163
7903300,495,572
7903310,786,623
7903320,1915,96
7903330,1386,986
7903340,1029,851
7903350,212,551
7903360,775,229
7903370,998,993
7903380,24,991
7903390,1769,151
7903400,1088,145
7903410,603,596
7903420,475,762
7903430,521,699
7903440,1213,75
7903450,1071,161
7903460,1126,843
7903470,1419,591
7903480,1096,614
7903490,1126,0
7903500,174,645
7903510,1616,414
7903520,1046,933
7903530,1147,753
7903540,92,928
7903550,210,185
7903560,1777,575
7903570,1215,301
7903580,510,176
7903590,1884,998
7903600,897,501
7903610,808,753
7903620,756,680
7903630,1863,619
7903640,1421,376
7903650,1888,127
7903660,879,909
7903670,1315,18
7903680,1461,454
7903690,1628,205
7903700,1773,296
7903710,566,88
7903720,1112,26
7903730,1862,502
7903740,1659,768
7903750,299,405
7903760,1549,784
7903770,1822,871
7903780,352,730
7903790,1722,854
7903800,209,370
7903810,1064,866
7903820,1824,324
7903830,929,736
7903840,566,808
7903850,639,271
7903860,892,617
7903870,336,438
7903880,1897,811
7903890,1487,594
7903900,1625,392
7903910,490,8
7903920,1440,425
7903930,1769,557
7903940,1264,922
7903950,653,754
7903960,244,244
7903970,449,508
7903980,604,915
7903990,1827,847
7904000,1950,867
7904010,1521,514
7904020,715,908
7904030,556,436
7904040,1832,984
7904050,681,667
7904060,1801,627
7904070,1365,863
7904080,693,346
7904090,1379,854
7904100,1026,737
7904110,1761,954
7904120,572,300
7904130,1850,498
7904140,264,875
7904150,1683,254
7904160,420,215
7904170,1824,532
7904180,1674,672
7904190,1517,304
7904200,1239,789
7904210,1133,936
7904220,1261,255
7904230,255,620
7904240,36,506
7904250,1872,712
7904260,1599,827
7904270,1356,67
7904280,1292,38
7904290,1151,80
7904300,494,208
7904310,46,778
7904320,381,989
7904330,486,64
7904340,1163,778
7904350,1790,379
7904360,464,52
7904370,1238,620
7904380,192,269
7904390,344,335
7904400,1086,574
7904410,25,918
7904420,1714,492
7904430,1497,544
7904440,1631,427
7904450,1294,529
7904460,164,228
7904470,430,623
7904480,1014,326
7904490,470,737
7904500,45,196
7904510,1663,999
7904520,1199,403
7904530,553,941
7904540,151,879
7904550,1496,660
7904560,73,840
7904570,73,263
7904580,61,987
7904590,1202,662
7904600,1575,304
7904610,1406,397
7904620,896,844
7904630,1324,314
7904640,1287,378
7904650,773,505
7904660,708,449
7904670,314,166
7904680,1472,735
7904690,865,463
7904700,1164,967
7904710,1934,104
7904720,527,867
7904730,222,306
7904740,231,582
7904750,1710,200
7904760,985,298
7904770,54,6
7904780,769,661
7904790,1017,595
7904800,882,852
7904810,147,750
7904820,847,998
7904830,203,334
7904840,1556,665
7904850,1021,303
7904860,699,201
7904870,1315,116
7904880,1035,225
7904890,1199,80
7904900,65,225
7904910,1382,644
7904920,578,396
7904930,91,802
7904940,1130,136
7904950,102,491
7904960,404,403
7904970,713,816
7904980,645,674
7904990,1796,780
7905000,308,71
7905010,1006,844
7905020,440,651
7905030,1200,279
7905040,203,386
7905050,1672,539
7905060,557,398
7905070,1333,396
7905080,204,422
7905090,1906,730
7905100,367,366
7905110,1216,378
7905120,705,46
7905130,972,166
7905140,1830,308
7905150,802,211
7905160,928,318
7905170,1894,483
7905180,183,667
7905190,834,490
7905200,1476,566
7905210,460,722
7905220,1282,632
7905230,159,693
7905240,1978,949
7905250,104,704
7905260,33,266
7905270,654,868
7905280,1200,141
7905290,1238,362
7905300,950,76
7905310,40,266
7905320,93,327
7905330,1879,554
7905340,1304,625
7905350,893,357
7905360,797,175
7905370,20,641
