value,page,position
7200000,1134,376
7200010,1006,742
7200020,713,203
7200030,892,880
7200040,706,944
7200050,1728,944
7200060,1702,506
7200070,819,396
7200080,1239,617
7200090,1083,665
7200100,393,618
7200110,856,653
7200120,1727,700
7200130,1984,185
7200140,506,136
7200150,881,742
7200160,659,713
7200170,1036,285
7200180,1221,489
7200190,1248,407
7200200,1407,83
7200210,587,413
7200220,1501,123
7200230,532,332
7200240,1527,880
7200250,1349,867
7200260,306,743
7200270,975,483
7200280,1275,930
7200290,308,457
7200300,1268,672
7200310,542,299
7200320,435,751
7200330,189,898
7200340,1266,268
7200350,955,766
7200360,289,782
7200370,1108,758
7200380,1367,375
7200390,1517,515
7200400,610,768
7200410,1480,916
7200420,800,87
7200430,1148,404
7200440,1087,450
7200450,1931,232
7200460,698,259
7200470,1186,929
7200480,1041,471
7200490,1512,872
7200500,60,441
7200510,728,374
7200520,819,768
7200530,275,54
7200540,1933,769
7200550,1351,684
7200560,1127,502
7200570,1801,635
7200580,1144,803
7200590,1526,671
7200600,1056,884
7200610,645,890
7200620,544,325
7200630,1342,360
7200640,351,982
7200650,1527,191
7200660,1455,254
7200670,1896,191
7200680,235,290
7200690,1467,206
7200700,318,57
7200710,568,955
7200720,1406,195
7200730,1288,757
7200740,1283,782
7200750,497,341
7200760,1040,939
7200770,23,700
7200780,1688,158
7200790,1951,683
7200800,987,738
7200810,388,729
7200820,1364,775
7200830,1149,800
7200840,1727,476
7200850,335,522
7200860,215,131
7200870,1158,616
7200880,1033,532
7200890,733,632
7200900,100,13
7200910,862,643
7200920,1307,920
7200930,1635,282
7200940,822,476
7200950,522,222
7200960,1147,152
7200970,125,4
7200980,860,841
7200990,113,837
7201000,211,914
7201010,1318,965
7201020,1795,250
7201030,237,818
7201040,888,726
7201050,10,459
7201060,1605,315
7201070,1072,389
7201080,1529,459
7201090,210,712
7201100,1317,834
7201110,14,274
7201120,336,513
7201130,1469,571
7201140,1000,252
7201150,1408,400
7201160,1272,877
7201170,1039,940
7201180,533,246
7201190,681,987
7201200,1371,515
7201210,731,185
7201220,1437,634
7201230,776,456
7201240,1156,797
7201250,1953,628
7201260,1082,520
7201270,1657,422
7201280,183,930
7201290,1690,329
7201300,1278,134
7201310,1330,910
7201320,1689,145
7201330,71,275
7201340,853,646
7201350,1646,421
7201360,842,751
7201370,186,53
7201380,1841,62
7201390,1753,49
7201400,345,303
7201410,267,819
7201420,259,409
7201430,674,579
7201440,931,103
7201450,1425,752
7201460,957,434
7201470,590,8
7201480,1425,487
7201490,780,523
7201500,1055,119
7201510,1682,929
7201520,804,702
7201530,827,362
7201540,257,307
7201550,1136,520
7201560,233,134
7201570,1301,778
7201580,758,799
7201590,600,204
7201600,639,659
7201610,351,890
7201620,578,182
7201630,1171,439
7201640,1279,306
7201650,1177,610
7201660,971,274
7201670,1172,684
7201680,1089,77
7201690,1876,836
7201700,254,463
7201710,374,122
7201720,547,62
7201730,204,414
7201740,1137,431
7201750,728,818
7201760,1230,519
7201770,922,72
7201780,83,914
7201790,311,171
7201800,1165,697
7201810,1288,292
7201820,1655,213
7201830,1043,580
7201840,484,208
7201850,1076,924
7201860,1087,437
7201870,704,808
7201880,1797,466
7201890,1494,604
7201900,1445,291
7201910,335,629
7201920,612,791
7201930,1882,215
7201940,1989,994
7201950,75,111
7201960,1416,562
7201970,961,334
7201980,323,906
7201990,440,200
7202000,69,755
7202010,1022,502
7202020,1528,758
7202030,1210,612
7202040,86,640
7202050,1506,559
7202060,1762,739
7202070,108,310
7202080,1764,758
7202090,1977,834
7202100,1875,486
7202110,1986,11
7202120,1662,535
7202130,40,72
7202140,1150,323
7202150,341,182
7202160,1128,475
7202170,1746,641
7202180,1004,442
7202190,197,699
7202200,1243,164
7202210,1800,852
7202220,857,133
7202230,389,589
7202240,28,549
7202250,1214,675
7202260,653,241
7202270,895,119
7202280,1247,966
7202290,1943,466
7202300,672,939
7202310,1984,918
7202320,1094,503
7202330,859,563
7202340,1176,341
7202350,1319,744
7202360,1870,308
7202370,298,260
7202380,1708,702
7202390,722,403
7202400,1623,261
7202410,763,336
7202420,1769,140
7202430,432,767
7202440,335,920
7202450,1527,101
7202460,794,223
7202470,1185,505
7202480,446,324
7202490,1684,70
7202500,430,661
7202510,1214,159
7202520,1281,422
7202530,1040,646
7202540,640,504
7202550,1384,153
7202560,150,757
7202570,1391,637
7202580,1065,201
7202590,1311,320
7202600,10,11
7202610,1121,802
7202620,1841,534
7202630,1662,637
7202640,1322,348
7202650,1507,845
7202660,1634,713
7202670,633,337
7202680,312,159
7202690,1769,611
7202700,825,190
7202710,1512,88
7202720,1243,515
7202730,204,744
7202740,124,99
7202750,666,134
7202760,1245,570
7202770,346,915
7202780,1369,983
7202790,966,286
7202800,1299,383
7202810,2,397
7202820,370,42
7202830,360,887
7202840,72,442
7202850,1047,400
7202860,1571,708
7202870,49,556
7202880,1585,695
7202890,1725,26
7202900,1532,683
7202910,954,127
