value,page,position
4600000,1028,163
4600010,1063,601
4600020,1627,266
4600030,1085,325
4600040,1304,563
4600050,1714,760
4600060,234,740
4600070,1576,14
4600080,496,996
4600090,1966,715
4600100,59,274
4600110,1264,876
4600120,491,694
4600130,1471,806
4600140,1397,624
4600150,1538,504
4600160,927,726
4600170,1552,481
4600180,195,461
4600190,550,683
4600200,1935,263
4600210,1163,302
4600220,877,581
4600230,1549,976
4600240,162,824
4600250,1931,689
4600260,1257,682
4600270,1806,768
4600280,1957,676
4600290,768,593
4600300,994,687
4600310,1471,232
4600320,1696,861
4600330,215,557
4600340,1257,761
4600350,921,72
4600360,1804,309
4600370,7,976
4600380,899,636
4600390,1058,155
4600400,755,155
4600410,195,976
4600420,931,829
4600430,943,45
4600440,1235,920
4600450,184,508
4600460,1123,135
4600470,151,669
4600480,418,896
4600490,1568,601
4600500,1667,165
4600510,596,45
4600520,94,331
4600530,114,717
4600540,279,698
4600550,842,320
4600560,1066,329
4600570,309,908
4600580,1269,98
4600590,818,442
4600600,1880,972
4600610,452,994
4600620,1999,770
4600630,684,384
4600640,1058,75
4600650,412,309
4600660,747,491
4600670,867,373
4600680,1730,457
4600690,100,497
4600700,1764,718
4600710,1886,169
4600720,1832,153
4600730,820,392
4600740,735,304
4600750,1371,592
4600760,1726,143
4600770,867,740
4600780,1884,573
4600790,735,528
4600800,920,239
4600810,1042,904
4600820,622,125
4600830,511,76
4600840,1252,274
4600850,1789,603
4600860,1500,958
4600870,1554,435
4600880,668,302
4600890,461,789
4600900,1927,896
4600910,1569,617
4600920,291,991
4600930,624,857
4600940,140,105
4600950,1216,202
4600960,1382,285
4600970,1121,503
4600980,632,516
4600990,1442,679
4601000,1436,78
4601010,232,242
4601020,1560,641
4601030,1975,107
4601040,1267,903
4601050,1237,982
4601060,825,769
4601070,1969,927
4601080,119,347
4601090,1383,385
4601100,132,399
4601110,91,489
4601120,581,382
4601130,1170,433
4601140,412,565
4601150,862,152
4601160,1805,409
4601170,704,902
4601180,1109,921
4601190,1229,500
4601200,964,251
4601210,728,81
4601220,355,825
4601230,1148,343
4601240,1602,133
4601250,1011,643
4601260,1010,127
4601270,1642,730
4601280,1703,922
4601290,403,536
4601300,1631,452
4601310,488,736
4601320,1190,300
4601330,870,625
4601340,1678,544
4601350,563,131
4601360,65,665
4601370,830,10
4601380,1965,976
4601390,960,898
4601400,1893,233
4601410,689,951
4601420,356,272
4601430,1604,14
4601440,1944,760
4601450,1877,417
4601460,1260,875
4601470,1433,92
4601480,418,968
4601490,779,721
4601500,1164,232
4601510,435,68
4601520,172,197
4601530,675,27
4601540,545,52
4601550,1393,265
4601560,1982,656
4601570,74,892
4601580,1214,458
4601590,408,21
4601600,1293,138
4601610,924,639
4601620,1027,802
4601630,1229,573
4601640,234,56
4601650,950,294
4601660,1384,627
4601670,1902,898
4601680,150,587
4601690,362,352
4601700,667,611
4601710,1393,968
4601720,1372,392
4601730,667,833
4601740,216,898
4601750,415,145
4601760,167,764
4601770,1342,669
4601780,1395,177
4601790,1200,358
4601800,1329,519
4601810,1426,623
4601820,120,827
4601830,1501,872
4601840,1190,529
4601850,1488,484
4601860,35,465
4601870,823,577
4601880,988,441
4601890,317,541
4601900,1535,430
4601910,690,581
4601920,1308,620
4601930,632,200
4601940,650,305
4601950,1256,324
4601960,18,308
4601970,1226,126
4601980,683,10
4601990,830,153
4602000,546,853
4602010,254,451
4602020,551,263
4602030,352,663
4602040,1442,773
4602050,686,127
4602060,386,544
4602070,282,553
4602080,362,93
4602090,1792,633
4602100,621,513
4602110,708,626
4602120,947,498
4602130,1829,394
4602140,32,778
4602150,223,94
4602160,1220,656
4602170,1354,107
4602180,1268,401
4602190,264,996
4602200,873,639
4602210,1086,136
4602220,693,893
4602230,1648,743
4602240,435,918
4602250,160,144
4602260,730,760
4602270,405,249
4602280,317,849
4602290,565,226
4602300,1802,903
4602310,200,711
4602320,1526,463
4602330,1213,91
4602340,1758,533
4602350,714,240
4602360,736,39
4602370,1503,607
4602380,273,562
4602390,773,312
4602400,1519,626
4602410,718,147
4602420,853,887
4602430,1301,680
4602440,1538,373
4602450,298,366
4602460,1894,933
4602470,1410,380
4602480,1450,377
4602490,5,313
4602500,444,923
4602510,140,454
4602520,944,768
4602530,1354,1
4602540,833,231
4602550,1622,570
4602560,885,631
4602570,1999,709
4602580,639,165
4602590,578,985
4602600,1288,998
4602610,877,259
4602620,1594,11
4602630,1189,766
4602640,1204,669
4602650,513,181
4602660,1524,617
4602670,1740,546
4602680,1277,726
4602690,1833,306
4602700,609,673
4602710,1188,305
4602720,942,541
4602730,214,149
4602740,696,752
4602750,1795,846
4602760,1268,504
