value,page,position
15200000,1966,90
15200010,396,309
15200020,911,803
15200030,1842,642
15200040,552,565
15200050,1960,564
15200060,1816,813
15200070,1158,995
15200080,1004,571
15200090,1731,492
15200100,770,101
15200110,1834,336
15200120,390,141
15200130,1236,430
15200140,1867,185
15200150,1285,244
15200160,1638,612
15200170,1450,850
15200180,720,50
15200190,1619,112
15200200,137,147
15200210,73,884
15200220,964,753
15200230,1563,540
15200240,914,714
15200250,1712,925
15200260,702,353
15200270,61,437
15200280,1114,911
15200290,163,283
15200300,1133,483
15200310,1153,593
15200320,397,749
15200330,1984,346
15200340,410,497
15200350,904,99
15200360,1827,989
15200370,129,864
15200380,1,265
15200390,1867,464
15200400,1379,755
15200410,1240,238
15200420,1014,488
15200430,1077,309
15200440,1806,781
15200450,1908,638
15200460,1979,971
15200470,1238,478
15200480,1329,941
15200490,1634,984
15200500,1204,263
15200510,1970,205
15200520,436,337
15200530,903,99
15200540,1595,149
15200550,1598,730
15200560,726,347
15200570,103,488
15200580,1224,117
15200590,1214,933
15200600,364,746
15200610,80,611
15200620,1339,136
15200630,230,368
15200640,1840,391
15200650,1179,745
15200660,421,854
15200670,1935,848
15200680,1266,955
15200690,1680,456
15200700,1195,169
15200710,805,887
15200720,703,44
15200730,1311,33
15200740,736,649
15200750,1692,935
15200760,1805,136
15200770,901,650
15200780,663,520
15200790,395,332
15200800,1084,510
15200810,1196,335
15200820,172,84
15200830,1706,10
15200840,827,197
15200850,1511,335
15200860,461,218
15200870,229,745
15200880,1610,435
15200890,1019,749
15200900,1299,563
15200910,1624,541
15200920,726,449
15200930,831,654
15200940,1667,548
15200950,934,266
15200960,1394,901
15200970,894,345
15200980,930,874
15200990,1133,391
15201000,1836,671
15201010,1869,871
15201020,1665,71
15201030,330,53
15201040,1174,860
15201050,1285,580
15201060,896,828
15201070,1800,234
15201080,961,961
15201090,365,515
15201100,1517,343
15201110,1219,368
15201120,294,877
15201130,579,235
15201140,4,619
15201150,1324,306
15201160,537,559
15201170,706,877
15201180,1856,112
15201190,1931,217
15201200,675,913
15201210,1080,296
15201220,1263,963
15201230,205,596
15201240,1623,678
15201250,244,318
15201260,189,192
15201270,844,663
15201280,203,758
15201290,944,580
15201300,1245,202
15201310,1287,30
15201320,846,129
15201330,256,67
15201340,495,119
15201350,1427,529
15201360,1967,870
15201370,424,480
15201380,658,312
15201390,139,162
15201400,761,441
15201410,1167,545
15201420,284,591
15201430,958,541
15201440,1441,853
15201450,316,486
15201460,745,732
15201470,1828,414
15201480,446,744
15201490,752,226
15201500,321,883
15201510,1390,278
15201520,1590,625
15201530,847,326
15201540,1418,380
15201550,329,544
15201560,1919,198
15201570,1119,612
15201580,234,502
15201590,1977,102
15201600,916,653
15201610,1342,418
