value,page,position
8700000,726,211
8700010,1275,424
8700020,132,916
8700030,1902,936
8700040,754,22
8700050,674,496
8700060,1491,278
8700070,1772,587
8700080,1682,411
8700090,1428,604
8700100,1600,139
8700110,189,787
8700120,1773,723
8700130,505,598
8700140,1435,943
8700150,1774,450
8700160,1327,436
8700170,127,809
8700180,487,836
8700190,862,769
8700200,1578,247
8700210,441,100
8700220,1655,279
8700230,75,236
8700240,994,880
8700250,1673,262
8700260,1089,958
8700270,561,810
8700280,1545,642
8700290,1811,590
8700300,1929,26
8700310,474,654
8700320,173,964
8700330,1485,92
8700340,223,86
8700350,1733,834
8700360,193,229
8700370,1291,964
8700380,1542,209
8700390,889,912
8700400,1612,778
8700410,959,736
8700420,1683,444
8700430,195,630
8700440,1290,555
8700450,554,148
8700460,236,244
8700470,1849,977
8700480,1478,329
8700490,1143,127
8700500,1439,516
8700510,1449,357
8700520,72,258
8700530,1955,666
8700540,1476,161
8700550,256,883
8700560,1846,263
8700570,1673,206
8700580,357,683
8700590,702,939
8700600,55,545
8700610,1066,619
8700620,1387,152
8700630,1277,30
8700640,952,25
8700650,147,385
8700660,544,555
8700670,825,125
8700680,571,777
8700690,1025,421
8700700,897,196
8700710,176,793
8700720,1916,964
8700730,1342,180
8700740,552,961
8700750,150,483
8700760,522,337
8700770,608,687
8700780,1637,440
8700790,468,139
8700800,1614,620
8700810,1246,10
8700820,694,646
8700830,1,677
8700840,780,25
8700850,1440,430
8700860,889,681
8700870,1901,721
8700880,1268,420
8700890,1907,495
8700900,622,963
8700910,534,406
8700920,1043,113
8700930,1030,441
8700940,1707,42
8700950,265,575
8700960,1799,40
8700970,1940,27
8700980,1224,359
8700990,999,196
8701000,1360,253
8701010,731,483
8701020,978,433
8701030,417,776
8701040,908,583
8701050,1970,344
8701060,1626,732
8701070,681,767
8701080,316,756
8701090,730,94
8701100,773,165
8701110,1626,860
8701120,1282,957
8701130,852,41
8701140,753,290
8701150,1516,394
8701160,494,684
8701170,304,591
8701180,1865,773
8701190,790,533
8701200,926,698
8701210,61,603
8701220,378,568
8701230,1331,262
8701240,1107,217
8701250,1765,672
8701260,475,570
8701270,1416,356
8701280,1094,447
8701290,642,23
8701300,1123,404
8701310,694,466
8701320,47,838
8701330,208,88
8701340,918,101
8701350,1919,210
8701360,1966,982
8701370,1371,334
