value,page,position
13000000,1052,988
13000010,560,697
13000020,1199,340
13000030,1806,831
13000040,288,452
13000050,444,836
13000060,1773,953
13000070,1684,132
13000080,1905,308
13000090,1362,922
13000100,1037,679
13000110,982,97
13000120,1050,104
13000130,62,921
13000140,651,386
13000150,1505,589
13000160,1254,964
13000170,1637,870
13000180,1322,417
13000190,1820,694
13000200,1280,784
13000210,1651,199
13000220,741,448
13000230,385,67
13000240,1068,345
13000250,1461,778
13000260,1918,480
13000270,189,742
13000280,1529,23
13000290,1357,455
13000300,1463,284
13000310,366,236
13000320,35,665
13000330,486,834
13000340,1427,44
13000350,282,55
13000360,1685,705
13000370,204,216
13000380,1363,593
13000390,595,399
13000400,865,879
13000410,473,438
13000420,1206,46
13000430,1192,138
13000440,1205,592
13000450,1444,866
13000460,352,783
13000470,1114,212
13000480,1807,478
13000490,556,158
13000500,1116,55
13000510,1770,804
13000520,866,934
13000530,1734,121
13000540,1940,70
13000550,692,43
13000560,482,112
13000570,1211,173
13000580,1483,298
13000590,826,605
13000600,965,520
13000610,875,387
13000620,453,115
13000630,19,757
13000640,728,474
13000650,128,205
13000660,1917,118
13000670,398,144
13000680,518,689
13000690,637,553
13000700,798,409
13000710,133,230
13000720,738,939
13000730,1386,374
13000740,1906,711
13000750,1720,923
13000760,948,605
13000770,1550,448
13000780,636,17
13000790,1490,384
13000800,1893,424
13000810,1665,837
13000820,5,88
13000830,1564,936
13000840,1269,924
13000850,289,72
13000860,321,14
13000870,308,100
13000880,1749,948
13000890,1050,129
13000900,226,509
13000910,654,313
13000920,943,726
13000930,1970,532
13000940,329,673
13000950,1730,50
13000960,1310,771
13000970,840,621
13000980,993,984
13000990,608,142
13001000,730,777
13001010,1392,927
13001020,1922,674
13001030,1549,554
13001040,114,438
13001050,833,168
13001060,336,64
13001070,446,220
13001080,1346,286
13001090,125,870
13001100,1795,417
13001110,139,434
13001120,497,595
13001130,1068,892
13001140,1136,211
13001150,1942,212
13001160,133,266
13001170,37,100
13001180,1501,672
13001190,565,749
13001200,195,187
13001210,1850,850
13001220,1417,988
13001230,706,52
13001240,740,563
13001250,1497,404
13001260,1620,306
13001270,1029,468
13001280,1291,609
13001290,576,561
13001300,950,791
13001310,84,65
13001320,215,507
13001330,1612,969
13001340,103,219
13001350,233,857
13001360,75,161
13001370,546,706
13001380,180,396
13001390,1072,146
13001400,1977,91
13001410,8,342
13001420,1717,169
13001430,932,388
13001440,565,434
13001450,1172,669
13001460,1171,897
13001470,1926,263
13001480,957,564
13001490,1931,100
13001500,1844,811
13001510,1968,854
13001520,901,62
13001530,1370,517
13001540,1523,513
13001550,307,719
13001560,241,627
13001570,127,561
13001580,1433,134
13001590,454,276
13001600,617,67
13001610,1392,275
13001620,691,303
13001630,447,294
13001640,1384,39
13001650,51,704
13001660,1634,241
13001670,1597,528
13001680,360,117
13001690,1208,265
13001700,573,903
13001710,224,826
13001720,235,649
13001730,298,551
13001740,436,234
13001750,1000,953
13001760,1875,947
13001770,1023,416
13001780,248,94
13001790,637,836
13001800,1954,838
13001810,1143,430
13001820,892,81
13001830,634,56
13001840,756,110
13001850,1118,249
13001860,1879,926
13001870,62,362
13001880,190,93
13001890,1005,535
13001900,1062,194
13001910,1412,834
13001920,1457,632
13001930,761,552
13001940,93,657
13001950,1022,340
13001960,1720,25
13001970,1608,734
13001980,1869,590
13001990,608,910
13002000,1723,567
13002010,1577,278
13002020,1259,309
13002030,193,957
13002040,162,533
13002050,53,729
13002060,440,932
13002070,1059,603
13002080,708,777
13002090,949,900
13002100,980,724
13002110,664,722
13002120,597,256
13002130,752,993
13002140,285,409
13002150,991,876
13002160,248,782
13002170,1806,146
13002180,1841,710
13002190,338,760
13002200,651,218
13002210,616,368
13002220,693,694
13002230,776,48
13002240,1101,248
13002250,544,213
13002260,994,609
13002270,726,178
13002280,472,454
13002290,1576,890
13002300,263,354
13002310,1362,183
13002320,334,270
13002330,1072,832
13002340,1789,693
13002350,1485,893
13002360,662,668
13002370,317,301
13002380,1595,499
13002390,565,767
13002400,1238,841
13002410,806,544
13002420,716,343
13002430,1572,615
13002440,1328,487
13002450,269,647
13002460,1232,525
13002470,408,57
13002480,1471,916
13002490,415,214
13002500,1352,607
13002510,881,472
13002520,156,805
13002530,1916,156
13002540,1701,941
13002550,996,55
13002560,283,431
13002570,460,947
13002580,1438,907
13002590,1428,950
13002600,440,933
13002610,212,502
13002620,1470,1
13002630,1457,288
13002640,1306,350
13002650,775,458
13002660,907,102
13002670,612,231
13002680,634,117
13002690,703,264
13002700,612,225
13002710,1968,155
13002720,1091,935
13002730,447,894
13002740,772,134
13002750,1759,617
13002760,641,132
13002770,1691,976
13002780,720,285
13002790,1060,338
13002800,1179,929
13002810,1478,157
13002820,1621,875
13002830,300,67
13002840,972,699
13002850,1716,751
13002860,826,392
13002870,363,568
13002880,1359,143
13002890,1004,66
13002900,465,11
13002910,987,935
13002920,507,749
13002930,405,56
13002940,131,366
13002950,1035,283
13002960,1855,242
13002970,309,312
13002980,1447,591
13002990,1221,988
13003000,1547,529
13003010,131,117
13003020,889,182
13003030,1067,683
13003040,257,149
13003050,1547,370
13003060,659,660
13003070,1075,854
13003080,1398,883
13003090,845,16
13003100,1680,759
13003110,25,980
13003120,1343,608
13003130,1778,569
13003140,1742,797
13003150,325,213
13003160,867,436
13003170,1804,216
13003180,619,354
13003190,27,246
13003200,854,518
13003210,536,336
13003220,1011,791
13003230,239,271
