value,page,position
13500000,136,371
13500010,1981,90
13500020,248,900
13500030,403,202
13500040,1726,809
13500050,365,546
13500060,907,427
13500070,148,152
13500080,696,153
13500090,746,622
13500100,750,545
13500110,1482,335
13500120,437,302
13500130,447,387
13500140,302,974
13500150,244,923
13500160,195,801
13500170,420,575
13500180,63,197
13500190,57,75
13500200,969,438
13500210,1907,208
13500220,868,340
13500230,1710,136
13500240,38,174
13500250,1211,733
13500260,1538,949
13500270,1959,420
13500280,1064,249
13500290,327,562
13500300,1221,580
13500310,1786,504
13500320,1024,68
13500330,1528,202
13500340,1980,556
13500350,1647,739
13500360,1363,903
13500370,1532,848
13500380,1109,425
13500390,86,479
13500400,164,122
13500410,1093,71
13500420,1714,975
13500430,1909,80
13500440,317,580
13500450,689,416
13500460,268,894
13500470,285,283
13500480,429,672
13500490,1304,277
13500500,917,374
13500510,1177,148
13500520,1909,402
13500530,1812,292
13500540,1310,143
13500550,1761,212
13500560,366,871
13500570,1142,265
13500580,1643,49
13500590,193,0
13500600,1482,398
13500610,1415,678
13500620,102,225
13500630,206,950
13500640,467,579
13500650,123,354
13500660,418,5
13500670,1638,46
13500680,1738,705
13500690,1985,928
13500700,655,417
13500710,1275,475
13500720,674,798
13500730,205,275
13500740,1758,696
13500750,1129,273
13500760,1646,647
13500770,1116,839
13500780,1009,207
13500790,1697,227
13500800,1058,634
13500810,80,393
13500820,1190,290
13500830,1555,156
13500840,874,136
13500850,1920,642
13500860,122,513
13500870,405,30
13500880,1907,141
13500890,1401,416
13500900,899,71
13500910,1640,558
13500920,931,959
13500930,1035,561
13500940,768,665
13500950,1154,468
13500960,577,144
13500970,1073,621
13500980,1250,437
13500990,1949,8
13501000,632,335
13501010,475,408
13501020,1865,33
13501030,1158,468
13501040,620,855
13501050,1301,516
13501060,524,32
13501070,1872,18
13501080,261,814
13501090,689,310
13501100,989,981
13501110,651,126
13501120,931,507
13501130,203,127
13501140,406,364
13501150,463,222
13501160,1125,571
13501170,717,908
13501180,1261,893
13501190,1331,215
13501200,264,903
13501210,1463,263
13501220,1702,144
13501230,994,223
13501240,269,725
13501250,905,293
13501260,1870,765
13501270,301,772
13501280,1287,516
13501290,1039,818
13501300,1322,696
13501310,1448,43
13501320,1830,737
13501330,1830,626
13501340,507,549
13501350,1715,480
13501360,1315,996
13501370,713,10
13501380,362,126
13501390,1855,560
13501400,448,983
13501410,517,762
13501420,602,328
13501430,297,896
13501440,119,229
13501450,1229,220
13501460,383,194
13501470,514,921
13501480,1471,148
13501490,282,623
13501500,1213,740
13501510,916,861
13501520,153,548
13501530,572,844
13501540,555,590
13501550,621,630
13501560,1368,77
13501570,270,377
13501580,526,301
13501590,163,837
13501600,300,994
13501610,1479,229
13501620,246,902
13501630,747,131
13501640,849,247
13501650,591,300
13501660,1306,625
13501670,1093,921
13501680,920,935
13501690,1516,693
13501700,1577,430
13501710,1155,265
13501720,1329,701
13501730,1173,712
13501740,584,496
13501750,1995,190
13501760,186,290
13501770,843,559
13501780,450,668
13501790,1109,481
13501800,1813,542
13501810,420,654
13501820,97,591
13501830,1628,833
13501840,1689,960
13501850,20,739
13501860,874,420
13501870,817,279
13501880,250,458
13501890,1568,291
13501900,1576,660
13501910,1312,175
13501920,1745,53
13501930,812,23
13501940,1222,964
13501950,1111,727
13501960,1191,50
13501970,1859,638
13501980,1380,837
13501990,73,273
13502000,447,244
13502010,1440,121
13502020,600,770
13502030,925,551
13502040,672,258
13502050,1040,905
13502060,652,714
13502070,1126,371
13502080,1608,367
13502090,1607,198
13502100,1181,860
13502110,829,562
13502120,1769,220
13502130,510,632
13502140,1611,900
13502150,1072,916
13502160,1868,194
13502170,677,882
13502180,1715,981
13502190,406,735
13502200,1329,38
13502210,1066,916
13502220,272,913
13502230,1493,577
13502240,1299,953
13502250,911,420
13502260,1066,597
