value,page,position
9600000,1366,868
9600010,196,722
9600020,532,942
9600030,1352,487
9600040,1526,122
9600050,99,229
9600060,918,899
9600070,1456,593
9600080,404,556
9600090,1659,179
9600100,1988,242
9600110,1163,617
9600120,1371,999
9600130,1509,133
9600140,691,846
9600150,396,762
9600160,1445,810
9600170,1469,759
9600180,707,122
9600190,1527,353
9600200,458,703
9600210,115,156
9600220,1496,65
9600230,1169,118
9600240,1556,284
9600250,1180,80
9600260,438,382
9600270,468,865
9600280,1576,758
9600290,289,180
9600300,374,706
9600310,1614,968
9600320,272,109
9600330,1519,138
9600340,635,55
9600350,1592,737
9600360,950,543
9600370,424,268
9600380,1491,710
9600390,1458,270
9600400,1859,785
9600410,1605,400
9600420,1351,810
9600430,1935,711
9600440,704,536
9600450,528,200
9600460,981,852
9600470,1575,90
9600480,1339,1
9600490,1252,301
9600500,1654,607
9600510,516,405
9600520,754,294
9600530,660,624
9600540,371,88
9600550,1101,300
9600560,1016,456
9600570,1875,743
9600580,88,65
9600590,1151,250
9600600,465,798
9600610,1549,702
9600620,100,730
9600630,1515,38
9600640,475,439
9600650,1084,995
9600660,913,373
9600670,595,258
9600680,968,889
9600690,569,144
9600700,124,161
9600710,265,709
9600720,2,238
9600730,1582,440
9600740,1632,119
9600750,1235,981
9600760,1370,966
9600770,1084,234
9600780,1964,132
9600790,660,760
9600800,1179,730
9600810,1694,810
9600820,1097,992
9600830,1687,434
9600840,391,889
9600850,1475,106
9600860,1411,594
9600870,1501,794
9600880,1885,854
9600890,528,142
9600900,414,206
9600910,1126,720
9600920,1836,925
9600930,705,372
9600940,1681,388
9600950,1526,479
9600960,1975,253
9600970,1513,685
9600980,555,658
9600990,1039,300
9601000,113,106
9601010,1684,297
9601020,904,975
9601030,1298,67
9601040,1009,422
9601050,1562,936
9601060,917,373
9601070,1683,298
9601080,693,743
9601090,719,0
9601100,936,352
9601110,1900,286
9601120,1018,613
9601130,266,405
9601140,1159,480
9601150,891,394
9601160,1735,954
9601170,1120,435
9601180,1276,260
9601190,591,46
9601200,76,358
9601210,1462,645
9601220,1959,475
9601230,226,277
9601240,1693,138
9601250,139,185
9601260,1709,744
9601270,1176,456
9601280,485,484
9601290,1172,349
9601300,231,681
9601310,729,655
9601320,1758,600
9601330,213,605
9601340,466,753
9601350,185,292
9601360,960,938
9601370,433,806
9601380,951,42
9601390,1462,848
9601400,1106,989
9601410,1899,437
9601420,420,98
9601430,1461,17
9601440,866,905
9601450,1964,870
9601460,427,833
9601470,1760,296
9601480,820,403
9601490,1443,620
9601500,36,94
9601510,1106,887
9601520,918,154
9601530,737,698
9601540,698,278
9601550,603,152
9601560,1146,753
9601570,50,928
9601580,175,848
9601590,1224,449
9601600,1977,71
9601610,1763,453
9601620,1985,451
9601630,1137,495
9601640,1279,453
9601650,1857,770
9601660,1997,35
9601670,632,332
9601680,515,897
9601690,1772,197
9601700,640,220
9601710,1174,608
9601720,664,185
9601730,1876,447
9601740,1137,890
9601750,472,612
9601760,1951,38
9601770,478,714
9601780,1553,86
9601790,1752,673
9601800,250,525
9601810,361,471
9601820,667,849
9601830,1329,973
9601840,988,576
9601850,1404,484
9601860,1697,111
9601870,579,762
9601880,1032,137
9601890,512,98
9601900,1643,334
9601910,1078,961
9601920,1395,285
9601930,196,125
9601940,817,400
9601950,1864,567
9601960,1958,778
