value,page,position
19300000,1819,137
19300010,1770,460
19300020,1555,947
19300030,971,666
19300040,813,964
19300050,1798,825
19300060,675,459
19300070,1371,157
19300080,1056,461
19300090,1131,498
19300100,42,605
19300110,321,756
19300120,974,257
19300130,1719,31
19300140,1223,456
19300150,1523,312
19300160,470,27
19300170,870,783
19300180,31,291
19300190,1524,679
19300200,868,546
19300210,578,695
19300220,563,645
19300230,240,698
19300240,1035,792
19300250,1022,583
19300260,1351,62
19300270,1974,77
19300280,263,339
19300290,1102,772
19300300,1504,119
19300310,1226,166
19300320,718,859
19300330,1813,219
19300340,1793,824
19300350,357,656
19300360,1769,732
19300370,1248,748
19300380,1535,279
19300390,571,412
19300400,1131,522
19300410,500,837
19300420,1675,259
19300430,526,854
19300440,1098,268
19300450,1540,29
19300460,457,762
19300470,1852,39
19300480,1948,121
19300490,238,190
19300500,1930,479
19300510,1330,975
19300520,831,418
19300530,52,81
19300540,1356,55
19300550,1096,665
19300560,907,115
19300570,1735,232
19300580,1302,995
19300590,702,7
19300600,1680,623
19300610,1425,457
19300620,1307,903
19300630,1507,553
19300640,1251,437
19300650,1783,881
19300660,822,740
19300670,1174,513
19300680,1168,939
19300690,475,647
19300700,1584,291
19300710,1958,798
19300720,1006,230
19300730,1233,994
19300740,1635,879
19300750,796,372
19300760,482,457
19300770,1718,559
19300780,1352,852
19300790,487,383
19300800,759,280
19300810,1846,398
19300820,1714,602
19300830,285,751
19300840,1117,168
19300850,653,147
19300860,1513,188
19300870,564,287
19300880,140,660
19300890,1166,916
19300900,464,448
19300910,1973,229
19300920,442,772
19300930,1973,536
19300940,827,696
19300950,1848,64
19300960,1359,250
19300970,856,632
19300980,890,970
19300990,1634,952
19301000,935,299
19301010,1903,792
19301020,385,236
19301030,1706,678
19301040,1667,96
19301050,600,929
19301060,1443,489
19301070,373,967
19301080,1549,214
19301090,1777,19
19301100,623,299
19301110,1582,623
19301120,1050,430
19301130,595,736
19301140,9,354
19301150,1266,300
19301160,672,273
19301170,1844,606
19301180,1051,537
19301190,863,371
19301200,1799,90
19301210,1279,756
19301220,324,943
19301230,1948,622
19301240,1774,426
19301250,1828,615
19301260,1597,655
19301270,510,849
19301280,675,380
19301290,1159,95
19301300,916,809
19301310,1238,731
19301320,1999,277
19301330,778,465
19301340,959,742
19301350,1177,591
19301360,789,384
19301370,1830,954
19301380,266,934
19301390,997,242
19301400,344,553
19301410,911,350
19301420,75,178
19301430,288,824
19301440,1481,31
19301450,1739,671
19301460,38,258
19301470,709,924
19301480,533,313
19301490,1261,659
19301500,1548,391
19301510,324,828
19301520,1223,823
19301530,1671,72
19301540,1981,904
19301550,331,641
19301560,187,905
19301570,1858,95
19301580,127,911
19301590,184,253
19301600,398,27
19301610,776,628
19301620,1977,646
19301630,208,604
19301640,466,469
19301650,1787,257
19301660,1738,220
19301670,1473,767
19301680,1985,294
19301690,245,137
19301700,1799,205
19301710,1843,791
19301720,179,972
19301730,38,245
19301740,103,991
19301750,1245,63
19301760,384,36
19301770,202,540
19301780,1445,217
19301790,607,925
19301800,258,520
19301810,266,209
19301820,1208,5
19301830,224,683
19301840,473,216
19301850,1004,918
19301860,566,26
19301870,1238,911
19301880,1341,437
19301890,1244,838
19301900,1521,277
19301910,345,966
19301920,541,582
19301930,999,219
19301940,1610,64
19301950,1667,655
19301960,1459,374
19301970,1799,589
19301980,1121,799
19301990,1028,798
19302000,1845,678
19302010,1353,732
19302020,155,341
19302030,1477,137
19302040,1818,231
19302050,682,360
19302060,1126,562
19302070,1218,458
19302080,628,162
19302090,1855,44
19302100,1099,789
19302110,334,413
19302120,108,116
19302130,647,205
19302140,93,357
19302150,896,714
19302160,1770,973
19302170,1453,802
19302180,1290,69
19302190,811,890
19302200,704,173
19302210,1604,73
19302220,1433,561
19302230,1458,201
19302240,1716,370
19302250,241,713
19302260,1608,179
19302270,1439,811
19302280,525,998
19302290,1662,185
19302300,1577,3
19302310,1931,161
19302320,1445,166
19302330,1929,319
19302340,1851,589
19302350,556,744
19302360,1653,150
19302370,917,187
19302380,1580,730
19302390,1482,426
19302400,735,159
19302410,775,149
19302420,1847,688
19302430,1939,532
19302440,1235,489
19302450,566,586
19302460,1943,888
19302470,1331,672
19302480,812,722
19302490,1971,390
19302500,426,88
19302510,1947,104
19302520,723,284
19302530,1886,50
19302540,116,249
19302550,24,971
19302560,1749,225
19302570,196,185
19302580,1496,882
19302590,355,15
19302600,1707,844
19302610,288,856
19302620,58,595
19302630,977,274
19302640,159,605
19302650,920,544
19302660,66,962
19302670,559,368
19302680,1756,128
19302690,1336,367
19302700,1313,249
19302710,878,242
19302720,1234,291
19302730,1292,403
19302740,1182,635
19302750,429,862
19302760,428,841
19302770,1169,110
19302780,518,727
19302790,1944,476
19302800,1241,367
19302810,1160,688
19302820,1127,135
19302830,1874,362
19302840,1169,424
19302850,45,305
19302860,1039,74
19302870,19,102
19302880,126,197
19302890,1396,611
19302900,1401,334
19302910,1548,562
19302920,978,970
19302930,521,940
19302940,1244,857
19302950,1317,138
19302960,595,822
19302970,19,128
19302980,744,727
19302990,139,198
19303000,387,458
19303010,396,89
19303020,1668,629
19303030,1507,103
19303040,295,370
19303050,207,683
19303060,960,476
19303070,849,114
19303080,1883,162
19303090,831,79
19303100,1667,298
19303110,1747,599
19303120,1686,77
19303130,1600,953
19303140,405,884
19303150,468,880
19303160,502,994
19303170,421,357
19303180,1549,448
19303190,1553,784
19303200,1141,361
19303210,49,890
19303220,1098,286
19303230,432,879
19303240,405,80
19303250,416,816
19303260,1310,730
19303270,1189,57
19303280,490,326
19303290,911,225
19303300,872,796
19303310,356,58
19303320,561,917
19303330,459,790
19303340,968,337
19303350,1587,663
19303360,129,911
19303370,901,658
19303380,656,868
19303390,1670,732
19303400,1363,584
19303410,1789,463
19303420,1628,101
19303430,1838,57
19303440,647,649
19303450,1636,525
19303460,1927,206
19303470,901,449
19303480,1680,206
19303490,102,26
19303500,1956,557
19303510,1591,340
19303520,471,155
19303530,1526,117
19303540,910,758
19303550,1202,758
19303560,1560,185
19303570,695,534
19303580,1687,349
19303590,263,945
19303600,1576,689
19303610,957,181
19303620,1730,863
19303630,1180,43
19303640,1784,425
19303650,875,435
19303660,1829,604
19303670,1280,144
19303680,1280,753
19303690,750,241
19303700,290,514
19303710,578,341
19303720,957,67
19303730,1170,547
19303740,1627,951
19303750,1158,15
19303760,1689,991
19303770,505,109
19303780,1225,389
19303790,920,754
19303800,1524,951
19303810,764,433
19303820,1539,33
19303830,1731,894
19303840,1750,617
19303850,521,846
19303860,114,128
19303870,373,952
19303880,1800,823
19303890,408,467
19303900,367,69
19303910,1392,186
19303920,1342,502
19303930,1672,563
19303940,521,416
19303950,510,318
19303960,1316,303
19303970,117,534
19303980,1133,603
19303990,1220,551
19304000,421,501
19304010,664,73
19304020,647,102
19304030,666,343
19304040,834,920
19304050,1526,933
19304060,1764,311
19304070,519,714
19304080,56,859
19304090,385,152
19304100,153,858
19304110,1270,53
19304120,1032,200
19304130,1886,419
19304140,204,31
19304150,1247,932
19304160,389,628
19304170,1791,91
19304180,1157,934
19304190,1194,727
19304200,1979,820
19304210,1826,21
19304220,1983,453
19304230,1073,962
19304240,1099,634
19304250,703,953
19304260,363,288
19304270,967,409
19304280,1343,176
19304290,1762,908
19304300,1517,610
19304310,395,166
19304320,1316,227
19304330,246,662
19304340,1074,597
19304350,1008,131
19304360,959,240
19304370,895,843
19304380,1984,692
19304390,623,692
19304400,98,968
19304410,1868,222
19304420,952,469
19304430,1285,137
19304440,613,787
19304450,91,84
19304460,1935,539
19304470,1911,378
19304480,605,922
19304490,309,879
19304500,1650,597
19304510,1280,779
19304520,1240,710
19304530,75,256
19304540,44,786
19304550,984,38
19304560,1259,450
19304570,114,89
19304580,95,7
19304590,770,935
19304600,1140,380
19304610,1824,846
19304620,239,385
19304630,326,813
19304640,322,181
19304650,1992,567
19304660,213,296
19304670,656,154
19304680,1866,778
19304690,986,730
19304700,419,717
19304710,1512,707
19304720,1748,832
19304730,585,978
19304740,1541,582
19304750,526,17
19304760,78,771
19304770,1303,838
19304780,70,407
19304790,1915,154
19304800,1780,890
19304810,945,50
19304820,1914,825
19304830,1725,412
19304840,1977,737
19304850,1930,960
19304860,1882,651
19304870,1916,851
19304880,1770,636
19304890,891,760
19304900,1750,802
19304910,1151,874
19304920,1807,36
19304930,858,666
19304940,1066,293
19304950,1884,865
19304960,1367,574
19304970,1630,45
19304980,244,775
19304990,759,954
19305000,357,208
19305010,1348,334
19305020,882,976
19305030,1488,135
19305040,1474,500
19305050,762,432
19305060,197,712
19305070,296,830
19305080,1152,687
19305090,44,988
19305100,1854,775
19305110,1521,137
19305120,1664,861
19305130,1566,866
19305140,51,800
19305150,1340,240
19305160,869,770
19305170,866,58
19305180,1057,182
19305190,427,112
19305200,1363,957
19305210,1026,836
19305220,1764,819
19305230,899,739
19305240,1350,708
19305250,1550,826
19305260,1127,641
19305270,1327,681
19305280,317,529
19305290,785,100
19305300,426,308
19305310,1674,381
19305320,1549,269
19305330,1312,629
19305340,1689,992
19305350,796,885
19305360,1632,36
19305370,331,716
19305380,387,148
19305390,268,942
19305400,261,916
19305410,834,648
19305420,1872,217
19305430,1113,249
19305440,318,479
19305450,1901,575
19305460,1681,214
19305470,692,945
19305480,1179,457
19305490,1597,736
19305500,101,79
19305510,960,460
19305520,950,335
19305530,701,290
19305540,1436,145
19305550,346,468
19305560,735,924
19305570,34,562
19305580,594,516
19305590,1619,446
19305600,1180,372
19305610,1070,5
19305620,1416,732
19305630,1718,993
19305640,939,489
19305650,1000,590
19305660,1271,41
19305670,1018,108
19305680,1455,163
19305690,347,806
19305700,1847,278
19305710,802,875
19305720,341,113
19305730,914,990
19305740,1043,543
19305750,797,127
19305760,1405,130
19305770,984,895
19305780,449,377
19305790,1403,937
19305800,1072,641
19305810,1271,168
19305820,1759,405
19305830,614,553
19305840,1176,297
19305850,751,75
19305860,1847,919
19305870,828,574
19305880,778,290
19305890,134,745
19305900,1719,169
19305910,1334,28
19305920,770,571
19305930,1481,831
19305940,1102,47
19305950,1035,81
19305960,605,33
19305970,85,586
19305980,1477,880
19305990,1802,531
19306000,1423,775
19306010,1028,448
19306020,1639,327
19306030,1964,372
19306040,1451,965
19306050,727,909
19306060,1537,150
19306070,1027,257
19306080,1271,727
19306090,1446,67
19306100,645,181
19306110,1033,686
19306120,1735,164
19306130,149,979
19306140,845,841
19306150,1285,901
19306160,76,178
19306170,1486,658
19306180,1882,699
19306190,1904,964
19306200,1438,697
19306210,508,231
19306220,1088,382
19306230,1851,680
19306240,1569,655
19306250,917,798
19306260,1266,334
19306270,1683,579
19306280,618,282
19306290,1613,397
19306300,422,227
19306310,339,524
19306320,1404,698
19306330,1303,411
19306340,891,259
19306350,1175,755
19306360,1316,530
19306370,652,842
19306380,266,334
19306390,135,433
19306400,671,684
19306410,1106,515
19306420,722,877
19306430,1851,322
19306440,1014,313
19306450,584,904
19306460,1697,992
19306470,1043,112
19306480,1270,547
19306490,238,882
19306500,1742,64
19306510,1121,195
19306520,1446,117
19306530,1281,386
19306540,1713,992
19306550,950,160
19306560,803,591
19306570,1632,988
19306580,1623,475
19306590,1075,459
19306600,821,702
19306610,1885,9
19306620,1144,228
19306630,1350,711
19306640,1549,886
19306650,299,225
19306660,1971,435
19306670,891,206
19306680,1995,863
19306690,1677,343
19306700,603,373
19306710,1236,704
19306720,583,969
19306730,1908,778
19306740,1936,927
19306750,735,652
19306760,984,974
19306770,1996,99
19306780,726,259
19306790,1852,961
19306800,1723,642
19306810,14,276
19306820,1504,943
19306830,1504,138
19306840,383,134
19306850,1141,14
19306860,1010,661
19306870,789,856
19306880,1297,830
19306890,1419,37
19306900,224,793
19306910,1806,276
19306920,547,42
19306930,1481,637
19306940,610,391
19306950,1192,374
19306960,455,453
19306970,15,241
19306980,1057,204
19306990,1845,379
19307000,291,93
19307010,1524,649
19307020,1792,23
19307030,244,588
19307040,978,992
19307050,980,948
19307060,1359,820
19307070,1174,445
19307080,662,537
19307090,418,579
19307100,1647,285
19307110,829,212
19307120,965,631
19307130,1053,550
19307140,687,870
19307150,1327,785
19307160,998,629
19307170,1717,947
19307180,484,418
19307190,26,514
19307200,1307,560
19307210,1450,1
19307220,1160,556
19307230,412,575
19307240,552,302
19307250,1474,856
19307260,87,857
19307270,1700,957
19307280,930,840
19307290,242,757
19307300,1094,989
19307310,554,701
19307320,743,339
19307330,1135,480
19307340,34,403
19307350,1471,819
19307360,976,971
19307370,720,670
19307380,1766,295
19307390,1700,689
19307400,147,955
19307410,417,650
19307420,424,373
19307430,71,731
19307440,515,602
19307450,422,614
19307460,957,175
19307470,1581,528
19307480,1809,84
19307490,893,198
19307500,1692,575
19307510,1308,483
19307520,1580,286
19307530,233,534
19307540,1713,119
19307550,1517,183
19307560,363,100
19307570,1095,680
19307580,855,928
19307590,1902,145
19307600,1515,211
19307610,1391,91
19307620,1668,305
19307630,81,843
19307640,612,392
19307650,88,695
19307660,1435,993
19307670,880,587
19307680,1211,906
19307690,239,795
19307700,495,193
19307710,792,383
19307720,486,895
19307730,733,765
19307740,725,807
19307750,1175,20
19307760,763,0
19307770,782,30
19307780,1943,486
19307790,430,936
19307800,1413,360
19307810,534,226
19307820,1588,150
19307830,1868,529
19307840,247,130
19307850,608,940
19307860,1629,48
19307870,1791,966
19307880,617,31
19307890,647,94
19307900,903,933
19307910,1820,225
19307920,1874,921
19307930,776,716
19307940,1575,946
19307950,1537,540
19307960,374,167
19307970,1015,160
19307980,1503,673
19307990,406,554
19308000,965,752
19308010,1221,161
19308020,1114,465
19308030,1651,374
19308040,981,748
19308050,878,468
19308060,672,496
19308070,1087,968
19308080,702,60
19308090,1078,627
19308100,385,967
19308110,1531,227
19308120,1735,768
19308130,705,454
19308140,129,702
19308150,753,554
19308160,1897,173
19308170,36,375
19308180,1386,816
19308190,481,931
19308200,1068,502
19308210,1610,360
19308220,508,237
19308230,56,575
19308240,1360,16
19308250,7,775
19308260,1373,472
19308270,1323,676
19308280,176,203
19308290,831,326
19308300,1310,252
19308310,1166,265
19308320,1811,651
19308330,121,892
19308340,1994,699
19308350,1316,713
19308360,123,945
19308370,1084,986
19308380,355,935
19308390,1830,428
19308400,68,494
19308410,1135,603
19308420,1446,297
19308430,233,869
19308440,1499,405
19308450,1800,954
19308460,572,833
19308470,1175,411
19308480,590,715
19308490,1168,984
19308500,1429,449
19308510,1645,4
19308520,949,514
19308530,59,368
19308540,1192,40
19308550,843,673
19308560,1095,298
19308570,1541,938
19308580,651,135
19308590,70,786
19308600,1961,735
19308610,1048,298
19308620,1723,847
19308630,1606,529
19308640,766,863
19308650,711,149
19308660,1389,969
19308670,1581,547
19308680,462,589
19308690,1758,734
19308700,1766,594
19308710,1388,995
19308720,1529,165
19308730,979,921
19308740,1610,463
19308750,648,995
19308760,1240,133
19308770,1521,657
19308780,1930,44
19308790,1268,642
19308800,1447,189
19308810,1005,516
19308820,217,104
19308830,1713,406
19308840,1945,611
19308850,675,23
19308860,455,473
19308870,1479,203
19308880,68,776
19308890,996,195
19308900,1643,621
19308910,884,135
19308920,1855,664
19308930,1798,537
19308940,166,849
19308950,552,768
19308960,299,269
19308970,1640,107
19308980,1442,703
19308990,1165,734
19309000,1097,519
19309010,1067,621
19309020,1170,896
19309030,1839,51
19309040,1360,889
19309050,1808,721
19309060,607,647
19309070,422,215
19309080,506,896
19309090,1225,555
19309100,828,964
19309110,1969,575
19309120,715,487
19309130,450,31
19309140,1678,142
19309150,869,168
19309160,417,809
19309170,410,807
19309180,1731,606
19309190,1402,186
19309200,698,574
19309210,1415,945
19309220,1900,500
19309230,506,52
19309240,1166,696
19309250,930,952
19309260,947,648
19309270,1002,802
19309280,1123,777
19309290,197,962
19309300,197,472
19309310,176,898
19309320,1007,954
19309330,422,130
19309340,1303,842
19309350,845,741
19309360,315,296
19309370,209,236
19309380,855,685
19309390,700,24
19309400,818,44
19309410,35,294
19309420,1420,284
19309430,1489,295
19309440,166,705
19309450,1878,327
19309460,632,929
19309470,1245,353
19309480,1777,357
19309490,1539,692
19309500,1433,200
19309510,1287,811
19309520,1081,84
19309530,90,478
19309540,1412,806
19309550,718,210
19309560,1504,90
19309570,1166,949
19309580,955,367
19309590,1867,267
19309600,1007,303
19309610,1294,953
19309620,1562,671
19309630,460,96
19309640,1911,869
19309650,1818,961
19309660,1782,795
19309670,1766,678
19309680,356,518
19309690,1263,54
19309700,973,961
19309710,775,1
19309720,1160,992
19309730,1120,812
19309740,1014,592
19309750,1885,426
19309760,585,484
19309770,1123,960
19309780,800,971
19309790,256,980
19309800,182,177
19309810,1723,12
19309820,1132,53
19309830,1796,183
19309840,1973,620
19309850,119,880
19309860,536,486
19309870,1656,307
19309880,324,183
19309890,1404,606
19309900,1936,526
19309910,1237,259
19309920,836,954
19309930,542,229
19309940,1253,589
19309950,1913,676
19309960,953,654
19309970,987,526
19309980,898,607
19309990,1709,193
19310000,572,575
19310010,1745,297
19310020,1437,796
19310030,1694,987
19310040,1175,771
19310050,1465,159
19310060,637,988
19310070,10,326
19310080,1628,120
19310090,383,52
19310100,333,736
19310110,685,977
19310120,222,380
19310130,1043,743
19310140,1022,774
19310150,1009,70
19310160,1295,592
19310170,1665,870
19310180,1424,808
19310190,743,964
19310200,431,170
19310210,1634,715
19310220,615,90
19310230,834,788
19310240,1695,165
19310250,417,924
19310260,1303,522
19310270,955,511
19310280,1382,404
19310290,1638,293
19310300,573,938
19310310,194,147
19310320,699,492
19310330,1453,208
19310340,654,694
19310350,462,822
19310360,1204,209
19310370,1682,57
19310380,1470,72
19310390,363,638
19310400,1722,662
19310410,168,339
19310420,1336,409
19310430,566,363
19310440,1050,780
19310450,571,840
19310460,1006,915
19310470,624,400
19310480,551,219
19310490,261,183
19310500,1460,726
19310510,1289,876
19310520,1192,518
19310530,1137,970
19310540,1544,489
19310550,557,992
19310560,709,669
19310570,1549,275
19310580,1874,826
19310590,383,240
19310600,58,660
19310610,749,21
19310620,1453,763
19310630,1254,641
19310640,311,454
19310650,951,407
19310660,849,812
19310670,1741,830
19310680,1275,527
19310690,568,406
19310700,1535,140
19310710,669,312
19310720,86,708
19310730,1313,262
19310740,1758,759
19310750,670,532
19310760,1324,649
19310770,119,151
19310780,114,765
19310790,1683,791
19310800,1247,886
19310810,450,585
19310820,498,491
19310830,1876,77
19310840,1938,458
19310850,566,285
19310860,176,946
19310870,631,519
19310880,948,931
19310890,1796,340
19310900,188,826
19310910,998,482
19310920,475,119
19310930,199,277
19310940,595,453
19310950,1785,682
19310960,1226,157
19310970,1114,239
19310980,422,211
19310990,74,648
19311000,1281,995
19311010,1974,389
19311020,87,789
19311030,1641,980
19311040,1856,831
19311050,85,641
19311060,1748,688
19311070,681,537
19311080,1867,890
19311090,607,822
19311100,1510,386
19311110,1129,267
19311120,1572,10
19311130,1194,797
19311140,1151,657
19311150,327,650
19311160,1121,697
19311170,1219,812
19311180,328,32
19311190,1431,956
19311200,917,352
19311210,1846,10
19311220,327,676
19311230,1870,757
19311240,768,750
19311250,1173,446
19311260,1573,272
19311270,288,941
19311280,1393,775
19311290,529,816
19311300,452,878
19311310,1775,789
19311320,825,472
19311330,92,990
19311340,1498,453
19311350,1068,418
19311360,550,1
19311370,1457,345
19311380,1251,820
19311390,808,770
19311400,1840,979
19311410,603,586
19311420,1729,973
19311430,357,691
19311440,1316,383
19311450,340,12
19311460,1542,693
19311470,858,931
19311480,1603,810
19311490,1261,955
19311500,402,15
19311510,263,564
19311520,89,459
19311530,1163,657
19311540,1988,769
19311550,1472,634
19311560,1215,313
19311570,1182,702
19311580,655,276
19311590,186,477
19311600,498,530
19311610,442,398
19311620,133,262
19311630,1956,535
19311640,104,446
19311650,982,103
19311660,1572,337
19311670,1685,771
19311680,193,302
19311690,933,763
19311700,718,999
19311710,1102,648
19311720,632,192
19311730,46,897
19311740,974,493
19311750,414,743
19311760,1019,179
19311770,803,848
19311780,632,326
19311790,1285,798
19311800,705,620
19311810,1918,691
19311820,117,934
19311830,481,335
19311840,534,347
19311850,893,162
19311860,272,532
19311870,1032,997
19311880,902,860
19311890,1067,456
19311900,191,290
19311910,1444,395
19311920,196,67
19311930,275,741
19311940,501,23
19311950,1056,176
19311960,1427,3
19311970,1224,786
19311980,87,375
19311990,241,996
19312000,1519,75
19312010,1877,757
19312020,1038,457
19312030,1381,849
19312040,38,649
19312050,716,542
19312060,130,368
19312070,499,791
19312080,638,739
19312090,1067,60
19312100,586,798
19312110,1310,188
19312120,1598,60
19312130,1515,272
19312140,1937,953
19312150,1476,991
19312160,944,769
19312170,463,367
19312180,335,1
19312190,530,927
19312200,731,432
19312210,1048,933
19312220,520,335
19312230,1050,84
19312240,180,907
19312250,1095,36
19312260,785,791
19312270,1363,775
19312280,1328,55
19312290,1357,242
19312300,1828,732
19312310,1163,335
19312320,792,398
19312330,539,784
19312340,236,933
19312350,1800,719
19312360,639,163
19312370,868,608
19312380,337,597
19312390,148,263
19312400,309,194
19312410,1777,538
19312420,1823,12
19312430,1370,0
19312440,967,879
19312450,125,422
19312460,126,834
19312470,1779,908
19312480,314,776
19312490,1028,992
19312500,895,759
19312510,1135,420
19312520,682,670
19312530,1269,659
19312540,907,979
19312550,644,250
19312560,764,177
19312570,1877,19
19312580,684,394
19312590,391,604
19312600,525,843
19312610,1116,63
19312620,1075,732
19312630,1518,714
19312640,1701,240
19312650,917,332
19312660,1493,536
19312670,1278,426
19312680,308,263
19312690,374,774
19312700,1206,958
19312710,1630,338
19312720,1484,171
19312730,1890,648
19312740,486,799
19312750,461,605
19312760,15,378
19312770,1502,806
19312780,830,136
19312790,1061,480
19312800,289,750
19312810,1215,930
19312820,504,967
19312830,655,672
19312840,369,728
19312850,486,204
19312860,1906,211
19312870,1150,881
19312880,461,2
19312890,531,644
19312900,1694,215
19312910,1313,612
19312920,223,490
19312930,1305,12
19312940,1195,148
19312950,1899,326
19312960,283,973
19312970,110,948
19312980,677,135
19312990,902,264
19313000,28,888
19313010,1477,560
19313020,397,441
19313030,949,298
19313040,920,842
19313050,667,57
19313060,1854,144
19313070,1225,143
19313080,1465,577
19313090,1480,16
19313100,475,228
19313110,1057,95
19313120,466,378
19313130,2,487
19313140,1803,72
19313150,1886,222
19313160,690,717
19313170,913,601
19313180,1909,501
19313190,55,860
19313200,784,365
19313210,1954,944
19313220,1064,490
19313230,88,564
19313240,1731,494
19313250,879,647
19313260,1135,14
19313270,827,219
19313280,774,911
19313290,1174,720
19313300,1272,945
19313310,1413,1
19313320,1344,58
19313330,1047,178
19313340,1805,487
19313350,152,513
19313360,811,966
19313370,276,653
19313380,544,943
19313390,589,156
19313400,1947,182
19313410,1869,743
19313420,1814,619
19313430,585,807
19313440,237,865
19313450,1804,256
19313460,1394,305
19313470,515,569
19313480,447,192
19313490,1105,808
19313500,225,366
19313510,1615,947
19313520,1513,908
19313530,623,522
19313540,564,250
19313550,1408,663
19313560,1596,265
19313570,1639,50
19313580,1763,103
19313590,1604,201
19313600,858,129
19313610,428,940
19313620,450,356
19313630,1045,418
19313640,363,54
19313650,231,423
19313660,931,986
19313670,316,953
19313680,7,601
19313690,295,340
19313700,936,980
19313710,1790,841
19313720,1625,610
19313730,1401,952
19313740,757,878
19313750,1492,42
19313760,1703,16
19313770,592,252
19313780,372,906
19313790,1765,889
19313800,38,897
19313810,1294,74
19313820,239,863
19313830,1228,497
19313840,1239,808
19313850,843,845
19313860,941,394
19313870,1240,163
19313880,879,521
19313890,1159,509
19313900,1357,85
19313910,1135,495
19313920,826,698
19313930,1265,437
19313940,361,253
19313950,1232,877
19313960,99,873
19313970,1341,628
19313980,968,351
19313990,1947,932
19314000,133,351
19314010,226,738
19314020,629,828
19314030,1432,178
19314040,846,678
19314050,1912,236
19314060,1110,546
19314070,1816,957
19314080,958,139
19314090,1554,317
19314100,1213,900
19314110,119,780
19314120,730,448
19314130,591,823
19314140,1020,705
19314150,1216,775
19314160,14,850
19314170,118,0
19314180,1969,507
19314190,1563,989
19314200,250,761
19314210,174,650
19314220,853,452
19314230,748,661
19314240,436,629
19314250,250,460
19314260,837,657
