value,page,position
10600000,1451,434
10600010,1798,807
10600020,843,81
10600030,737,339
10600040,722,308
10600050,850,788
10600060,1660,217
10600070,737,535
10600080,1985,95
10600090,1684,769
10600100,1462,609
10600110,864,750
10600120,1303,630
10600130,1987,178
10600140,647,529
10600150,1323,398
10600160,687,754
10600170,1101,730
10600180,1682,174
10600190,151,2
10600200,1523,272
10600210,6,314
10600220,383,357
10600230,850,884
10600240,50,652
10600250,456,41
10600260,611,757
10600270,1243,97
10600280,222,600
10600290,792,930
10600300,451,807
10600310,995,457
10600320,1335,535
10600330,1635,195
10600340,198,756
10600350,318,831
10600360,14,789
10600370,1642,180
10600380,191,919
10600390,336,503
10600400,294,291
10600410,164,919
10600420,1704,610
10600430,1508,430
10600440,369,733
10600450,762,569
10600460,887,689
10600470,148,715
10600480,221,147
10600490,1797,579
10600500,1542,420
10600510,1572,113
10600520,1139,332
10600530,926,201
10600540,1644,810
10600550,1797,789
10600560,20,541
10600570,1609,321
10600580,514,375
10600590,87,836
10600600,1623,648
10600610,451,207
10600620,1240,431
10600630,1691,265
10600640,1399,532
10600650,1051,964
10600660,181,344
10600670,739,52
10600680,204,562
10600690,794,946
10600700,283,320
10600710,13,12
10600720,1764,125
10600730,1708,666
10600740,625,638
10600750,1747,223
10600760,360,32
10600770,277,183
10600780,128,396
10600790,1551,895
10600800,1122,959
10600810,792,785
10600820,948,737
10600830,265,562
10600840,973,725
10600850,473,643
10600860,214,495
10600870,61,86
10600880,485,636
10600890,546,323
10600900,1545,12
10600910,1796,555
10600920,189,441
10600930,5,64
10600940,1728,50
10600950,419,893
10600960,99,854
10600970,947,852
10600980,487,691
10600990,1728,638
10601000,1722,529
10601010,1297,183
10601020,1503,565
10601030,448,829
10601040,1280,847
10601050,1036,427
10601060,1814,443
10601070,1393,594
10601080,1443,1
10601090,296,79
10601100,465,254
10601110,1941,921
10601120,914,508
10601130,1097,736
10601140,1290,658
10601150,1794,453
10601160,266,133
10601170,1737,525
10601180,295,759
10601190,626,601
10601200,369,199
10601210,1241,191
10601220,1405,81
10601230,1057,353
10601240,1534,283
10601250,137,120
10601260,280,817
10601270,424,105
10601280,147,372
10601290,229,1
10601300,1889,784
10601310,1863,880
