value,page,position
7300000,1809,422
7300010,1669,786
7300020,525,381
7300030,90,832
7300040,846,337
7300050,506,463
7300060,335,507
7300070,643,744
7300080,1974,471
7300090,1562,615
7300100,925,415
7300110,1310,757
7300120,1031,708
7300130,1063,350
7300140,1527,223
7300150,83,440
7300160,950,103
7300170,343,212
7300180,1901,649
7300190,476,686
7300200,784,341
7300210,1753,925
7300220,1342,635
7300230,1363,599
7300240,1800,399
7300250,599,330
7300260,1278,131
7300270,944,403
7300280,481,85
7300290,1291,638
7300300,1490,979
7300310,180,156
7300320,256,267
7300330,78,394
7300340,389,759
7300350,611,633
7300360,1104,416
7300370,1643,520
7300380,1952,506
7300390,1817,191
7300400,1680,727
7300410,906,776
7300420,1895,566
7300430,1493,557
7300440,1998,407
7300450,289,155
7300460,1614,956
7300470,51,388
7300480,591,1
7300490,836,111
7300500,1338,121
7300510,1741,843
7300520,1514,299
7300530,1916,132
7300540,84,452
7300550,1637,283
7300560,1713,420
7300570,1923,264
7300580,705,98
7300590,1152,332
7300600,946,543
7300610,661,208
7300620,1182,242
7300630,269,786
7300640,1209,414
7300650,1542,330
7300660,1569,852
7300670,1240,317
7300680,1088,969
7300690,20,187
7300700,1123,164
7300710,1452,638
7300720,1341,265
7300730,246,731
7300740,248,44
7300750,426,950
7300760,993,733
7300770,228,149
7300780,447,198
7300790,213,410
7300800,1064,704
7300810,485,598
7300820,485,391
7300830,270,866
7300840,776,842
7300850,964,658
7300860,947,214
7300870,884,451
7300880,1122,120
7300890,207,844
7300900,21,75
7300910,1376,39
7300920,1943,532
7300930,1139,292
7300940,107,415
7300950,1994,263
7300960,1933,691
7300970,1520,273
7300980,1376,230
7300990,337,740
7301000,1960,105
7301010,1974,952
7301020,1410,465
7301030,796,704
7301040,100,337
7301050,886,114
7301060,801,747
7301070,1610,592
7301080,825,300
7301090,125,909
7301100,669,258
7301110,1458,751
7301120,1963,135
7301130,88,850
7301140,1623,587
7301150,1673,625
7301160,479,464
7301170,668,999
7301180,833,945
7301190,1213,499
7301200,1464,853
7301210,1348,884
7301220,1796,950
7301230,505,720
7301240,418,62
7301250,1552,459
7301260,379,402
7301270,165,344
7301280,1609,338
7301290,560,627
7301300,1531,240
7301310,796,485
7301320,861,286
7301330,562,501
7301340,1050,750
7301350,431,870
7301360,709,348
7301370,1598,524
7301380,1405,596
7301390,1655,278
7301400,1383,932
7301410,795,348
7301420,215,282
7301430,1415,654
7301440,537,600
7301450,429,542
7301460,1180,201
7301470,627,364
7301480,176,113
7301490,1205,814
7301500,1956,615
7301510,431,48
7301520,305,461
7301530,549,766
7301540,375,212
7301550,805,431
7301560,1739,584
7301570,1020,497
7301580,1773,40
7301590,535,931
7301600,1180,534
7301610,317,209
7301620,1400,822
7301630,909,999
7301640,570,187
7301650,1120,937
7301660,1476,776
7301670,1322,630
7301680,889,658
7301690,770,279
7301700,1395,457
7301710,1757,790
7301720,933,985
7301730,450,918
7301740,765,788
7301750,772,203
7301760,1573,592
7301770,1481,70
7301780,117,267
7301790,693,714
7301800,69,754
7301810,1235,656
7301820,1451,899
7301830,1023,990
7301840,1574,215
7301850,1920,902
7301860,82,575
7301870,151,366
7301880,1764,850
7301890,1685,297
7301900,991,543
7301910,1709,235
7301920,907,542
7301930,1243,654
7301940,498,562
7301950,364,782
7301960,821,14
7301970,1245,629
7301980,37,108
7301990,1267,357
7302000,329,576
7302010,591,20
7302020,135,463
7302030,1609,485
7302040,967,770
7302050,1475,568
7302060,1255,560
7302070,7,690
7302080,1797,732
7302090,1005,276
7302100,1196,573
7302110,1347,927
7302120,361,784
7302130,631,516
7302140,637,882
7302150,807,265
7302160,1121,767
7302170,1217,286
7302180,868,665
7302190,1042,780
7302200,1319,272
7302210,1514,585
7302220,406,89
7302230,1036,39
7302240,949,812
7302250,341,222
7302260,404,816
7302270,648,657
7302280,1801,780
7302290,857,507
7302300,239,2
7302310,1903,800
7302320,1802,75
7302330,37,239
7302340,648,817
7302350,860,945
7302360,596,405
7302370,1046,575
7302380,1665,961
7302390,266,634
7302400,1715,62
7302410,1164,915
7302420,817,553
7302430,1070,55
7302440,1635,753
7302450,1999,764
7302460,616,879
7302470,515,628
7302480,1385,844
7302490,488,917
7302500,1314,921
7302510,1262,451
7302520,1976,95
7302530,767,383
7302540,1876,348
7302550,62,6
7302560,768,932
7302570,992,88
7302580,1653,974
7302590,1670,704
7302600,1925,695
7302610,1619,753
7302620,942,219
7302630,128,254
7302640,1603,11
7302650,1367,349
7302660,661,886
7302670,710,853
7302680,204,675
7302690,808,527
7302700,1483,63
7302710,826,319
7302720,247,403
7302730,573,284
7302740,35,46
7302750,1347,875
7302760,1938,710
7302770,1176,8
7302780,494,207
7302790,802,494
7302800,327,799
7302810,403,949
7302820,1407,748
7302830,1987,9
7302840,167,635
7302850,370,243
7302860,1784,99
7302870,146,231
7302880,518,480
7302890,1549,45
7302900,563,264
7302910,1064,878
7302920,1800,511
7302930,1300,225
7302940,589,877
7302950,1875,628
7302960,868,418
7302970,845,576
7302980,1643,633
7302990,1012,505
7303000,972,8
7303010,340,581
7303020,592,68
7303030,144,40
7303040,535,281
7303050,292,735
7303060,421,364
7303070,115,248
7303080,1562,755
7303090,1750,203
7303100,1625,564
7303110,1668,921
7303120,667,968
7303130,349,335
7303140,1283,318
7303150,513,363
7303160,1429,893
7303170,292,476
7303180,1834,384
7303190,414,646
7303200,1758,754
7303210,947,750
7303220,1527,927
7303230,1610,842
7303240,1189,984
7303250,587,532
7303260,1623,897
7303270,995,68
7303280,1619,825
7303290,1500,702
7303300,552,617
7303310,261,681
7303320,1424,380
7303330,1269,984
7303340,1825,128
7303350,1123,497
7303360,1732,222
7303370,859,939
7303380,676,661
7303390,98,897
7303400,1096,810
7303410,1254,309
7303420,799,106
7303430,1562,590
7303440,1111,795
7303450,925,838
7303460,342,395
7303470,513,6
7303480,1935,134
7303490,49,476
7303500,632,93
7303510,375,992
