value,page,position
200000,758,554
200010,165,740
200020,1307,83
200030,1494,987
200040,1590,706
200050,1633,309
200060,1499,803
200070,1000,65
200080,787,256
200090,1021,503
200100,430,100
200110,1793,938
200120,232,100
200130,981,112
200140,1127,583
200150,874,965
200160,954,384
200170,1803,633
200180,351,649
200190,573,988
200200,581,201
200210,1580,393
200220,1987,192
200230,825,849
200240,28,902
200250,1483,514
200260,1302,334
200270,726,680
200280,640,56
200290,1523,71
200300,1799,111
200310,1424,589
200320,1884,181
200330,166,802
200340,1148,65
200350,148,87
200360,1759,910
200370,457,332
200380,1915,597
200390,760,599
200400,11,383
200410,292,80
200420,1016,941
200430,1481,341
200440,320,235
200450,410,736
200460,1412,205
200470,1484,960
200480,538,952
200490,943,378
200500,962,931
200510,1749,10
200520,1340,848
200530,176,313
200540,1948,888
200550,1984,354
200560,466,131
200570,392,45
200580,1008,887
200590,1984,304
200600,1489,808
200610,503,90
200620,918,831
200630,1758,728
200640,986,217
200650,1197,945
200660,814,588
200670,489,808
200680,1506,668
200690,190,895
200700,226,103
200710,981,880
200720,1792,202
200730,1780,380
200740,1966,217
200750,1133,137
200760,961,147
200770,1293,754
200780,887,268
200790,25,104
200800,1951,71
200810,587,432
200820,1855,801
200830,1631,861
200840,1284,383
200850,824,591
200860,63,388
200870,915,434
200880,1569,23
200890,1087,823
200900,1236,528
200910,190,16
200920,1624,829
200930,986,669
200940,1635,845
200950,523,128
200960,1591,822
200970,1635,723
200980,72,315
200990,426,348
201000,375,413
201010,1222,823
201020,178,593
201030,481,134
201040,8,902
201050,1946,761
201060,1321,746
201070,1515,190
201080,97,801
201090,1199,989
201100,876,144
201110,1398,555
201120,315,923
201130,950,13
201140,809,635
201150,1758,244
201160,300,317
201170,168,934
201180,546,178
201190,623,819
201200,920,99
201210,1299,150
201220,897,564
201230,141,531
201240,1888,404
201250,913,310
201260,229,406
201270,1203,749
201280,1011,968
201290,849,372
201300,1736,583
201310,1896,985
201320,55,753
201330,225,584
201340,298,759
201350,510,312
201360,262,160
201370,1948,913
201380,1260,263
201390,734,604
201400,227,476
201410,839,357
201420,1753,487
201430,1239,70
201440,1947,525
201450,486,760
201460,1575,899
201470,1932,805
201480,1493,711
201490,1239,115
201500,1359,370
201510,775,361
201520,1689,291
201530,951,762
201540,1647,197
201550,915,85
201560,453,105
201570,1384,61
201580,920,749
201590,869,980
201600,380,252
201610,1730,564
201620,1412,869
201630,504,745
201640,1414,389
201650,1700,30
201660,383,841
201670,274,668
201680,869,391
201690,8,0
201700,824,992
201710,1022,548
201720,1547,111
201730,1279,37
201740,1778,12
201750,1628,885
201760,1302,614
201770,1546,150
201780,1514,837
201790,990,36
201800,502,375
201810,215,819
201820,1784,827
201830,413,881
201840,346,517
201850,1129,794
201860,925,227
201870,5,883
201880,765,44
201890,156,249
201900,1583,571
201910,1783,852
201920,361,33
201930,702,650
201940,1502,163
201950,1077,246
201960,1472,833
201970,1414,289
201980,1410,174
201990,1719,405
202000,487,33
202010,1639,833
202020,424,146
202030,9,828
202040,1888,409
202050,1528,668
202060,891,822
202070,720,888
202080,661,369
202090,815,696
202100,1709,508
202110,11,656
202120,993,886
202130,1256,831
202140,1017,623
202150,1663,150
202160,1288,191
202170,913,193
202180,476,282
202190,431,867
202200,10,780
202210,119,283
202220,1514,895
202230,1106,169
202240,105,159
202250,880,845
202260,1508,457
202270,1899,819
202280,348,278
202290,1066,489
202300,346,649
202310,1892,296
202320,1698,92
202330,788,212
202340,1876,791
202350,166,824
202360,1129,50
202370,779,52
202380,742,980
202390,271,361
202400,1854,697
202410,77,871
202420,1035,532
202430,1215,80
202440,966,544
202450,1567,304
202460,731,757
202470,447,776
202480,1968,454
202490,263,536
202500,5,380
202510,1633,302
202520,1874,188
202530,967,558
202540,573,230
202550,867,307
202560,1088,406
202570,1224,896
202580,135,597
202590,1758,725
202600,1537,113
202610,1360,156
202620,1138,476
202630,1121,452
202640,956,85
202650,82,939
202660,858,26
202670,1583,758
202680,207,930
202690,431,731
202700,1848,242
202710,362,814
202720,213,795
202730,1894,195
202740,1930,173
202750,1281,891
202760,277,640
202770,1706,251
202780,606,636
202790,1409,809
202800,548,874
202810,659,801
202820,134,825
202830,864,123
202840,1367,645
202850,1121,305
202860,361,568
202870,1824,504
202880,1609,495
202890,1674,824
202900,1103,299
202910,1650,145
202920,1931,838
202930,816,611
202940,877,65
202950,219,977
202960,374,665
202970,670,810
202980,96,697
202990,831,223
203000,989,275
203010,388,620
203020,1675,173
