value,page,position
3100000,1679,721
3100010,81,260
3100020,1153,541
3100030,1004,971
3100040,1160,505
3100050,1298,104
3100060,666,210
3100070,1488,850
3100080,426,112
3100090,801,836
3100100,1840,24
3100110,1970,925
3100120,365,240
3100130,379,90
3100140,164,873
3100150,247,613
3100160,188,787
3100170,1015,912
3100180,705,21
3100190,1652,888
3100200,1401,450
3100210,1761,329
3100220,1469,481
3100230,166,988
3100240,1180,874
3100250,877,561
3100260,1956,216
3100270,1538,877
3100280,77,143
3100290,910,550
3100300,790,733
3100310,1303,786
3100320,293,581
3100330,1402,322
3100340,1567,718
3100350,904,295
3100360,977,84
3100370,1728,517
3100380,1293,535
3100390,1100,509
3100400,991,620
3100410,964,790
3100420,1104,970
3100430,1791,104
3100440,1544,437
3100450,1991,71
3100460,560,63
3100470,121,769
3100480,594,131
3100490,1765,694
3100500,308,450
3100510,193,141
3100520,465,843
3100530,839,819
3100540,838,661
3100550,209,276
3100560,1982,815
3100570,548,785
3100580,167,408
3100590,1808,432
3100600,1365,858
3100610,589,990
3100620,1902,303
3100630,279,133
3100640,1854,780
3100650,796,28
3100660,1048,25
3100670,1615,395
3100680,872,693
3100690,1806,610
3100700,1272,241
3100710,202,461
3100720,1601,152
3100730,908,467
3100740,1751,822
3100750,1555,863
3100760,1498,970
3100770,1345,497
3100780,594,735
3100790,254,347
3100800,1845,349
3100810,252,248
3100820,884,198
3100830,1619,461
3100840,299,616
3100850,462,363
3100860,1136,840
3100870,1388,313
3100880,1407,543
3100890,1624,732
3100900,1081,433
3100910,555,657
3100920,1179,767
3100930,959,366
3100940,905,39
3100950,1216,954
3100960,1476,771
3100970,1722,23
3100980,601,731
3100990,567,605
3101000,283,518
3101010,26,107
3101020,844,810
3101030,1031,483
3101040,1255,328
3101050,1209,376
3101060,778,112
3101070,1614,300
3101080,291,595
3101090,781,934
3101100,679,217
3101110,1100,641
3101120,1738,855
3101130,440,792
3101140,1497,9
3101150,960,687
3101160,434,497
3101170,1144,222
3101180,1667,532
3101190,184,984
3101200,830,557
3101210,306,765
3101220,1063,201
3101230,1564,422
3101240,904,450
3101250,1301,31
3101260,1203,184
3101270,639,795
3101280,1182,581
3101290,317,646
3101300,893,394
3101310,679,382
3101320,302,908
3101330,1414,783
3101340,291,728
3101350,1101,846
3101360,1808,395
3101370,593,175
3101380,1164,650
3101390,1464,347
3101400,974,322
3101410,1910,37
3101420,1246,948
3101430,88,272
3101440,1865,637
3101450,891,713
