value,page,position
700000,1334,228
700010,1932,353
700020,1682,638
700030,100,779
700040,364,553
700050,187,825
700060,1509,634
700070,1826,844
700080,582,866
700090,226,768
700100,1599,466
700110,768,617
700120,1124,980
700130,182,38
700140,91,263
700150,506,294
700160,1806,660
700170,1597,809
700180,1916,363
700190,1709,907
700200,500,506
700210,1919,380
700220,160,157
700230,245,980
700240,227,832
700250,1429,314
700260,1960,293
700270,108,791
700280,1273,121
700290,501,10
700300,1958,825
700310,72,312
700320,323,970
700330,1900,2
700340,1729,783
700350,128,134
700360,1856,941
700370,1053,219
700380,1193,744
700390,310,677
700400,317,371
700410,1150,196
700420,981,710
700430,926,3
700440,1008,411
700450,669,732
700460,625,343
700470,1262,902
700480,996,774
700490,1829,561
700500,952,774
700510,541,777
700520,1621,944
700530,528,374
700540,199,828
700550,997,698
700560,1717,322
700570,1919,691
700580,524,912
700590,752,637
700600,967,571
700610,154,127
700620,31,144
700630,1680,743
700640,56,25
700650,1097,651
700660,284,687
700670,454,991
700680,1476,55
700690,64,793
700700,358,606
700710,612,923
700720,1068,248
700730,1733,224
700740,898,714
700750,1927,253
700760,1750,505
700770,484,952
700780,1699,784
700790,1821,927
700800,1870,598
700810,49,762
700820,172,55
700830,250,258
700840,944,319
700850,60,9
700860,701,560
700870,1579,722
700880,781,532
700890,42,616
700900,552,216
700910,611,905
700920,422,644
700930,1447,47
700940,1470,423
700950,965,174
700960,867,885
700970,228,66
700980,58,202
700990,1215,427
701000,392,212
701010,124,568
701020,1473,333
701030,127,841
701040,1164,282
701050,1615,205
701060,1257,328
701070,1469,828
701080,325,419
701090,15,497
701100,997,70
701110,364,259
701120,1804,568
701130,678,939
701140,1757,536
701150,1043,379
701160,1713,961
701170,1637,246
701180,1111,806
701190,1893,920
701200,1854,464
701210,381,599
701220,1982,910
701230,1204,21
701240,1342,99
701250,1245,947
701260,127,742
701270,1051,378
701280,616,911
701290,996,614
701300,941,596
701310,1158,222
701320,1579,647
701330,351,417
701340,1716,333
701350,1616,577
701360,285,422
701370,451,909
701380,26,634
701390,813,494
701400,219,771
701410,1489,785
701420,537,177
701430,198,424
701440,828,553
701450,570,519
701460,103,82
701470,1838,460
701480,728,949
701490,95,779
701500,1982,709
701510,554,455
701520,377,470
701530,1720,917
701540,333,112
701550,1175,165
701560,18,599
701570,1749,190
701580,1077,59
701590,1421,428
701600,525,226
701610,293,727
701620,720,962
701630,1002,60
701640,18,509
701650,838,498
701660,1009,309
701670,1744,665
701680,1572,546
701690,722,703
701700,1517,213
701710,945,120
701720,1315,225
701730,819,379
701740,1947,530
701750,713,801
701760,369,505
701770,1805,192
701780,1442,119
701790,841,121
701800,933,703
701810,170,171
701820,416,760
701830,1634,554
701840,1855,63
701850,1978,576
701860,959,125
701870,1307,284
701880,277,543
701890,1287,737
701900,1892,671
701910,1801,337
701920,393,620
701930,116,306
701940,143,43
701950,1861,431
701960,861,748
701970,1201,346
701980,405,642
701990,1263,981
702000,1667,157
702010,146,595
702020,526,642
702030,1762,573
702040,222,720
702050,1837,607
702060,1376,375
702070,813,224
702080,510,268
702090,1184,153
702100,376,512
702110,296,642
702120,1204,740
702130,1018,928
702140,208,963
702150,705,298
702160,244,541
702170,1374,729
702180,1451,796
702190,1562,684
702200,1210,926
702210,574,994
702220,1085,569
702230,1287,630
702240,1061,749
702250,745,110
702260,862,843
702270,1131,869
702280,308,468
702290,558,238
702300,189,729
702310,1415,293
702320,1674,496
702330,793,716
702340,846,107
702350,1324,867
702360,855,946
702370,1030,143
702380,1288,218
702390,1768,973
702400,1615,966
702410,1749,994
702420,1080,597
702430,1341,832
702440,1449,564
702450,834,919
702460,1519,179
702470,310,295
702480,1553,701
702490,1220,506
702500,1081,874
702510,195,882
702520,595,49
702530,1325,874
702540,1483,829
702550,1958,161
702560,1307,665
702570,766,113
702580,1154,157
702590,1518,523
702600,641,376
702610,190,513
702620,1076,584
702630,179,578
702640,1864,31
702650,704,879
702660,1033,13
702670,160,642
702680,534,197
702690,329,148
702700,816,316
702710,1779,27
702720,734,655
702730,251,621
702740,270,517
702750,1109,381
702760,1495,101
702770,310,367
702780,1193,217
702790,1086,47
702800,1297,659
702810,1944,972
702820,1959,234
702830,660,628
702840,279,948
702850,360,417
702860,871,835
702870,1670,536
702880,757,684
702890,1547,590
702900,658,917
702910,1851,103
702920,466,746
702930,414,628
702940,1840,104
702950,996,785
702960,743,565
702970,103,590
702980,921,383
702990,1357,195
703000,1370,552
703010,317,878
703020,930,556
703030,1144,686
703040,529,622
703050,1942,819
703060,1751,921
703070,690,771
703080,378,838
703090,1611,377
703100,557,157
703110,406,195
703120,1030,52
703130,1236,600
703140,334,704
703150,945,470
703160,1257,937
703170,528,650
703180,1505,281
703190,1930,183
703200,1622,950
703210,1790,977
703220,1957,747
703230,540,889
703240,579,198
703250,210,441
703260,573,249
703270,971,347
703280,1838,284
703290,1045,477
703300,105,31
703310,1279,65
703320,1467,990
703330,1392,195
703340,1727,195
703350,806,711
703360,1083,924
703370,1195,964
703380,769,547
703390,88,617
703400,935,47
703410,1419,714
703420,1,973
