value,page,position
14500000,1085,596
14500010,1386,489
14500020,756,588
14500030,507,93
14500040,970,760
14500050,596,197
14500060,360,122
14500070,515,934
14500080,1067,737
14500090,1727,741
14500100,239,55
14500110,798,37
14500120,598,788
14500130,854,740
14500140,354,151
14500150,1312,754
14500160,1420,533
14500170,721,823
14500180,282,436
14500190,1437,62
14500200,803,368
14500210,255,739
14500220,1621,967
14500230,718,68
14500240,744,235
14500250,1996,173
14500260,1125,249
14500270,1798,269
14500280,1339,228
14500290,57,266
14500300,416,16
14500310,1875,193
14500320,1060,2
14500330,1635,218
14500340,776,476
14500350,1367,83
14500360,1941,342
14500370,870,759
14500380,477,198
14500390,1619,239
14500400,1875,276
14500410,88,193
14500420,152,108
14500430,997,71
14500440,981,214
14500450,873,599
14500460,1650,37
14500470,602,887
14500480,1322,365
14500490,1324,584
14500500,1020,254
14500510,319,166
14500520,1265,780
14500530,120,187
14500540,1773,717
14500550,1431,606
14500560,988,414
14500570,1849,361
14500580,398,696
14500590,998,251
14500600,375,632
14500610,1928,570
14500620,1240,239
14500630,208,237
14500640,1989,109
14500650,473,384
14500660,794,168
14500670,134,492
14500680,249,800
14500690,1499,227
14500700,358,226
14500710,881,448
14500720,930,852
14500730,445,586
14500740,1638,48
14500750,1882,265
14500760,1918,249
14500770,1738,913
14500780,522,751
14500790,858,330
14500800,556,171
14500810,1717,6
14500820,1871,16
14500830,531,212
14500840,109,502
14500850,154,139
14500860,348,721
14500870,1573,540
14500880,1896,96
14500890,1129,827
14500900,117,335
14500910,1151,201
14500920,1102,890
14500930,1310,32
14500940,1351,490
14500950,834,406
14500960,680,282
14500970,1907,463
14500980,910,644
14500990,1952,376
14501000,1959,455
14501010,993,234
14501020,437,621
14501030,1425,72
14501040,432,439
14501050,1635,135
14501060,468,317
14501070,1285,622
14501080,265,970
14501090,1438,265
14501100,1520,320
14501110,1517,21
14501120,1683,347
14501130,265,273
14501140,1018,436
14501150,623,989
14501160,1786,653
14501170,573,229
14501180,1742,116
14501190,792,96
14501200,1843,327
14501210,931,633
14501220,379,326
14501230,227,147
14501240,1620,966
14501250,1320,842
14501260,1109,325
14501270,174,165
14501280,1750,37
14501290,1627,343
14501300,1379,683
14501310,32,653
14501320,378,859
14501330,1148,671
14501340,1833,839
14501350,136,953
14501360,749,222
14501370,1127,563
14501380,1469,621
14501390,407,241
14501400,1238,979
14501410,1079,787
14501420,1025,28
14501430,1132,225
14501440,469,646
14501450,255,327
14501460,1491,933
14501470,1858,549
14501480,231,503
14501490,1455,500
14501500,1446,789
14501510,308,61
14501520,866,763
14501530,230,610
14501540,261,795
14501550,427,214
14501560,647,315
14501570,1131,429
14501580,817,489
14501590,998,683
14501600,482,311
14501610,399,226
14501620,1987,116
14501630,453,210
14501640,1016,140
14501650,1773,667
14501660,100,895
14501670,432,845
14501680,1217,72
14501690,1728,679
14501700,1554,417
14501710,1053,365
14501720,1600,928
14501730,1394,381
14501740,259,865
14501750,902,639
14501760,1104,997
14501770,1616,70
14501780,1232,987
14501790,1433,814
14501800,795,54
14501810,1534,580
14501820,1945,546
14501830,88,167
14501840,1715,308
14501850,1190,459
14501860,927,94
14501870,1408,765
14501880,1716,717
14501890,672,285
14501900,190,248
14501910,1494,67
14501920,1895,395
14501930,434,307
14501940,1411,633
14501950,348,501
14501960,811,416
14501970,88,390
14501980,1507,259
14501990,82,601
14502000,1423,512
14502010,910,568
14502020,1576,79
14502030,1863,813
14502040,29,726
14502050,1016,469
14502060,1255,818
14502070,1883,84
14502080,1280,719
14502090,1173,675
14502100,619,324
14502110,1750,870
14502120,1140,163
14502130,1144,483
14502140,741,548
14502150,1373,775
14502160,1650,247
14502170,1205,429
14502180,1117,595
14502190,973,915
14502200,1481,60
14502210,1643,641
14502220,1693,580
14502230,817,783
14502240,1627,430
14502250,1632,897
14502260,387,334
14502270,1878,235
14502280,1891,115
14502290,1489,621
14502300,1560,692
14502310,1384,29
14502320,378,554
14502330,204,162
14502340,1152,459
14502350,1321,370
14502360,1646,583
14502370,57,593
14502380,606,849
14502390,167,449
14502400,1397,241
14502410,643,719
14502420,1299,467
14502430,1534,623
14502440,864,337
14502450,670,721
14502460,458,517
14502470,718,557
14502480,1570,641
14502490,1429,482
14502500,1883,777
14502510,1950,644
14502520,1067,924
14502530,226,668
14502540,1929,705
14502550,1900,468
14502560,1083,465
14502570,607,477
14502580,1074,589
14502590,9,78
14502600,829,571
14502610,1267,247
14502620,1381,770
14502630,438,765
14502640,403,848
14502650,1253,734
14502660,516,788
14502670,1141,536
14502680,697,735
14502690,576,38
14502700,1373,925
14502710,188,201
14502720,1206,844
14502730,507,686
14502740,1473,237
14502750,1144,730
14502760,597,411
14502770,63,968
14502780,584,140
14502790,1488,629
14502800,39,102
14502810,1861,285
14502820,1999,338
14502830,716,546
14502840,167,212
14502850,94,183
14502860,1720,985
14502870,344,933
14502880,985,95
14502890,166,868
14502900,563,415
14502910,828,977
14502920,356,776
14502930,1026,190
14502940,954,509
14502950,1440,662
14502960,819,589
14502970,847,838
14502980,863,451
14502990,1745,873
14503000,1849,644
14503010,1862,610
14503020,945,469
14503030,258,266
14503040,900,185
14503050,1010,199
14503060,853,185
14503070,549,286
14503080,1364,387
14503090,222,85
14503100,1242,674
14503110,1607,307
14503120,952,932
14503130,1373,358
14503140,1418,201
14503150,1131,845
14503160,410,508
14503170,1508,563
14503180,233,132
14503190,1025,677
14503200,572,417
14503210,789,449
14503220,1679,412
14503230,988,109
14503240,1125,197
14503250,551,482
14503260,382,639
14503270,948,351
14503280,198,490
14503290,415,502
14503300,1156,696
14503310,285,720
14503320,400,356
14503330,773,699
14503340,1297,37
14503350,1281,106
14503360,1138,599
14503370,334,928
14503380,492,736
14503390,524,551
14503400,124,524
14503410,1827,931
14503420,1101,911
14503430,1391,19
14503440,75,315
14503450,840,977
14503460,1600,547
14503470,1049,507
14503480,306,316
14503490,113,425
14503500,1835,534
14503510,223,563
14503520,84,700
14503530,191,655
14503540,1892,329
14503550,1383,326
14503560,938,610
14503570,1358,106
14503580,1673,168
14503590,524,525
14503600,656,521
14503610,738,525
14503620,568,866
14503630,1654,888
14503640,1831,919
14503650,529,758
14503660,412,850
14503670,48,587
14503680,1879,860
14503690,1271,493
14503700,734,848
14503710,995,642
14503720,1132,412
14503730,1577,81
14503740,906,987
14503750,5,69
14503760,590,868
14503770,756,533
14503780,1942,226
14503790,1571,811
14503800,1228,38
14503810,494,293
14503820,787,437
14503830,432,412
14503840,586,595
14503850,1918,35
14503860,1359,463
14503870,1184,681
14503880,1856,824
14503890,1284,567
14503900,650,81
14503910,1051,765
14503920,877,693
14503930,252,413
14503940,1736,325
14503950,561,481
14503960,1599,121
14503970,1150,737
14503980,89,323
14503990,41,914
14504000,1614,470
14504010,721,717
14504020,1956,706
14504030,1323,13
14504040,857,234
14504050,125,684
14504060,1265,65
14504070,1226,742
14504080,715,479
14504090,1193,519
14504100,611,268
14504110,473,598
14504120,226,480
14504130,1885,458
14504140,725,663
14504150,897,525
14504160,389,818
14504170,860,437
14504180,1719,276
14504190,142,56
14504200,1892,188
14504210,1868,682
14504220,1109,204
14504230,1860,412
14504240,1967,56
14504250,717,419
14504260,409,799
14504270,894,771
14504280,831,385
14504290,650,109
14504300,1919,984
14504310,483,859
14504320,1390,894
14504330,215,152
14504340,1796,276
14504350,1099,703
14504360,63,358
14504370,737,720
14504380,586,267
14504390,1272,345
14504400,1056,684
14504410,1425,630
14504420,218,362
14504430,1337,483
14504440,172,632
14504450,1293,814
14504460,1686,927
14504470,598,303
14504480,127,957
14504490,1166,531
14504500,972,417
14504510,455,420
14504520,1015,187
14504530,1224,760
14504540,749,683
14504550,739,102
14504560,1275,288
14504570,742,50
14504580,1680,221
14504590,825,165
14504600,1123,752
14504610,688,871
14504620,1999,841
14504630,1249,674
14504640,520,556
14504650,976,591
14504660,437,637
14504670,1951,160
14504680,1414,643
