value,page,position
15700000,553,332
15700010,1196,680
15700020,836,619
15700030,1462,655
15700040,173,191
15700050,712,365
15700060,1504,433
15700070,1888,573
15700080,1498,551
15700090,1481,830
15700100,1819,913
15700110,1911,148
15700120,1191,593
15700130,1820,160
15700140,316,960
15700150,1756,331
15700160,341,447
15700170,1564,350
15700180,587,802
15700190,1226,155
15700200,1333,348
15700210,410,664
15700220,1867,282
15700230,296,222
15700240,570,651
15700250,725,539
15700260,1323,877
15700270,1691,492
15700280,355,708
15700290,1336,224
15700300,1882,136
15700310,294,510
15700320,1949,44
15700330,55,470
15700340,554,199
15700350,269,42
15700360,1376,681
15700370,1287,31
15700380,820,90
15700390,780,320
15700400,1264,259
15700410,503,971
15700420,563,680
15700430,1650,260
15700440,363,954
15700450,1632,656
15700460,1005,941
15700470,647,95
15700480,1344,609
15700490,87,201
15700500,303,320
15700510,336,168
15700520,1486,635
15700530,1459,61
15700540,1329,304
15700550,303,198
15700560,1056,215
15700570,79,283
15700580,618,368
15700590,1428,144
15700600,393,601
15700610,1131,97
15700620,1193,243
15700630,1132,637
15700640,1536,813
15700650,1620,203
15700660,240,607
15700670,367,159
15700680,482,692
15700690,733,703
15700700,1618,296
15700710,482,495
15700720,1884,683
15700730,1006,127
15700740,298,554
15700750,123,757
15700760,1212,528
15700770,797,435
15700780,1048,989
15700790,1199,963
15700800,107,408
15700810,1978,182
15700820,769,950
15700830,1052,551
15700840,1125,838
15700850,1671,71
15700860,698,553
15700870,70,418
15700880,517,90
15700890,1407,248
15700900,357,117
15700910,933,457
15700920,1923,395
15700930,224,693
15700940,1730,385
15700950,412,80
15700960,1166,114
15700970,979,291
15700980,116,105
15700990,1261,929
15701000,1764,561
15701010,617,859
15701020,1517,105
15701030,813,819
15701040,451,101
15701050,1501,58
15701060,185,372
15701070,1587,14
15701080,330,36
15701090,1284,194
15701100,31,925
15701110,1151,989
15701120,335,129
15701130,1390,805
15701140,623,963
15701150,21,775
15701160,1110,593
15701170,1015,199
15701180,469,210
15701190,909,931
15701200,722,995
15701210,1676,198
15701220,1108,67
15701230,976,713
15701240,1477,803
15701250,322,421
15701260,1417,858
15701270,1653,34
15701280,1017,450
15701290,481,874
15701300,49,205
15701310,809,393
15701320,570,176
15701330,757,869
15701340,752,658
15701350,471,667
15701360,1272,521
15701370,769,115
15701380,1820,604
15701390,300,449
15701400,336,63
15701410,751,272
15701420,1943,711
15701430,249,20
15701440,1032,616
15701450,1760,572
15701460,1842,15
15701470,495,267
15701480,688,224
15701490,425,90
15701500,547,688
15701510,295,671
15701520,1508,276
15701530,1795,633
15701540,380,988
15701550,885,138
15701560,1529,644
15701570,1608,191
15701580,486,375
15701590,628,688
15701600,1602,335
15701610,1585,228
15701620,1864,165
15701630,761,716
15701640,426,302
15701650,1360,72
15701660,77,449
15701670,142,469
15701680,1033,631
15701690,158,419
15701700,850,151
15701710,244,140
15701720,114,742
15701730,1682,302
15701740,1485,290
15701750,1810,955
15701760,1060,152
15701770,1225,530
15701780,41,410
15701790,573,607
15701800,1627,64
15701810,1870,691
15701820,687,296
15701830,928,998
15701840,655,603
15701850,919,298
15701860,1235,298
15701870,1074,532
