value,page,position
18500000,303,847
18500010,41,862
18500020,1785,878
18500030,1109,565
18500040,229,955
18500050,301,440
18500060,1716,84
18500070,1944,223
18500080,1960,938
18500090,266,759
18500100,1184,664
18500110,358,63
18500120,169,724
18500130,477,352
18500140,181,24
18500150,719,55
18500160,284,292
18500170,1761,908
18500180,538,639
18500190,196,499
18500200,1458,372
18500210,1275,968
18500220,1538,694
18500230,84,957
18500240,1493,606
18500250,222,107
18500260,602,469
18500270,683,726
18500280,1596,893
18500290,1197,957
18500300,1364,926
18500310,1981,230
18500320,416,35
18500330,1181,542
18500340,994,566
18500350,1928,140
18500360,1661,420
18500370,1415,243
18500380,127,926
18500390,893,189
18500400,1460,423
18500410,508,693
18500420,816,619
18500430,825,476
18500440,236,151
18500450,225,711
18500460,12,47
18500470,699,138
18500480,1997,981
18500490,1177,99
18500500,1400,51
18500510,359,601
18500520,117,630
18500530,1697,430
18500540,113,159
18500550,1252,545
18500560,295,769
18500570,1620,364
18500580,1857,833
18500590,328,410
18500600,326,55
18500610,1945,357
18500620,384,703
18500630,1889,565
18500640,199,411
18500650,358,510
18500660,1791,615
18500670,1524,406
18500680,1121,711
18500690,972,750
18500700,718,908
18500710,1505,52
18500720,1255,478
18500730,1671,568
18500740,596,2
18500750,1473,132
18500760,103,706
18500770,1950,505
18500780,1644,856
18500790,771,426
18500800,1863,492
18500810,428,411
18500820,307,290
18500830,316,725
18500840,1673,850
18500850,1866,925
18500860,198,205
18500870,1534,821
18500880,944,73
18500890,933,439
18500900,1174,284
18500910,1463,853
18500920,945,980
18500930,1496,361
18500940,1152,72
18500950,549,276
18500960,480,770
18500970,642,377
18500980,1457,260
18500990,865,66
18501000,559,944
18501010,743,997
18501020,706,397
18501030,110,544
18501040,335,843
18501050,1638,103
18501060,1554,761
18501070,1059,136
18501080,1692,143
18501090,1262,269
18501100,1432,521
18501110,1490,238
18501120,177,750
18501130,1885,167
18501140,460,106
18501150,140,940
18501160,673,178
18501170,1399,113
18501180,1342,709
18501190,693,67
18501200,1716,946
18501210,1951,526
