value,page,position
7800000,1376,905
7800010,94,7
7800020,1270,377
7800030,1129,496
7800040,858,209
7800050,1767,148
7800060,791,414
7800070,998,226
7800080,1727,868
7800090,1895,326
7800100,1741,550
7800110,753,519
7800120,293,218
7800130,926,530
7800140,1211,844
7800150,1171,164
7800160,1046,746
7800170,1828,206
7800180,1643,414
7800190,1068,519
7800200,1553,990
7800210,1154,877
7800220,1217,765
7800230,1933,190
7800240,285,366
7800250,658,5
7800260,644,433
7800270,1950,390
7800280,8,3
7800290,1502,615
7800300,953,906
7800310,770,229
7800320,465,278
7800330,1012,279
7800340,375,494
7800350,122,769
7800360,394,476
7800370,1029,590
7800380,1727,90
7800390,1108,593
7800400,933,702
7800410,527,436
7800420,861,466
7800430,1051,844
7800440,461,175
7800450,117,548
7800460,1604,916
7800470,1128,500
7800480,1324,733
7800490,992,924
7800500,809,429
7800510,10,963
7800520,1582,694
7800530,829,58
7800540,1923,310
7800550,1828,817
7800560,990,661
7800570,511,98
7800580,669,330
7800590,1872,555
7800600,145,715
7800610,978,446
7800620,295,223
7800630,1048,308
7800640,1719,699
7800650,1713,468
7800660,136,355
7800670,1826,298
7800680,1805,350
7800690,1012,661
7800700,522,98
7800710,1986,296
7800720,728,965
7800730,1958,850
7800740,1135,385
7800750,1078,301
7800760,768,105
7800770,1401,397
7800780,709,284
7800790,1393,566
7800800,1747,659
7800810,1436,710
7800820,1811,525
7800830,1911,127
7800840,1378,745
7800850,1750,248
7800860,1495,666
7800870,1081,747
7800880,83,628
7800890,1982,710
7800900,1501,268
7800910,1850,991
7800920,1431,929
7800930,91,576
7800940,1585,138
7800950,1005,58
7800960,939,386
7800970,372,449
7800980,1538,443
7800990,1182,841
7801000,1317,380
7801010,564,855
7801020,114,318
7801030,447,913
7801040,171,356
7801050,883,603
7801060,1624,859
7801070,1915,15
7801080,1606,977
7801090,1818,663
7801100,700,63
7801110,327,646
7801120,962,308
7801130,717,996
7801140,1759,964
7801150,587,360
7801160,1241,278
7801170,1960,103
7801180,1148,591
7801190,1716,385
7801200,91,188
7801210,244,969
7801220,1401,283
7801230,1180,58
7801240,424,624
7801250,804,667
7801260,72,119
7801270,506,274
7801280,276,195
7801290,1210,2
7801300,1728,385
7801310,823,90
7801320,528,179
7801330,1175,344
7801340,118,237
7801350,1956,684
7801360,722,705
7801370,233,59
7801380,1536,529
7801390,774,84
7801400,122,320
7801410,360,775
7801420,980,698
7801430,1683,252
7801440,266,630
7801450,1670,168
7801460,1418,561
7801470,191,274
7801480,1625,357
7801490,1972,145
7801500,1664,281
7801510,1068,955
7801520,1746,229
7801530,630,230
7801540,1522,276
7801550,1206,135
7801560,639,869
7801570,325,48
7801580,108,547
7801590,732,944
7801600,1369,605
7801610,994,458
7801620,89,808
7801630,989,784
7801640,1997,975
7801650,838,603
7801660,1291,76
7801670,1509,203
7801680,1718,190
7801690,1243,428
7801700,1958,231
7801710,1978,616
7801720,644,610
7801730,1376,786
7801740,505,852
7801750,316,535
7801760,999,935
7801770,1243,381
7801780,1798,47
7801790,1121,818
7801800,637,669
7801810,1309,291
7801820,1326,675
7801830,1694,982
7801840,1536,626
7801850,1891,577
7801860,1766,85
7801870,1125,242
7801880,1019,859
7801890,1287,508
7801900,1174,103
7801910,1848,579
7801920,423,843
7801930,637,676
7801940,1381,601
7801950,287,638
7801960,1827,666
7801970,1447,954
7801980,1282,121
7801990,1910,849
7802000,1728,770
7802010,1143,419
7802020,487,598
7802030,127,30
7802040,1654,429
7802050,1295,824
7802060,495,992
7802070,1624,690
7802080,826,922
7802090,298,837
7802100,931,236
7802110,1740,355
7802120,773,679
7802130,1536,42
7802140,1137,156
7802150,1864,738
7802160,233,384
7802170,552,563
7802180,1904,951
7802190,132,103
7802200,511,653
7802210,492,187
7802220,227,336
7802230,1978,418
7802240,1965,161
7802250,1220,46
7802260,1484,678
7802270,998,325
7802280,1095,304
7802290,402,797
7802300,86,575
7802310,1142,819
7802320,156,837
7802330,1975,16
7802340,6,62
7802350,1383,419
7802360,415,328
7802370,670,343
7802380,1467,78
7802390,1925,900
7802400,1766,630
7802410,1844,809
7802420,1246,570
7802430,972,895
7802440,1315,0
7802450,716,814
7802460,17,187
7802470,1726,551
7802480,119,541
7802490,1991,69
7802500,1794,644
7802510,1472,817
7802520,1745,910
7802530,1237,263
7802540,1173,414
7802550,586,396
7802560,754,322
7802570,1044,549
7802580,1209,683
7802590,1298,411
7802600,495,48
7802610,1990,833
7802620,1424,166
7802630,1538,309
7802640,1225,456
7802650,1432,190
7802660,1899,847
7802670,916,696
7802680,340,728
7802690,593,702
7802700,76,688
7802710,166,461
7802720,298,224
7802730,1100,360
7802740,656,654
7802750,1707,202
7802760,224,43
7802770,316,391
7802780,1101,499
7802790,597,11
7802800,1771,683
7802810,992,986
7802820,1167,590
7802830,1802,164
7802840,1935,417
7802850,394,986
7802860,1642,911
7802870,489,59
7802880,978,235
7802890,1492,974
7802900,936,622
7802910,892,754
7802920,1783,383
7802930,590,687
7802940,715,553
7802950,1156,525
7802960,1397,589
7802970,189,538
7802980,1025,830
7802990,1072,757
7803000,1654,330
7803010,237,669
7803020,532,569
7803030,1792,374
7803040,157,684
7803050,1701,521
7803060,1260,469
7803070,1753,677
7803080,1170,803
7803090,1261,693
7803100,148,764
7803110,634,481
7803120,452,138
7803130,1107,757
7803140,1263,288
7803150,395,674
7803160,420,926
7803170,1325,69
7803180,270,142
7803190,1757,755
7803200,1604,844
7803210,159,557
7803220,1289,742
7803230,263,712
7803240,1813,947
7803250,432,334
7803260,1230,821
7803270,295,361
7803280,1225,151
7803290,1005,257
7803300,1698,900
7803310,578,169
7803320,1507,709
7803330,1419,552
7803340,557,572
7803350,1478,258
7803360,1160,329
7803370,1309,46
7803380,1767,736
7803390,804,631
7803400,51,891
7803410,757,145
7803420,659,374
7803430,1365,143
7803440,1607,645
7803450,922,852
7803460,279,717
7803470,575,436
7803480,553,131
7803490,840,32
7803500,1739,132
7803510,1357,960
7803520,1673,690
7803530,651,726
7803540,54,955
7803550,1337,427
7803560,1241,235
7803570,1599,923
7803580,582,63
7803590,924,600
7803600,1636,423
7803610,1854,370
7803620,1438,783
7803630,938,354
7803640,1022,900
7803650,722,130
7803660,384,932
7803670,1209,189
7803680,1038,197
7803690,1397,769
7803700,1599,865
7803710,960,950
7803720,1207,249
7803730,1564,566
7803740,541,97
7803750,1232,319
7803760,1214,82
7803770,724,259
7803780,1348,20
7803790,872,472
7803800,938,286
7803810,1753,688
7803820,263,943
7803830,1785,147
7803840,210,900
7803850,56,706
7803860,1561,593
7803870,604,484
7803880,1302,462
7803890,1083,932
7803900,1816,874
7803910,934,252
7803920,870,426
7803930,1776,588
7803940,1617,417
7803950,510,915
7803960,480,563
7803970,229,867
7803980,674,368
7803990,1874,746
7804000,1156,157
7804010,1882,349
7804020,720,978
7804030,1717,451
7804040,378,754
7804050,599,800
