value,page,position
11900000,390,834
11900010,1125,349
11900020,219,103
11900030,228,683
11900040,861,291
11900050,1877,343
11900060,1804,253
11900070,1351,130
11900080,1916,125
11900090,22,753
11900100,665,415
11900110,629,317
11900120,331,975
11900130,1003,257
11900140,1583,776
11900150,205,335
11900160,1467,386
11900170,774,75
11900180,1957,687
11900190,1572,52
11900200,1520,108
11900210,1178,773
11900220,1072,132
11900230,226,114
11900240,52,108
11900250,833,675
11900260,147,31
11900270,1142,487
11900280,1720,559
11900290,1543,953
11900300,92,974
11900310,369,645
11900320,1151,710
11900330,1001,507
11900340,1602,7
11900350,1596,593
11900360,1103,968
11900370,105,203
11900380,1951,373
11900390,1030,978
11900400,309,841
11900410,1214,788
11900420,601,884
11900430,762,396
11900440,666,233
11900450,349,881
11900460,1084,963
11900470,1730,232
11900480,1662,987
11900490,265,261
11900500,1140,327
11900510,66,159
11900520,294,472
11900530,272,764
11900540,1971,623
11900550,753,58
11900560,1815,417
11900570,1242,600
11900580,1473,684
11900590,1243,310
11900600,1143,249
11900610,242,80
11900620,1462,572
11900630,1266,805
11900640,818,438
11900650,1993,171
11900660,375,698
11900670,232,298
11900680,982,166
11900690,1976,741
11900700,549,307
11900710,1525,926
11900720,1271,283
11900730,510,629
11900740,187,948
11900750,399,659
11900760,1275,400
11900770,1957,934
11900780,217,65
11900790,1667,5
11900800,825,357
11900810,305,79
11900820,191,997
11900830,325,661
11900840,1780,531
11900850,1757,627
11900860,147,78
11900870,1188,95
11900880,1632,938
11900890,1786,714
11900900,1743,164
11900910,1462,714
11900920,1667,807
11900930,1683,530
11900940,777,668
11900950,1782,23
11900960,276,812
11900970,1480,737
11900980,42,237
11900990,1078,282
11901000,738,426
11901010,1627,324
11901020,1498,932
11901030,1503,314
11901040,334,563
11901050,715,273
11901060,764,886
11901070,275,552
11901080,1863,308
11901090,110,560
11901100,1715,608
11901110,357,302
11901120,212,420
11901130,1650,687
11901140,1407,747
11901150,1506,287
11901160,1924,426
11901170,766,637
11901180,837,803
11901190,1460,2
