value,page,position
19200000,1227,33
19200010,1136,502
19200020,674,695
19200030,454,695
19200040,1556,591
19200050,1735,714
19200060,1783,638
19200070,601,155
19200080,1428,551
19200090,1514,543
19200100,1917,351
19200110,1894,748
19200120,955,300
19200130,1352,434
19200140,1561,91
19200150,230,275
19200160,1616,550
19200170,652,966
19200180,725,357
19200190,1638,881
19200200,273,364
19200210,598,255
19200220,215,972
19200230,444,688
19200240,197,214
19200250,396,212
19200260,350,825
19200270,1237,441
19200280,308,42
19200290,1034,85
19200300,645,719
19200310,462,368
19200320,1764,487
19200330,1333,154
19200340,1044,380
19200350,151,117
19200360,1421,21
19200370,169,412
19200380,873,646
19200390,136,184
19200400,1259,507
19200410,1257,563
19200420,241,346
19200430,38,145
19200440,1836,683
19200450,786,230
19200460,1406,721
19200470,1390,677
19200480,163,35
19200490,197,707
19200500,911,265
19200510,694,895
19200520,1055,539
19200530,632,396
19200540,1253,553
19200550,1335,83
19200560,1667,806
19200570,771,463
19200580,1115,633
19200590,93,763
19200600,226,514
19200610,815,268
19200620,1015,302
19200630,1235,224
19200640,1746,514
19200650,1155,158
19200660,78,756
19200670,1098,203
19200680,1681,942
19200690,539,776
19200700,1395,928
19200710,236,36
19200720,340,649
19200730,1675,747
19200740,1872,924
19200750,403,216
19200760,923,293
19200770,1205,569
19200780,750,558
19200790,1147,141
19200800,41,803
19200810,1586,288
19200820,1802,94
19200830,1183,659
19200840,398,748
19200850,314,484
19200860,99,847
19200870,1129,116
19200880,1203,747
19200890,1282,392
19200900,1637,565
19200910,1936,21
19200920,1867,226
19200930,559,215
19200940,268,911
19200950,1206,690
19200960,1683,64
19200970,459,721
19200980,265,505
19200990,1229,317
19201000,1227,932
19201010,744,746
19201020,1333,706
19201030,78,59
19201040,1024,196
19201050,1795,803
19201060,1278,736
19201070,589,821
19201080,897,177
19201090,616,680
19201100,1408,531
19201110,671,775
19201120,385,636
19201130,265,500
19201140,550,370
19201150,711,276
19201160,586,856
19201170,126,176
19201180,1253,808
19201190,40,538
19201200,1910,982
19201210,662,491
19201220,396,56
19201230,846,906
19201240,978,998
19201250,1547,397
19201260,264,501
19201270,748,739
19201280,376,332
19201290,1475,736
19201300,1608,908
19201310,50,517
19201320,1206,89
19201330,1630,619
19201340,174,534
19201350,191,368
19201360,613,298
19201370,67,283
19201380,1691,153
19201390,1229,527
19201400,19,563
19201410,609,903
19201420,22,479
19201430,391,263
19201440,304,855
19201450,362,48
19201460,1365,224
19201470,1578,76
19201480,229,780
19201490,815,308
19201500,411,416
19201510,1253,531
19201520,287,500
19201530,1605,906
19201540,517,259
19201550,1903,488
19201560,1278,484
19201570,1153,791
19201580,1184,311
19201590,1499,522
19201600,1165,632
19201610,1599,913
19201620,1765,972
19201630,1194,371
19201640,892,462
19201650,468,690
19201660,449,744
19201670,1991,972
19201680,95,442
19201690,1040,184
19201700,1234,783
19201710,1978,730
19201720,651,616
19201730,1201,718
19201740,1970,844
19201750,1524,156
19201760,1572,76
19201770,1546,184
19201780,1683,789
19201790,1384,972
19201800,150,777
19201810,804,470
19201820,341,237
19201830,1028,759
19201840,472,850
19201850,814,557
19201860,534,611
19201870,1926,544
19201880,1080,651
19201890,1215,356
19201900,1244,933
19201910,165,612
19201920,1702,968
19201930,1897,26
19201940,1524,882
19201950,1759,528
19201960,448,732
19201970,200,341
19201980,1564,347
19201990,717,607
19202000,748,328
19202010,1822,120
19202020,268,433
19202030,479,106
19202040,1914,313
19202050,1506,418
19202060,1715,511
19202070,1692,738
19202080,237,748
19202090,1812,161
19202100,1654,570
19202110,444,552
19202120,1262,546
19202130,517,338
19202140,219,407
19202150,1285,127
19202160,1174,526
19202170,950,755
19202180,1872,390
19202190,1712,213
19202200,1211,248
19202210,1694,696
19202220,947,906
19202230,327,781
19202240,249,207
19202250,797,477
19202260,720,774
19202270,1470,545
19202280,455,451
19202290,37,11
19202300,1627,68
19202310,1042,990
19202320,694,472
19202330,37,668
19202340,1755,478
19202350,1885,999
19202360,1970,830
19202370,1627,890
19202380,1487,252
19202390,386,281
19202400,477,55
19202410,1700,618
19202420,1851,511
19202430,1586,142
19202440,1577,616
19202450,1376,818
19202460,1525,544
19202470,1543,353
19202480,191,503
19202490,1735,653
19202500,938,430
19202510,38,334
19202520,1003,586
19202530,823,768
19202540,1783,466
19202550,1575,37
19202560,845,454
19202570,1645,134
19202580,1297,438
19202590,1957,640
19202600,140,211
19202610,597,718
19202620,273,597
19202630,381,675
19202640,1024,162
19202650,1438,794
19202660,670,917
19202670,263,914
19202680,925,191
19202690,163,956
19202700,1785,600
19202710,806,180
19202720,687,126
19202730,967,919
19202740,254,512
19202750,1231,560
19202760,982,517
19202770,1442,345
19202780,679,782
19202790,1674,104
19202800,213,20
19202810,799,5
19202820,426,109
19202830,1610,574
19202840,152,51
19202850,706,966
19202860,1317,621
19202870,1085,960
19202880,1151,647
19202890,38,882
19202900,1961,335
19202910,1760,903
19202920,296,620
19202930,301,807
19202940,688,179
19202950,148,270
19202960,966,797
19202970,251,346
19202980,1688,908
19202990,1565,795
19203000,739,476
19203010,1075,573
19203020,580,181
19203030,1712,61
19203040,1269,786
19203050,1158,173
19203060,1055,937
19203070,1446,799
19203080,1403,202
19203090,1,376
19203100,960,264
19203110,1366,867
19203120,1168,315
19203130,1197,338
19203140,1657,424
19203150,696,54
19203160,1000,883
19203170,1446,837
19203180,1764,323
19203190,91,326
19203200,72,858
19203210,1355,72
19203220,31,746
19203230,1784,173
19203240,245,365
19203250,413,924
19203260,620,973
19203270,569,662
19203280,491,790
19203290,1223,243
19203300,1178,242
19203310,439,910
19203320,612,1
19203330,1921,585
19203340,806,491
19203350,1684,575
19203360,1633,740
19203370,604,213
19203380,646,698
19203390,365,376
19203400,1418,161
19203410,987,588
19203420,1530,336
19203430,1960,287
19203440,303,266
19203450,1530,147
19203460,88,628
19203470,1917,655
19203480,1731,150
19203490,347,49
19203500,1623,991
19203510,1850,100
19203520,1015,814
19203530,1226,949
19203540,1863,565
19203550,1995,774
19203560,1986,164
19203570,918,399
19203580,630,929
19203590,1922,176
19203600,663,690
19203610,793,237
19203620,1451,65
19203630,1195,671
19203640,1805,280
19203650,943,259
19203660,855,21
19203670,988,269
19203680,1197,72
19203690,1093,327
19203700,708,153
19203710,1240,80
19203720,1806,319
19203730,1624,268
19203740,505,595
19203750,1542,43
19203760,949,213
19203770,996,891
19203780,912,649
19203790,731,34
19203800,1192,715
19203810,796,785
19203820,1995,977
19203830,959,619
19203840,1947,13
19203850,1276,41
19203860,773,936
19203870,1019,762
19203880,562,995
19203890,1499,722
19203900,20,857
19203910,936,596
19203920,1887,5
19203930,1067,4
19203940,6,534
19203950,518,470
19203960,1902,258
19203970,41,320
19203980,1406,783
19203990,204,393
19204000,1346,782
19204010,1038,603
19204020,295,562
19204030,958,684
19204040,1457,940
19204050,912,51
19204060,90,940
19204070,516,215
19204080,968,651
19204090,146,857
19204100,1173,110
19204110,277,118
19204120,1304,869
19204130,541,978
19204140,1428,487
19204150,1375,840
19204160,1224,91
19204170,1534,519
19204180,1482,156
19204190,908,887
19204200,1741,194
19204210,33,145
19204220,1289,903
19204230,1936,5
19204240,691,536
19204250,918,260
19204260,1835,479
19204270,1835,496
19204280,1517,330
19204290,1388,571
19204300,1739,964
19204310,787,655
19204320,468,586
19204330,1480,879
19204340,46,982
19204350,1433,996
19204360,112,199
19204370,1549,3
19204380,297,278
19204390,1542,730
19204400,1933,348
19204410,1228,816
19204420,27,248
19204430,1738,716
19204440,1122,205
19204450,1686,975
19204460,1408,525
19204470,1405,972
19204480,231,725
19204490,372,334
19204500,1978,292
19204510,465,297
19204520,1688,724
19204530,440,667
19204540,1173,892
19204550,484,176
19204560,1333,959
19204570,1565,926
19204580,997,802
19204590,1936,963
19204600,26,722
19204610,106,612
19204620,1032,181
19204630,322,96
19204640,340,181
19204650,1348,665
19204660,372,577
19204670,209,909
19204680,789,92
19204690,376,864
19204700,115,773
19204710,409,224
19204720,1752,416
19204730,1317,602
19204740,456,289
19204750,1869,773
19204760,1702,637
19204770,243,665
19204780,272,695
19204790,112,478
19204800,1528,30
19204810,1609,923
19204820,938,512
19204830,1014,342
19204840,1191,933
19204850,1074,862
19204860,18,886
19204870,62,945
19204880,59,127
19204890,358,239
19204900,231,447
19204910,974,158
19204920,122,702
19204930,1777,956
19204940,459,699
19204950,1683,928
19204960,526,415
19204970,462,587
19204980,1881,103
19204990,89,666
19205000,1632,201
19205010,1515,806
19205020,227,559
19205030,1937,318
19205040,922,714
19205050,141,774
19205060,912,286
19205070,416,823
19205080,634,220
19205090,1547,252
19205100,259,620
19205110,848,937
19205120,823,981
19205130,1663,38
19205140,1309,38
19205150,1843,908
19205160,1580,226
19205170,684,310
19205180,259,595
19205190,1504,982
19205200,653,66
19205210,795,279
19205220,90,188
19205230,435,441
19205240,1020,704
19205250,365,924
19205260,885,200
19205270,1404,661
19205280,1962,42
19205290,741,811
19205300,637,495
19205310,865,195
19205320,1666,955
19205330,447,454
19205340,823,682
19205350,1745,706
19205360,1303,74
19205370,837,535
19205380,1980,285
19205390,1491,796
19205400,839,424
19205410,1454,977
19205420,1001,780
19205430,5,254
19205440,550,916
19205450,458,656
19205460,734,201
19205470,1151,257
19205480,493,546
19205490,644,265
19205500,1778,917
19205510,1687,632
19205520,896,729
19205530,203,361
19205540,229,150
19205550,127,327
19205560,60,657
19205570,151,305
19205580,710,863
19205590,1441,607
19205600,861,108
19205610,1901,437
19205620,863,42
19205630,807,795
19205640,139,669
19205650,1103,457
19205660,1364,541
19205670,179,530
19205680,1523,192
19205690,248,590
19205700,813,327
19205710,515,641
19205720,1546,157
19205730,115,622
19205740,1948,349
19205750,1114,744
19205760,1443,532
19205770,898,805
19205780,281,503
19205790,723,543
19205800,1270,630
19205810,1527,72
19205820,421,655
19205830,1094,696
19205840,1111,217
19205850,673,790
19205860,1834,391
19205870,1894,396
19205880,162,7
19205890,566,425
19205900,212,69
19205910,713,115
19205920,840,750
19205930,1462,243
19205940,1439,308
19205950,1980,351
19205960,1315,196
19205970,1433,624
19205980,572,9
19205990,950,982
19206000,1184,609
19206010,439,787
19206020,1532,762
19206030,1748,999
19206040,659,391
19206050,204,593
19206060,292,186
19206070,1381,385
19206080,1531,614
19206090,1519,77
19206100,656,515
19206110,1162,935
19206120,1207,416
19206130,1448,456
19206140,796,137
19206150,501,242
19206160,1124,862
19206170,1795,316
19206180,646,288
19206190,592,777
19206200,336,235
19206210,486,893
19206220,1565,46
19206230,1765,135
19206240,1635,181
19206250,1230,572
19206260,195,424
19206270,976,9
19206280,1317,158
19206290,477,487
19206300,1579,587
19206310,292,323
19206320,844,46
19206330,1558,810
19206340,1406,34
19206350,551,429
19206360,526,123
19206370,121,936
19206380,1425,345
19206390,915,969
19206400,594,997
19206410,1823,71
19206420,404,392
19206430,841,517
19206440,1540,77
19206450,917,262
19206460,510,933
19206470,675,321
19206480,1238,66
19206490,1502,753
19206500,772,32
19206510,1067,566
19206520,865,495
19206530,461,377
19206540,1168,523
19206550,1276,940
19206560,1102,220
19206570,34,591
19206580,1119,412
19206590,353,401
19206600,1425,730
19206610,814,730
19206620,1211,137
19206630,1319,494
19206640,826,87
19206650,331,108
19206660,577,610
19206670,393,230
19206680,1026,61
19206690,709,673
19206700,584,278
19206710,1278,835
19206720,159,496
19206730,1530,20
19206740,1544,251
19206750,342,56
19206760,1024,847
19206770,1478,973
19206780,1127,449
19206790,371,170
19206800,392,365
19206810,1050,221
19206820,913,13
19206830,1732,101
19206840,1365,839
19206850,839,177
19206860,67,586
19206870,1128,780
19206880,1561,882
19206890,182,106
19206900,1529,193
19206910,1138,741
19206920,894,420
19206930,236,440
19206940,1821,611
19206950,431,627
19206960,859,992
19206970,1670,819
19206980,1977,312
19206990,1969,733
19207000,1880,460
19207010,1368,502
19207020,1436,547
19207030,1703,256
19207040,1318,404
19207050,1420,50
19207060,1678,652
19207070,1017,275
19207080,912,632
19207090,1736,94
19207100,1600,286
19207110,613,995
19207120,692,628
19207130,1161,304
19207140,1845,265
19207150,956,605
19207160,865,18
19207170,726,892
19207180,340,864
19207190,1331,128
19207200,1579,810
19207210,172,135
19207220,469,100
19207230,174,907
19207240,85,916
19207250,350,10
19207260,864,505
19207270,1776,130
19207280,1829,700
19207290,771,866
19207300,1972,22
19207310,1321,67
19207320,1913,514
19207330,1522,499
19207340,1733,803
19207350,799,897
19207360,159,569
19207370,851,552
19207380,1571,482
19207390,769,28
19207400,868,903
19207410,966,177
19207420,1348,898
19207430,1335,210
19207440,1080,937
19207450,589,376
19207460,341,530
19207470,1597,212
19207480,1475,331
19207490,968,84
19207500,1099,291
19207510,438,90
19207520,1258,606
19207530,1756,94
19207540,1154,862
19207550,399,705
19207560,395,609
19207570,867,717
19207580,897,945
19207590,419,945
19207600,1414,833
19207610,395,801
19207620,1538,732
19207630,468,970
19207640,490,848
19207650,1730,996
19207660,613,723
19207670,1795,967
19207680,771,10
19207690,513,151
19207700,987,562
19207710,935,222
19207720,1793,800
19207730,443,269
19207740,1254,411
19207750,985,632
19207760,655,495
19207770,48,494
19207780,752,450
19207790,726,396
19207800,70,32
19207810,1330,347
19207820,1053,742
19207830,879,519
19207840,1652,814
19207850,1628,68
19207860,963,820
19207870,1750,536
19207880,1127,119
19207890,1557,986
19207900,634,285
19207910,816,235
19207920,582,326
19207930,1433,728
19207940,661,390
19207950,1751,590
19207960,1047,948
19207970,164,782
19207980,1511,794
19207990,1898,568
19208000,692,440
19208010,992,244
19208020,118,706
19208030,1023,414
19208040,158,552
19208050,1745,107
19208060,37,779
19208070,439,19
19208080,452,613
19208090,842,169
19208100,1466,395
19208110,1859,969
19208120,791,220
19208130,1049,780
19208140,1994,814
19208150,902,637
19208160,1500,281
19208170,293,137
19208180,1697,962
19208190,1077,233
19208200,175,146
19208210,1648,793
19208220,134,34
19208230,60,615
19208240,5,900
19208250,1097,981
19208260,1305,590
19208270,697,777
19208280,670,528
19208290,544,823
19208300,751,251
19208310,1856,155
19208320,92,705
19208330,806,882
19208340,273,725
19208350,1666,508
19208360,1137,513
19208370,1694,497
19208380,776,282
19208390,1283,369
19208400,669,767
19208410,1029,195
19208420,1342,151
19208430,1598,281
19208440,1699,854
19208450,1903,589
19208460,1964,817
19208470,500,90
19208480,819,773
19208490,1733,336
19208500,1973,618
19208510,1174,787
19208520,404,986
19208530,697,602
19208540,661,130
19208550,1958,428
19208560,433,198
19208570,358,54
19208580,469,344
19208590,1480,753
19208600,861,900
19208610,1450,781
19208620,1505,753
19208630,1672,250
19208640,1529,144
19208650,225,555
19208660,1312,999
19208670,613,567
19208680,1191,744
19208690,1208,830
19208700,1067,517
19208710,1005,228
19208720,1594,108
19208730,869,219
19208740,802,558
19208750,293,3
19208760,948,206
19208770,1638,854
19208780,1766,692
19208790,328,439
19208800,158,560
19208810,785,867
19208820,358,900
19208830,1813,783
19208840,225,669
19208850,13,530
19208860,1242,604
19208870,297,737
19208880,1005,165
19208890,632,118
19208900,984,12
19208910,1669,196
19208920,1931,765
19208930,1720,867
19208940,722,448
19208950,1377,576
19208960,64,581
19208970,1138,846
19208980,1805,298
19208990,1697,872
19209000,185,272
19209010,1664,843
19209020,1627,15
19209030,1244,804
19209040,698,400
19209050,925,42
19209060,13,840
19209070,398,530
19209080,1725,827
19209090,161,10
19209100,1239,46
19209110,869,888
19209120,636,437
19209130,972,207
19209140,507,678
19209150,1095,855
19209160,1983,931
19209170,1147,749
19209180,1332,369
19209190,1053,154
19209200,1115,260
19209210,901,685
19209220,1080,2
19209230,789,397
19209240,1986,926
19209250,1142,168
19209260,1878,527
19209270,1929,673
19209280,1440,646
19209290,1029,508
19209300,1027,430
19209310,45,679
19209320,1224,792
19209330,82,915
19209340,1559,343
19209350,1844,946
19209360,726,317
19209370,340,959
19209380,114,618
19209390,1295,129
19209400,1124,942
19209410,1442,385
19209420,1068,872
19209430,1855,651
19209440,1585,48
19209450,1564,935
19209460,1505,864
19209470,1073,142
19209480,1919,146
19209490,162,224
19209500,1173,43
19209510,843,946
19209520,164,978
19209530,448,470
19209540,1158,2
19209550,459,948
19209560,1023,106
19209570,633,531
19209580,782,175
19209590,1513,414
19209600,499,871
19209610,1489,907
19209620,1795,4
19209630,681,842
19209640,10,467
19209650,780,993
19209660,883,976
19209670,1754,718
19209680,73,670
19209690,822,965
19209700,1736,61
19209710,1187,881
19209720,344,362
19209730,1410,264
19209740,1073,670
19209750,640,508
19209760,1069,247
19209770,489,47
19209780,199,659
19209790,1930,974
19209800,21,908
19209810,892,495
19209820,632,728
19209830,1505,908
19209840,1470,560
19209850,1216,579
19209860,914,820
19209870,1504,464
19209880,1132,597
19209890,1065,661
19209900,1105,694
19209910,614,335
19209920,820,961
19209930,1183,734
19209940,1691,215
19209950,115,103
19209960,869,301
19209970,725,863
19209980,809,320
19209990,1848,282
19210000,1062,37
19210010,1538,26
19210020,393,879
19210030,821,613
19210040,1267,191
19210050,1433,709
19210060,1781,570
19210070,1210,630
19210080,306,454
19210090,1523,549
19210100,155,114
19210110,1477,645
19210120,1959,744
19210130,295,532
19210140,1499,662
19210150,1034,730
19210160,624,294
19210170,751,765
19210180,1375,660
19210190,352,703
19210200,942,239
19210210,963,726
19210220,1089,833
19210230,1538,974
19210240,1231,483
19210250,1673,673
19210260,253,870
19210270,72,329
19210280,749,985
19210290,312,795
19210300,1160,173
19210310,1971,447
19210320,1891,523
19210330,1923,772
19210340,236,691
19210350,1471,624
19210360,716,67
19210370,1117,978
19210380,411,802
19210390,1454,25
19210400,1905,540
19210410,804,341
19210420,150,794
19210430,1706,258
19210440,684,431
19210450,1170,119
19210460,1696,455
19210470,1566,831
19210480,1803,215
19210490,532,666
19210500,1260,739
19210510,1753,793
19210520,473,964
19210530,653,537
19210540,1138,582
19210550,568,248
19210560,779,345
19210570,60,975
19210580,53,651
19210590,741,648
19210600,821,847
19210610,1238,3
19210620,1124,508
19210630,634,524
19210640,1675,40
19210650,1229,385
19210660,869,999
19210670,91,316
19210680,593,677
19210690,1613,464
19210700,222,176
19210710,1685,698
19210720,5,80
19210730,1173,325
19210740,639,643
19210750,168,252
19210760,461,590
19210770,996,952
19210780,374,940
19210790,723,394
19210800,1134,33
19210810,442,192
19210820,1756,292
19210830,555,561
19210840,1430,93
19210850,658,473
19210860,357,421
19210870,49,527
19210880,1790,365
19210890,1834,640
19210900,914,455
19210910,1266,136
19210920,704,667
19210930,1728,846
19210940,1741,751
19210950,1605,287
19210960,1741,634
19210970,719,356
19210980,901,557
19210990,1701,419
19211000,937,163
19211010,1851,973
19211020,1153,373
19211030,449,620
19211040,1393,459
19211050,728,733
19211060,1487,962
19211070,1278,38
19211080,199,856
19211090,38,500
19211100,1610,723
19211110,778,118
19211120,720,649
19211130,1711,647
19211140,192,273
19211150,1080,966
19211160,1255,537
19211170,1020,151
19211180,1947,116
19211190,1538,729
19211200,398,675
19211210,1734,898
19211220,1935,588
19211230,145,275
19211240,1141,497
19211250,1096,763
19211260,1141,48
19211270,1784,151
19211280,809,518
19211290,1915,301
19211300,533,687
19211310,105,399
19211320,381,907
19211330,1236,408
19211340,837,502
19211350,250,636
19211360,904,860
19211370,1796,745
19211380,631,528
19211390,1445,83
19211400,1852,523
19211410,1228,909
19211420,227,579
19211430,118,405
19211440,403,759
19211450,53,559
19211460,847,355
19211470,1082,601
19211480,1596,358
19211490,1943,65
19211500,97,971
19211510,1010,561
19211520,125,308
19211530,53,70
19211540,13,649
19211550,1076,553
19211560,242,611
19211570,1969,205
19211580,664,968
19211590,54,601
19211600,569,807
19211610,1006,535
19211620,1638,663
19211630,994,785
19211640,1018,693
19211650,196,290
19211660,823,672
19211670,1934,556
19211680,1243,79
19211690,1000,627
19211700,891,865
19211710,1848,601
19211720,1412,281
19211730,1384,829
19211740,1948,314
19211750,828,884
19211760,1879,714
19211770,584,456
19211780,684,651
19211790,273,72
19211800,1800,391
19211810,694,123
19211820,1163,707
19211830,1187,442
19211840,1278,690
19211850,1733,306
19211860,314,376
19211870,1893,531
19211880,300,164
19211890,849,751
19211900,1559,616
19211910,191,325
19211920,523,146
19211930,1576,496
19211940,1674,388
19211950,1737,257
19211960,373,652
19211970,1320,98
19211980,1904,429
19211990,1143,889
19212000,1797,82
19212010,132,314
19212020,1016,715
19212030,975,789
19212040,1132,388
19212050,1564,677
19212060,1071,316
19212070,517,189
19212080,1743,221
19212090,273,540
19212100,1975,180
19212110,1014,840
19212120,79,353
19212130,1516,324
19212140,235,248
19212150,1399,453
19212160,1957,79
19212170,734,899
19212180,536,438
19212190,1774,468
19212200,1704,805
19212210,123,4
19212220,77,193
19212230,1470,644
19212240,209,760
19212250,785,226
19212260,453,8
19212270,1435,997
19212280,634,719
19212290,871,970
19212300,888,750
19212310,1154,256
19212320,1658,754
19212330,130,223
19212340,498,514
19212350,978,812
19212360,20,845
19212370,575,266
19212380,1056,29
19212390,1547,138
19212400,235,472
19212410,741,841
19212420,548,608
19212430,672,609
19212440,1341,577
19212450,159,789
19212460,93,950
19212470,318,541
19212480,621,957
19212490,464,296
19212500,1514,917
19212510,1294,58
19212520,1890,857
19212530,720,37
19212540,747,841
19212550,679,289
19212560,1315,928
19212570,237,692
19212580,985,261
19212590,1053,848
19212600,802,763
19212610,1946,50
19212620,1449,425
19212630,762,879
19212640,1897,424
19212650,546,477
19212660,17,851
19212670,1973,568
19212680,165,156
19212690,700,105
19212700,876,311
19212710,499,383
19212720,497,739
19212730,1688,713
19212740,1797,429
19212750,526,387
19212760,63,824
19212770,595,393
19212780,226,989
19212790,876,213
19212800,896,776
19212810,933,170
19212820,121,975
19212830,1965,895
19212840,705,851
19212850,1741,474
19212860,1632,235
19212870,356,885
19212880,607,872
19212890,432,355
19212900,1641,340
19212910,890,481
19212920,1725,86
19212930,272,529
19212940,1099,202
19212950,649,374
19212960,528,381
19212970,1858,178
19212980,947,361
19212990,511,84
19213000,931,100
19213010,232,956
19213020,700,735
19213030,414,552
19213040,908,491
19213050,1461,614
19213060,554,262
19213070,1700,798
19213080,780,705
19213090,367,296
19213100,675,699
19213110,183,522
19213120,1104,983
19213130,1189,5
19213140,396,917
19213150,1253,294
19213160,933,798
19213170,382,637
19213180,806,194
19213190,1577,963
19213200,1886,866
19213210,729,549
19213220,319,612
19213230,1952,653
19213240,1843,219
19213250,1695,927
19213260,1073,835
19213270,1277,74
19213280,1128,989
19213290,884,192
19213300,605,559
19213310,1804,104
19213320,588,245
19213330,10,819
19213340,1574,518
19213350,1650,43
19213360,38,102
19213370,73,606
19213380,1969,412
19213390,1400,784
19213400,1891,808
19213410,422,468
19213420,214,189
19213430,1067,359
19213440,526,118
19213450,858,239
19213460,616,784
19213470,1777,675
19213480,1776,428
19213490,653,895
19213500,1214,154
19213510,1639,652
19213520,1729,290
19213530,1175,448
19213540,728,468
19213550,362,885
19213560,1961,536
19213570,294,597
19213580,1207,679
19213590,1752,515
19213600,742,226
19213610,1805,362
19213620,701,795
19213630,962,515
19213640,1223,758
19213650,1396,862
19213660,487,560
19213670,1891,712
19213680,1061,165
19213690,1413,162
19213700,1641,595
19213710,1217,453
19213720,13,924
19213730,928,801
19213740,1789,720
19213750,1467,598
19213760,819,820
19213770,881,625
19213780,1405,920
19213790,506,999
19213800,388,669
19213810,95,642
19213820,1079,258
19213830,751,396
19213840,229,8
19213850,1290,806
19213860,800,495
19213870,1606,660
19213880,396,466
19213890,1620,249
19213900,1931,414
19213910,1410,681
19213920,71,6
19213930,1242,676
19213940,931,230
19213950,1980,23
19213960,982,234
19213970,1783,729
19213980,1371,987
19213990,957,268
19214000,1761,957
19214010,8,433
19214020,29,171
19214030,745,451
19214040,412,796
19214050,308,502
19214060,438,741
19214070,230,435
19214080,1462,526
19214090,918,2
19214100,509,159
19214110,526,942
19214120,1280,27
19214130,1010,823
19214140,1179,73
19214150,1795,874
19214160,350,319
19214170,1076,724
19214180,467,99
19214190,908,842
19214200,399,602
19214210,397,292
19214220,220,805
19214230,1106,949
19214240,1810,820
19214250,1266,370
19214260,1443,187
19214270,1368,889
19214280,1963,843
19214290,517,445
19214300,206,219
19214310,488,768
19214320,823,766
19214330,788,970
19214340,919,946
19214350,1671,55
19214360,1071,701
19214370,812,128
19214380,1805,378
19214390,594,750
19214400,1945,754
19214410,715,541
19214420,1499,73
19214430,245,803
19214440,1955,906
19214450,1090,941
19214460,1761,30
19214470,1620,753
19214480,316,596
19214490,1690,681
19214500,1323,701
19214510,1533,653
