value,page,position
500000,828,612
500010,506,328
500020,1915,95
500030,1130,858
500040,299,72
500050,1968,595
500060,1663,940
500070,376,436
500080,889,371
500090,44,907
500100,1549,298
500110,1180,184
500120,128,774
500130,891,541
500140,28,646
500150,541,700
500160,665,414
500170,1286,727
500180,1746,205
500190,1533,560
500200,693,94
500210,593,663
500220,552,513
500230,799,946
500240,1703,623
500250,1268,570
500260,356,979
500270,1984,378
500280,1869,861
500290,817,857
500300,1523,590
500310,119,587
500320,1025,860
500330,822,981
500340,1261,544
500350,987,999
500360,1545,893
500370,1774,351
500380,1420,132
500390,1605,616
500400,1060,661
500410,1061,153
500420,1480,841
500430,1363,294
500440,1156,111
500450,194,647
500460,170,771
500470,1011,476
500480,1098,563
500490,565,44
500500,1289,378
500510,1570,798
500520,788,762
500530,658,20
500540,280,885
500550,1429,535
500560,1551,525
500570,974,412
500580,1586,796
500590,515,731
500600,103,181
500610,1866,476
500620,1071,339
500630,387,816
500640,681,719
500650,1173,993
500660,204,158
500670,1232,315
500680,824,105
500690,723,735
500700,1598,115
500710,111,68
500720,1091,174
500730,22,162
500740,495,376
500750,449,32
500760,318,807
500770,1339,684
500780,1067,291
500790,1614,439
500800,1273,794
500810,854,914
500820,1615,57
500830,146,917
500840,1063,4
500850,766,516
500860,920,240
500870,1250,717
500880,703,696
500890,709,442
500900,1726,552
500910,156,246
500920,1354,891
500930,1164,801
500940,195,434
500950,331,772
500960,123,584
500970,1540,655
500980,1664,177
500990,1880,710
501000,1531,940
501010,1797,441
501020,1494,61
501030,24,274
501040,1392,918
501050,577,971
501060,1190,593
501070,425,603
501080,1566,160
501090,1768,282
501100,837,419
501110,1579,152
501120,242,295
501130,1688,855
501140,1257,12
501150,1377,721
501160,474,97
501170,570,298
501180,52,320
501190,1661,325
501200,73,451
501210,1970,729
501220,1497,780
501230,517,816
501240,1929,112
501250,959,27
501260,553,834
501270,482,489
501280,1932,345
501290,335,747
501300,1973,915
501310,1092,6
501320,46,823
501330,336,579
501340,326,667
501350,1395,621
501360,860,301
501370,966,236
501380,967,743
501390,1106,719
501400,741,276
501410,347,629
501420,1488,872
501430,1451,843
501440,67,464
501450,683,968
501460,1097,37
501470,1263,87
501480,510,825
501490,1759,677
501500,206,850
501510,1111,931
501520,612,731
501530,1172,942
501540,1268,462
501550,1776,137
501560,1005,251
501570,136,10
501580,1479,140
501590,1856,1
501600,339,475
501610,363,61
501620,772,299
501630,1729,448
501640,264,383
501650,1167,863
501660,824,863
501670,1230,633
501680,325,995
501690,978,133
501700,86,127
501710,1104,780
501720,1534,228
501730,1067,275
501740,682,751
501750,1030,567
501760,1943,699
501770,1562,238
501780,1368,82
501790,416,242
501800,411,21
501810,199,563
501820,812,552
501830,1591,733
501840,553,397
501850,1747,571
501860,825,227
501870,1715,118
501880,813,776
501890,1136,709
501900,1365,977
501910,1044,872
501920,1421,384
501930,76,883
501940,1398,243
501950,168,982
501960,210,844
501970,998,356
501980,458,824
501990,745,401
502000,1868,982
502010,1620,243
502020,1751,146
502030,206,476
502040,1864,357
502050,1120,809
502060,1451,48
502070,1500,206
502080,215,979
502090,330,713
502100,703,84
502110,1471,109
502120,420,885
502130,1037,3
502140,772,813
502150,1929,468
502160,282,562
502170,1069,58
502180,1645,82
502190,775,665
502200,1030,859
502210,891,461
502220,1369,956
502230,1208,600
502240,460,677
502250,694,234
502260,530,241
502270,1979,305
502280,1654,739
502290,1958,824
502300,1435,865
502310,544,402
502320,334,312
502330,865,49
502340,439,215
502350,1112,218
502360,995,996
502370,162,426
502380,1246,334
502390,1169,869
502400,340,303
502410,1674,751
502420,1711,857
502430,734,190
502440,1827,797
502450,399,471
502460,1311,740
502470,796,608
502480,1600,137
502490,1124,766
502500,144,169
502510,367,844
502520,543,420
502530,1379,28
502540,1851,830
502550,399,313
502560,555,876
502570,151,408
502580,1439,795
502590,293,112
502600,1000,442
502610,561,260
502620,1979,42
502630,618,262
502640,657,767
502650,1558,666
502660,340,829
502670,1015,894
502680,1777,809
502690,1713,567
502700,764,257
502710,1576,130
502720,812,528
502730,44,257
502740,1938,958
502750,389,174
502760,1924,28
502770,1371,681
502780,1013,971
502790,1264,438
502800,940,280
502810,1902,822
502820,1097,218
502830,1336,233
502840,811,672
502850,123,322
502860,1516,532
502870,416,929
502880,1310,605
502890,1023,488
502900,668,588
502910,166,785
502920,1452,822
502930,1590,363
502940,1577,847
502950,907,904
502960,254,294
502970,122,34
502980,327,710
502990,152,681
503000,1675,333
503010,1244,310
503020,1415,588
503030,1700,129
503040,796,268
503050,1715,415
503060,1091,307
503070,1908,443
503080,1592,78
503090,273,304
503100,379,997
503110,1977,692
503120,1400,380
503130,1541,935
503140,233,183
503150,1053,820
503160,419,9
503170,1829,335
503180,346,422
503190,462,792
503200,747,434
503210,1541,944
503220,1401,434
503230,1370,539
503240,1048,828
503250,1651,762
503260,1947,59
503270,1313,717
503280,716,288
503290,160,735
503300,1750,86
503310,1684,494
503320,1089,196
503330,218,163
503340,340,739
503350,224,235
503360,17,441
503370,1913,320
503380,934,478
503390,1910,515
503400,301,242
503410,423,247
503420,251,745
503430,1792,457
503440,617,376
503450,1105,850
503460,1889,655
503470,97,723
503480,894,100
503490,854,898
503500,1479,310
503510,1254,175
503520,769,463
503530,785,243
503540,140,691
503550,1975,149
503560,1902,731
503570,1112,157
503580,828,785
503590,233,906
503600,321,40
503610,3,667
503620,427,28
503630,1134,757
503640,773,314
503650,1011,665
503660,554,825
503670,1202,919
503680,1802,566
503690,449,822
503700,1342,424
503710,23,797
503720,1834,825
503730,294,27
503740,273,835
503750,652,660
503760,1095,464
503770,1690,55
503780,16,499
503790,1275,694
503800,1537,612
503810,1900,952
503820,1767,642
503830,483,933
503840,411,181
503850,386,778
503860,1249,242
503870,1986,322
503880,1488,628
503890,27,865
503900,1168,488
503910,1803,842
503920,1563,232
503930,1928,475
503940,251,500
503950,1634,369
503960,517,607
503970,993,703
503980,887,923
503990,610,179
504000,409,609
504010,1560,265
504020,1000,469
504030,1844,552
504040,21,811
504050,1634,138
504060,1136,963
504070,1364,505
504080,499,765
504090,963,350
504100,752,143
504110,715,5
504120,671,466
504130,775,267
504140,1059,747
504150,812,843
504160,107,478
504170,385,422
504180,171,659
504190,130,601
504200,306,12
504210,501,278
504220,1273,360
504230,781,927
504240,1165,845
504250,1090,684
504260,1941,370
504270,435,475
504280,1509,466
504290,504,61
504300,1823,222
504310,1736,548
504320,1430,653
504330,161,985
504340,931,731
504350,1255,23
504360,544,807
504370,972,442
504380,1048,405
504390,1230,434
504400,165,380
504410,1969,652
504420,1147,319
504430,1014,394
504440,701,46
504450,593,157
504460,429,444
504470,1951,60
504480,1950,350
504490,454,886
504500,1059,966
504510,790,530
504520,1704,242
504530,273,840
504540,1970,730
504550,975,173
504560,1082,893
504570,1271,872
504580,1129,814
504590,1468,838
504600,84,819
504610,556,23
504620,668,161
504630,890,893
504640,612,476
504650,601,487
504660,1108,162
504670,725,208
504680,160,254
504690,892,977
504700,367,790
504710,1052,62
504720,839,281
504730,248,814
504740,1690,567
504750,743,408
504760,1914,663
504770,915,847
504780,1963,223
504790,1816,68
504800,1954,498
504810,100,792
504820,1496,801
504830,1997,831
504840,1928,10
504850,1914,971
504860,582,763
504870,378,156
504880,785,458
504890,221,326
504900,1202,847
504910,1733,193
504920,1918,630
504930,611,596
504940,1049,590
504950,859,406
504960,1693,622
504970,1783,627
504980,828,430
504990,1960,277
505000,21,893
505010,1075,916
505020,1881,361
505030,398,965
505040,1560,661
505050,639,851
505060,1876,377
505070,1437,969
505080,1968,261
505090,1684,635
505100,793,134
505110,1461,790
505120,102,505
505130,198,22
505140,1081,478
505150,585,785
505160,1244,408
505170,709,309
505180,1857,709
505190,611,972
505200,1515,7
505210,1659,480
505220,377,520
505230,233,279
505240,1328,13
505250,1202,900
505260,1735,342
505270,844,67
505280,1303,426
505290,1484,751
505300,6,904
505310,1443,929
505320,1422,598
505330,967,109
505340,1701,851
505350,1474,979
505360,478,897
505370,362,832
505380,1090,209
505390,484,846
505400,1238,915
505410,965,352
505420,320,871
505430,1237,7
505440,1113,506
505450,202,8
505460,272,822
505470,1896,965
505480,1889,287
505490,648,475
505500,789,483
505510,628,590
505520,1597,261
505530,1280,189
505540,814,699
505550,900,295
505560,176,800
505570,82,380
505580,1394,996
505590,1305,440
505600,485,259
505610,182,504
505620,1737,97
505630,413,792
505640,1848,61
505650,1489,245
505660,455,22
505670,211,980
505680,1298,959
505690,1348,375
505700,1737,845
505710,1423,770
505720,1944,53
505730,418,121
505740,1803,328
505750,994,587
505760,390,701
505770,1820,880
505780,849,503
505790,185,48
505800,1699,787
505810,401,985
505820,900,263
505830,1735,313
505840,868,470
505850,1353,897
505860,689,560
505870,1861,153
505880,1047,321
505890,1776,38
505900,533,413
505910,1985,539
505920,1397,362
505930,67,313
505940,1030,846
505950,570,702
505960,1947,360
505970,1576,608
505980,712,51
505990,962,137
506000,1825,689
506010,796,318
506020,1039,32
506030,1175,753
506040,911,757
506050,636,335
506060,1170,232
506070,1310,879
506080,1263,749
506090,1334,656
506100,276,664
506110,1154,688
506120,107,417
506130,688,876
506140,1731,788
506150,1809,798
506160,366,332
506170,717,144
506180,32,310
506190,1163,721
506200,540,384
506210,1422,195
506220,336,733
506230,1439,182
506240,685,582
506250,1790,178
506260,589,30
506270,1172,257
506280,1629,958
506290,1614,757
506300,934,425
506310,499,690
506320,46,49
506330,1771,830
506340,1030,640
506350,1075,34
506360,1163,729
506370,1457,317
506380,1719,659
506390,454,800
506400,1643,225
506410,1439,378
506420,1753,578
506430,1730,664
506440,611,345
506450,1943,404
506460,1051,500
506470,391,861
506480,1819,86
506490,1990,842
506500,1585,480
506510,418,259
506520,1231,781
506530,1251,977
506540,452,75
506550,832,832
506560,1653,642
506570,538,526
506580,1943,816
506590,127,658
506600,993,734
506610,1636,457
506620,1116,703
506630,1314,253
506640,1495,571
506650,589,184
506660,1302,979
506670,227,3
506680,834,692
506690,570,873
506700,241,719
506710,1854,103
506720,1233,288
506730,1139,438
506740,128,292
506750,1550,357
506760,854,127
506770,1636,675
506780,1737,103
506790,1604,137
506800,1650,616
506810,1952,301
506820,1151,788
506830,1992,729
506840,639,422
506850,1013,153
506860,305,981
506870,102,95
506880,71,477
506890,1504,591
506900,389,647
506910,548,221
506920,582,665
506930,971,88
506940,1966,310
506950,602,687
506960,765,441
506970,892,744
506980,1474,615
506990,1306,210
507000,357,171
507010,913,549
507020,1180,933
507030,833,432
507040,295,342
507050,1293,185
507060,1715,823
507070,1168,430
507080,320,424
507090,154,959
507100,621,606
507110,1249,140
507120,722,437
507130,78,484
507140,1553,231
507150,1691,972
507160,176,755
507170,99,344
507180,915,600
507190,630,424
507200,1826,314
507210,533,371
507220,466,454
507230,598,281
507240,537,835
507250,1487,387
507260,1303,899
507270,1541,453
507280,633,617
507290,451,752
507300,1590,832
507310,1444,745
507320,1577,363
507330,198,393
507340,502,179
507350,1717,828
507360,1499,449
507370,1956,919
507380,1985,63
507390,528,640
507400,34,676
507410,1190,422
507420,980,468
507430,596,880
507440,768,88
507450,1957,545
507460,1750,357
507470,774,956
507480,1622,673
507490,436,739
507500,809,140
507510,1839,554
507520,1153,815
507530,1597,90
507540,1052,52
507550,20,338
507560,995,456
507570,1473,895
507580,1908,903
507590,1514,823
507600,1302,926
507610,1038,454
507620,1521,742
507630,1313,354
507640,1774,431
507650,86,353
507660,1511,177
507670,1725,647
507680,1617,910
507690,1023,142
507700,426,49
507710,342,840
507720,229,646
507730,1653,250
507740,71,739
507750,54,4
507760,606,833
507770,490,416
507780,952,859
507790,1126,947
507800,2000,476
507810,373,852
507820,1140,315
507830,674,178
507840,295,507
507850,1770,264
507860,510,957
507870,250,865
507880,1980,386
507890,1220,648
507900,126,852
507910,432,2
507920,384,557
507930,701,227
507940,1146,823
507950,1312,521
507960,1306,912
507970,666,359
507980,1979,751
507990,757,754
508000,599,547
508010,797,133
508020,917,583
508030,161,879
508040,1512,18
508050,1274,803
508060,1588,885
508070,1326,71
508080,1917,738
508090,1203,710
508100,604,964
508110,1714,130
508120,941,974
508130,295,550
508140,1849,344
508150,513,537
508160,1820,811
508170,1672,58
508180,1947,97
508190,1339,760
508200,927,593
508210,1095,779
508220,1334,269
508230,408,686
508240,651,120
508250,766,594
508260,1502,726
508270,905,77
508280,792,266
508290,940,307
508300,764,610
508310,1505,789
508320,250,505
508330,1782,134
508340,582,255
508350,1452,25
508360,1022,106
508370,977,910
508380,222,673
508390,1234,843
508400,583,113
508410,1247,838
508420,453,108
508430,1380,904
508440,107,153
508450,1379,22
508460,296,438
508470,1670,700
508480,723,98
508490,765,379
508500,350,779
508510,223,80
508520,23,618
508530,128,936
508540,327,774
508550,1209,51
508560,1574,579
508570,653,709
508580,1356,47
508590,800,259
508600,1383,395
508610,493,525
508620,322,217
508630,675,956
508640,1272,623
508650,335,105
508660,1867,212
508670,1250,444
508680,1223,554
508690,1351,320
508700,513,861
508710,1715,474
508720,494,96
508730,1320,46
508740,1987,159
508750,1524,348
508760,160,391
508770,1544,445
508780,425,600
508790,95,352
508800,1752,240
508810,1960,333
508820,233,322
508830,159,154
508840,1638,1
