value,page,position
9800000,1581,764
9800010,1558,993
9800020,1563,606
9800030,1830,728
9800040,672,384
9800050,1485,564
9800060,512,571
9800070,320,906
9800080,668,734
9800090,101,724
9800100,1056,523
9800110,1012,314
9800120,1602,458
9800130,1124,310
9800140,1351,861
9800150,429,245
9800160,1557,379
9800170,643,121
9800180,1413,289
9800190,1766,106
9800200,1055,383
9800210,1451,508
9800220,154,610
9800230,513,986
9800240,1785,258
9800250,1323,665
9800260,1888,277
9800270,1410,675
9800280,1619,861
9800290,939,954
9800300,1591,518
9800310,1521,616
9800320,1617,894
9800330,173,618
9800340,993,230
9800350,1437,669
9800360,1951,952
9800370,222,255
9800380,878,346
9800390,1685,421
9800400,1683,402
9800410,389,962
9800420,1507,689
9800430,1093,832
9800440,383,1
9800450,1286,405
9800460,1105,659
9800470,521,8
9800480,1937,454
9800490,1226,253
9800500,1835,944
9800510,181,902
9800520,1377,463
9800530,934,689
9800540,1210,815
9800550,552,689
9800560,1632,102
9800570,305,858
9800580,386,988
9800590,1592,836
9800600,3,703
9800610,1942,240
9800620,585,410
9800630,785,268
9800640,904,278
9800650,876,673
9800660,390,389
9800670,733,720
9800680,1549,240
9800690,1105,274
9800700,289,907
9800710,693,740
9800720,1680,118
9800730,1051,359
9800740,571,109
9800750,1173,257
9800760,78,989
9800770,431,995
9800780,11,437
9800790,1049,297
9800800,1901,859
9800810,82,35
9800820,1891,642
9800830,1847,952
9800840,815,954
9800850,780,263
9800860,922,243
9800870,309,362
9800880,408,292
9800890,595,485
9800900,174,331
9800910,1699,875
9800920,959,484
9800930,403,90
9800940,67,445
9800950,1226,578
9800960,984,545
9800970,421,758
9800980,1314,681
9800990,1373,444
9801000,540,225
9801010,97,918
9801020,1474,129
9801030,1172,489
9801040,301,593
9801050,1562,145
9801060,1751,8
9801070,174,578
9801080,1996,554
9801090,1043,110
9801100,1325,44
9801110,255,948
9801120,1004,13
9801130,1220,53
9801140,1679,870
9801150,1101,373
9801160,1899,79
9801170,1421,565
9801180,1271,580
9801190,1007,666
9801200,580,730
9801210,1663,267
9801220,1615,137
9801230,138,900
9801240,577,340
9801250,1410,14
9801260,600,109
9801270,157,741
9801280,236,202
9801290,67,137
9801300,1427,848
9801310,99,541
9801320,1888,244
9801330,1353,40
9801340,815,301
9801350,312,762
9801360,962,822
9801370,682,617
9801380,1580,858
9801390,1177,256
9801400,265,285
9801410,1632,579
9801420,1451,44
9801430,1208,836
9801440,1731,10
9801450,357,913
9801460,260,626
9801470,1833,890
9801480,1167,221
9801490,1057,46
9801500,883,463
9801510,365,641
9801520,1183,167
9801530,426,454
9801540,746,213
9801550,1062,569
9801560,667,667
9801570,176,527
9801580,903,93
9801590,179,401
9801600,1164,720
9801610,1976,946
9801620,1458,244
9801630,12,372
9801640,261,293
9801650,874,723
9801660,1487,42
9801670,1983,254
9801680,540,944
9801690,1714,545
9801700,1870,405
9801710,503,514
9801720,1163,353
9801730,22,643
9801740,800,474
9801750,147,522
9801760,1872,950
9801770,1556,698
9801780,876,955
9801790,156,729
9801800,1389,319
9801810,118,553
9801820,587,561
9801830,976,80
9801840,1179,160
9801850,1658,203
9801860,1987,990
9801870,1998,500
9801880,1900,737
9801890,1393,973
9801900,639,161
9801910,1887,904
9801920,1401,820
9801930,1080,371
9801940,323,166
9801950,22,100
9801960,1936,186
9801970,1006,283
9801980,1581,840
9801990,562,141
9802000,473,496
9802010,163,649
9802020,1549,374
9802030,1101,752
9802040,277,970
9802050,433,769
9802060,693,565
9802070,79,125
9802080,696,660
9802090,381,988
9802100,107,947
9802110,646,152
9802120,176,522
9802130,1727,495
9802140,325,705
9802150,1221,382
9802160,496,697
9802170,1173,150
9802180,21,318
9802190,1839,960
9802200,431,106
9802210,537,746
9802220,814,997
9802230,141,552
9802240,571,153
9802250,1583,233
9802260,1588,797
9802270,1919,844
9802280,62,505
9802290,608,780
9802300,1719,114
9802310,1802,767
9802320,360,645
9802330,15,178
9802340,1618,387
9802350,944,793
9802360,539,182
9802370,516,523
9802380,413,838
9802390,360,388
9802400,1174,35
9802410,1866,24
9802420,1624,10
9802430,110,624
9802440,274,396
9802450,701,785
9802460,671,861
9802470,1994,683
9802480,131,546
9802490,1132,186
9802500,1661,485
9802510,828,0
9802520,1112,470
9802530,1880,413
9802540,1558,673
9802550,1816,618
9802560,639,716
9802570,332,17
9802580,1110,0
9802590,1496,930
9802600,267,469
9802610,1725,825
9802620,445,521
9802630,220,648
9802640,1817,53
9802650,1677,566
9802660,673,392
9802670,162,789
9802680,515,540
9802690,1876,905
9802700,684,441
9802710,1406,628
9802720,1985,889
9802730,1418,204
9802740,993,131
9802750,31,195
9802760,903,67
9802770,1942,515
9802780,1290,167
9802790,1646,273
9802800,85,835
9802810,223,230
9802820,1823,405
9802830,291,633
9802840,236,136
9802850,286,205
9802860,1110,196
9802870,1681,849
9802880,1968,730
9802890,1234,115
9802900,1586,719
9802910,661,813
9802920,1347,54
9802930,1830,885
9802940,774,970
9802950,1614,109
9802960,859,344
9802970,89,246
9802980,1549,655
9802990,1612,652
9803000,676,414
9803010,1520,683
9803020,1938,45
9803030,248,126
9803040,1776,509
9803050,56,391
9803060,127,344
9803070,199,281
9803080,1282,793
9803090,1356,563
9803100,1613,33
9803110,718,882
9803120,1731,304
9803130,1819,313
9803140,260,703
9803150,263,195
9803160,1381,870
9803170,1778,142
9803180,228,911
9803190,844,557
9803200,932,608
9803210,1655,868
9803220,654,775
9803230,1555,102
9803240,1151,725
9803250,730,151
9803260,1944,831
9803270,1770,295
9803280,876,203
9803290,550,548
9803300,1680,401
9803310,102,184
9803320,268,419
9803330,102,46
9803340,1720,965
9803350,135,818
9803360,1130,281
9803370,20,70
9803380,1733,29
9803390,204,747
9803400,1254,261
9803410,168,386
9803420,810,604
9803430,990,447
9803440,136,645
9803450,1203,291
9803460,1338,749
9803470,987,138
9803480,1663,546
9803490,950,699
9803500,602,169
9803510,1236,598
9803520,1899,6
9803530,1607,799
9803540,589,262
9803550,1862,224
