value,page,position
16400000,1165,345
16400010,777,468
16400020,1867,500
16400030,1525,482
16400040,1739,731
16400050,1347,455
16400060,1879,232
16400070,1830,784
16400080,124,824
16400090,125,236
16400100,1884,217
16400110,726,890
16400120,1053,465
16400130,1977,179
16400140,828,84
16400150,665,14
16400160,769,653
16400170,1742,825
16400180,826,985
16400190,775,449
16400200,284,754
16400210,1391,439
16400220,1610,795
16400230,1007,991
16400240,1168,803
16400250,1941,875
16400260,1634,657
16400270,78,583
16400280,188,744
16400290,924,979
16400300,1555,646
16400310,1292,843
16400320,1070,139
16400330,1477,777
16400340,1871,427
16400350,1089,338
16400360,303,808
16400370,1626,836
16400380,1695,151
16400390,1682,613
16400400,1444,410
16400410,839,778
16400420,1673,184
16400430,936,288
16400440,385,598
16400450,304,703
16400460,1266,142
16400470,1561,947
16400480,1354,546
16400490,1804,470
16400500,1174,58
16400510,741,997
16400520,1435,789
16400530,1518,438
16400540,627,181
16400550,281,872
16400560,1064,119
16400570,432,536
16400580,1150,175
16400590,387,315
16400600,63,620
16400610,1007,836
16400620,1087,234
16400630,668,973
16400640,1993,666
16400650,1355,832
16400660,568,532
16400670,1078,200
16400680,1171,567
16400690,818,390
16400700,166,351
16400710,294,882
16400720,1981,244
16400730,867,481
16400740,1796,968
16400750,54,103
16400760,267,706
16400770,1732,877
16400780,1405,758
16400790,1441,942
16400800,340,524
16400810,1653,812
16400820,1426,4
16400830,275,431
16400840,1007,919
16400850,807,766
16400860,1077,640
16400870,821,367
16400880,1744,979
16400890,1588,666
16400900,912,815
16400910,1526,102
16400920,1506,271
16400930,1502,648
16400940,250,37
16400950,1825,897
16400960,342,939
16400970,987,587
16400980,658,6
16400990,896,85
16401000,1506,713
16401010,364,898
16401020,1698,72
16401030,302,516
16401040,39,569
16401050,839,805
16401060,591,777
16401070,842,134
16401080,652,303
16401090,998,62
16401100,1603,101
16401110,1838,286
16401120,1000,362
16401130,514,202
16401140,1719,569
16401150,342,702
16401160,433,29
16401170,123,900
16401180,1973,351
16401190,1553,604
16401200,969,416
16401210,1187,563
16401220,283,454
16401230,35,78
16401240,1273,711
16401250,76,511
16401260,992,653
16401270,976,609
16401280,1823,544
16401290,130,529
16401300,507,84
16401310,1848,562
16401320,1438,707
16401330,1116,326
16401340,1802,977
16401350,144,617
16401360,577,606
16401370,623,356
16401380,1022,543
16401390,1379,600
16401400,1496,273
16401410,725,109
16401420,885,664
