value,page,position
17800000,1068,507
17800010,763,878
17800020,1241,829
17800030,1067,758
17800040,581,431
17800050,1306,20
17800060,1178,346
17800070,1401,197
17800080,829,433
17800090,1643,129
17800100,222,564
17800110,571,480
17800120,82,956
17800130,923,943
17800140,1376,294
17800150,349,583
17800160,1280,930
17800170,1926,922
17800180,21,16
17800190,1586,365
17800200,830,316
17800210,815,911
17800220,1508,262
17800230,668,418
17800240,1686,20
17800250,672,51
17800260,1916,604
17800270,1593,896
17800280,808,5
17800290,591,29
17800300,676,732
17800310,264,2
17800320,1334,161
17800330,1513,63
17800340,1076,306
17800350,990,863
17800360,1667,628
17800370,680,68
17800380,1205,390
17800390,619,253
17800400,1930,305
17800410,1567,174
17800420,647,368
17800430,1914,914
17800440,103,748
17800450,1214,611
17800460,959,932
17800470,745,505
17800480,376,204
17800490,231,944
17800500,275,330
17800510,434,614
17800520,114,234
17800530,1394,346
17800540,1736,69
17800550,245,816
17800560,1070,190
17800570,400,271
17800580,800,115
17800590,353,537
17800600,1748,348
17800610,588,782
17800620,614,981
17800630,493,273
17800640,1474,727
17800650,582,269
17800660,1893,764
17800670,1645,57
17800680,1228,993
17800690,1090,743
17800700,1070,623
17800710,555,791
17800720,1498,678
17800730,1185,889
17800740,710,724
17800750,1717,136
17800760,1364,344
17800770,918,215
17800780,15,347
17800790,234,299
17800800,1337,92
17800810,1049,446
17800820,1776,715
17800830,1902,688
17800840,1795,308
17800850,1560,922
17800860,1134,885
17800870,64,697
17800880,1356,54
17800890,857,347
17800900,1470,21
17800910,1405,986
17800920,525,319
17800930,1949,535
17800940,785,481
17800950,551,679
17800960,362,737
17800970,1038,260
17800980,171,741
17800990,106,540
17801000,1183,761
17801010,1007,793
17801020,261,980
17801030,1494,875
17801040,186,640
17801050,1393,113
17801060,1124,194
17801070,980,180
17801080,1042,19
17801090,1627,407
17801100,1893,371
17801110,292,741
17801120,1046,156
17801130,1145,898
17801140,1659,395
17801150,1077,138
17801160,1005,773
17801170,150,626
17801180,1516,891
17801190,1225,239
17801200,797,244
17801210,29,57
17801220,813,728
17801230,1828,868
17801240,1697,507
17801250,382,281
