value,page,position
16500000,912,889
16500010,1117,314
16500020,1894,618
16500030,976,822
16500040,1500,510
16500050,1505,662
16500060,1454,770
16500070,1394,888
16500080,591,229
16500090,1804,962
16500100,1182,917
16500110,1412,259
16500120,1143,246
16500130,1573,398
16500140,535,239
16500150,1000,620
16500160,454,420
16500170,1965,635
16500180,783,483
16500190,1564,930
16500200,1055,535
16500210,1511,66
16500220,682,423
16500230,1317,647
16500240,943,269
16500250,77,74
16500260,650,509
16500270,501,306
16500280,1802,945
16500290,1778,320
16500300,1628,229
16500310,1236,682
16500320,972,309
16500330,417,14
16500340,681,743
16500350,1754,991
16500360,868,840
16500370,185,669
16500380,940,401
16500390,682,601
16500400,1876,148
16500410,718,163
16500420,1608,355
16500430,859,983
16500440,1953,806
16500450,1462,390
16500460,357,805
16500470,1826,164
16500480,19,101
16500490,1267,516
16500500,553,215
16500510,1505,807
16500520,1149,397
16500530,1541,806
16500540,1607,106
16500550,205,115
16500560,471,232
16500570,1648,487
16500580,930,694
16500590,759,13
16500600,525,813
16500610,1952,282
16500620,1714,662
16500630,1995,820
16500640,598,510
16500650,4,196
16500660,637,391
16500670,885,354
16500680,1956,568
16500690,535,332
16500700,1894,677
16500710,1415,992
16500720,1979,405
16500730,559,776
16500740,1853,647
16500750,1852,505
16500760,1062,697
16500770,1190,966
16500780,1373,724
16500790,701,230
16500800,623,726
16500810,565,2
16500820,283,515
16500830,1872,918
16500840,523,366
16500850,1027,434
16500860,1325,101
16500870,740,813
16500880,1841,694
16500890,1357,782
16500900,1207,462
16500910,141,148
16500920,431,395
16500930,1430,554
16500940,1244,373
16500950,1661,848
16500960,1940,691
16500970,1898,91
16500980,1598,842
16500990,1045,936
16501000,964,386
16501010,1621,56
16501020,1001,191
16501030,1945,986
16501040,699,754
16501050,1495,933
16501060,1654,649
16501070,1436,737
16501080,1856,249
16501090,1836,821
16501100,1043,222
16501110,172,892
16501120,755,154
16501130,220,386
16501140,290,919
16501150,1515,927
16501160,341,322
16501170,467,58
16501180,1359,492
16501190,1370,907
16501200,1730,928
16501210,700,631
16501220,1928,94
16501230,174,893
16501240,1263,167
16501250,1257,475
16501260,893,187
16501270,498,820
16501280,195,605
16501290,1345,60
16501300,211,659
16501310,1852,793
16501320,757,559
16501330,421,341
16501340,1222,578
16501350,1251,989
16501360,1921,972
16501370,677,569
16501380,1328,98
16501390,638,751
16501400,1620,79
16501410,798,901
16501420,433,482
16501430,957,685
16501440,110,230
16501450,1803,552
16501460,957,245
16501470,1382,403
16501480,1147,737
16501490,1766,263
16501500,1582,352
16501510,1657,278
16501520,1610,987
16501530,159,259
16501540,743,642
16501550,1065,471
16501560,582,251
16501570,1157,363
16501580,850,589
16501590,775,390
16501600,1435,29
16501610,1560,151
16501620,428,463
16501630,1920,910
16501640,1194,384
16501650,1328,999
16501660,1544,742
16501670,1963,160
16501680,1787,488
16501690,791,536
16501700,60,186
16501710,1591,46
16501720,966,291
16501730,1310,164
16501740,1651,234
16501750,296,220
16501760,982,396
16501770,782,191
16501780,1081,104
16501790,1825,489
16501800,1497,987
16501810,532,603
16501820,1892,848
16501830,1117,897
16501840,795,137
16501850,1133,465
16501860,760,885
16501870,165,159
16501880,1453,713
16501890,629,44
16501900,1134,678
16501910,1522,935
16501920,1089,190
16501930,1913,403
16501940,939,827
16501950,846,769
16501960,1283,502
16501970,767,27
16501980,1401,5
16501990,1784,190
16502000,173,327
16502010,276,461
16502020,1169,64
16502030,252,854
16502040,455,85
16502050,1619,997
16502060,1629,962
16502070,61,231
16502080,1096,147
16502090,1804,510
16502100,1746,106
16502110,1913,37
16502120,1507,853
16502130,419,769
16502140,1060,612
16502150,1613,861
16502160,151,188
16502170,555,549
16502180,913,915
16502190,1250,283
16502200,1184,279
16502210,1792,9
16502220,590,152
16502230,559,958
16502240,358,518
16502250,531,474
16502260,1505,210
16502270,428,790
16502280,1124,514
16502290,1002,329
16502300,1665,695
16502310,217,541
16502320,976,725
16502330,1764,726
16502340,132,930
16502350,1902,777
16502360,130,319
16502370,756,889
16502380,730,755
16502390,188,435
16502400,157,561
16502410,1956,178
16502420,1323,986
16502430,1493,880
16502440,925,946
16502450,893,151
16502460,442,218
16502470,995,484
16502480,399,99
16502490,221,779
16502500,1818,665
16502510,927,557
16502520,1819,988
16502530,363,347
16502540,1882,581
16502550,1635,488
16502560,1280,586
16502570,1948,359
16502580,1827,570
16502590,1955,590
16502600,1412,487
16502610,429,176
16502620,1842,331
16502630,220,287
16502640,302,659
16502650,1197,856
16502660,46,151
16502670,1633,963
16502680,1675,391
16502690,1828,250
16502700,1395,56
16502710,1142,617
16502720,1080,878
16502730,1905,234
16502740,1663,974
16502750,219,493
16502760,605,16
16502770,630,697
16502780,1216,426
16502790,1950,975
16502800,165,52
16502810,395,492
16502820,1844,954
16502830,750,279
16502840,1425,61
16502850,265,516
16502860,451,919
16502870,827,102
16502880,392,925
16502890,1118,569
16502900,127,935
16502910,1718,481
16502920,687,407
16502930,1599,349
16502940,1301,401
16502950,641,540
16502960,346,898
16502970,1756,245
16502980,1291,944
16502990,670,578
16503000,1676,335
16503010,879,595
16503020,526,689
16503030,1586,825
16503040,69,520
16503050,1064,372
16503060,1921,315
16503070,1060,554
16503080,643,694
16503090,1381,765
16503100,464,236
16503110,1980,745
16503120,1102,441
16503130,1312,417
16503140,380,25
16503150,276,67
16503160,1768,319
16503170,460,160
16503180,1469,774
16503190,1320,325
16503200,952,764
16503210,875,595
16503220,1239,61
16503230,859,404
16503240,176,761
16503250,1100,909
16503260,734,317
16503270,1199,676
16503280,797,935
16503290,1287,267
16503300,1387,766
16503310,1319,633
16503320,1683,113
16503330,1752,841
16503340,68,701
16503350,929,157
16503360,374,291
16503370,1479,654
16503380,1414,293
16503390,942,369
16503400,1061,342
16503410,1579,893
16503420,1921,346
16503430,1360,87
16503440,478,958
16503450,1781,846
16503460,1270,463
16503470,468,250
16503480,1746,662
16503490,1587,56
16503500,1202,130
16503510,990,341
16503520,962,713
16503530,445,759
16503540,59,276
16503550,1181,397
16503560,1317,802
16503570,942,274
16503580,1973,259
16503590,238,971
16503600,774,719
16503610,941,805
16503620,1740,720
16503630,1106,381
16503640,300,997
16503650,1298,746
16503660,1293,770
16503670,1999,468
16503680,325,528
16503690,339,237
16503700,1339,302
16503710,647,784
16503720,231,56
16503730,729,591
16503740,266,921
16503750,281,583
16503760,1171,13
16503770,718,851
16503780,1540,26
16503790,751,257
16503800,169,263
16503810,296,49
16503820,1721,220
16503830,1422,170
16503840,1385,971
16503850,1605,349
16503860,1897,369
16503870,354,620
16503880,1085,304
16503890,516,908
16503900,1357,202
16503910,225,545
16503920,808,353
16503930,1348,191
16503940,916,73
16503950,544,435
16503960,1305,974
16503970,253,255
16503980,386,922
16503990,1013,837
16504000,709,697
16504010,808,938
16504020,475,362
16504030,476,418
16504040,1769,865
16504050,1838,572
16504060,775,863
16504070,137,162
16504080,812,475
16504090,258,23
16504100,1642,128
16504110,1509,464
16504120,151,414
16504130,1209,468
16504140,921,519
16504150,499,953
16504160,796,188
16504170,714,561
16504180,1338,292
16504190,541,488
16504200,626,711
16504210,1930,908
16504220,272,942
16504230,1281,958
16504240,1801,737
16504250,1838,623
16504260,687,270
16504270,1480,644
16504280,1385,906
16504290,918,49
16504300,342,897
16504310,1103,126
16504320,179,556
16504330,66,225
16504340,333,769
16504350,849,594
16504360,62,765
16504370,618,672
16504380,1300,472
16504390,1362,714
16504400,782,66
16504410,1960,695
16504420,125,783
16504430,114,951
16504440,1499,207
16504450,1992,976
16504460,364,788
16504470,35,466
16504480,1788,823
16504490,820,594
16504500,460,419
16504510,1086,775
16504520,1151,680
16504530,551,917
16504540,507,422
16504550,1468,927
16504560,736,777
16504570,733,945
16504580,1296,678
16504590,268,872
16504600,212,948
16504610,745,63
16504620,650,964
16504630,1980,585
16504640,668,770
16504650,451,210
16504660,1686,183
16504670,539,506
16504680,1501,370
16504690,285,58
16504700,110,105
16504710,573,245
16504720,1518,258
16504730,1411,331
16504740,524,127
