value,page,position
6400000,594,632
6400010,787,181
6400020,1960,472
6400030,437,404
6400040,824,119
6400050,237,492
6400060,1953,119
6400070,1837,582
6400080,1381,937
6400090,627,398
6400100,738,17
6400110,468,332
6400120,1931,315
6400130,1284,915
6400140,1072,360
6400150,563,293
6400160,868,583
6400170,1167,708
6400180,651,383
6400190,1014,114
6400200,1494,781
6400210,1715,368
6400220,1867,331
6400230,1591,868
6400240,1571,198
6400250,860,936
6400260,1798,368
6400270,467,514
6400280,362,975
6400290,1200,722
6400300,88,266
6400310,820,802
6400320,1445,373
6400330,74,398
6400340,1647,766
6400350,394,328
6400360,1675,928
6400370,1734,953
6400380,160,698
6400390,168,442
6400400,840,909
6400410,1343,646
6400420,956,457
6400430,1610,328
6400440,1854,691
6400450,254,809
6400460,1544,498
6400470,1711,323
6400480,1026,226
6400490,1973,149
6400500,392,442
6400510,1949,792
6400520,1343,137
6400530,1487,590
6400540,1905,189
6400550,1813,621
6400560,228,903
6400570,1155,3
6400580,54,739
6400590,1153,549
6400600,206,200
6400610,1886,82
6400620,43,453
6400630,1830,798
6400640,1969,778
6400650,1766,652
6400660,438,359
6400670,1965,925
6400680,1008,971
6400690,1802,878
6400700,539,49
6400710,95,518
6400720,1977,376
6400730,1371,85
6400740,923,873
6400750,591,767
6400760,328,934
6400770,640,896
6400780,19,719
6400790,986,574
6400800,1566,895
6400810,371,823
6400820,1036,490
6400830,1768,52
6400840,1145,200
6400850,1431,939
6400860,1056,445
6400870,1415,717
6400880,1413,113
6400890,1529,430
6400900,74,582
6400910,1043,59
6400920,253,157
6400930,3,941
6400940,679,998
6400950,1937,591
6400960,1835,459
6400970,454,497
6400980,1723,114
6400990,1278,742
6401000,1509,363
6401010,673,302
6401020,820,249
6401030,487,354
6401040,120,29
6401050,33,911
6401060,557,207
6401070,658,324
6401080,1884,368
6401090,1625,38
6401100,1572,805
6401110,1851,75
6401120,1586,664
6401130,397,465
6401140,535,848
6401150,1558,147
6401160,893,385
6401170,126,259
6401180,192,684
6401190,1822,602
6401200,764,711
6401210,1870,288
6401220,1106,780
6401230,4,565
6401240,762,992
6401250,1023,892
6401260,878,825
6401270,63,357
6401280,700,53
6401290,1102,108
6401300,1234,201
6401310,1146,439
6401320,1626,814
6401330,1507,79
6401340,1965,335
6401350,480,921
6401360,1288,553
6401370,1763,722
6401380,689,545
6401390,1540,57
6401400,1605,545
6401410,1901,993
6401420,1236,325
6401430,612,296
6401440,121,501
6401450,501,688
6401460,1088,475
6401470,1952,709
6401480,1501,550
6401490,157,731
6401500,1553,472
6401510,1110,425
6401520,745,73
6401530,227,882
6401540,599,975
6401550,814,952
6401560,64,544
6401570,1760,654
6401580,386,558
6401590,619,241
6401600,1950,296
6401610,1871,37
6401620,873,37
6401630,1473,342
6401640,171,970
6401650,226,182
6401660,1693,824
6401670,1909,474
6401680,1952,73
6401690,322,804
6401700,1921,262
6401710,668,196
6401720,752,917
6401730,1746,872
6401740,508,199
6401750,895,34
6401760,492,90
6401770,1620,284
6401780,558,874
6401790,639,143
6401800,1267,435
6401810,1100,893
6401820,114,176
6401830,1080,149
6401840,697,454
6401850,267,472
6401860,1601,169
6401870,329,996
6401880,1025,496
6401890,192,538
6401900,1944,356
6401910,13,339
6401920,1960,390
6401930,166,193
6401940,1110,124
6401950,1083,635
6401960,1378,79
6401970,1085,770
6401980,108,107
6401990,434,93
6402000,1370,253
6402010,421,458
6402020,1494,118
6402030,1288,654
6402040,1517,0
6402050,882,925
6402060,797,848
6402070,133,39
6402080,1410,724
6402090,175,819
6402100,1640,78
6402110,760,804
6402120,941,229
6402130,1372,443
6402140,1708,827
6402150,272,732
6402160,1103,77
6402170,1341,202
6402180,1684,356
6402190,1252,224
6402200,307,528
6402210,665,522
6402220,616,448
6402230,1926,246
6402240,167,843
6402250,140,279
6402260,1158,332
6402270,772,704
6402280,739,40
6402290,1073,85
6402300,1976,174
6402310,1839,691
6402320,1608,616
6402330,516,840
6402340,100,53
6402350,770,772
6402360,469,762
6402370,1347,720
6402380,1736,101
6402390,270,584
6402400,769,317
6402410,1769,635
6402420,1894,840
6402430,1963,71
6402440,113,846
6402450,300,952
6402460,1961,929
6402470,1103,427
6402480,619,878
6402490,1488,582
6402500,821,161
6402510,1816,109
6402520,1571,600
6402530,1410,358
6402540,1877,307
6402550,782,9
6402560,203,430
6402570,116,117
6402580,956,793
6402590,707,108
6402600,1558,314
6402610,1009,305
6402620,696,743
6402630,242,42
6402640,1982,72
6402650,598,671
6402660,423,17
6402670,1336,712
6402680,56,709
6402690,167,322
6402700,1676,485
6402710,854,523
6402720,603,329
6402730,1362,270
6402740,1695,775
6402750,861,428
6402760,301,99
6402770,663,658
6402780,701,526
6402790,1550,641
6402800,1329,476
6402810,1407,486
6402820,1325,170
6402830,1901,430
6402840,1502,991
6402850,404,741
6402860,1123,749
6402870,1860,635
6402880,94,959
6402890,822,586
6402900,1099,163
6402910,185,133
6402920,1006,946
6402930,362,336
6402940,264,302
6402950,1374,573
6402960,954,258
6402970,1691,41
6402980,1046,599
6402990,1650,411
6403000,983,25
6403010,1648,164
6403020,1759,611
6403030,291,320
6403040,1322,452
6403050,911,242
6403060,1432,537
6403070,896,314
6403080,1808,281
6403090,1205,295
6403100,9,667
6403110,1913,694
6403120,892,116
6403130,464,409
6403140,932,357
6403150,422,225
6403160,1646,818
6403170,1346,578
6403180,1116,714
6403190,1967,666
6403200,662,174
6403210,54,738
6403220,1457,224
6403230,1719,429
6403240,1655,315
6403250,820,731
6403260,921,955
6403270,65,372
6403280,790,647
6403290,1691,843
6403300,37,244
6403310,942,686
6403320,199,967
6403330,978,717
6403340,775,161
6403350,784,397
6403360,1346,780
6403370,1500,492
6403380,1619,711
6403390,871,207
6403400,473,792
6403410,1721,292
6403420,204,86
6403430,62,488
6403440,223,379
6403450,507,506
6403460,402,446
6403470,621,186
6403480,524,933
6403490,1481,739
6403500,900,942
6403510,226,543
6403520,705,500
6403530,939,845
6403540,1423,586
6403550,89,554
6403560,1791,952
6403570,65,484
6403580,805,590
6403590,1556,515
6403600,1318,855
6403610,1886,666
6403620,368,893
6403630,640,705
6403640,1757,565
6403650,1411,399
6403660,1103,641
6403670,1171,889
6403680,1216,160
6403690,666,285
6403700,1930,767
6403710,139,813
6403720,1499,603
6403730,874,665
6403740,1406,164
6403750,389,449
6403760,647,587
6403770,4,874
6403780,655,531
6403790,1015,909
6403800,1834,700
6403810,1441,531
6403820,79,519
6403830,1691,686
6403840,456,244
6403850,1456,94
6403860,64,761
6403870,535,253
6403880,171,790
6403890,1649,843
6403900,1245,12
6403910,1780,258
6403920,1162,635
6403930,1760,115
6403940,1629,326
6403950,338,212
6403960,560,163
6403970,384,106
6403980,148,953
6403990,1786,140
6404000,912,765
6404010,1755,901
6404020,1281,954
6404030,1354,331
6404040,1006,594
6404050,1935,659
6404060,728,150
6404070,152,355
6404080,1076,702
6404090,165,872
6404100,802,846
6404110,1987,259
6404120,809,208
6404130,63,274
6404140,648,253
6404150,61,368
6404160,740,41
6404170,141,425
6404180,1641,937
6404190,1984,372
6404200,136,74
6404210,1794,716
6404220,1597,685
6404230,1852,978
6404240,1894,749
