value,page,position
6300000,1117,157
6300010,1530,219
6300020,1482,327
6300030,1973,270
6300040,549,926
6300050,1888,935
6300060,931,770
6300070,176,325
6300080,1234,49
6300090,810,17
6300100,1425,653
6300110,1308,111
6300120,679,756
6300130,1228,560
6300140,1160,597
6300150,867,203
6300160,863,267
6300170,181,968
6300180,1243,166
6300190,241,962
6300200,1249,613
6300210,952,963
6300220,1069,835
6300230,687,76
6300240,318,747
6300250,919,64
6300260,1777,687
6300270,850,588
6300280,89,431
6300290,1901,867
6300300,347,392
6300310,872,720
6300320,492,978
6300330,154,713
6300340,607,798
6300350,944,369
6300360,799,312
6300370,1735,802
6300380,64,402
6300390,719,129
6300400,348,103
6300410,790,939
6300420,116,199
6300430,1180,262
6300440,1932,908
6300450,619,833
6300460,269,999
6300470,594,657
6300480,1919,453
6300490,1487,587
6300500,330,847
6300510,1944,697
6300520,1811,485
6300530,1611,2
6300540,539,147
6300550,215,587
6300560,1164,279
6300570,1112,450
6300580,2000,909
6300590,547,729
6300600,343,93
6300610,335,717
6300620,108,339
6300630,635,104
6300640,1098,690
6300650,996,994
6300660,1743,951
6300670,440,509
6300680,1056,367
6300690,1865,436
6300700,354,887
6300710,1019,917
6300720,1232,297
6300730,795,298
6300740,1445,565
6300750,51,360
6300760,1537,207
6300770,1171,519
6300780,21,684
6300790,161,823
6300800,173,148
6300810,1951,47
6300820,1807,432
6300830,1240,259
6300840,1336,272
6300850,1706,527
6300860,1793,695
6300870,746,137
6300880,703,489
6300890,1441,71
6300900,1183,882
6300910,395,681
6300920,835,466
6300930,812,687
6300940,69,989
6300950,28,227
6300960,480,375
6300970,1555,494
6300980,1578,128
6300990,346,614
6301000,611,496
6301010,1874,156
6301020,1242,352
6301030,1296,165
6301040,379,924
6301050,1559,217
6301060,1208,382
6301070,153,660
6301080,443,520
6301090,467,145
6301100,184,468
6301110,149,140
6301120,141,81
6301130,371,542
6301140,201,840
6301150,815,546
6301160,948,288
6301170,1139,408
6301180,1891,331
6301190,1454,421
6301200,1144,469
6301210,1895,27
6301220,1041,773
6301230,953,908
6301240,786,960
6301250,1084,204
6301260,332,800
6301270,1564,741
6301280,1897,128
6301290,675,867
6301300,724,952
6301310,614,233
6301320,380,59
6301330,1293,607
6301340,62,74
6301350,210,87
6301360,1192,595
6301370,1914,463
6301380,174,118
6301390,696,970
6301400,1331,339
6301410,1206,75
6301420,196,291
6301430,515,661
6301440,1321,916
6301450,403,270
6301460,222,900
6301470,914,448
6301480,1618,79
6301490,500,567
6301500,582,838
6301510,500,38
6301520,960,546
6301530,1668,869
6301540,215,259
6301550,1422,720
6301560,884,597
6301570,1508,735
6301580,372,4
6301590,489,281
6301600,848,350
6301610,1839,546
6301620,640,984
6301630,659,172
6301640,369,599
6301650,1799,374
6301660,166,706
6301670,1951,587
6301680,633,416
6301690,388,478
6301700,1561,991
6301710,1040,590
6301720,1467,163
6301730,1441,784
6301740,69,645
6301750,1669,981
6301760,1950,436
6301770,153,878
6301780,537,981
6301790,1592,775
6301800,1772,79
6301810,1007,745
6301820,309,708
6301830,1118,129
6301840,1707,409
6301850,1198,411
6301860,412,300
6301870,1510,874
6301880,134,584
6301890,1635,83
6301900,902,476
6301910,1188,720
6301920,1386,937
6301930,399,50
6301940,1419,181
6301950,1422,188
6301960,692,253
6301970,486,612
6301980,1906,373
6301990,1814,658
6302000,843,829
6302010,1658,612
6302020,235,61
6302030,1514,130
6302040,1830,766
6302050,448,435
6302060,482,548
6302070,1874,29
6302080,1167,158
6302090,1099,590
6302100,922,417
6302110,214,287
6302120,908,258
6302130,1803,79
6302140,632,535
6302150,1874,428
6302160,1907,70
6302170,1721,901
6302180,1265,941
6302190,677,451
6302200,1134,680
6302210,599,430
6302220,357,671
6302230,1069,512
6302240,1990,92
6302250,427,969
6302260,805,970
6302270,138,241
6302280,649,731
6302290,968,378
6302300,1278,259
6302310,1680,522
6302320,773,383
6302330,1532,117
6302340,603,326
6302350,538,862
6302360,205,658
6302370,629,640
6302380,1622,923
6302390,188,196
6302400,1677,648
6302410,584,852
6302420,414,329
6302430,1870,431
6302440,470,657
6302450,1198,221
6302460,630,515
6302470,198,931
6302480,993,993
6302490,237,28
6302500,1242,180
6302510,828,549
6302520,1311,465
6302530,1764,742
6302540,327,446
6302550,181,730
6302560,714,815
6302570,1260,466
6302580,1894,407
6302590,38,15
6302600,1736,302
6302610,1548,24
6302620,1445,833
6302630,494,335
6302640,1628,319
6302650,1553,797
6302660,1435,533
6302670,973,570
6302680,1844,577
6302690,924,590
6302700,721,342
6302710,972,934
6302720,128,876
6302730,1168,912
6302740,1009,191
6302750,657,953
6302760,1105,558
6302770,209,199
