value,page,position
17700000,535,987
17700010,1151,458
17700020,1038,32
17700030,697,213
17700040,1609,220
17700050,1761,215
17700060,1202,455
17700070,1293,338
17700080,183,449
17700090,1425,499
17700100,508,425
17700110,1813,608
17700120,549,885
17700130,89,414
17700140,913,722
17700150,908,353
17700160,1280,713
17700170,932,418
17700180,1033,858
17700190,919,382
17700200,1202,976
17700210,684,403
17700220,550,354
17700230,1906,483
17700240,954,179
17700250,1160,662
17700260,592,714
17700270,1846,222
17700280,721,841
17700290,1318,790
17700300,992,297
17700310,146,979
17700320,827,921
17700330,611,492
17700340,1949,240
17700350,1608,619
17700360,591,851
17700370,913,459
17700380,729,177
17700390,998,830
17700400,272,878
17700410,1228,624
17700420,528,589
17700430,1536,820
17700440,338,838
17700450,1754,896
17700460,226,899
17700470,1210,966
17700480,57,634
17700490,68,989
17700500,85,357
17700510,1337,622
17700520,1620,395
17700530,1608,104
17700540,550,82
17700550,951,652
17700560,1741,26
17700570,81,309
17700580,1627,934
17700590,842,101
17700600,1927,223
17700610,1064,86
17700620,667,541
17700630,533,787
17700640,5,299
17700650,381,706
17700660,797,840
17700670,1641,790
17700680,1338,716
17700690,557,474
17700700,76,8
17700710,1869,942
17700720,786,518
17700730,741,730
17700740,567,653
17700750,958,158
17700760,662,391
17700770,1558,462
17700780,1335,549
17700790,724,685
17700800,325,578
17700810,924,491
17700820,1466,905
17700830,672,305
17700840,1508,205
17700850,266,482
17700860,1437,82
17700870,1809,70
17700880,1308,589
17700890,1870,966
17700900,523,612
17700910,40,418
17700920,201,722
17700930,427,937
17700940,666,143
17700950,1637,787
17700960,1571,543
17700970,59,319
17700980,759,243
17700990,1326,338
17701000,435,397
17701010,1740,406
17701020,1223,328
17701030,1958,916
17701040,1413,522
17701050,1306,95
17701060,269,221
17701070,399,101
17701080,311,91
17701090,451,340
17701100,507,728
17701110,162,38
17701120,970,375
17701130,1111,153
17701140,1409,439
17701150,461,355
17701160,796,851
17701170,1786,150
17701180,298,505
17701190,1627,46
17701200,451,634
