value,page,position
15800000,1413,329
15800010,1826,36
15800020,1564,259
15800030,253,182
15800040,431,858
15800050,1430,675
15800060,718,919
15800070,414,74
15800080,1458,332
15800090,242,110
15800100,1598,308
15800110,1418,748
15800120,471,356
15800130,1071,474
15800140,1453,640
15800150,78,409
15800160,998,54
15800170,1554,327
15800180,395,295
15800190,961,408
15800200,93,514
15800210,724,108
15800220,1851,933
15800230,380,392
15800240,635,697
15800250,1490,817
15800260,604,164
15800270,622,822
15800280,147,663
15800290,365,194
15800300,732,11
15800310,537,560
15800320,557,231
15800330,663,245
15800340,575,472
15800350,702,155
15800360,390,823
15800370,1632,111
15800380,160,227
15800390,1644,622
15800400,232,251
15800410,957,394
15800420,507,273
15800430,1931,741
15800440,1385,757
15800450,381,38
15800460,1201,684
15800470,124,816
15800480,1612,147
15800490,881,147
15800500,1681,717
15800510,1778,666
15800520,1858,46
15800530,491,283
15800540,85,746
15800550,1292,570
15800560,1879,40
15800570,1302,471
15800580,1355,571
15800590,52,13
15800600,1327,846
15800610,78,695
15800620,1632,952
15800630,1127,526
15800640,1993,853
15800650,1578,921
15800660,1157,698
15800670,1860,163
15800680,661,450
15800690,1402,561
15800700,629,877
15800710,563,222
15800720,1661,270
15800730,459,982
15800740,754,92
15800750,487,883
15800760,1235,648
15800770,1759,508
15800780,364,771
15800790,390,782
15800800,954,498
15800810,1111,886
15800820,259,318
15800830,258,93
15800840,656,302
15800850,1680,337
15800860,1518,63
15800870,1553,976
15800880,1208,406
15800890,629,878
15800900,1520,829
15800910,333,987
15800920,1608,173
15800930,1483,846
15800940,356,520
15800950,79,438
15800960,552,518
15800970,1122,516
15800980,1528,363
15800990,1458,374
15801000,188,440
15801010,372,578
15801020,1757,30
15801030,1828,706
15801040,17,217
15801050,843,915
15801060,1763,109
15801070,1133,28
15801080,375,426
15801090,804,729
15801100,1919,204
15801110,1009,432
15801120,318,920
15801130,49,417
15801140,629,178
15801150,1706,242
15801160,393,147
15801170,678,654
15801180,92,422
15801190,1924,188
15801200,1688,885
15801210,392,595
15801220,1073,901
15801230,315,261
15801240,1682,301
15801250,669,353
15801260,289,224
15801270,1862,80
15801280,1273,941
15801290,1843,657
15801300,134,339
15801310,1636,201
15801320,678,625
15801330,1748,490
15801340,1994,647
15801350,621,57
15801360,745,806
15801370,1872,304
15801380,515,149
15801390,1803,702
15801400,1697,761
15801410,296,34
15801420,589,314
15801430,186,248
15801440,1367,151
15801450,327,759
15801460,1724,384
15801470,356,739
15801480,1688,679
15801490,1114,891
15801500,1125,805
15801510,375,484
15801520,1058,245
15801530,1964,180
