value,page,position
19900000,1646,991
19900010,1055,424
19900020,469,606
19900030,902,289
19900040,320,404
19900050,1970,64
19900060,61,358
19900070,1274,382
19900080,1118,146
19900090,1084,683
19900100,1901,469
19900110,200,882
19900120,1068,442
19900130,1192,590
19900140,819,898
19900150,1963,767
19900160,177,590
19900170,1579,10
19900180,1730,376
19900190,1488,826
19900200,998,202
19900210,5,465
19900220,1071,15
19900230,198,210
19900240,608,23
19900250,915,282
19900260,936,450
19900270,1199,477
19900280,359,462
19900290,486,808
19900300,915,976
19900310,828,408
19900320,1489,713
19900330,286,328
19900340,1834,448
19900350,633,256
19900360,382,652
19900370,1037,473
19900380,670,995
19900390,1276,631
19900400,809,37
19900410,1013,143
19900420,904,272
19900430,1868,828
19900440,587,559
19900450,1863,230
19900460,132,180
19900470,289,531
19900480,188,126
19900490,1554,864
19900500,1317,137
19900510,1363,500
19900520,1415,602
19900530,1734,786
19900540,1522,101
19900550,50,872
19900560,1613,517
19900570,252,859
19900580,1412,61
19900590,1104,469
19900600,675,858
19900610,308,464
19900620,636,263
19900630,1323,417
19900640,1908,986
19900650,1192,124
19900660,270,265
19900670,1111,868
19900680,91,388
19900690,424,678
19900700,664,38
19900710,1299,351
19900720,1505,137
19900730,194,956
19900740,1706,368
19900750,1329,766
19900760,1308,821
19900770,181,913
19900780,879,539
19900790,1883,243
19900800,1242,978
19900810,1152,942
19900820,168,837
19900830,1975,633
19900840,74,395
19900850,1234,485
19900860,122,282
19900870,381,463
19900880,1751,549
19900890,1628,627
19900900,126,193
19900910,675,36
19900920,197,225
19900930,557,400
19900940,1254,267
19900950,1035,958
19900960,1460,76
19900970,1369,386
19900980,813,697
19900990,1685,328
19901000,1689,357
19901010,1638,873
19901020,1645,101
19901030,200,350
19901040,945,387
19901050,1951,198
19901060,176,769
19901070,91,844
19901080,1896,692
19901090,959,677
19901100,1107,53
19901110,667,524
19901120,279,102
19901130,151,870
19901140,841,542
19901150,1336,977
19901160,720,952
19901170,967,577
19901180,351,166
19901190,1294,339
19901200,1729,375
19901210,1208,968
19901220,1936,851
19901230,8,821
19901240,1438,8
19901250,1074,199
19901260,1126,777
19901270,858,888
19901280,1619,369
19901290,1301,76
19901300,1291,68
19901310,1639,88
19901320,1396,135
19901330,1882,55
19901340,17,419
19901350,733,144
19901360,1256,746
19901370,1290,643
19901380,431,198
19901390,456,0
19901400,390,19
19901410,1026,828
19901420,507,89
19901430,226,765
19901440,1856,269
19901450,405,53
19901460,635,270
19901470,1899,506
19901480,1357,819
19901490,1473,221
19901500,27,615
19901510,88,839
19901520,765,65
19901530,1078,247
19901540,176,849
19901550,1815,814
19901560,1221,610
19901570,1075,684
19901580,1382,316
19901590,1470,220
19901600,1985,694
19901610,185,798
19901620,835,400
19901630,1615,182
19901640,1482,792
19901650,306,453
19901660,1761,335
19901670,29,361
19901680,1050,281
19901690,133,512
19901700,932,112
19901710,1760,140
