value,page,position
19700000,755,884
19700010,1547,45
19700020,1846,985
19700030,1602,741
19700040,1918,547
19700050,1461,859
19700060,1138,509
19700070,860,140
19700080,540,915
19700090,304,813
19700100,943,349
19700110,693,397
19700120,649,538
19700130,121,750
19700140,936,543
19700150,84,311
19700160,1734,427
19700170,1676,672
19700180,1576,7
19700190,1221,456
19700200,1943,54
19700210,838,820
19700220,1985,888
19700230,1261,319
19700240,1687,273
19700250,1038,295
19700260,1161,334
19700270,228,705
19700280,160,412
19700290,1543,704
19700300,685,23
19700310,74,275
19700320,1269,905
19700330,375,125
19700340,1927,346
19700350,1024,104
19700360,1426,579
19700370,1359,118
19700380,1150,476
19700390,100,26
19700400,324,580
19700410,647,245
19700420,1426,630
19700430,1432,958
19700440,1793,839
19700450,813,604
19700460,7,444
19700470,1322,25
19700480,386,347
19700490,1269,880
19700500,1959,743
19700510,515,929
19700520,797,768
19700530,485,914
19700540,1350,425
19700550,28,112
19700560,1938,582
19700570,1008,573
19700580,1596,850
19700590,312,746
19700600,107,773
19700610,1272,958
19700620,1982,127
19700630,718,695
19700640,1159,655
19700650,1012,877
19700660,540,980
19700670,1052,585
19700680,1444,116
19700690,405,979
19700700,1880,306
19700710,519,330
19700720,332,134
19700730,124,915
19700740,481,772
19700750,332,937
19700760,1455,479
19700770,556,659
19700780,1912,596
19700790,1203,510
19700800,483,191
19700810,1360,511
19700820,1275,487
19700830,1369,86
19700840,230,686
19700850,1862,562
19700860,677,899
19700870,1799,893
19700880,1334,663
19700890,965,676
19700900,787,83
19700910,1912,209
19700920,181,428
19700930,236,557
19700940,570,4
19700950,915,359
19700960,1940,302
19700970,1829,386
19700980,1402,750
19700990,1166,664
19701000,278,97
19701010,1708,328
19701020,725,189
19701030,668,29
19701040,1108,806
19701050,1753,480
19701060,645,430
19701070,1082,813
19701080,1083,467
19701090,10,634
19701100,1326,583
19701110,751,255
19701120,1670,54
19701130,787,241
19701140,1267,603
19701150,979,346
19701160,924,191
19701170,172,155
19701180,261,325
19701190,72,715
19701200,1434,459
19701210,755,304
19701220,1317,341
19701230,1267,558
19701240,1134,240
19701250,1777,367
19701260,420,129
19701270,1345,31
19701280,1960,789
19701290,1259,662
19701300,1901,489
19701310,1876,736
19701320,204,863
19701330,1201,505
19701340,1398,564
19701350,218,81
19701360,1369,903
19701370,1028,830
19701380,923,719
19701390,691,902
19701400,954,9
19701410,1472,177
19701420,936,199
19701430,1133,336
19701440,1281,827
19701450,764,402
19701460,303,254
19701470,1385,558
19701480,829,120
19701490,1402,461
19701500,1580,69
19701510,167,913
19701520,554,988
19701530,1678,981
19701540,549,956
19701550,147,114
19701560,1638,792
19701570,32,7
19701580,2000,815
19701590,1442,769
19701600,212,436
19701610,631,106
19701620,268,783
19701630,73,7
19701640,1986,107
19701650,1877,517
19701660,1137,146
19701670,1903,963
19701680,1777,623
19701690,1454,590
19701700,1739,48
19701710,1765,509
19701720,1405,350
19701730,705,433
19701740,1194,685
19701750,962,144
19701760,631,951
19701770,1390,853
19701780,76,674
19701790,1882,780
19701800,1238,250
19701810,604,775
19701820,1240,302
19701830,95,72
19701840,1658,500
19701850,480,496
19701860,1801,408
19701870,625,528
19701880,1892,123
19701890,1676,43
19701900,1617,807
19701910,113,296
19701920,487,249
19701930,1081,611
19701940,446,372
19701950,1869,406
19701960,412,714
19701970,1116,481
19701980,224,367
19701990,1852,294
19702000,1873,164
19702010,187,212
19702020,767,577
19702030,1455,61
19702040,1923,655
19702050,998,517
19702060,182,320
19702070,1588,937
19702080,727,830
19702090,1248,268
19702100,890,648
19702110,1692,252
19702120,1422,331
19702130,701,717
19702140,1841,889
19702150,371,438
19702160,696,715
19702170,1291,837
19702180,1538,803
19702190,117,371
19702200,434,321
19702210,1734,277
19702220,605,461
19702230,1835,425
19702240,1869,156
19702250,1534,457
19702260,124,696
