value,page,position
12200000,1900,961
12200010,927,954
12200020,329,376
12200030,518,929
12200040,508,207
12200050,505,181
12200060,1262,51
12200070,1002,450
12200080,1180,302
12200090,539,359
12200100,114,393
12200110,1100,963
12200120,1774,312
12200130,115,41
12200140,1714,399
12200150,156,963
12200160,912,66
12200170,1007,628
12200180,1197,397
12200190,1803,202
12200200,1688,489
12200210,1821,457
12200220,37,917
12200230,1918,901
12200240,458,781
12200250,1163,492
12200260,1234,672
12200270,954,63
12200280,458,297
12200290,1952,728
12200300,1544,254
12200310,931,743
12200320,1726,309
12200330,335,799
12200340,1460,392
12200350,1590,486
12200360,1673,735
12200370,1823,188
12200380,1871,14
12200390,1339,634
12200400,67,38
12200410,582,644
12200420,1952,518
12200430,1928,285
12200440,709,892
12200450,883,764
12200460,1330,929
12200470,1466,200
12200480,374,54
12200490,1962,680
12200500,1202,199
12200510,1359,811
12200520,788,248
12200530,312,171
12200540,118,356
12200550,1065,871
12200560,711,3
12200570,594,423
12200580,167,825
12200590,1915,752
12200600,242,197
12200610,1132,832
12200620,622,224
12200630,365,657
12200640,174,756
12200650,1041,830
12200660,442,659
12200670,1815,981
12200680,1923,600
12200690,1271,160
12200700,1760,579
12200710,307,389
12200720,1485,519
12200730,491,741
12200740,1334,500
12200750,102,983
12200760,826,348
12200770,1575,977
12200780,1004,686
12200790,1708,95
12200800,552,104
12200810,1010,779
12200820,388,454
12200830,1518,801
12200840,285,28
12200850,1412,102
12200860,775,855
12200870,1516,67
12200880,1739,713
12200890,1158,324
12200900,966,305
12200910,1371,643
12200920,293,321
12200930,1163,166
12200940,25,367
12200950,1640,212
12200960,79,385
12200970,932,392
12200980,859,94
12200990,1359,464
12201000,1060,928
12201010,1037,286
12201020,993,864
12201030,1864,380
12201040,1170,358
12201050,547,871
12201060,128,218
12201070,361,286
12201080,56,881
12201090,122,829
12201100,322,991
12201110,1154,397
12201120,969,290
12201130,1210,625
12201140,1972,410
12201150,227,10
12201160,713,328
12201170,1129,537
12201180,1743,959
12201190,1524,969
12201200,463,64
12201210,589,671
12201220,1631,201
12201230,1978,291
12201240,1963,880
12201250,238,844
12201260,1230,303
12201270,877,472
12201280,628,167
12201290,1736,672
12201300,1645,727
12201310,124,926
12201320,1909,173
12201330,1696,723
12201340,1603,478
12201350,1874,880
12201360,301,333
12201370,125,429
12201380,1439,900
12201390,1324,771
12201400,909,532
12201410,1902,387
12201420,833,458
12201430,668,184
12201440,1130,501
12201450,74,666
12201460,431,877
12201470,1592,637
12201480,1145,329
12201490,254,307
12201500,803,269
12201510,350,972
12201520,1278,409
12201530,79,72
12201540,519,505
12201550,1701,307
12201560,957,185
12201570,255,268
12201580,822,956
12201590,121,67
12201600,1074,198
12201610,253,370
12201620,1593,335
12201630,1682,5
12201640,1975,119
12201650,577,350
12201660,1198,122
12201670,1850,938
12201680,203,355
12201690,780,106
12201700,1378,763
12201710,1820,218
12201720,1590,167
12201730,1981,677
12201740,505,488
12201750,1994,421
12201760,1921,695
12201770,796,29
12201780,961,424
12201790,1705,321
12201800,1132,858
12201810,526,662
12201820,559,741
12201830,653,225
12201840,819,555
12201850,1307,311
12201860,1707,946
12201870,1379,379
12201880,957,899
12201890,649,217
12201900,1619,241
12201910,162,899
12201920,1037,342
12201930,28,507
12201940,703,988
12201950,430,146
12201960,251,218
12201970,487,701
12201980,1676,655
12201990,1047,731
12202000,1137,873
12202010,501,391
12202020,1114,943
12202030,1989,822
12202040,1478,592
12202050,777,451
12202060,1780,327
12202070,62,581
12202080,1143,297
12202090,731,472
12202100,1019,313
12202110,787,801
12202120,1873,805
12202130,1422,885
12202140,529,448
12202150,85,47
12202160,607,152
12202170,94,312
12202180,1454,66
12202190,1477,580
12202200,297,710
12202210,655,843
12202220,1927,826
12202230,1677,877
12202240,669,293
12202250,63,339
12202260,1505,223
12202270,1550,51
12202280,356,936
12202290,1987,862
12202300,58,50
12202310,1919,64
12202320,1262,215
12202330,135,536
12202340,1591,756
12202350,1897,172
12202360,8,522
12202370,27,733
12202380,1079,647
12202390,1444,949
12202400,500,23
12202410,1443,543
12202420,862,508
12202430,1444,915
12202440,712,674
12202450,1723,206
12202460,433,129
12202470,426,310
12202480,671,909
12202490,1620,302
12202500,1222,454
12202510,1467,906
12202520,1904,934
12202530,1924,495
12202540,107,604
12202550,775,106
12202560,947,650
12202570,1173,557
12202580,1658,79
12202590,1313,567
12202600,1622,548
12202610,152,769
12202620,1872,770
12202630,725,136
12202640,1044,996
12202650,1716,431
12202660,1681,263
12202670,332,868
12202680,1104,144
12202690,353,978
12202700,1569,508
12202710,553,769
12202720,1007,878
12202730,1428,822
12202740,1581,48
12202750,240,441
12202760,1161,926
12202770,1157,814
12202780,1679,360
12202790,1949,431
12202800,1772,133
12202810,1779,686
12202820,1933,893
12202830,1054,49
12202840,1034,949
12202850,251,521
12202860,963,133
12202870,703,326
12202880,68,246
12202890,1305,657
12202900,1715,295
12202910,907,864
12202920,1447,289
12202930,201,92
12202940,52,957
12202950,521,518
12202960,143,616
12202970,521,519
12202980,1469,12
12202990,1035,190
12203000,754,621
12203010,977,500
12203020,109,603
12203030,156,287
12203040,301,905
12203050,558,812
12203060,1692,843
12203070,796,801
12203080,1906,401
12203090,417,960
12203100,583,514
12203110,1754,865
12203120,101,788
12203130,1854,248
12203140,31,545
12203150,1806,550
12203160,1930,696
12203170,749,50
12203180,710,245
12203190,1772,354
12203200,737,476
12203210,1847,553
12203220,1871,63
12203230,692,869
12203240,1021,759
12203250,1610,472
12203260,1757,468
12203270,1927,30
12203280,1236,92
12203290,1041,459
12203300,378,837
12203310,1177,194
12203320,613,406
12203330,913,289
12203340,1664,631
12203350,780,557
12203360,1957,867
12203370,1130,587
12203380,394,92
12203390,1365,334
12203400,1957,620
12203410,1763,575
12203420,1853,839
12203430,646,575
12203440,419,209
12203450,413,58
12203460,1782,20
12203470,371,385
12203480,880,367
12203490,418,305
12203500,305,11
12203510,1135,896
12203520,1622,796
12203530,1694,53
12203540,514,153
12203550,1109,544
12203560,1911,474
12203570,589,435
12203580,1014,618
12203590,1060,444
12203600,1659,318
12203610,108,40
12203620,1075,433
12203630,349,664
12203640,620,561
12203650,1624,515
12203660,1235,772
12203670,203,181
12203680,1800,907
12203690,392,565
12203700,1687,499
12203710,933,826
12203720,852,110
12203730,1935,292
12203740,1680,212
12203750,934,607
12203760,1091,562
12203770,777,378
12203780,678,360
12203790,1136,151
12203800,1341,197
12203810,1993,747
12203820,862,112
12203830,1086,583
12203840,1424,565
12203850,963,931
12203860,973,54
12203870,902,344
12203880,68,745
12203890,1062,595
12203900,660,795
12203910,1328,332
12203920,1424,266
12203930,500,627
12203940,1640,720
12203950,421,158
12203960,1246,835
12203970,523,678
12203980,1979,840
12203990,935,231
12204000,1949,342
12204010,1123,276
12204020,1216,820
12204030,917,622
12204040,428,448
12204050,77,174
12204060,41,883
12204070,1355,944
12204080,669,826
12204090,57,329
12204100,1705,246
12204110,317,208
12204120,190,472
12204130,1943,499
12204140,379,548
12204150,319,158
12204160,1021,301
12204170,366,730
12204180,145,429
12204190,1909,3
12204200,453,716
12204210,384,479
12204220,431,68
12204230,1566,230
12204240,1413,751
12204250,235,281
12204260,1406,145
12204270,1974,331
12204280,1146,640
12204290,47,487
12204300,577,132
12204310,357,497
12204320,1862,509
12204330,1681,227
12204340,956,234
12204350,901,100
12204360,369,621
12204370,1137,641
12204380,144,459
12204390,827,97
12204400,447,368
12204410,1630,709
12204420,1229,321
12204430,815,329
12204440,1360,968
12204450,817,320
12204460,735,128
12204470,1394,878
12204480,888,81
12204490,1655,45
12204500,534,23
12204510,680,799
12204520,1667,399
12204530,1547,385
12204540,1275,310
12204550,666,132
12204560,1545,777
12204570,1019,315
12204580,421,664
12204590,1670,123
12204600,597,977
12204610,864,779
12204620,142,387
12204630,1674,589
12204640,1270,124
12204650,354,563
12204660,1555,731
12204670,1003,429
12204680,1953,118
12204690,1646,16
12204700,1745,401
12204710,1958,972
12204720,1542,476
12204730,1330,616
12204740,211,392
12204750,934,860
12204760,516,258
12204770,223,685
12204780,103,763
12204790,1111,318
12204800,1601,608
12204810,112,420
12204820,1490,179
12204830,1604,16
12204840,1195,537
12204850,1459,841
12204860,1753,356
12204870,194,625
12204880,1057,106
12204890,1445,881
12204900,1933,820
12204910,798,525
12204920,990,144
12204930,817,824
12204940,1527,691
12204950,1920,304
12204960,1922,382
12204970,119,400
12204980,194,400
12204990,1996,779
12205000,713,540
12205010,585,899
12205020,247,198
12205030,974,196
12205040,1740,938
12205050,29,145
12205060,1957,382
12205070,146,586
12205080,1993,875
12205090,1928,186
12205100,1565,317
12205110,894,986
12205120,1213,113
12205130,287,289
12205140,850,483
12205150,1075,417
12205160,622,465
12205170,148,284
12205180,762,572
12205190,1637,617
12205200,972,806
12205210,269,668
12205220,1586,364
12205230,962,688
12205240,1347,447
12205250,1916,620
12205260,169,454
12205270,931,678
12205280,525,457
12205290,1105,700
12205300,1272,67
12205310,1204,171
12205320,193,651
12205330,344,179
12205340,592,318
12205350,1515,868
12205360,1482,71
12205370,391,697
12205380,1194,593
12205390,154,10
12205400,936,542
12205410,897,949
12205420,818,317
12205430,95,784
12205440,854,683
12205450,1924,469
12205460,958,402
12205470,1104,583
12205480,1287,574
12205490,1907,601
12205500,1339,783
12205510,853,326
12205520,867,123
12205530,21,871
12205540,1248,55
12205550,218,23
12205560,802,395
12205570,738,43
12205580,246,103
12205590,1768,209
12205600,329,200
12205610,1516,256
12205620,349,242
12205630,1322,979
12205640,1150,765
12205650,489,322
12205660,1469,352
12205670,87,776
12205680,1457,533
12205690,656,427
12205700,458,530
12205710,1528,920
12205720,17,190
12205730,1996,71
12205740,217,85
12205750,1328,75
12205760,320,169
12205770,272,143
12205780,427,965
12205790,72,935
12205800,170,605
12205810,831,992
12205820,418,740
12205830,1228,285
12205840,1993,17
12205850,67,362
12205860,376,538
12205870,937,17
12205880,132,967
12205890,1384,5
12205900,1077,251
12205910,1412,356
12205920,67,251
12205930,465,844
12205940,1863,937
12205950,1612,736
12205960,1022,67
12205970,78,138
12205980,954,957
12205990,395,690
12206000,365,324
12206010,1924,375
12206020,1256,897
12206030,1806,602
12206040,575,909
12206050,198,427
12206060,999,558
12206070,333,96
12206080,949,583
12206090,225,598
12206100,1546,744
12206110,430,558
12206120,86,73
12206130,952,251
12206140,1254,372
12206150,1493,693
12206160,496,158
12206170,1517,798
12206180,1112,299
12206190,431,392
12206200,253,458
12206210,1439,650
12206220,1159,773
12206230,1037,150
12206240,757,581
12206250,452,545
12206260,1913,558
12206270,199,806
12206280,1851,639
12206290,527,530
12206300,1996,137
12206310,402,556
12206320,629,72
12206330,897,965
12206340,1152,325
12206350,955,311
12206360,1037,857
12206370,1910,941
12206380,1978,476
12206390,441,636
12206400,1365,874
12206410,109,833
12206420,33,860
12206430,914,248
12206440,1344,719
12206450,416,192
12206460,697,669
12206470,161,891
12206480,1543,155
12206490,555,894
12206500,1573,805
12206510,668,470
12206520,1201,296
12206530,1751,729
12206540,6,818
12206550,1460,507
12206560,1541,374
12206570,1906,499
12206580,1303,549
12206590,1271,928
12206600,486,957
12206610,524,613
12206620,1956,679
12206630,1320,720
12206640,953,448
12206650,162,358
12206660,1095,628
12206670,915,283
12206680,986,341
12206690,1654,491
12206700,163,666
12206710,512,893
12206720,1372,779
12206730,272,330
12206740,1919,640
12206750,1870,155
12206760,317,213
12206770,836,364
12206780,1123,52
12206790,37,110
12206800,377,786
12206810,502,227
12206820,1101,867
12206830,451,61
12206840,881,467
12206850,1871,572
12206860,676,777
