value,page,position
11400000,138,958
11400010,674,89
11400020,1923,657
11400030,780,953
11400040,1557,649
11400050,399,47
11400060,1249,971
11400070,9,339
11400080,1633,252
11400090,1831,580
11400100,539,997
11400110,1011,622
11400120,1081,318
11400130,1724,643
11400140,1903,866
11400150,667,193
11400160,120,666
11400170,1396,117
11400180,852,571
11400190,402,450
11400200,1874,579
11400210,1942,64
11400220,545,726
11400230,857,433
11400240,1489,633
11400250,1076,654
11400260,1645,340
11400270,499,522
11400280,1392,529
11400290,68,767
11400300,345,242
11400310,499,744
11400320,1589,84
11400330,91,410
11400340,674,731
11400350,320,434
11400360,812,371
11400370,605,657
11400380,1704,85
11400390,1718,173
11400400,551,619
11400410,834,443
11400420,521,654
11400430,994,116
11400440,1568,169
11400450,1122,244
11400460,1561,233
11400470,1924,836
11400480,578,418
11400490,1293,998
11400500,1532,82
11400510,893,917
11400520,386,527
11400530,1169,496
11400540,319,259
11400550,753,618
11400560,480,540
11400570,1401,751
11400580,493,803
11400590,264,867
11400600,730,243
11400610,1494,613
11400620,1882,289
11400630,1180,469
11400640,984,263
11400650,226,554
11400660,1237,945
11400670,385,514
11400680,974,44
11400690,60,995
11400700,1351,516
11400710,305,422
11400720,828,464
11400730,616,241
11400740,915,911
11400750,1529,235
11400760,1621,324
11400770,1633,699
11400780,709,715
11400790,1884,744
11400800,1190,637
11400810,1185,364
11400820,1425,88
11400830,457,714
11400840,1544,963
11400850,769,100
11400860,563,148
11400870,101,355
11400880,1250,747
11400890,1418,820
11400900,519,775
11400910,1721,553
11400920,1580,818
11400930,1649,279
11400940,1499,441
11400950,437,433
11400960,751,70
11400970,141,704
11400980,269,17
11400990,880,659
11401000,1226,340
11401010,913,358
11401020,187,213
11401030,1070,738
11401040,1472,562
11401050,316,170
11401060,1915,240
11401070,181,553
11401080,483,541
11401090,644,427
11401100,1836,207
11401110,361,957
11401120,624,81
11401130,1660,247
11401140,1834,785
11401150,1265,463
11401160,1335,538
11401170,162,827
11401180,1082,126
11401190,193,161
11401200,61,34
11401210,1558,7
11401220,286,510
11401230,880,363
11401240,791,661
11401250,1957,855
11401260,1494,267
11401270,294,498
11401280,630,704
11401290,658,191
11401300,1492,567
11401310,1516,327
11401320,569,406
11401330,223,645
11401340,1476,316
11401350,503,623
11401360,1261,54
11401370,1747,792
11401380,1911,197
11401390,1879,404
11401400,228,488
11401410,789,22
11401420,746,280
11401430,1514,397
11401440,1475,115
11401450,1261,310
11401460,1431,13
11401470,1677,159
11401480,695,435
11401490,1420,4
11401500,850,739
11401510,235,233
11401520,795,977
11401530,1522,482
11401540,753,119
11401550,182,808
11401560,171,816
11401570,1422,642
11401580,235,604
11401590,441,840
11401600,1600,635
11401610,597,777
11401620,1718,914
11401630,74,522
11401640,719,460
11401650,279,713
11401660,317,13
11401670,522,440
11401680,1908,79
11401690,576,556
11401700,1389,32
11401710,930,267
11401720,9,351
11401730,69,671
11401740,761,324
11401750,1433,977
11401760,1842,501
11401770,1915,867
11401780,1203,146
11401790,656,787
11401800,1186,133
11401810,1448,468
11401820,707,190
11401830,774,314
11401840,321,935
11401850,559,826
11401860,1834,638
11401870,929,371
11401880,1979,74
