value,page,position
2000000,227,865
2000010,178,285
2000020,1510,570
2000030,223,324
2000040,1596,727
2000050,453,790
2000060,1363,168
2000070,1688,409
2000080,329,304
2000090,1049,698
2000100,1565,37
2000110,390,677
2000120,480,655
2000130,1827,117
2000140,1386,436
2000150,471,817
2000160,1093,592
2000170,1776,12
2000180,1135,29
2000190,872,921
2000200,787,736
2000210,1199,258
2000220,561,656
2000230,797,268
2000240,959,83
2000250,1845,267
2000260,1379,167
2000270,1125,844
2000280,1287,535
2000290,573,233
2000300,438,103
2000310,492,823
2000320,76,420
2000330,1177,311
2000340,1016,186
2000350,1701,19
2000360,1478,31
2000370,970,236
2000380,1259,119
2000390,1497,171
2000400,212,372
2000410,150,463
2000420,1895,967
2000430,257,865
2000440,1642,663
2000450,1713,375
2000460,1744,464
2000470,1621,681
2000480,1946,921
2000490,1228,347
2000500,874,216
2000510,1631,227
2000520,1603,883
2000530,66,875
2000540,1724,164
2000550,1770,137
2000560,1294,579
2000570,1763,937
2000580,1098,172
2000590,103,510
2000600,587,20
2000610,336,599
2000620,727,775
2000630,1900,739
2000640,887,368
2000650,1602,6
2000660,69,197
2000670,309,319
2000680,1584,814
2000690,1879,296
2000700,212,647
2000710,1466,33
2000720,903,726
2000730,556,389
2000740,765,126
2000750,285,640
2000760,379,566
2000770,1369,725
2000780,1334,589
2000790,1732,278
2000800,980,460
2000810,1770,398
2000820,1324,59
2000830,1740,314
2000840,323,182
2000850,1478,587
2000860,45,805
2000870,816,744
2000880,491,9
2000890,1059,783
2000900,1506,496
2000910,875,92
2000920,424,998
2000930,1022,167
2000940,24,935
2000950,243,22
2000960,969,880
2000970,169,17
2000980,987,793
2000990,1982,530
2001000,1875,98
2001010,894,779
2001020,576,421
2001030,1414,550
2001040,1943,123
2001050,1251,312
2001060,1469,640
2001070,1548,421
2001080,1713,660
2001090,1335,838
2001100,92,516
2001110,311,145
2001120,435,688
2001130,271,622
2001140,1493,346
2001150,1594,842
2001160,1893,5
2001170,866,225
2001180,1246,801
2001190,968,479
2001200,1682,622
2001210,1035,847
2001220,1261,667
2001230,1264,249
2001240,323,287
2001250,129,520
2001260,1013,576
2001270,248,540
2001280,316,891
2001290,1720,10
2001300,820,982
2001310,968,284
2001320,2000,626
2001330,507,957
2001340,966,239
2001350,807,814
2001360,1503,48
2001370,1319,398
2001380,658,683
2001390,722,438
2001400,1577,949
2001410,274,889
2001420,1237,98
2001430,349,251
2001440,336,486
2001450,45,528
2001460,1372,159
2001470,1784,687
2001480,1846,896
2001490,1858,694
2001500,1034,477
2001510,1649,529
2001520,1006,490
2001530,248,564
2001540,1978,18
2001550,721,405
2001560,387,882
2001570,1272,509
2001580,784,136
2001590,1460,987
2001600,1533,898
2001610,200,71
2001620,1046,839
2001630,1210,831
2001640,232,626
2001650,1603,576
2001660,206,86
2001670,197,397
2001680,1289,129
2001690,1133,156
2001700,572,758
2001710,1018,11
2001720,634,873
2001730,230,404
2001740,1497,957
2001750,1490,858
2001760,1833,843
2001770,1389,866
2001780,564,237
2001790,712,751
2001800,1467,349
2001810,169,201
2001820,1796,627
2001830,1625,687
2001840,1329,228
2001850,226,618
2001860,1491,734
2001870,1027,106
2001880,529,744
2001890,592,369
2001900,1984,668
2001910,409,718
2001920,886,856
2001930,1855,661
2001940,1379,469
2001950,766,811
2001960,1892,438
2001970,1472,170
2001980,1826,106
2001990,1013,476
2002000,673,697
2002010,1305,328
2002020,1388,394
2002030,1009,887
2002040,348,782
2002050,281,113
2002060,1981,330
2002070,396,107
2002080,119,965
2002090,838,979
2002100,703,754
2002110,1277,114
2002120,979,726
2002130,1010,900
2002140,1269,561
2002150,114,841
2002160,1734,653
2002170,1925,569
2002180,1204,175
2002190,1154,314
2002200,529,377
2002210,1542,112
2002220,849,454
2002230,1354,929
2002240,1552,300
2002250,368,111
2002260,1269,484
2002270,294,632
2002280,1223,970
2002290,1946,591
2002300,1246,655
2002310,163,826
2002320,1888,684
2002330,1429,958
2002340,1463,515
2002350,284,15
2002360,1808,796
2002370,1240,110
2002380,1689,999
2002390,322,702
2002400,98,715
2002410,1467,977
2002420,135,217
2002430,166,707
2002440,366,883
2002450,1072,880
2002460,427,810
2002470,1135,62
2002480,1274,842
2002490,925,437
2002500,1627,427
2002510,1784,973
2002520,661,829
2002530,1175,435
2002540,1357,914
2002550,1239,448
2002560,1042,999
2002570,867,625
2002580,488,340
2002590,1632,84
2002600,1233,698
2002610,644,130
2002620,324,377
2002630,1149,473
2002640,1483,834
2002650,1386,342
2002660,1288,837
2002670,1184,289
2002680,798,869
2002690,869,13
2002700,880,635
2002710,1097,373
2002720,1661,173
2002730,271,550
2002740,165,71
2002750,2,921
2002760,1021,36
2002770,509,42
2002780,669,920
2002790,1865,990
2002800,886,408
2002810,1261,469
2002820,1875,840
2002830,1316,97
2002840,1357,107
2002850,1671,331
2002860,1507,368
2002870,980,319
2002880,931,134
2002890,281,590
2002900,387,520
2002910,1924,7
2002920,905,41
2002930,636,621
2002940,419,871
2002950,1631,78
2002960,1188,875
2002970,90,488
2002980,1512,953
2002990,1926,54
2003000,407,554
2003010,327,567
2003020,1400,469
2003030,844,753
2003040,385,799
2003050,532,170
2003060,1617,18
2003070,551,21
2003080,1033,873
2003090,420,60
2003100,1982,207
2003110,1324,784
2003120,1910,839
2003130,1723,879
2003140,1641,529
2003150,808,112
2003160,1925,509
2003170,330,52
2003180,1883,664
2003190,1405,523
2003200,327,651
2003210,1985,632
2003220,1004,600
2003230,1050,189
2003240,1281,579
2003250,1322,906
2003260,209,720
2003270,123,558
2003280,205,312
2003290,689,725
2003300,657,687
2003310,1608,103
2003320,401,396
2003330,1679,428
2003340,1643,839
2003350,433,47
2003360,994,541
2003370,623,735
2003380,918,741
2003390,1264,569
2003400,1809,563
2003410,1332,9
2003420,295,744
2003430,1997,150
2003440,1065,591
2003450,1668,90
2003460,1440,338
2003470,1116,853
2003480,410,40
2003490,4,308
2003500,1643,582
2003510,889,875
2003520,802,366
2003530,792,475
2003540,374,618
2003550,900,204
2003560,1258,798
2003570,1174,665
2003580,206,628
2003590,1321,141
2003600,805,126
2003610,1206,396
2003620,172,863
2003630,322,313
2003640,1145,206
2003650,1687,688
2003660,1780,713
2003670,1745,923
2003680,458,171
2003690,139,572
2003700,1175,854
2003710,1531,597
2003720,1789,414
2003730,1008,451
2003740,1726,834
2003750,550,969
2003760,1920,87
2003770,1310,355
2003780,1671,378
2003790,777,368
2003800,698,682
2003810,1486,881
2003820,638,743
2003830,1466,873
2003840,758,943
2003850,1381,819
2003860,1150,308
2003870,1413,961
2003880,308,137
2003890,1803,580
2003900,1533,554
2003910,1339,178
2003920,807,893
2003930,99,917
2003940,860,87
2003950,721,279
2003960,242,54
2003970,55,526
2003980,1422,487
2003990,873,291
2004000,260,299
2004010,101,381
2004020,1981,235
2004030,667,989
2004040,1392,422
2004050,657,65
2004060,84,486
2004070,1542,449
2004080,1253,44
2004090,185,194
2004100,1774,614
2004110,411,57
2004120,90,202
2004130,1044,91
2004140,178,326
2004150,1673,439
2004160,1267,160
2004170,392,361
2004180,1331,286
2004190,691,330
2004200,1292,983
2004210,213,505
2004220,445,152
2004230,285,842
2004240,1485,88
2004250,829,457
2004260,1783,209
2004270,79,137
2004280,329,561
2004290,1677,377
2004300,531,979
2004310,865,837
2004320,874,722
2004330,654,533
2004340,866,57
2004350,876,375
2004360,1340,89
2004370,1997,544
2004380,658,495
2004390,496,418
2004400,1821,348
2004410,1344,269
2004420,1824,848
2004430,397,196
2004440,133,14
2004450,1948,319
2004460,159,93
2004470,1718,84
2004480,880,269
2004490,1744,974
2004500,858,401
2004510,84,747
2004520,417,755
2004530,69,634
2004540,533,886
2004550,1327,177
2004560,882,140
2004570,1188,876
2004580,213,60
2004590,637,455
2004600,12,863
2004610,269,793
2004620,1311,337
2004630,1527,36
2004640,546,545
2004650,946,65
2004660,1210,25
2004670,1661,947
2004680,662,88
2004690,743,6
2004700,659,575
2004710,1944,847
2004720,1476,150
2004730,89,918
