value,page,position
4100000,651,36
4100010,714,772
4100020,748,222
4100030,1849,896
4100040,1999,99
4100050,1855,974
4100060,676,607
4100070,983,417
4100080,1511,274
4100090,141,4
4100100,1934,767
4100110,1417,328
4100120,1823,22
4100130,1436,689
4100140,289,396
4100150,1763,625
4100160,864,236
4100170,1301,430
4100180,1307,667
4100190,1829,208
4100200,1865,674
4100210,343,801
4100220,754,353
4100230,1243,5
4100240,86,313
4100250,1307,145
4100260,898,616
4100270,1313,725
4100280,285,139
4100290,1016,31
4100300,1344,470
4100310,935,954
4100320,1987,219
4100330,224,144
4100340,1900,187
4100350,1021,50
4100360,1687,598
4100370,1128,65
4100380,785,124
4100390,1681,524
4100400,993,138
4100410,1017,914
4100420,1461,323
4100430,1329,56
4100440,480,397
4100450,630,494
4100460,1741,419
4100470,609,25
4100480,1327,261
4100490,1201,52
4100500,1940,921
4100510,1016,544
4100520,623,920
4100530,404,678
4100540,1977,150
4100550,1892,310
4100560,1002,747
4100570,1319,560
4100580,1291,95
4100590,457,660
4100600,988,195
4100610,1928,805
4100620,1986,54
4100630,158,518
4100640,1040,526
4100650,1476,840
4100660,177,100
4100670,1763,618
4100680,1684,538
4100690,1673,261
4100700,1570,696
4100710,1563,663
4100720,1156,869
4100730,1728,33
4100740,993,543
4100750,389,218
4100760,298,815
4100770,478,72
4100780,600,479
4100790,1529,881
4100800,292,192
4100810,718,142
4100820,1649,603
4100830,1106,112
4100840,1950,568
4100850,1676,359
4100860,7,395
4100870,862,839
4100880,111,318
4100890,1653,116
4100900,320,135
4100910,1920,800
4100920,663,827
4100930,280,224
4100940,1218,994
4100950,1653,611
4100960,435,319
4100970,1033,103
4100980,1781,19
4100990,1671,280
4101000,201,710
4101010,1377,657
4101020,33,282
4101030,790,847
4101040,505,424
4101050,1437,272
4101060,57,211
4101070,455,832
4101080,1549,0
4101090,1032,104
4101100,1866,723
4101110,1046,204
4101120,766,896
4101130,1584,28
4101140,927,916
4101150,930,786
4101160,559,587
4101170,1211,868
4101180,352,458
4101190,172,804
4101200,703,773
4101210,1369,254
4101220,1262,303
4101230,1829,129
4101240,803,111
4101250,1772,317
4101260,104,485
4101270,1817,672
4101280,390,708
4101290,1526,718
4101300,407,484
4101310,1771,233
4101320,615,263
4101330,523,763
4101340,343,638
4101350,1093,496
4101360,10,957
4101370,507,556
4101380,1575,771
4101390,208,114
4101400,987,625
4101410,1944,801
4101420,645,646
4101430,4,727
4101440,381,498
4101450,1913,954
4101460,1420,374
4101470,523,37
4101480,71,626
4101490,1376,284
4101500,1476,70
4101510,1507,170
4101520,40,221
4101530,122,994
4101540,1524,609
4101550,1576,527
4101560,408,67
4101570,833,190
4101580,1559,520
4101590,1790,921
4101600,1048,736
4101610,1891,839
4101620,1531,155
4101630,1403,700
4101640,824,191
4101650,1270,187
4101660,547,531
4101670,1078,833
4101680,13,0
4101690,22,681
4101700,1055,555
4101710,1474,715
4101720,1739,54
4101730,231,679
4101740,720,745
4101750,1482,316
4101760,626,241
4101770,1876,15
4101780,23,926
4101790,880,868
4101800,662,701
4101810,790,965
4101820,755,132
4101830,229,875
4101840,1404,746
4101850,1144,832
4101860,1104,59
4101870,892,359
4101880,696,375
4101890,851,761
4101900,793,608
4101910,1323,68
4101920,1421,853
4101930,185,368
4101940,1124,416
4101950,1878,102
4101960,1646,915
4101970,507,932
4101980,410,318
4101990,697,363
4102000,1061,693
4102010,1811,808
4102020,783,291
4102030,1022,595
4102040,1736,930
4102050,1390,897
4102060,737,681
4102070,1792,664
