value,page,position
14300000,1071,907
14300010,1087,139
14300020,535,489
14300030,967,752
14300040,1211,753
14300050,1562,44
14300060,1504,697
14300070,1129,999
14300080,135,820
14300090,989,943
14300100,1586,72
14300110,1632,622
14300120,344,50
14300130,1655,460
14300140,1380,289
14300150,259,676
14300160,1568,205
14300170,437,427
14300180,1817,32
14300190,79,529
14300200,1241,873
14300210,1837,906
14300220,1153,533
14300230,1,420
14300240,1290,4
14300250,1598,683
14300260,680,314
14300270,809,898
14300280,196,223
14300290,1669,922
14300300,698,98
14300310,1370,103
14300320,1165,163
14300330,725,640
14300340,80,766
14300350,372,752
14300360,1841,172
14300370,803,267
14300380,957,582
14300390,1340,816
14300400,668,625
14300410,717,766
14300420,1065,882
14300430,1578,598
14300440,1222,808
14300450,1028,891
14300460,1131,930
14300470,537,450
14300480,1783,208
14300490,1593,592
14300500,1791,305
14300510,1372,723
14300520,1032,597
14300530,801,807
14300540,1169,973
14300550,636,743
14300560,847,543
14300570,643,589
14300580,1690,323
14300590,1030,920
14300600,1461,327
14300610,1601,25
14300620,136,563
14300630,886,418
14300640,1371,398
14300650,911,414
14300660,1870,137
14300670,409,428
14300680,1817,603
14300690,729,550
14300700,473,417
14300710,670,950
14300720,851,505
14300730,178,541
14300740,597,681
14300750,1039,797
14300760,298,422
14300770,1535,91
14300780,674,381
14300790,1942,654
14300800,573,606
14300810,36,194
14300820,521,698
14300830,882,453
14300840,1330,380
14300850,1615,436
14300860,1001,512
14300870,1981,574
14300880,729,797
14300890,816,348
14300900,389,401
14300910,206,494
14300920,774,559
14300930,1198,269
14300940,650,567
14300950,1680,554
14300960,1945,989
14300970,1335,774
14300980,1662,162
14300990,1526,423
14301000,1628,524
14301010,1329,948
14301020,708,60
14301030,749,797
14301040,1345,136
14301050,1206,950
14301060,1599,650
14301070,1386,699
14301080,1667,171
14301090,1430,297
14301100,1764,517
14301110,1436,28
14301120,1390,577
14301130,723,272
14301140,1904,402
14301150,244,719
14301160,1880,941
14301170,670,597
14301180,1142,429
14301190,1149,413
14301200,512,543
14301210,1377,965
14301220,1383,226
14301230,1550,692
14301240,948,17
14301250,207,990
14301260,1033,702
14301270,1227,951
14301280,621,46
14301290,1720,371
14301300,1856,343
14301310,1719,958
14301320,1553,347
14301330,1900,146
14301340,162,474
14301350,1872,293
14301360,1406,668
14301370,778,994
14301380,699,133
14301390,16,143
14301400,897,333
