value,page,position
8500000,209,969
8500010,700,409
8500020,1300,915
8500030,1946,501
8500040,483,811
8500050,1815,459
8500060,1434,42
8500070,812,654
8500080,775,755
8500090,1182,126
8500100,1379,345
8500110,1507,696
8500120,1114,932
8500130,1580,805
8500140,68,450
8500150,1681,948
8500160,3,112
8500170,667,526
8500180,1230,530
8500190,850,546
8500200,231,755
8500210,1728,701
8500220,1367,114
8500230,1395,190
8500240,1061,679
8500250,1723,954
8500260,1879,521
8500270,892,842
8500280,1302,273
8500290,898,642
8500300,1371,424
8500310,822,183
8500320,129,15
8500330,1903,308
8500340,233,882
8500350,1185,148
8500360,1750,587
8500370,1752,753
8500380,818,938
8500390,1413,591
8500400,643,129
8500410,247,614
8500420,669,220
8500430,1479,928
8500440,1592,218
8500450,1347,47
8500460,344,258
8500470,1623,101
8500480,1278,21
8500490,1511,792
8500500,1450,121
8500510,691,43
8500520,1322,284
8500530,605,535
8500540,869,459
8500550,1869,502
8500560,1823,754
8500570,1956,901
8500580,1729,719
8500590,1657,676
8500600,250,120
8500610,1977,449
8500620,989,166
8500630,567,684
8500640,704,302
8500650,28,963
8500660,1309,976
8500670,882,446
8500680,305,146
8500690,841,500
8500700,292,933
8500710,985,853
8500720,1760,758
8500730,1849,730
8500740,1527,804
8500750,1515,470
8500760,218,60
8500770,886,971
8500780,610,178
8500790,1751,712
8500800,997,298
8500810,1924,887
8500820,763,821
8500830,1764,395
8500840,1336,260
8500850,1135,71
8500860,1837,207
8500870,1697,509
8500880,825,323
8500890,1332,491
8500900,623,602
8500910,1537,161
8500920,1780,596
8500930,1988,461
8500940,782,111
8500950,372,230
8500960,1307,125
8500970,771,474
8500980,1118,110
8500990,1186,337
8501000,1966,943
8501010,1453,748
8501020,1380,227
8501030,1702,228
8501040,642,783
8501050,1979,318
8501060,1878,483
8501070,111,911
8501080,1526,450
8501090,1005,529
8501100,886,0
8501110,12,564
8501120,637,90
8501130,103,708
8501140,1837,378
8501150,1915,292
8501160,1331,794
8501170,1359,962
8501180,1227,375
8501190,91,324
8501200,1588,919
8501210,606,424
8501220,797,723
8501230,748,704
8501240,27,899
8501250,1727,669
8501260,620,321
8501270,1047,58
8501280,52,737
8501290,870,756
8501300,840,232
8501310,553,855
8501320,74,810
8501330,541,855
8501340,1796,615
8501350,1461,8
8501360,1207,768
8501370,919,77
8501380,1145,478
8501390,52,479
8501400,285,507
8501410,707,35
8501420,1619,235
8501430,387,783
8501440,213,960
8501450,1300,535
8501460,1536,300
8501470,473,369
8501480,1626,378
8501490,859,749
8501500,719,836
8501510,1959,39
8501520,136,684
8501530,1081,967
8501540,1199,817
8501550,424,376
8501560,1631,130
8501570,1814,447
8501580,1534,97
8501590,169,450
8501600,1964,988
8501610,1648,866
8501620,622,394
8501630,1577,211
8501640,1604,699
8501650,1276,647
8501660,114,357
8501670,1957,816
8501680,98,552
8501690,1399,967
8501700,1530,311
8501710,349,556
8501720,1277,365
8501730,1067,872
8501740,625,578
8501750,1076,953
8501760,1081,774
8501770,191,853
8501780,31,642
8501790,1587,931
8501800,1164,101
8501810,222,979
8501820,393,598
8501830,1979,823
8501840,1753,482
8501850,1199,145
8501860,916,615
8501870,1529,769
8501880,1938,199
8501890,884,166
8501900,1745,97
8501910,354,58
8501920,402,324
8501930,1683,258
8501940,828,135
8501950,1376,714
8501960,1870,751
8501970,1448,154
8501980,300,731
8501990,214,456
8502000,1225,471
8502010,526,809
8502020,986,135
8502030,459,209
8502040,347,367
8502050,605,681
8502060,1692,216
8502070,1471,122
8502080,261,117
8502090,158,864
8502100,385,607
8502110,750,79
8502120,600,76
8502130,1894,145
8502140,703,386
8502150,1105,657
8502160,1527,938
8502170,295,168
8502180,1541,992
8502190,281,820
8502200,520,169
8502210,479,644
8502220,590,717
8502230,1795,261
8502240,329,235
8502250,1481,412
8502260,1106,29
8502270,1588,513
8502280,1751,739
8502290,1398,392
8502300,1202,280
8502310,1878,848
8502320,1367,173
8502330,40,356
8502340,81,20
8502350,657,400
8502360,1616,267
8502370,1413,914
8502380,170,468
8502390,85,681
8502400,646,383
8502410,778,146
8502420,1781,945
8502430,1981,141
8502440,210,671
8502450,437,664
8502460,1981,719
8502470,613,207
8502480,695,820
8502490,1291,935
8502500,991,621
8502510,783,837
8502520,1187,624
8502530,214,945
8502540,1408,198
8502550,336,154
8502560,455,356
8502570,615,591
8502580,744,554
8502590,1738,773
8502600,1987,857
8502610,1653,20
8502620,1061,863
8502630,908,719
8502640,1991,281
8502650,1737,883
8502660,553,218
8502670,1516,797
8502680,413,103
8502690,320,761
8502700,1794,501
8502710,393,845
8502720,1143,23
8502730,1512,513
8502740,576,277
8502750,1814,944
8502760,1412,648
8502770,226,41
8502780,1368,80
8502790,767,488
8502800,126,975
8502810,1474,805
8502820,407,811
8502830,906,408
8502840,886,628
8502850,1580,973
8502860,302,94
8502870,508,662
8502880,732,556
8502890,1128,361
8502900,543,626
8502910,237,325
8502920,362,217
8502930,577,641
8502940,466,239
8502950,1426,351
8502960,1283,894
8502970,741,928
8502980,1762,151
8502990,1298,517
8503000,1069,850
8503010,257,720
8503020,495,276
8503030,196,131
8503040,1113,483
8503050,1856,300
8503060,1353,120
8503070,1283,588
8503080,998,75
8503090,1518,261
8503100,968,694
8503110,628,553
8503120,1715,813
8503130,1451,599
8503140,648,635
8503150,1512,929
8503160,1364,242
8503170,1001,205
8503180,556,398
8503190,947,884
8503200,1322,126
8503210,1341,256
8503220,680,726
8503230,1507,82
8503240,1446,620
