value,page,position
19600000,1241,941
19600010,1690,243
19600020,1803,840
19600030,666,991
19600040,1631,813
19600050,1506,438
19600060,979,405
19600070,658,717
19600080,663,749
19600090,1542,313
19600100,967,453
19600110,1386,595
19600120,1148,625
19600130,1154,897
19600140,452,922
19600150,1555,854
19600160,1437,779
19600170,1295,649
19600180,155,549
19600190,1835,969
19600200,1507,146
19600210,977,965
19600220,623,443
19600230,1117,572
19600240,733,442
19600250,291,963
19600260,86,332
19600270,1712,423
19600280,1257,514
19600290,1930,810
19600300,1709,526
19600310,137,256
19600320,883,519
19600330,650,960
19600340,518,200
19600350,1327,749
19600360,1275,213
19600370,1870,517
19600380,389,29
19600390,629,65
19600400,207,319
19600410,905,512
19600420,273,581
19600430,768,571
19600440,265,839
19600450,1321,32
19600460,533,378
19600470,16,257
19600480,440,77
19600490,1762,212
19600500,1109,157
19600510,1094,888
19600520,1920,509
19600530,541,902
19600540,736,325
19600550,290,119
19600560,137,187
19600570,632,158
19600580,292,640
19600590,465,727
19600600,1141,652
19600610,1725,991
19600620,1364,450
19600630,1980,427
19600640,1735,704
19600650,612,191
19600660,419,572
19600670,612,829
19600680,890,468
19600690,1044,835
19600700,1472,787
19600710,97,802
19600720,283,561
19600730,916,538
19600740,1881,673
19600750,1976,920
19600760,1791,690
19600770,1703,620
19600780,817,582
19600790,998,450
19600800,299,255
19600810,833,960
19600820,1884,884
19600830,1103,811
19600840,1255,144
19600850,1114,779
19600860,1947,263
19600870,493,898
19600880,809,808
19600890,631,251
19600900,330,276
19600910,667,487
19600920,1669,693
19600930,249,215
19600940,1559,2
19600950,1008,262
19600960,65,791
19600970,795,912
19600980,1802,725
19600990,1523,979
19601000,1155,102
19601010,1146,948
19601020,580,536
19601030,1791,977
19601040,925,29
19601050,449,692
19601060,858,319
19601070,909,951
19601080,772,146
19601090,250,97
19601100,916,226
19601110,1359,884
19601120,340,965
19601130,831,975
19601140,1439,524
19601150,473,855
19601160,198,879
19601170,618,132
19601180,1156,244
19601190,818,700
19601200,1784,920
19601210,1413,685
19601220,254,642
19601230,1313,271
19601240,343,643
19601250,1232,744
19601260,1201,813
19601270,1114,599
19601280,1886,957
19601290,846,563
19601300,1470,208
19601310,1264,122
19601320,9,55
19601330,1888,118
19601340,854,651
19601350,454,402
19601360,918,485
19601370,1736,880
19601380,844,656
19601390,1337,394
19601400,640,269
19601410,1949,718
19601420,1323,686
19601430,897,94
19601440,1977,997
19601450,1887,156
19601460,889,34
19601470,288,341
19601480,1567,464
19601490,1588,349
19601500,1288,298
19601510,970,332
19601520,334,741
19601530,1548,82
19601540,315,846
19601550,1268,814
19601560,1295,538
19601570,90,772
19601580,1498,200
19601590,1972,79
19601600,574,571
19601610,1816,199
19601620,1025,490
19601630,1517,65
19601640,1179,52
19601650,1403,914
19601660,117,13
19601670,1365,135
19601680,465,166
19601690,481,257
19601700,525,820
19601710,794,561
19601720,399,488
19601730,1225,910
19601740,324,320
19601750,1281,564
19601760,920,335
19601770,265,618
19601780,1074,847
19601790,669,356
19601800,1467,164
19601810,1077,739
19601820,1831,340
19601830,534,5
19601840,109,660
19601850,876,221
19601860,1521,242
19601870,1029,872
19601880,1254,642
19601890,967,670
19601900,343,455
19601910,608,99
19601920,1714,341
19601930,591,437
19601940,711,230
19601950,1912,570
19601960,864,670
19601970,38,859
19601980,1948,710
19601990,1430,39
19602000,1351,60
19602010,1775,599
19602020,425,363
19602030,1618,153
19602040,350,619
19602050,1320,306
19602060,1467,514
19602070,759,956
19602080,1496,14
19602090,610,847
19602100,1336,215
19602110,1210,881
19602120,1475,285
19602130,1182,666
19602140,1536,109
19602150,1327,241
19602160,424,762
19602170,1674,919
19602180,415,3
19602190,124,784
19602200,953,670
19602210,1467,899
19602220,1942,386
19602230,1949,37
19602240,1863,609
19602250,1783,39
19602260,911,41
19602270,440,365
19602280,1056,738
19602290,306,930
19602300,56,902
19602310,439,721
19602320,1413,984
19602330,41,669
19602340,1507,623
19602350,538,210
19602360,1532,956
19602370,470,479
19602380,855,588
19602390,1563,460
19602400,1471,974
19602410,947,915
19602420,1168,331
19602430,50,876
19602440,1314,800
19602450,110,448
19602460,1566,16
19602470,763,976
19602480,1685,32
19602490,1211,552
19602500,1991,116
19602510,1380,784
19602520,1416,781
19602530,1545,213
19602540,612,750
19602550,1681,465
19602560,1137,937
19602570,662,918
19602580,178,698
19602590,1211,5
19602600,1495,648
19602610,1416,466
19602620,1182,97
19602630,1504,558
19602640,1494,857
19602650,330,974
19602660,1485,853
19602670,1899,285
19602680,1546,252
19602690,1417,865
19602700,245,681
19602710,1838,248
19602720,677,187
19602730,1295,609
19602740,1576,70
19602750,402,370
19602760,1025,91
19602770,1580,764
19602780,579,242
19602790,1388,768
19602800,443,907
19602810,48,565
19602820,147,968
19602830,460,998
19602840,1664,442
19602850,604,757
19602860,1228,668
19602870,1343,621
19602880,329,125
19602890,790,732
19602900,876,663
19602910,113,997
19602920,1590,913
19602930,1554,84
19602940,1400,126
19602950,1368,420
19602960,1232,188
19602970,565,795
19602980,937,400
19602990,17,803
19603000,784,504
19603010,1251,602
19603020,242,496
19603030,1927,538
19603040,336,33
19603050,802,689
19603060,1477,879
19603070,665,381
19603080,1157,37
19603090,1462,273
19603100,1947,656
19603110,1656,276
19603120,683,837
19603130,103,118
19603140,883,305
19603150,577,576
19603160,15,742
19603170,764,366
19603180,1957,127
19603190,71,854
19603200,616,960
19603210,783,688
19603220,754,412
19603230,1833,288
19603240,1158,452
19603250,226,386
19603260,1686,804
19603270,1398,33
19603280,1521,459
19603290,634,422
19603300,357,46
19603310,1355,754
19603320,817,157
19603330,77,677
19603340,1866,932
19603350,837,692
19603360,1652,424
19603370,202,0
19603380,31,826
19603390,1598,105
19603400,275,920
19603410,1081,792
19603420,1641,727
19603430,805,486
19603440,1513,804
19603450,813,965
19603460,1830,84
19603470,1226,77
19603480,245,510
19603490,330,289
19603500,631,653
19603510,1300,260
19603520,1448,958
19603530,201,548
19603540,623,272
19603550,904,221
19603560,408,446
19603570,122,502
19603580,1503,972
19603590,453,659
19603600,1728,861
19603610,372,969
19603620,1735,699
19603630,1359,519
19603640,81,198
19603650,1751,697
19603660,1420,552
19603670,381,20
19603680,999,585
19603690,1025,267
19603700,445,643
19603710,1113,729
19603720,1472,476
19603730,320,934
19603740,1828,559
19603750,503,221
19603760,221,561
19603770,823,62
19603780,1075,979
19603790,1890,852
19603800,391,199
19603810,1596,802
19603820,1608,653
19603830,1204,693
19603840,1233,653
19603850,1062,755
19603860,1244,490
19603870,415,962
19603880,372,210
19603890,1975,605
19603900,1666,149
19603910,879,694
19603920,142,945
19603930,1262,76
19603940,1918,776
19603950,769,318
19603960,272,148
19603970,1170,382
19603980,1014,837
19603990,1603,315
19604000,1935,991
19604010,1213,872
19604020,16,428
19604030,1942,278
19604040,1133,570
19604050,1172,321
19604060,705,853
19604070,1071,616
19604080,733,868
19604090,141,967
19604100,1639,166
19604110,156,711
19604120,275,959
19604130,1613,510
19604140,658,855
19604150,959,608
19604160,344,396
19604170,83,479
19604180,671,979
19604190,1620,926
19604200,891,348
19604210,1812,497
19604220,1686,124
19604230,1350,594
19604240,553,996
19604250,814,443
19604260,1943,824
19604270,1087,975
19604280,619,703
19604290,27,0
19604300,322,101
19604310,364,163
19604320,491,417
19604330,1506,251
19604340,1378,347
19604350,266,150
19604360,243,806
19604370,365,937
19604380,476,172
19604390,708,130
19604400,536,927
19604410,1384,697
19604420,38,416
19604430,1420,228
19604440,705,438
19604450,1825,966
19604460,1509,619
19604470,315,516
19604480,770,718
19604490,1977,811
19604500,1684,839
19604510,1884,580
19604520,1,543
19604530,1685,944
19604540,456,39
19604550,1927,670
19604560,568,228
19604570,50,470
19604580,1264,493
19604590,907,7
19604600,764,739
19604610,1785,203
19604620,1558,835
19604630,80,622
19604640,1749,779
19604650,443,854
19604660,293,59
19604670,530,574
19604680,1033,364
19604690,685,335
19604700,680,60
19604710,1960,641
19604720,606,577
19604730,502,457
19604740,886,82
19604750,713,844
19604760,768,405
19604770,706,623
19604780,435,633
19604790,502,928
19604800,488,680
19604810,618,943
19604820,1308,815
19604830,1388,422
19604840,552,357
19604850,1420,115
19604860,772,482
19604870,143,589
19604880,1857,465
19604890,1244,501
19604900,336,749
19604910,635,678
19604920,414,493
19604930,1997,100
19604940,1104,729
19604950,753,188
19604960,1360,444
19604970,1036,476
19604980,441,332
19604990,593,414
19605000,1839,151
19605010,1619,675
19605020,391,329
19605030,177,186
19605040,534,668
19605050,940,263
19605060,922,740
19605070,1980,982
19605080,777,608
19605090,610,902
19605100,1083,149
19605110,178,794
19605120,381,786
19605130,691,959
19605140,1450,252
19605150,229,282
19605160,905,876
19605170,116,430
19605180,1294,832
19605190,1056,625
19605200,387,14
19605210,1510,836
19605220,633,887
19605230,1860,121
19605240,23,448
19605250,832,140
19605260,384,268
19605270,1,769
19605280,1834,762
19605290,1484,989
19605300,1461,832
19605310,1512,878
19605320,1547,598
19605330,579,347
19605340,476,803
19605350,110,713
19605360,1626,301
19605370,991,986
19605380,1458,12
19605390,1327,757
19605400,1669,373
19605410,1249,823
19605420,515,436
19605430,1013,144
19605440,363,635
19605450,657,167
19605460,327,194
19605470,1746,55
19605480,950,448
19605490,36,635
19605500,558,862
19605510,1559,728
19605520,782,691
19605530,1143,496
19605540,1109,482
19605550,1674,626
19605560,1727,213
19605570,1890,155
19605580,1400,485
19605590,397,80
19605600,1858,552
19605610,920,159
19605620,179,673
19605630,1919,542
19605640,1774,633
19605650,716,783
19605660,230,829
19605670,999,452
19605680,44,446
19605690,1062,24
19605700,15,661
19605710,867,999
19605720,875,545
19605730,965,230
19605740,1455,224
19605750,1471,910
19605760,706,94
19605770,1792,150
19605780,111,525
19605790,1501,817
19605800,1364,761
19605810,567,279
19605820,1805,706
19605830,937,357
19605840,1130,505
19605850,1574,723
19605860,1170,815
19605870,550,217
19605880,208,46
19605890,1502,4
19605900,1176,976
19605910,1539,139
19605920,126,62
19605930,1420,586
19605940,743,914
19605950,493,782
19605960,538,102
19605970,1732,514
19605980,1790,261
19605990,838,225
19606000,389,757
19606010,1132,776
19606020,167,217
19606030,639,941
19606040,1719,142
19606050,1679,882
19606060,1433,2
19606070,743,814
19606080,1713,893
19606090,55,601
19606100,1636,526
19606110,797,221
19606120,1688,588
19606130,1912,978
19606140,705,810
19606150,1586,125
19606160,1870,227
19606170,1910,899
19606180,1974,699
19606190,984,731
19606200,1723,65
19606210,1876,460
19606220,1286,647
19606230,1611,728
19606240,1383,569
19606250,1593,844
19606260,1028,147
19606270,1513,428
19606280,1054,664
19606290,1766,407
19606300,1381,801
19606310,743,833
19606320,1519,715
19606330,418,356
19606340,1682,954
19606350,497,649
19606360,667,1
19606370,1041,147
19606380,75,23
19606390,222,894
19606400,588,686
19606410,475,816
19606420,1025,345
19606430,150,994
19606440,1329,164
19606450,1446,385
19606460,416,723
19606470,675,134
19606480,490,773
19606490,1088,152
19606500,350,89
19606510,1747,496
19606520,1776,462
19606530,1486,112
19606540,1596,634
19606550,1840,684
19606560,1033,472
19606570,1792,811
19606580,106,340
19606590,1514,859
19606600,1867,85
19606610,1092,94
19606620,604,344
19606630,1907,431
19606640,145,128
19606650,81,790
19606660,1826,9
19606670,1964,455
19606680,859,907
19606690,1294,338
19606700,1173,467
19606710,308,238
19606720,796,60
19606730,769,610
19606740,380,577
19606750,14,813
19606760,1525,196
19606770,1673,450
19606780,1644,194
19606790,1704,255
19606800,989,957
19606810,1026,655
19606820,173,872
19606830,1230,863
19606840,19,356
19606850,878,278
19606860,736,929
19606870,1213,350
19606880,349,952
19606890,498,222
19606900,1000,834
19606910,1515,676
19606920,953,693
19606930,1490,662
19606940,1443,667
19606950,1219,160
19606960,436,917
19606970,853,444
19606980,24,95
19606990,5,816
19607000,1933,414
19607010,457,345
19607020,164,806
19607030,1171,66
19607040,1879,978
19607050,271,14
19607060,1823,813
19607070,546,148
19607080,1055,978
19607090,592,623
19607100,746,804
19607110,427,276
19607120,65,273
19607130,904,187
19607140,1845,980
19607150,976,419
19607160,234,458
19607170,570,782
19607180,1442,688
19607190,114,380
19607200,1074,783
19607210,1406,272
19607220,158,596
19607230,226,577
19607240,210,803
19607250,1325,240
19607260,390,524
19607270,596,301
19607280,1279,948
19607290,1900,144
19607300,214,309
19607310,1823,231
19607320,1314,558
19607330,833,332
19607340,582,732
19607350,892,595
19607360,991,269
19607370,30,960
19607380,1326,487
19607390,119,132
19607400,1630,544
19607410,495,327
19607420,1847,319
19607430,840,206
19607440,1362,994
19607450,286,363
19607460,1191,289
19607470,7,367
19607480,410,149
19607490,1524,403
19607500,1260,947
19607510,1192,390
19607520,1360,717
19607530,453,408
19607540,1649,262
19607550,5,297
19607560,3,431
19607570,21,26
19607580,1680,529
19607590,730,924
19607600,689,79
19607610,1110,493
19607620,317,384
19607630,45,678
19607640,111,833
19607650,616,199
19607660,1302,293
19607670,1242,651
19607680,1850,320
19607690,1811,616
19607700,957,163
19607710,1112,357
19607720,102,793
19607730,58,967
19607740,1571,858
19607750,68,62
19607760,762,871
19607770,1845,917
19607780,1462,827
19607790,1923,756
19607800,1467,573
19607810,1986,725
19607820,1994,231
19607830,1716,768
19607840,1178,998
19607850,707,347
19607860,564,565
19607870,269,807
19607880,1302,277
19607890,1314,109
19607900,315,630
19607910,489,530
19607920,1575,85
19607930,1056,651
19607940,329,635
19607950,1093,705
19607960,287,61
19607970,1976,184
19607980,1373,941
19607990,1864,245
19608000,611,257
19608010,845,10
19608020,890,865
19608030,464,113
19608040,1679,925
19608050,768,495
19608060,1753,697
19608070,735,961
19608080,78,881
19608090,196,424
19608100,402,581
19608110,290,181
19608120,224,540
19608130,1499,287
19608140,354,626
19608150,817,357
19608160,78,877
19608170,1413,138
19608180,1485,30
19608190,942,920
19608200,19,705
19608210,1983,735
19608220,1333,452
19608230,1594,69
19608240,793,942
19608250,1130,110
19608260,1995,823
19608270,265,327
19608280,1295,475
19608290,1507,463
19608300,877,55
19608310,1786,436
19608320,856,162
19608330,890,119
19608340,963,280
19608350,1,421
19608360,421,641
19608370,914,641
19608380,856,468
19608390,833,842
19608400,916,782
19608410,443,366
19608420,234,763
19608430,892,644
19608440,1140,306
19608450,346,294
19608460,341,98
19608470,353,380
19608480,1342,438
19608490,666,914
19608500,1380,696
19608510,1557,435
19608520,257,448
19608530,813,501
19608540,1049,56
19608550,1857,459
19608560,1581,545
19608570,989,153
19608580,477,692
19608590,151,456
19608600,605,405
19608610,241,466
19608620,1898,607
19608630,1200,615
19608640,1631,760
19608650,1679,958
19608660,1591,328
19608670,577,649
19608680,1892,899
19608690,1436,87
19608700,53,235
19608710,1651,379
19608720,155,453
19608730,1027,735
19608740,739,723
19608750,1414,362
19608760,598,703
19608770,1770,965
19608780,1933,84
19608790,40,969
19608800,1670,495
19608810,175,296
19608820,1625,670
19608830,826,455
19608840,1223,355
19608850,97,479
19608860,1444,575
19608870,202,910
19608880,1211,519
19608890,1605,889
19608900,983,859
19608910,1025,660
19608920,143,510
19608930,999,333
19608940,190,491
19608950,1084,520
19608960,119,463
19608970,1838,709
19608980,997,303
19608990,713,473
19609000,757,378
19609010,67,239
19609020,21,513
19609030,284,568
19609040,41,323
19609050,1675,682
19609060,1149,481
19609070,167,102
19609080,397,89
19609090,374,632
19609100,25,337
19609110,582,396
19609120,699,992
19609130,1008,753
19609140,1474,616
19609150,96,58
19609160,1550,608
19609170,1370,557
19609180,806,792
19609190,1840,90
19609200,226,77
19609210,136,201
19609220,1192,129
19609230,1061,373
19609240,1003,948
19609250,443,547
19609260,1519,348
19609270,1255,91
19609280,1925,88
19609290,296,397
