value,page,position
3600000,979,2
3600010,1215,484
3600020,903,962
3600030,1565,203
3600040,1646,316
3600050,1104,350
3600060,844,605
3600070,594,256
3600080,1934,271
3600090,389,152
3600100,385,675
3600110,1363,413
3600120,1835,718
3600130,1577,857
3600140,1164,482
3600150,808,379
3600160,1572,719
3600170,394,355
3600180,1584,789
3600190,1090,71
3600200,1123,678
3600210,1847,159
3600220,1394,859
3600230,254,942
3600240,695,92
3600250,1115,138
3600260,187,703
3600270,278,564
3600280,1860,948
3600290,1209,698
3600300,1829,610
3600310,90,609
3600320,1203,696
3600330,1104,424
3600340,1428,318
3600350,270,755
3600360,1397,822
3600370,679,147
3600380,1310,127
3600390,1399,555
3600400,1789,62
3600410,1681,447
3600420,1589,864
3600430,1255,405
3600440,1167,741
3600450,364,882
3600460,1592,890
3600470,690,524
3600480,1169,309
3600490,1044,403
3600500,193,752
3600510,152,508
3600520,164,860
3600530,330,270
3600540,1566,382
3600550,1176,454
3600560,1652,375
3600570,47,259
3600580,1649,685
3600590,618,812
3600600,1804,91
3600610,97,406
3600620,289,720
3600630,1140,89
3600640,1773,927
3600650,153,982
3600660,1570,665
3600670,1118,448
3600680,1703,406
3600690,1755,778
3600700,357,641
3600710,1994,860
3600720,213,498
3600730,1015,564
3600740,1319,888
3600750,1657,447
3600760,205,890
3600770,1426,219
3600780,194,363
3600790,1460,80
3600800,719,303
3600810,1114,129
3600820,424,311
3600830,105,139
3600840,939,572
3600850,1472,716
3600860,1518,307
3600870,1035,969
3600880,411,360
3600890,1263,494
3600900,320,544
3600910,1561,604
3600920,1694,449
3600930,145,817
3600940,1420,79
3600950,904,291
3600960,2000,76
3600970,1574,787
3600980,1694,911
3600990,1482,824
3601000,1430,430
3601010,916,267
3601020,1644,624
3601030,893,190
3601040,9,782
3601050,1042,997
3601060,1010,782
3601070,1999,754
3601080,607,728
3601090,119,507
3601100,1813,66
3601110,361,806
3601120,915,228
3601130,1097,427
3601140,1999,833
3601150,492,804
3601160,241,814
3601170,1573,634
3601180,492,711
3601190,1236,607
3601200,1265,602
3601210,977,169
3601220,1737,510
3601230,672,138
3601240,1306,172
3601250,1259,502
3601260,180,463
3601270,1386,679
3601280,1534,944
3601290,553,299
3601300,1829,220
3601310,1352,524
3601320,1483,315
3601330,479,577
3601340,623,732
3601350,711,91
3601360,11,517
3601370,336,302
3601380,520,62
3601390,1819,735
3601400,1439,174
3601410,812,710
3601420,330,262
3601430,1555,907
3601440,1373,256
3601450,874,811
3601460,980,620
3601470,164,694
3601480,1284,352
3601490,218,87
3601500,1284,643
3601510,698,478
3601520,1759,320
3601530,647,923
3601540,1339,361
3601550,210,375
3601560,646,186
3601570,1173,487
3601580,1502,245
3601590,232,736
3601600,1474,353
3601610,1006,570
3601620,1839,314
3601630,11,253
3601640,1975,848
3601650,251,469
3601660,1546,571
3601670,250,886
3601680,504,228
3601690,560,370
3601700,1461,131
3601710,416,682
3601720,987,447
3601730,739,968
3601740,715,951
3601750,597,340
3601760,1077,193
3601770,1989,318
3601780,551,711
3601790,828,272
3601800,1226,938
3601810,1412,658
3601820,1686,210
3601830,535,329
3601840,960,181
3601850,1445,123
3601860,1003,121
3601870,340,64
3601880,203,513
3601890,132,997
3601900,1332,40
3601910,1190,714
3601920,147,827
3601930,189,225
