value,page,position
2400000,609,917
2400010,1879,81
2400020,391,945
2400030,1019,368
2400040,980,754
2400050,1632,709
2400060,345,665
2400070,1910,200
2400080,755,751
2400090,1243,444
2400100,1705,139
2400110,276,429
2400120,389,894
2400130,250,983
2400140,1648,643
2400150,1615,930
2400160,1662,609
2400170,1941,353
2400180,143,120
2400190,1712,242
2400200,704,594
2400210,1472,773
2400220,100,934
2400230,1324,427
2400240,846,209
2400250,1836,303
2400260,1905,480
2400270,1417,736
2400280,1903,912
2400290,1622,694
2400300,1652,587
2400310,73,50
2400320,149,131
2400330,1151,138
2400340,1804,425
2400350,741,347
2400360,1798,323
2400370,876,197
2400380,1338,116
2400390,1496,705
2400400,686,912
2400410,17,762
2400420,1635,404
2400430,636,835
2400440,1118,440
2400450,1250,3
2400460,1926,447
2400470,1561,614
2400480,1376,652
2400490,1516,961
2400500,922,330
2400510,14,786
2400520,142,573
2400530,1410,674
2400540,549,202
2400550,748,916
2400560,650,681
2400570,1671,338
2400580,825,991
2400590,1931,218
2400600,1822,737
2400610,1382,68
2400620,205,640
2400630,925,766
2400640,27,935
2400650,195,828
2400660,1798,482
2400670,463,968
2400680,235,243
2400690,617,841
2400700,228,737
2400710,434,596
2400720,491,319
2400730,84,449
2400740,184,230
2400750,1312,847
2400760,77,144
2400770,511,470
2400780,406,371
2400790,1623,901
2400800,1090,642
2400810,301,472
2400820,1532,170
2400830,1495,31
2400840,1143,421
2400850,435,791
2400860,988,133
2400870,1176,350
2400880,107,705
2400890,1983,549
2400900,1082,553
2400910,1260,217
2400920,1725,319
2400930,1589,145
2400940,1339,586
2400950,1280,314
2400960,435,550
2400970,642,270
2400980,1729,194
2400990,569,145
2401000,1646,229
2401010,1907,145
2401020,150,914
2401030,214,65
2401040,245,985
2401050,356,259
2401060,1996,362
2401070,1670,100
2401080,912,874
2401090,1918,16
2401100,1074,149
2401110,398,45
2401120,14,945
2401130,1900,949
2401140,140,746
2401150,782,685
2401160,344,799
2401170,1090,27
2401180,1270,137
2401190,1037,325
2401200,1663,609
2401210,1812,596
2401220,1533,626
2401230,570,19
2401240,700,372
2401250,724,28
2401260,996,698
2401270,40,976
2401280,442,970
2401290,200,759
2401300,1462,220
2401310,1210,10
2401320,1082,977
2401330,845,532
2401340,1598,738
2401350,1818,291
2401360,661,6
2401370,1055,841
2401380,246,502
2401390,547,703
2401400,1311,739
2401410,774,141
2401420,552,489
2401430,1849,277
2401440,149,591
2401450,448,259
2401460,1273,255
2401470,1172,83
2401480,72,535
2401490,1513,987
2401500,1871,558
2401510,821,243
2401520,832,72
2401530,1550,191
2401540,1929,763
2401550,839,193
2401560,525,194
2401570,90,740
2401580,537,503
2401590,514,823
2401600,1588,296
2401610,326,719
2401620,1,287
2401630,668,433
2401640,1304,908
2401650,430,89
2401660,1268,660
2401670,1099,768
2401680,1904,651
2401690,499,480
2401700,1786,838
2401710,1038,707
2401720,1532,238
2401730,205,630
2401740,135,135
2401750,1340,713
2401760,1190,419
2401770,1024,876
2401780,1556,71
2401790,907,484
2401800,483,867
2401810,960,215
2401820,62,777
2401830,282,5
2401840,884,205
2401850,735,154
2401860,197,722
2401870,1250,26
2401880,1169,134
2401890,1350,22
2401900,1742,694
2401910,718,39
2401920,214,168
2401930,802,870
2401940,231,217
2401950,1959,993
2401960,948,373
2401970,734,253
2401980,772,811
2401990,1301,226
2402000,1490,929
2402010,1106,781
2402020,1620,569
2402030,204,912
2402040,1178,605
2402050,1749,69
2402060,1092,101
2402070,1582,750
2402080,918,541
2402090,998,318
2402100,463,235
2402110,1551,956
2402120,477,891
2402130,1469,792
2402140,1750,688
2402150,1147,171
2402160,116,363
2402170,1049,670
2402180,274,812
2402190,195,364
2402200,774,63
2402210,123,198
2402220,569,839
2402230,1545,163
2402240,1103,934
2402250,338,525
2402260,1652,621
2402270,1092,839
2402280,1835,288
2402290,248,123
2402300,641,502
2402310,210,230
2402320,1791,647
2402330,1078,623
2402340,825,383
2402350,1476,368
2402360,1075,421
2402370,1734,536
2402380,1381,816
2402390,1651,376
2402400,293,413
2402410,1758,209
2402420,1367,630
2402430,235,280
2402440,848,221
2402450,1289,754
2402460,620,446
2402470,1745,837
2402480,1729,945
2402490,1106,354
2402500,757,502
2402510,1887,710
2402520,1958,158
2402530,984,185
2402540,1577,161
2402550,943,631
2402560,169,213
2402570,1397,407
2402580,173,315
2402590,1875,547
2402600,1574,977
2402610,1366,167
2402620,1690,719
2402630,174,908
2402640,787,334
2402650,399,658
2402660,896,143
2402670,629,345
2402680,1772,57
2402690,1537,984
2402700,1171,862
2402710,443,670
2402720,1700,995
2402730,1453,662
2402740,1688,466
2402750,1953,865
2402760,1694,578
2402770,1896,129
2402780,1358,528
2402790,1480,790
2402800,499,516
2402810,1180,365
2402820,180,16
2402830,874,3
2402840,1761,142
2402850,395,464
2402860,1533,122
2402870,532,887
2402880,681,933
2402890,705,30
2402900,1051,155
2402910,1380,820
2402920,445,741
2402930,1615,529
2402940,572,227
2402950,1523,848
2402960,619,214
2402970,318,625
2402980,1942,147
2402990,1128,403
2403000,178,167
2403010,1285,956
2403020,1957,475
2403030,1772,643
2403040,957,65
2403050,1012,793
2403060,652,32
2403070,992,637
2403080,962,407
2403090,1830,672
2403100,1390,562
2403110,757,186
2403120,1306,704
2403130,995,396
2403140,1653,907
2403150,955,251
2403160,538,109
2403170,1188,495
2403180,1422,156
2403190,999,436
2403200,1434,490
2403210,67,43
2403220,1921,136
2403230,1883,734
2403240,697,505
2403250,1162,672
2403260,767,280
2403270,1209,185
2403280,205,147
2403290,1857,72
2403300,448,199
2403310,720,280
2403320,1999,89
2403330,1174,789
2403340,466,607
2403350,1992,443
2403360,1624,666
2403370,1391,32
2403380,7,583
2403390,1044,197
2403400,1690,298
2403410,1818,496
2403420,50,224
2403430,1228,887
2403440,216,926
2403450,829,968
2403460,249,31
2403470,15,371
2403480,1170,739
2403490,1659,628
2403500,1430,590
2403510,710,346
2403520,109,819
2403530,1493,637
2403540,613,109
2403550,472,34
2403560,1969,877
2403570,205,331
2403580,1000,997
2403590,1817,210
2403600,36,531
