value,page,position
5500000,1813,289
5500010,808,222
5500020,1701,206
5500030,1449,448
5500040,684,785
5500050,1837,137
5500060,670,964
5500070,409,185
5500080,351,318
5500090,283,566
5500100,147,754
5500110,1966,940
5500120,13,6
5500130,642,9
5500140,1054,548
5500150,619,927
5500160,794,268
5500170,669,841
5500180,930,350
5500190,1219,397
5500200,564,88
5500210,744,618
5500220,1589,545
5500230,1694,851
5500240,14,174
5500250,604,759
5500260,1832,674
5500270,759,348
5500280,1158,589
5500290,1732,171
5500300,74,240
5500310,1953,67
5500320,1799,812
5500330,18,600
5500340,1671,849
5500350,1377,767
5500360,135,720
5500370,1007,3
5500380,1970,317
5500390,1262,738
5500400,1604,323
5500410,87,848
5500420,1351,333
5500430,561,738
5500440,1183,200
5500450,1552,747
5500460,662,397
5500470,510,152
5500480,1814,73
5500490,642,700
5500500,943,609
5500510,1854,328
5500520,1450,24
5500530,897,983
5500540,1128,102
5500550,1853,314
5500560,1673,853
5500570,202,774
5500580,1417,797
5500590,1971,579
5500600,45,21
5500610,284,661
5500620,786,699
5500630,793,329
5500640,306,201
5500650,705,950
5500660,1518,898
5500670,1440,245
5500680,198,954
5500690,1482,20
5500700,179,30
5500710,1949,540
5500720,89,934
5500730,1363,773
5500740,457,602
5500750,281,743
5500760,1233,742
5500770,1480,998
5500780,1856,62
5500790,1225,955
5500800,1478,727
5500810,1933,404
5500820,1883,207
5500830,606,340
5500840,1616,965
5500850,1920,438
5500860,1070,892
5500870,427,779
5500880,456,60
5500890,491,344
5500900,1776,992
5500910,557,325
5500920,563,450
5500930,1002,535
5500940,93,178
5500950,1188,111
5500960,1142,968
5500970,142,17
5500980,564,477
5500990,616,236
5501000,282,533
5501010,829,831
5501020,1639,784
5501030,882,443
5501040,1791,36
5501050,1175,216
5501060,1716,889
5501070,1594,140
5501080,1798,129
5501090,575,231
5501100,896,672
5501110,443,131
5501120,938,994
5501130,723,390
5501140,899,448
5501150,693,294
5501160,571,661
5501170,242,519
5501180,1951,623
5501190,1467,75
5501200,1923,728
5501210,1870,0
5501220,331,521
5501230,72,948
5501240,610,990
5501250,1522,973
5501260,682,345
5501270,126,35
5501280,560,558
5501290,1183,75
5501300,383,731
5501310,1223,748
5501320,1757,328
5501330,348,512
5501340,794,612
5501350,1303,165
5501360,374,227
5501370,184,404
5501380,7,330
5501390,836,811
5501400,1541,933
5501410,724,715
5501420,1679,104
5501430,1042,265
5501440,1274,990
5501450,1626,338
5501460,1076,769
5501470,901,876
5501480,249,53
5501490,1664,559
5501500,1219,41
5501510,1008,662
5501520,1715,952
5501530,809,549
5501540,1576,227
5501550,630,15
5501560,1180,238
5501570,446,637
5501580,1974,751
5501590,718,298
5501600,674,904
5501610,129,501
5501620,1097,40
5501630,1887,235
5501640,1146,192
5501650,941,331
5501660,307,873
5501670,384,200
5501680,1366,367
5501690,757,185
5501700,1433,695
5501710,818,189
5501720,181,182
5501730,1243,95
5501740,1818,595
5501750,1856,897
5501760,1644,683
5501770,853,641
5501780,593,321
5501790,613,900
5501800,1434,629
5501810,175,144
5501820,628,540
5501830,1385,524
5501840,10,878
5501850,177,676
5501860,647,141
5501870,1422,428
5501880,1975,175
5501890,1982,270
5501900,1303,641
5501910,1146,490
5501920,1895,158
5501930,60,903
5501940,1706,403
5501950,1576,743
5501960,579,878
5501970,201,427
5501980,1009,356
5501990,258,801
5502000,1611,819
5502010,1827,979
5502020,1919,454
5502030,422,129
5502040,1612,228
5502050,642,910
5502060,312,851
5502070,811,45
5502080,1939,870
5502090,15,575
5502100,957,693
5502110,746,336
