value,page,position
15100000,1111,403
15100010,1862,135
15100020,69,187
15100030,389,788
15100040,1418,868
15100050,224,929
15100060,651,38
15100070,1257,861
15100080,175,423
15100090,466,302
15100100,63,728
15100110,1494,942
15100120,1757,835
15100130,1793,559
15100140,26,336
15100150,1672,435
15100160,1155,522
15100170,548,281
15100180,1900,514
15100190,136,174
15100200,1907,191
15100210,470,121
15100220,1079,968
15100230,626,226
15100240,492,828
15100250,1662,182
15100260,762,725
15100270,217,731
15100280,996,90
15100290,1315,758
15100300,1979,49
15100310,173,909
15100320,1608,690
15100330,778,701
15100340,1084,560
15100350,1833,898
15100360,345,690
15100370,300,923
15100380,889,407
15100390,1073,13
15100400,434,189
15100410,1974,822
15100420,917,601
15100430,40,187
15100440,54,169
15100450,23,361
15100460,518,293
15100470,1645,638
15100480,1988,949
15100490,237,989
15100500,1854,501
15100510,1684,805
15100520,1807,237
15100530,651,159
15100540,843,328
15100550,1937,397
15100560,514,984
15100570,650,626
15100580,600,347
15100590,359,696
15100600,1644,94
15100610,1916,619
15100620,1821,772
15100630,949,712
15100640,1373,129
15100650,1227,334
15100660,70,944
15100670,1063,889
15100680,876,217
15100690,993,663
15100700,943,594
15100710,893,665
15100720,1904,544
15100730,632,588
15100740,1677,949
15100750,1960,156
15100760,1927,720
15100770,643,55
15100780,96,631
15100790,1697,613
15100800,1823,77
15100810,1129,577
15100820,1551,902
15100830,1246,244
15100840,480,968
15100850,967,224
15100860,1466,868
15100870,1300,966
15100880,1404,618
15100890,1200,137
15100900,1663,383
15100910,1499,452
15100920,1802,256
15100930,1000,440
15100940,196,519
15100950,500,261
15100960,1187,538
15100970,1916,439
15100980,1252,324
15100990,288,942
15101000,1620,930
15101010,462,138
15101020,639,171
15101030,350,105
15101040,407,817
15101050,1391,334
15101060,43,785
15101070,418,897
15101080,795,458
15101090,1146,144
15101100,1582,146
15101110,1791,210
15101120,1232,160
15101130,1489,985
15101140,425,650
15101150,180,859
15101160,1781,544
15101170,827,824
15101180,195,955
15101190,370,998
15101200,419,563
15101210,1046,541
15101220,1734,408
15101230,1354,662
15101240,888,775
15101250,846,781
15101260,1953,657
15101270,14,905
15101280,390,13
15101290,1842,41
15101300,44,751
15101310,1527,554
15101320,1479,188
15101330,522,545
15101340,325,606
15101350,1782,2
15101360,434,704
15101370,1128,700
15101380,350,749
15101390,1801,556
15101400,1591,516
15101410,1084,660
15101420,551,904
15101430,1902,606
15101440,1721,150
15101450,1595,333
15101460,1402,809
15101470,1612,498
15101480,1914,532
15101490,1473,547
15101500,1666,867
15101510,527,788
15101520,1734,528
15101530,1974,135
15101540,1102,770
15101550,1212,76
15101560,428,443
15101570,73,507
15101580,1064,356
15101590,1818,546
15101600,1176,810
15101610,1368,89
15101620,537,816
15101630,966,327
15101640,1755,817
15101650,1623,749
15101660,1000,416
15101670,1078,11
15101680,1249,737
15101690,304,664
15101700,19,731
15101710,372,86
15101720,1951,978
15101730,1293,28
15101740,1373,906
15101750,342,333
15101760,1855,370
15101770,1972,125
15101780,1162,388
15101790,358,512
15101800,1941,3
15101810,456,748
15101820,809,859
15101830,394,119
15101840,1599,831
15101850,950,521
15101860,195,64
15101870,1599,322
15101880,1017,964
15101890,1248,447
15101900,1622,970
15101910,1272,61
15101920,1552,740
15101930,88,559
15101940,1619,321
15101950,1634,913
15101960,1908,881
15101970,529,896
15101980,1956,918
15101990,218,153
15102000,773,271
15102010,792,195
15102020,485,299
15102030,720,953
15102040,1071,389
15102050,655,556
15102060,152,990
15102070,303,818
15102080,1502,698
15102090,1522,697
15102100,1821,747
15102110,509,464
15102120,1093,312
15102130,1126,954
15102140,1266,478
15102150,1720,200
15102160,921,412
15102170,1823,606
15102180,472,823
15102190,916,481
15102200,1222,170
15102210,424,215
15102220,1513,458
15102230,427,410
15102240,1839,190
15102250,801,634
15102260,694,462
15102270,1107,808
15102280,690,690
15102290,1969,125
15102300,716,124
15102310,1108,901
15102320,1424,271
15102330,330,613
15102340,1875,907
15102350,1935,590
15102360,439,496
15102370,818,764
15102380,890,580
15102390,1743,440
15102400,200,317
15102410,1000,282
15102420,1641,207
15102430,745,965
15102440,654,704
15102450,569,925
15102460,1767,692
15102470,652,930
15102480,200,417
15102490,1608,4
15102500,1195,665
15102510,219,383
15102520,11,665
15102530,1540,247
15102540,1601,802
15102550,390,8
15102560,207,107
15102570,648,336
15102580,1175,80
15102590,331,536
15102600,5,441
15102610,1873,747
15102620,1848,782
15102630,1272,664
15102640,1842,233
15102650,783,999
15102660,474,333
15102670,1224,433
15102680,1352,861
15102690,1626,849
15102700,1391,635
15102710,1616,181
15102720,1228,47
15102730,970,388
15102740,458,521
15102750,1997,12
15102760,719,778
15102770,1114,340
15102780,664,76
15102790,980,62
15102800,804,623
15102810,1481,401
15102820,1964,775
15102830,1930,143
15102840,1008,287
15102850,1420,711
15102860,1812,395
15102870,104,658
15102880,1997,970
15102890,1080,590
15102900,981,140
15102910,669,294
15102920,18,202
15102930,826,608
15102940,186,500
15102950,992,441
15102960,1512,208
15102970,481,93
15102980,1877,298
15102990,1703,761
15103000,1874,853
15103010,1960,121
15103020,905,794
15103030,1072,981
15103040,966,559
15103050,1028,900
