value,page,position
12000000,1872,181
12000010,1092,637
12000020,1771,583
12000030,1337,699
12000040,675,241
12000050,918,446
12000060,1714,696
12000070,70,204
12000080,1055,299
12000090,798,269
12000100,1821,230
12000110,422,790
12000120,766,374
12000130,1424,932
12000140,708,909
12000150,79,630
12000160,1976,560
12000170,1091,182
12000180,476,973
12000190,1907,688
12000200,354,286
12000210,1381,666
12000220,538,756
12000230,1785,720
12000240,543,906
12000250,834,452
12000260,1514,893
12000270,986,927
12000280,1388,18
12000290,1525,467
12000300,1688,964
12000310,287,257
12000320,1374,330
12000330,765,492
12000340,955,649
12000350,1015,1
12000360,961,635
12000370,504,500
12000380,1614,601
12000390,1032,145
12000400,1794,552
12000410,1121,137
12000420,1539,800
12000430,1903,756
12000440,426,103
12000450,1486,919
12000460,51,675
12000470,1830,190
12000480,1049,762
12000490,213,783
12000500,239,693
12000510,1897,781
12000520,1892,780
12000530,1332,257
12000540,830,85
12000550,1497,40
12000560,1710,739
12000570,1648,559
12000580,959,248
12000590,705,913
12000600,1530,929
12000610,180,185
12000620,1087,503
12000630,1397,749
12000640,881,140
12000650,1659,612
12000660,161,656
12000670,1770,173
12000680,211,756
12000690,1731,391
12000700,1274,737
12000710,158,177
12000720,928,216
12000730,853,186
12000740,957,422
12000750,231,16
12000760,1993,66
12000770,558,192
12000780,1526,908
12000790,1155,507
12000800,296,483
12000810,1952,974
12000820,788,73
12000830,1494,62
12000840,865,564
12000850,1309,510
12000860,1625,847
12000870,586,766
12000880,92,681
12000890,658,826
12000900,1415,802
12000910,1353,506
12000920,764,838
12000930,1961,361
12000940,1810,879
12000950,191,483
12000960,1673,254
12000970,178,55
12000980,1428,925
12000990,1226,800
12001000,581,289
12001010,1576,10
12001020,799,30
12001030,807,620
12001040,172,57
12001050,1001,112
12001060,1099,871
12001070,1667,113
12001080,1659,300
12001090,1639,579
12001100,1439,391
12001110,871,676
12001120,1377,494
12001130,1405,59
12001140,884,635
12001150,1700,674
12001160,757,899
12001170,1201,723
12001180,323,567
12001190,885,732
12001200,1998,888
12001210,1972,865
12001220,675,47
12001230,158,302
12001240,1796,946
12001250,303,162
12001260,633,549
12001270,520,515
12001280,322,305
12001290,1950,335
12001300,1867,260
12001310,230,854
12001320,489,771
12001330,172,2
12001340,1419,885
12001350,678,58
12001360,1849,271
12001370,1145,217
12001380,890,690
12001390,934,321
12001400,1528,162
12001410,1437,351
12001420,1327,365
12001430,354,107
12001440,325,969
12001450,754,806
12001460,204,149
12001470,1535,970
12001480,123,197
12001490,1867,307
12001500,872,296
12001510,1042,166
12001520,1663,123
12001530,109,562
12001540,876,568
12001550,1675,477
12001560,1237,427
12001570,1603,861
12001580,585,75
12001590,1454,708
12001600,70,456
12001610,1964,527
12001620,1610,258
12001630,1036,321
12001640,1513,703
12001650,1678,17
12001660,138,815
12001670,1907,307
12001680,321,879
12001690,1530,777
12001700,412,9
12001710,1070,420
12001720,1297,201
12001730,1876,179
12001740,1879,448
12001750,954,893
12001760,1613,853
12001770,1072,917
12001780,1357,585
12001790,627,5
12001800,63,141
12001810,985,472
12001820,678,187
12001830,1900,793
12001840,42,790
12001850,1160,971
12001860,315,940
12001870,403,371
12001880,879,926
12001890,1259,66
12001900,205,103
12001910,230,296
12001920,909,647
12001930,34,695
12001940,135,940
12001950,1809,242
12001960,642,887
12001970,319,819
12001980,625,928
12001990,582,272
12002000,510,262
12002010,1729,804
12002020,1903,663
12002030,1918,912
12002040,418,99
12002050,653,858
12002060,1924,743
12002070,1485,415
12002080,413,277
12002090,249,771
12002100,22,240
12002110,676,685
12002120,988,594
12002130,1763,120
12002140,880,95
12002150,1539,845
12002160,846,292
12002170,936,565
12002180,181,83
12002190,594,395
12002200,556,839
12002210,1639,682
12002220,669,481
12002230,378,953
12002240,314,114
12002250,1215,270
12002260,1743,505
12002270,687,91
12002280,959,988
12002290,1843,212
12002300,421,612
12002310,877,991
12002320,422,421
12002330,1002,482
12002340,1246,116
12002350,657,812
12002360,1964,352
12002370,1044,852
12002380,946,343
12002390,273,935
12002400,14,449
12002410,801,886
12002420,16,843
12002430,1224,937
12002440,1907,575
12002450,645,593
12002460,542,975
12002470,986,397
12002480,1303,992
12002490,1678,361
12002500,437,29
12002510,1982,391
12002520,1254,434
12002530,1292,77
12002540,1122,682
12002550,1408,504
12002560,1549,867
12002570,598,231
12002580,1348,664
12002590,1784,188
12002600,1431,690
12002610,612,3
12002620,1265,855
12002630,1939,849
12002640,87,664
12002650,84,301
12002660,910,869
12002670,1306,439
12002680,77,664
12002690,1648,157
