value,page,position
400000,1252,389
400010,1433,823
400020,1139,921
400030,754,912
400040,673,930
400050,1027,653
400060,1946,127
400070,145,311
400080,832,977
400090,1338,26
400100,204,39
400110,1740,95
400120,341,173
400130,327,790
400140,1049,328
400150,1955,301
400160,55,715
400170,633,301
400180,665,56
400190,754,352
400200,58,983
400210,1581,761
400220,13,379
400230,1081,147
400240,1629,108
400250,293,86
400260,803,791
400270,19,943
400280,209,128
400290,988,83
400300,1307,910
400310,1074,7
400320,1440,30
400330,1089,738
400340,603,36
400350,74,403
400360,253,892
400370,495,930
400380,1207,382
400390,1410,764
400400,1745,749
400410,1194,702
400420,909,369
400430,433,464
400440,1007,564
400450,373,379
400460,1183,960
400470,330,978
400480,1785,238
400490,238,702
400500,1140,946
400510,897,710
400520,604,123
400530,1905,197
400540,1540,43
400550,1486,339
400560,648,370
400570,216,499
400580,1123,723
400590,1904,516
400600,1504,468
400610,665,79
400620,136,783
400630,46,222
400640,755,355
400650,1149,361
400660,572,220
400670,94,293
400680,374,134
400690,1182,907
400700,204,760
400710,124,475
400720,1902,876
400730,1530,396
400740,356,401
400750,93,574
400760,147,339
400770,404,920
400780,81,594
400790,1344,123
400800,474,299
400810,22,178
400820,1481,359
400830,951,426
400840,1521,588
400850,208,857
400860,1578,228
400870,359,279
400880,186,941
400890,1622,57
400900,1592,98
400910,582,94
400920,931,530
400930,863,446
400940,2,745
400950,330,130
400960,1485,539
400970,1679,448
400980,516,809
400990,1804,897
401000,384,23
401010,1252,683
401020,1584,255
401030,190,192
401040,641,958
401050,1271,641
401060,198,722
401070,590,415
401080,523,259
401090,1412,32
401100,844,167
401110,1482,34
401120,1931,549
401130,1131,924
401140,1591,384
401150,1808,556
401160,490,231
401170,1826,955
401180,105,488
401190,518,378
401200,1726,412
401210,1584,809
401220,1929,896
401230,1863,271
401240,1001,927
401250,900,463
401260,163,648
401270,1482,671
401280,511,941
401290,1784,344
401300,1093,655
401310,1384,278
401320,1182,753
401330,493,432
401340,273,409
401350,417,153
401360,1591,298
401370,1438,846
401380,854,358
401390,1623,927
401400,1119,857
401410,1151,37
401420,723,360
401430,1575,138
401440,936,37
401450,900,335
401460,748,914
401470,1789,303
401480,1380,569
401490,1541,65
401500,801,61
401510,1465,359
401520,1846,236
401530,1898,576
401540,1891,920
401550,1753,776
401560,1911,326
401570,1629,692
401580,1570,78
401590,1940,596
401600,481,913
401610,323,193
401620,518,68
401630,633,77
401640,855,985
401650,628,34
401660,1688,814
401670,1717,100
401680,1626,981
401690,1638,454
401700,88,930
401710,186,749
401720,1899,916
401730,1017,70
401740,950,51
401750,1181,646
401760,915,500
401770,985,221
401780,757,753
401790,430,904
401800,1689,724
401810,1594,902
401820,592,757
401830,1511,473
401840,1557,495
401850,822,589
401860,1605,787
401870,1170,628
401880,1578,32
401890,974,837
401900,1397,401
401910,1029,50
401920,1448,467
401930,1882,380
401940,841,346
401950,423,493
401960,572,385
401970,1499,667
401980,554,734
401990,1698,791
402000,226,987
402010,484,683
402020,1533,487
402030,311,735
402040,421,924
402050,1345,769
402060,359,32
402070,879,406
402080,31,204
402090,353,610
402100,128,664
402110,1524,975
402120,178,579
402130,161,771
402140,1801,65
402150,402,511
402160,1386,952
402170,1642,918
402180,1754,243
402190,1112,39
402200,1658,794
402210,1868,638
402220,1346,238
402230,1381,371
402240,236,885
402250,748,769
402260,1315,636
402270,351,504
402280,428,352
402290,1534,110
402300,293,942
402310,840,403
402320,1487,724
402330,1858,839
402340,1417,441
402350,1007,66
402360,1606,623
402370,1250,153
402380,498,4
402390,470,96
402400,289,627
402410,523,527
402420,171,47
402430,788,259
402440,1446,176
402450,49,603
402460,1838,28
402470,1275,109
402480,20,144
402490,584,606
402500,413,609
402510,1002,227
402520,1016,928
402530,394,610
402540,815,563
402550,107,489
402560,1948,823
402570,530,151
402580,1873,463
402590,293,874
402600,1924,301
402610,635,401
402620,7,679
402630,1851,778
402640,663,254
402650,1313,629
402660,1435,13
402670,1433,492
402680,1197,813
402690,1689,710
402700,135,584
402710,277,993
402720,1162,464
402730,1494,21
402740,428,487
402750,1548,958
402760,305,348
402770,255,305
402780,1514,172
402790,531,728
402800,170,384
402810,923,511
402820,1236,372
402830,164,641
402840,148,555
402850,99,763
402860,1994,506
402870,1756,435
402880,1983,498
402890,1087,616
402900,809,548
402910,321,666
402920,1156,451
402930,1441,897
402940,841,873
402950,167,953
402960,1861,190
402970,753,66
402980,1912,711
402990,44,649
403000,983,141
403010,1887,879
403020,1047,764
403030,825,802
403040,1780,468
403050,316,289
403060,1525,954
403070,673,58
403080,599,293
403090,935,966
403100,39,754
403110,1622,328
403120,811,336
403130,1075,843
403140,1353,230
403150,1073,756
403160,1461,564
403170,1130,342
403180,586,867
403190,119,801
403200,61,168
403210,1190,264
403220,459,747
403230,1665,944
403240,452,424
403250,812,822
403260,504,129
403270,708,787
403280,1064,516
403290,1072,230
403300,450,447
403310,1042,595
403320,1952,691
403330,1209,816
403340,408,78
403350,856,884
403360,310,969
403370,1438,998
403380,782,234
